SED_NAME16	Ancestry	responses
Everton	Maori	257
Everton	NZ	750
Everton	(Other)	3500
Everton	Polish	437
Everton	Russian	140
Everton	Scottish	5703
Everton	Serbian	35
Everton	South African	469
Everton	Spanish	229
Everton	Sri Lankan	101
Everton	Turkish	17
Everton	Vietnamese	82
Everton	Welsh	401
Ferny Grove		1831
Ferny Grove	Australian	17964
Ferny Grove	Australian Aboriginal	112
Ferny Grove	Chinese	612
Ferny Grove	Croatian	73
Ferny Grove	Dutch	862
Ferny Grove	English	20179
Ferny Grove	Filipino	274
Ferny Grove	French	329
Ferny Grove	German	3007
Ferny Grove	Greek	193
Ferny Grove	Hungarian	156
Ferny Grove	Indian	456
Ferny Grove	Irish	7018
Ferny Grove	Italian	1216
Ferny Grove	Korean	60
Ferny Grove	Lebanese	41
Ferny Grove	Macedonian	35
Ferny Grove	Maltese	142
Ferny Grove	Maori	217
Ferny Grove	NZ	676
Ferny Grove	(Other)	3005
Ferny Grove	Polish	370
Ferny Grove	Russian	148
Ferny Grove	Scottish	6051
Ferny Grove	Serbian	28
Ferny Grove	South African	424
Ferny Grove	Spanish	172
Ferny Grove	Sri Lankan	104
Ferny Grove	Turkish	20
Ferny Grove	Vietnamese	46
Ferny Grove	Welsh	424
Gaven		3705
Gaven	Australian	19605
Gaven	Australian Aboriginal	128
Gaven	Chinese	1164
Gaven	Croatian	279
Gaven	Dutch	907
Gaven	English	24587
Gaven	Filipino	708
Gaven	French	408
Gaven	German	2957
Gaven	Greek	403
Gaven	Hungarian	267
Gaven	Indian	686
Gaven	Irish	6289
Gaven	Italian	1401
Gaven	Korean	330
Gaven	Lebanese	155
Gaven	Macedonian	68
Gaven	Maltese	289
Gaven	Maori	1918
Gaven	NZ	1815
Gaven	(Other)	5080
Gaven	Polish	389
Gaven	Russian	202
Gaven	Scottish	6124
Gaven	Serbian	183
Gaven	South African	375
Gaven	Spanish	355
Gaven	Sri Lankan	87
Gaven	Turkish	72
Gaven	Vietnamese	96
Gaven	Welsh	449
Gladstone		4452
Gladstone	Australian	23944
Gladstone	Australian Aboriginal	259
Gladstone	Chinese	581
Gladstone	Croatian	83
Gladstone	Dutch	783
Gladstone	English	21381
Gladstone	Filipino	948
Gladstone	French	218
Gladstone	German	3665
Gladstone	Greek	258
Gladstone	Hungarian	99
Gladstone	Indian	633
Gladstone	Irish	5906
Gladstone	Italian	1075
Gladstone	Korean	46
Gladstone	Lebanese	26
Gladstone	Macedonian	15
Gladstone	Maltese	150
Gladstone	Maori	704
Gladstone	NZ	768
Gladstone	(Other)	3215
Gladstone	Polish	233
Gladstone	Russian	143
Gladstone	Scottish	5536
Gladstone	Serbian	34
Gladstone	South African	458
Gladstone	Spanish	185
Gladstone	Sri Lankan	58
Gladstone	Turkish	16
Gladstone	Vietnamese	33
Gladstone	Welsh	289
Glass House		4676
Glass House	Australian	22015
Glass House	Australian Aboriginal	167
Glass House	Chinese	436
Glass House	Croatian	85
Glass House	Dutch	1000
Glass House	English	23944
Glass House	Filipino	297
Glass House	French	399
Glass House	German	3813
Glass House	Greek	158
Glass House	Hungarian	92
Glass House	Indian	128
Glass House	Irish	6597
Glass House	Italian	1151
Glass House	Korean	94
Glass House	Lebanese	30
Glass House	Macedonian	3
Glass House	Maltese	147
Glass House	Maori	378
Glass House	NZ	807
Glass House	(Other)	2981
Glass House	Polish	256
Glass House	Russian	119
Glass House	Scottish	6257
Glass House	Serbian	22
Glass House	South African	254
Glass House	Spanish	158
Glass House	Sri Lankan	33
Glass House	Turkish	20
Glass House	Vietnamese	65
Glass House	Welsh	434
Greenslopes		2711
Greenslopes	Australian	14834
Greenslopes	Australian Aboriginal	126
Greenslopes	Chinese	1397
Greenslopes	Croatian	151
Greenslopes	Dutch	765
Greenslopes	English	17216
Greenslopes	Filipino	426
Greenslopes	French	337
Greenslopes	German	2884
Greenslopes	Greek	973
Greenslopes	Hungarian	177
Greenslopes	Indian	1517
Greenslopes	Irish	8021
Greenslopes	Italian	1693
Greenslopes	Korean	272
Greenslopes	Lebanese	230
Greenslopes	Macedonian	45
Greenslopes	Maltese	121
Greenslopes	Maori	293
Greenslopes	NZ	613
Greenslopes	(Other)	5346
Greenslopes	Polish	332
Greenslopes	Russian	266
Greenslopes	Scottish	5514
Greenslopes	Serbian	147
Greenslopes	South African	228
Greenslopes	Spanish	293
Greenslopes	Sri Lankan	197
Greenslopes	Turkish	48
Greenslopes	Vietnamese	251
Greenslopes	Welsh	368
Gregory		4916
Gregory	Australian	18485
Gregory	Australian Aboriginal	1019
Gregory	Chinese	319
Gregory	Croatian	40
Gregory	Dutch	434
Gregory	English	14602
Gregory	Filipino	407
Gregory	French	153
Gregory	German	2448
Gregory	Greek	84
Gregory	Hungarian	39
Gregory	Indian	206
Gregory	Irish	4560
Gregory	Italian	586
Gregory	Korean	45
Gregory	Lebanese	15
Gregory	Macedonian	4
Gregory	Maltese	95
Gregory	Maori	484
Gregory	NZ	414
Gregory	(Other)	1506
Gregory	Polish	107
Gregory	Russian	40
Gregory	Scottish	3911
Gregory	Serbian	8
Gregory	South African	182
Gregory	Spanish	94
Gregory	Sri Lankan	31
Gregory	Turkish	10
Gregory	Vietnamese	17
Gregory	Welsh	158
Gympie		4088
Gympie	Australian	20529
Gympie	Australian Aboriginal	185
Gympie	Chinese	295
Gympie	Croatian	46
Gympie	Dutch	758
Gympie	English	21550
Gympie	Filipino	301
Gympie	French	277
Gympie	German	3852
Gympie	Greek	118
Gympie	Hungarian	91
Gympie	Indian	141
Gympie	Irish	5841
Gympie	Italian	808
Gympie	Korean	18
Gympie	Lebanese	32
Gympie	Macedonian	3
Gympie	Maltese	97
Gympie	Maori	229
Gympie	NZ	436
Gympie	(Other)	2000
Gympie	Polish	196
Gympie	Russian	87
Gympie	Scottish	5477
Gympie	Serbian	27
Gympie	South African	145
Gympie	Spanish	111
Gympie	Sri Lankan	32
Gympie	Turkish	7
Gympie	Vietnamese	48
Gympie	Welsh	314
Hervey Bay		4086
Hervey Bay	Australian	20094
Hervey Bay	Australian Aboriginal	293
Hervey Bay	Chinese	435
Hervey Bay	Croatian	106
Hervey Bay	Dutch	876
Hervey Bay	English	23678
Hervey Bay	Filipino	385
Hervey Bay	French	339
Hervey Bay	German	3946
Hervey Bay	Greek	183
Hervey Bay	Hungarian	135
Hervey Bay	Indian	319
Hervey Bay	Irish	6096
Hervey Bay	Italian	995
Hervey Bay	Korean	18
Hervey Bay	Lebanese	33
Hervey Bay	Macedonian	18
Hervey Bay	Maltese	210
Hervey Bay	Maori	260
Hervey Bay	NZ	556
Hervey Bay	(Other)	2740
Hervey Bay	Polish	232
Hervey Bay	Russian	126
Hervey Bay	Scottish	5882
Hervey Bay	Serbian	37
Hervey Bay	South African	213
Hervey Bay	Spanish	160
Hervey Bay	Sri Lankan	61
Hervey Bay	Turkish	27
Hervey Bay	Vietnamese	40
Hervey Bay	Welsh	342
Hinchinbrook		4300
Hinchinbrook	Australian	21048
Hinchinbrook	Australian Aboriginal	532
Hinchinbrook	Chinese	417
Hinchinbrook	Croatian	97
Hinchinbrook	Dutch	710
Hinchinbrook	English	19298
Hinchinbrook	Filipino	460
Hinchinbrook	French	239
Hinchinbrook	German	2946
Hinchinbrook	Greek	274
Hinchinbrook	Hungarian	112
Hinchinbrook	Indian	399
Hinchinbrook	Irish	6257
Hinchinbrook	Italian	6200
Hinchinbrook	Korean	56
Hinchinbrook	Lebanese	22
Hinchinbrook	Macedonian	15
Hinchinbrook	Maltese	430
Hinchinbrook	Maori	268
Hinchinbrook	NZ	484
Hinchinbrook	(Other)	2879
Hinchinbrook	Polish	162
Hinchinbrook	Russian	91
Hinchinbrook	Scottish	5081
Hinchinbrook	Serbian	19
Hinchinbrook	South African	132
Hinchinbrook	Spanish	288
Hinchinbrook	Sri Lankan	15
Hinchinbrook	Turkish	14
Hinchinbrook	Vietnamese	25
Hinchinbrook	Welsh	225
Inala		7774
Inala	Australian	13149
Inala	Australian Aboriginal	337
Inala	Chinese	1716
Inala	Croatian	136
Inala	Dutch	774
Inala	English	14440
Inala	Filipino	1020
Inala	French	276
Inala	German	2486
Inala	Greek	136
Inala	Hungarian	138
Inala	Indian	1380
Inala	Irish	3937
Inala	Italian	866
Inala	Korean	161
Inala	Lebanese	104
Inala	Macedonian	38
Inala	Maltese	162
Inala	Maori	777
Inala	NZ	702
Inala	(Other)	9862
Inala	Polish	439
Inala	Russian	163
Inala	Scottish	3569
Inala	Serbian	194
Inala	South African	202
Inala	Spanish	407
Inala	Sri Lankan	365
Inala	Turkish	31
Inala	Vietnamese	8514
Inala	Welsh	257
Indooroopilly		2638
Indooroopilly	Australian	13140
Indooroopilly	Australian Aboriginal	44
Indooroopilly	Chinese	5531
Indooroopilly	Croatian	90
Indooroopilly	Dutch	827
Indooroopilly	English	16837
Indooroopilly	Filipino	346
Indooroopilly	French	422
Indooroopilly	German	2883
Indooroopilly	Greek	309
Indooroopilly	Hungarian	153
Indooroopilly	Indian	1613
Indooroopilly	Irish	6954
Indooroopilly	Italian	1364
Indooroopilly	Korean	508
Indooroopilly	Lebanese	152
Indooroopilly	Macedonian	11
Indooroopilly	Maltese	98
Indooroopilly	Maori	110
Indooroopilly	NZ	487
Indooroopilly	(Other)	6649
Indooroopilly	Polish	396
Indooroopilly	Russian	239
Indooroopilly	Scottish	5857
Indooroopilly	Serbian	65
Indooroopilly	South African	458
Indooroopilly	Spanish	346
Indooroopilly	Sri Lankan	294
Indooroopilly	Turkish	43
Indooroopilly	Vietnamese	603
Indooroopilly	Welsh	378
Ipswich		3556
Ipswich	Australian	21940
Ipswich	Australian Aboriginal	300
Ipswich	Chinese	558
Ipswich	Croatian	73
Ipswich	Dutch	753
Ipswich	English	21165
Ipswich	Filipino	470
Ipswich	French	223
Ipswich	German	5187
Ipswich	Greek	155
Ipswich	Hungarian	105
Ipswich	Indian	503
Ipswich	Irish	6389
Ipswich	Italian	737
Ipswich	Korean	29
Ipswich	Lebanese	38
Ipswich	Macedonian	5
Ipswich	Maltese	174
Ipswich	Maori	556
Ipswich	NZ	595
Ipswich	(Other)	3180
Ipswich	Polish	271
Ipswich	Russian	92
Ipswich	Scottish	5742
Ipswich	Serbian	46
Ipswich	South African	80
Ipswich	Spanish	167
Ipswich	Sri Lankan	53
Ipswich	Turkish	21
Ipswich	Vietnamese	106
Ipswich	Welsh	409
Ipswich West		4426
Ipswich West	Australian	23082
Ipswich West	Australian Aboriginal	266
Ipswich West	Chinese	385
Ipswich West	Croatian	87
Ipswich West	Dutch	993
Ipswich West	English	22720
Ipswich West	Filipino	358
Ipswich West	French	231
Ipswich West	German	5828
Ipswich West	Greek	164
Ipswich West	Hungarian	107
Ipswich West	Indian	257
Ipswich West	Irish	6369
Ipswich West	Italian	836
Ipswich West	Korean	54
Ipswich West	Lebanese	23
Ipswich West	Macedonian	11
Ipswich West	Maltese	164
Ipswich West	Maori	446
Ipswich West	NZ	586
Ipswich West	(Other)	2381
Ipswich West	Polish	319
Ipswich West	Russian	88
Ipswich West	Scottish	5978
Ipswich West	Serbian	29
Ipswich West	South African	177
Ipswich West	Spanish	158
Ipswich West	Sri Lankan	34
Ipswich West	Turkish	22
Ipswich West	Vietnamese	50
Ipswich West	Welsh	452
Kallangur		3167
Kallangur	Australian	20831
Kallangur	Australian Aboriginal	180
Kallangur	Chinese	591
Kallangur	Croatian	70
Kallangur	Dutch	924
Kallangur	English	22995
Kallangur	Filipino	566
Kallangur	French	321
Kallangur	German	3488
Kallangur	Greek	200
Kallangur	Hungarian	106
Kallangur	Indian	616
Kallangur	Irish	6452
Kallangur	Italian	1199
Kallangur	Korean	58
Kallangur	Lebanese	71
Kallangur	Macedonian	13
Kallangur	Maltese	155
Kallangur	Maori	896
Kallangur	NZ	1022
Kallangur	(Other)	3926
Kallangur	Polish	295
Kallangur	Russian	113
Kallangur	Scottish	5839
Kallangur	Serbian	51
Kallangur	South African	379
Kallangur	Spanish	218
Kallangur	Sri Lankan	82
Kallangur	Turkish	16
Kallangur	Vietnamese	44
Kallangur	Welsh	432
Kawana		2991
Kawana	Australian	20216
Kawana	Australian Aboriginal	118
Kawana	Chinese	537
Kawana	Croatian	109
Kawana	Dutch	968
Kawana	English	23846
Kawana	Filipino	290
Kawana	French	402
Kawana	German	3416
Kawana	Greek	257
Kawana	Hungarian	158
Kawana	Indian	406
Kawana	Irish	6569
Kawana	Italian	1269
Kawana	Korean	104
Kawana	Lebanese	57
Kawana	Macedonian	27
Kawana	Maltese	214
Kawana	Maori	413
Kawana	NZ	979
Kawana	(Other)	3076
Kawana	Polish	312
Kawana	Russian	154
Kawana	Scottish	6350
Kawana	Serbian	24
Kawana	South African	378
Kawana	Spanish	189
Kawana	Sri Lankan	41
Kawana	Turkish	16
Kawana	Vietnamese	78
Kawana	Welsh	446
Keppel		4368
Keppel	Australian	23637
Keppel	Australian Aboriginal	369
Keppel	Chinese	518
Keppel	Croatian	52
Keppel	Dutch	679
Keppel	English	21644
Keppel	Filipino	583
Keppel	French	227
Keppel	German	3682
Keppel	Greek	157
Keppel	Hungarian	69
Keppel	Indian	319
Keppel	Irish	6634
Keppel	Italian	923
Keppel	Korean	41
Keppel	Lebanese	43
Keppel	Macedonian	4
Keppel	Maltese	141
Keppel	Maori	318
Keppel	NZ	505
Keppel	(Other)	3012
Keppel	Polish	195
Keppel	Russian	92
Keppel	Scottish	5474
Keppel	Serbian	17
Keppel	South African	242
Keppel	Spanish	171
Keppel	Sri Lankan	93
Keppel	Turkish	3
Keppel	Vietnamese	299
Keppel	Welsh	328
Lockyer		4806
Lockyer	Australian	22873
Lockyer	Australian Aboriginal	149
Lockyer	Chinese	740
Lockyer	Croatian	101
Lockyer	Dutch	903
Lockyer	English	20758
Lockyer	Filipino	312
Lockyer	French	235
Lockyer	German	6334
Lockyer	Greek	110
Lockyer	Hungarian	102
Lockyer	Indian	299
Lockyer	Irish	5683
Lockyer	Italian	810
Lockyer	Korean	145
Lockyer	Lebanese	39
Lockyer	Macedonian	14
Lockyer	Maltese	175
Lockyer	Maori	324
Lockyer	NZ	612
Lockyer	(Other)	3153
Lockyer	Polish	285
Lockyer	Russian	94
Lockyer	Scottish	5262
Lockyer	Serbian	47
Lockyer	South African	155
Lockyer	Spanish	168
Lockyer	Sri Lankan	23
Lockyer	Turkish	30
Lockyer	Vietnamese	164
Lockyer	Welsh	321
Logan		3170
Logan	Australian	17746
Logan	Australian Aboriginal	166
Logan	Chinese	1318
Logan	Croatian	334
Logan	Dutch	888
Logan	English	19498
Logan	Filipino	626
Logan	French	224
Logan	German	2812
Logan	Greek	228
Logan	Hungarian	223
Logan	Indian	700
Logan	Irish	4919
Logan	Italian	978
Logan	Korean	88
Logan	Lebanese	43
Logan	Macedonian	66
Logan	Maltese	180
Logan	Maori	1228
Logan	NZ	1069
Logan	(Other)	5957
Logan	Polish	261
Logan	Russian	156
Logan	Scottish	4610
Logan	Serbian	312
Logan	South African	205
Logan	Spanish	292
Logan	Sri Lankan	66
Logan	Turkish	58
Logan	Vietnamese	324
Logan	Welsh	216
Lytton		2695
Lytton	Australian	17255
Lytton	Australian Aboriginal	171
Lytton	Chinese	807
Lytton	Croatian	134
Lytton	Dutch	765
Lytton	English	21417
Lytton	Filipino	721
Lytton	French	354
Lytton	German	2930
Lytton	Greek	349
Lytton	Hungarian	110
Lytton	Indian	592
Lytton	Irish	7328
Lytton	Italian	1075
Lytton	Korean	65
Lytton	Lebanese	54
Lytton	Macedonian	22
Lytton	Maltese	139
Lytton	Maori	1222
Lytton	NZ	997
Lytton	(Other)	3713
Lytton	Polish	293
Lytton	Russian	173
Lytton	Scottish	6028
Lytton	Serbian	41
Lytton	South African	289
Lytton	Spanish	273
Lytton	Sri Lankan	117
Lytton	Turkish	30
Lytton	Vietnamese	186
Lytton	Welsh	427
Mackay		3767
Mackay	Australian	16739
Mackay	Australian Aboriginal	333
Mackay	Chinese	515
Mackay	Croatian	53
Mackay	Dutch	547
Mackay	English	16346
Mackay	Filipino	1268
Mackay	French	183
Mackay	German	2781
Mackay	Greek	146
Mackay	Hungarian	64
Mackay	Indian	464
Mackay	Irish	5430
Mackay	Italian	1268
Mackay	Korean	25
Mackay	Lebanese	17
Mackay	Macedonian	4
Mackay	Maltese	984
Mackay	Maori	335
Mackay	NZ	444
Mackay	(Other)	3108
Mackay	Polish	165
Mackay	Russian	112
Mackay	Scottish	4796
Mackay	Serbian	16
Mackay	South African	209
Mackay	Spanish	201
Mackay	Sri Lankan	67
Mackay	Turkish	7
Mackay	Vietnamese	66
Mackay	Welsh	233
Mansfield		2423
Mansfield	Australian	12518
Mansfield	Australian Aboriginal	85
Mansfield	Chinese	5733
Mansfield	Croatian	171
Mansfield	Dutch	647
Mansfield	English	13681
Mansfield	Filipino	739
Mansfield	French	276
Mansfield	German	2247
Mansfield	Greek	1283
Mansfield	Hungarian	137
Mansfield	Indian	2092
Mansfield	Irish	4937
Mansfield	Italian	1346
Mansfield	Korean	1023
Mansfield	Lebanese	201
Mansfield	Macedonian	49
Mansfield	Maltese	73
Mansfield	Maori	348
Mansfield	NZ	568
Mansfield	(Other)	5546
Mansfield	Polish	331
Mansfield	Russian	297
Mansfield	Scottish	3828
Mansfield	Serbian	222
Mansfield	South African	428
Mansfield	Spanish	273
Mansfield	Sri Lankan	503
Mansfield	Turkish	63
Mansfield	Vietnamese	467
Mansfield	Welsh	242
Maroochydore		4228
Maroochydore	Australian	17904
Maroochydore	Australian Aboriginal	106
Maroochydore	Chinese	517
Maroochydore	Croatian	120
Maroochydore	Dutch	971
Maroochydore	English	22881
Maroochydore	Filipino	342
Maroochydore	French	392
Maroochydore	German	3419
Maroochydore	Greek	246
Maroochydore	Hungarian	149
Maroochydore	Indian	581
Maroochydore	Irish	7525
Maroochydore	Italian	1252
Maroochydore	Korean	110
Maroochydore	Lebanese	64
Maroochydore	Macedonian	13
Maroochydore	Maltese	214
Maroochydore	Maori	332
Maroochydore	NZ	887
Maroochydore	(Other)	3276
Maroochydore	Polish	325
Maroochydore	Russian	121
Maroochydore	Scottish	6376
Maroochydore	Serbian	44
Maroochydore	South African	313
Maroochydore	Spanish	222
Maroochydore	Sri Lankan	69
Maroochydore	Turkish	29
Maroochydore	Vietnamese	66
Maroochydore	Welsh	478
Maryborough		4847
Maryborough	Australian	21683
Maryborough	Australian Aboriginal	237
Maryborough	Chinese	251
Maryborough	Croatian	56
Maryborough	Dutch	715
Maryborough	English	21615
Maryborough	Filipino	370
Maryborough	French	203
Maryborough	German	4640
Maryborough	Greek	118
Maryborough	Hungarian	91
Maryborough	Indian	117
Maryborough	Irish	5319
Maryborough	Italian	677
Maryborough	Korean	6
Maryborough	Lebanese	17
Maryborough	Macedonian	4
Maryborough	Maltese	130
Maryborough	Maori	196
Maryborough	NZ	412
Maryborough	(Other)	1935
Maryborough	Polish	228
Maryborough	Russian	79
Maryborough	Scottish	5357
Maryborough	Serbian	14
Maryborough	South African	84
Maryborough	Spanish	126
Maryborough	Sri Lankan	7
Maryborough	Turkish	3
Maryborough	Vietnamese	33
Maryborough	Welsh	261
Mermaid Beach		3763
Mermaid Beach	Australian	14924
Mermaid Beach	Australian Aboriginal	70
Mermaid Beach	Chinese	2838
Mermaid Beach	Croatian	371
Mermaid Beach	Dutch	850
Mermaid Beach	English	20842
Mermaid Beach	Filipino	581
Mermaid Beach	French	465
Mermaid Beach	German	2537
Mermaid Beach	Greek	719
Mermaid Beach	Hungarian	248
Mermaid Beach	Indian	685
Mermaid Beach	Irish	6287
Mermaid Beach	Italian	1939
Mermaid Beach	Korean	332
Mermaid Beach	Lebanese	199
Mermaid Beach	Macedonian	109
Mermaid Beach	Maltese	272
Mermaid Beach	Maori	719
Mermaid Beach	NZ	1207
Mermaid Beach	(Other)	5602
Mermaid Beach	Polish	452
Mermaid Beach	Russian	251
Mermaid Beach	Scottish	5309
Mermaid Beach	Serbian	179
Mermaid Beach	South African	401
Mermaid Beach	Spanish	349
Mermaid Beach	Sri Lankan	105
Mermaid Beach	Turkish	111
Mermaid Beach	Vietnamese	155
Mermaid Beach	Welsh	415
Mirani		6352
Mirani	Australian	24365
Mirani	Australian Aboriginal	216
Mirani	Chinese	360
Mirani	Croatian	31
Mirani	Dutch	515
Mirani	English	19179
Mirani	Filipino	470
Mirani	French	199
Mirani	German	3472
Mirani	Greek	90
Mirani	Hungarian	60
Mirani	Indian	154
Mirani	Irish	5545
Mirani	Italian	1249
Mirani	Korean	10
Mirani	Lebanese	25
Mirani	Macedonian	3
Mirani	Maltese	1441
Mirani	Maori	309
Mirani	NZ	423
Mirani	(Other)	2082
Mirani	Polish	119
Mirani	Russian	100
Mirani	Scottish	5252
Mirani	Serbian	20
Mirani	South African	149
Mirani	Spanish	105
Mirani	Sri Lankan	17
Mirani	Turkish	4
Mirani	Vietnamese	6
Mirani	Welsh	222
Moggill		1909
Moggill	Australian	14586
Moggill	Australian Aboriginal	43
Moggill	Chinese	1961
Moggill	Croatian	78
Moggill	Dutch	1079
Moggill	English	19990
Moggill	Filipino	287
Moggill	French	477
Moggill	German	3233
Moggill	Greek	288
Moggill	Hungarian	147
Moggill	Indian	1122
Moggill	Irish	6831
Moggill	Italian	1078
Moggill	Korean	363
Moggill	Lebanese	77
Moggill	Macedonian	10
Moggill	Maltese	94
Moggill	Maori	152
Moggill	NZ	575
Moggill	(Other)	4362
Moggill	Polish	403
Moggill	Russian	206
Moggill	Scottish	6139
Moggill	Serbian	74
Moggill	South African	1071
Moggill	Spanish	235
Moggill	Sri Lankan	301
Moggill	Turkish	30
Moggill	Vietnamese	178
Moggill	Welsh	547
Morayfield		3199
Morayfield	Australian	23426
Morayfield	Australian Aboriginal	261
Morayfield	Chinese	631
Morayfield	Croatian	104
Morayfield	Dutch	888
Morayfield	English	24264
Morayfield	Filipino	523
Morayfield	French	327
Morayfield	German	3591
Morayfield	Greek	166
Morayfield	Hungarian	164
Morayfield	Indian	305
Morayfield	Irish	6323
Morayfield	Italian	1178
Morayfield	Korean	181
Morayfield	Lebanese	44
Morayfield	Macedonian	8
Morayfield	Maltese	257
Morayfield	Maori	798
Morayfield	NZ	1095
Morayfield	(Other)	3460
Morayfield	Polish	252
Morayfield	Russian	124
Morayfield	Scottish	5781
Morayfield	Serbian	31
Morayfield	South African	296
Morayfield	Spanish	203
Morayfield	Sri Lankan	52
Morayfield	Turkish	23
Morayfield	Vietnamese	47
Morayfield	Welsh	338
Mount Coot-tha		3270
Mount Coot-tha	Australian	13530
Mount Coot-tha	Australian Aboriginal	56
Mount Coot-tha	Chinese	2514
Mount Coot-tha	Croatian	156
Mount Coot-tha	Dutch	761
Mount Coot-tha	English	17416
Mount Coot-tha	Filipino	310
Mount Coot-tha	French	462
Mount Coot-tha	German	2773
Mount Coot-tha	Greek	382
Mount Coot-tha	Hungarian	140
Mount Coot-tha	Indian	822
Mount Coot-tha	Irish	8207
Mount Coot-tha	Italian	1799
Mount Coot-tha	Korean	243
Mount Coot-tha	Lebanese	116
Mount Coot-tha	Macedonian	51
Mount Coot-tha	Maltese	124
Mount Coot-tha	Maori	155
Mount Coot-tha	NZ	550
Mount Coot-tha	(Other)	4682
Mount Coot-tha	Polish	363
Mount Coot-tha	Russian	251
Mount Coot-tha	Scottish	6002
Mount Coot-tha	Serbian	83
Mount Coot-tha	South African	270
Mount Coot-tha	Spanish	299
Mount Coot-tha	Sri Lankan	149
Mount Coot-tha	Turkish	32
Mount Coot-tha	Vietnamese	202
