SSC_CODE_2016,Intct_fam_no_otr_chld_pre_Fam,Step_fam_no_otr_chld_pre_Fam,Blnd_fam_no_otr_chld_pre_Fam,Intct_fam_othr_child_pres_Fam,Step_fam_othr_child_pres_Fam,Blnd_fam_othr_child_pres_Fam,Otr_cpl_fam_otr_chld_only_Fam,Tot_Families
SSC41436,35,0,0,0,0,0,0,34
SSC41437,13,0,0,3,0,0,0,13
SSC41438,3,4,0,0,0,0,0,9
SSC41439,3,0,0,0,0,0,0,3
SSC41440,47,3,3,0,0,0,0,52
SSC41441,3,0,0,0,0,0,0,3
SSC41442,0,0,0,0,0,0,0,0
SSC41443,28,0,4,0,0,0,0,33
SSC41444,3,0,0,0,0,0,0,7
SSC41445,325,14,10,0,0,0,0,350
SSC41446,3,0,0,0,0,0,0,3
SSC41447,0,0,0,0,0,0,0,0
SSC41448,292,21,3,0,0,0,0,322
SSC41449,11,0,0,0,0,0,0,10
SSC41450,376,30,6,6,0,0,3,426
SSC41451,3,0,0,0,0,0,0,3
SSC41452,3,0,0,0,0,0,0,3
SSC41453,10,0,0,0,0,0,0,11
SSC41454,4,0,0,0,0,0,0,4
SSC41455,456,16,11,0,0,0,0,483
SSC41456,148,11,0,3,0,0,0,164
SSC41457,381,30,20,0,0,0,0,435
SSC41458,69,3,3,0,0,0,0,81
SSC41459,14,0,0,0,0,0,0,15
SSC41460,114,3,0,0,0,0,0,125
SSC41461,34,4,0,0,0,0,0,33
SSC41462,4,0,0,0,0,0,0,4
SSC41463,199,7,3,3,0,0,0,218
SSC41464,265,26,27,0,0,0,6,335
SSC41465,0,0,0,0,0,0,0,0
SSC41466,0,0,0,0,0,0,0,0
SSC41467,0,0,0,0,0,0,0,0
SSC41468,38,3,0,0,0,0,3,46
SSC41469,0,0,0,0,0,0,0,0
SSC41470,4,0,0,0,0,0,0,4
SSC41471,3,0,0,0,0,0,0,3
SSC41472,263,14,4,0,0,0,0,281
SSC41473,19,4,0,0,0,0,0,21
SSC41474,400,22,5,0,0,0,0,434
SSC41475,178,5,7,0,0,0,0,195
SSC41476,0,0,0,0,0,0,0,0
SSC41477,33,0,0,0,0,0,0,39
SSC41478,129,4,3,0,0,0,0,134
SSC41479,67,3,3,0,0,0,0,79
SSC41480,5,0,0,0,0,0,0,5
SSC41481,117,13,3,0,0,0,0,133
SSC41482,3,0,0,0,0,0,0,3
SSC41483,260,13,4,0,0,0,0,278
SSC41484,641,41,21,3,0,0,4,711
SSC41485,5,0,0,0,0,0,0,5
SSC41486,0,0,0,0,0,0,0,0
SSC41487,20,0,0,0,0,0,0,24
SSC41488,11,0,0,0,0,0,0,19
SSC41489,230,27,13,4,0,0,10,282
SSC41490,7,0,0,0,0,0,0,12
SSC41491,216,21,5,0,0,0,3,246
SSC41492,106,10,3,0,0,0,0,122
SSC41493,8,0,0,0,0,0,0,9
SSC41494,3,0,0,0,0,0,0,3
SSC41495,221,14,15,0,0,0,0,249
SSC41496,27,0,0,0,0,0,0,28
SSC41497,7,0,0,0,0,0,0,7
SSC41498,252,17,6,4,0,0,0,275
SSC41499,431,22,17,4,0,3,0,483
SSC41500,4,0,0,0,0,0,0,5
SSC41501,0,0,0,0,0,0,0,0
SSC41502,218,26,20,0,0,0,3,268
SSC41503,37,8,0,0,0,0,0,43
SSC41504,5,0,0,0,0,0,0,5
SSC41505,0,0,0,0,0,0,0,0
SSC41506,0,0,0,0,0,0,0,0
SSC41507,6,0,0,0,0,0,0,6
SSC41508,0,0,0,0,0,0,0,0
SSC41509,3,0,0,0,0,0,0,3
SSC41510,5,0,0,0,0,0,0,5
SSC41511,13,0,0,0,0,0,0,13
SSC41512,0,0,0,0,0,0,0,0
SSC41513,22,3,0,0,0,0,0,24
SSC41514,12,6,0,0,0,0,0,15
SSC41515,5,0,0,0,0,0,0,4
SSC41516,10,0,0,0,0,0,0,10
SSC41517,0,0,0,0,0,0,0,0
SSC41518,9,3,0,0,0,0,0,13
SSC41519,19,3,0,0,0,0,0,24
SSC41520,7,0,0,0,0,0,0,7
SSC41521,21,7,0,0,0,0,0,27
SSC41522,0,0,0,0,0,0,0,0
SSC41523,31,3,4,0,0,0,0,37
SSC41524,537,35,14,3,0,0,0,592
SSC41525,12,0,0,0,0,0,0,14
SSC41526,0,0,0,0,0,0,0,0
SSC41527,0,0,0,0,0,0,0,6
SSC41528,74,9,4,0,0,0,0,86
SSC41529,0,0,0,0,0,0,0,0
SSC41530,4,0,0,0,0,0,0,4
SSC41531,19,3,0,0,0,0,0,21
SSC41532,8,0,0,0,0,0,0,8
SSC41533,93,10,0,0,0,0,0,106
SSC41534,34,3,0,0,0,0,0,39
SSC41535,0,0,0,0,0,0,0,0
SSC41536,24,0,0,0,0,0,0,20
SSC41537,248,16,10,3,0,0,0,272
SSC41538,12,0,0,0,0,0,0,12
SSC41539,3,0,0,0,0,0,0,3
SSC41540,8,0,0,0,0,0,0,8
SSC41541,170,12,3,0,0,0,0,184
SSC41542,0,0,0,0,0,0,0,3
SSC41543,0,0,0,0,0,0,0,0
SSC41544,8,0,0,0,0,0,0,6
SSC41545,11,0,0,0,0,0,0,14
SSC41546,86,6,4,3,0,0,0,100
SSC41547,6,0,0,0,0,0,0,10
SSC41548,5,0,0,0,0,0,0,9
SSC41549,4,0,0,0,0,0,0,4
SSC41550,513,30,21,6,0,0,0,576
SSC41551,0,0,0,0,0,0,0,0
SSC41552,490,31,9,5,0,0,4,536
SSC41553,137,7,0,0,0,0,0,152
SSC41554,543,37,15,3,0,0,0,602
SSC41555,321,33,17,3,3,0,0,378
SSC41556,0,0,0,0,0,0,0,3
SSC41557,85,6,7,3,0,0,0,101
SSC41558,0,0,0,0,0,0,0,0
SSC41559,316,15,4,0,0,0,0,336
SSC41560,19,0,0,0,0,0,0,17
SSC41561,0,0,0,0,0,0,0,0
SSC41562,0,0,0,0,0,0,0,3
SSC41563,9,0,0,0,0,0,0,13
SSC41564,0,0,0,0,0,0,0,0
SSC41565,13,0,0,0,0,0,0,16
SSC41566,0,0,0,0,0,0,0,0
SSC41567,4,0,0,0,0,0,0,4
SSC41568,3,0,0,0,0,0,0,3
SSC41569,32,3,0,0,0,0,0,36
SSC41570,0,4,0,0,0,0,0,3
SSC41571,352,29,18,0,0,0,6,404
SSC41572,0,0,0,0,0,0,0,0
SSC41573,215,23,10,3,0,0,0,250
SSC41574,473,47,55,5,0,0,10,591
SSC41575,231,21,16,3,0,0,0,271
SSC41576,399,52,50,3,3,0,10,521
SSC41577,6,0,0,0,0,0,0,4
SSC41578,3,0,0,0,0,0,0,3
SSC41579,0,0,0,0,0,0,0,0
SSC41580,23,0,0,0,0,0,0,27
SSC41581,7,0,0,0,0,0,0,8
SSC41582,0,0,0,0,0,0,0,0
SSC41583,5,0,0,0,0,0,0,5
SSC41584,14,0,0,0,0,0,0,17
SSC41585,6,0,0,0,0,0,0,10
SSC41586,244,39,26,0,0,0,0,317
SSC41587,0,0,0,0,0,0,0,0
SSC41588,329,33,20,0,0,0,0,385
SSC41589,4,0,0,0,0,0,0,4
SSC41590,0,0,0,0,0,0,0,0
SSC41591,0,0,0,0,0,0,0,0
SSC41592,4,0,0,0,0,0,0,4
SSC41593,4,0,0,0,0,0,0,4
SSC41594,0,0,0,0,0,0,0,0
SSC41595,257,12,22,0,0,0,3,295
SSC41596,24,0,3,0,0,0,0,24
SSC41597,43,3,0,0,0,0,0,50
SSC41598,44,4,3,0,0,0,0,52
SSC41599,51,0,0,0,0,0,0,53
SSC41600,12,0,0,0,0,0,0,16
SSC41601,551,38,8,6,0,0,3,606
SSC41602,36,3,0,3,0,0,0,45
SSC41603,32,3,3,0,0,0,0,38
SSC41604,0,0,0,0,0,0,0,0
SSC41605,6,0,0,0,0,0,0,6
SSC41606,29,4,3,0,0,0,0,34
SSC41607,0,0,0,0,0,0,0,0
SSC41608,0,0,0,0,0,0,0,0
SSC41609,3,0,0,0,0,0,0,7
SSC41610,11,0,0,0,0,0,0,11
SSC41611,11,0,0,0,0,0,0,7
SSC41612,28,0,0,0,0,0,0,32
SSC41613,0,0,0,0,0,0,0,0
SSC41614,5,0,0,0,0,0,0,12
SSC41615,15,0,0,0,0,0,0,13
SSC41616,0,0,0,0,0,0,0,0
SSC41617,0,0,0,0,0,0,0,0
SSC41618,3,0,0,0,0,0,0,4
SSC41619,0,0,0,0,0,0,0,0
SSC41620,3,0,0,0,0,0,0,9
SSC41621,31,0,0,0,0,0,0,30
SSC41622,1328,125,70,8,3,3,5,1541
SSC41623,77,3,0,3,0,0,0,81
SSC41624,13,0,0,0,0,0,0,13
SSC41625,7,0,0,0,0,0,0,8
SSC41626,12,0,0,0,0,0,0,18
SSC41627,263,26,11,0,0,0,0,293
SSC41628,190,14,12,3,0,0,0,218
SSC41629,214,13,5,8,0,0,3,243
SSC41630,240,20,13,0,0,0,3,275
SSC41631,219,15,0,0,0,0,0,232
SSC41632,344,21,8,4,0,0,0,372
SSC41633,335,28,13,5,0,0,0,383
SSC41634,6,0,0,0,0,0,0,6
SSC41635,0,0,0,0,0,0,0,0
SSC41636,4,0,0,0,0,0,0,3
SSC41637,3,0,0,0,0,0,0,3
SSC41638,7,0,0,0,0,0,0,7
SSC41639,0,0,0,0,0,0,0,0
SSC41640,3,0,0,0,0,0,0,3
SSC41641,0,0,0,0,0,0,0,0
SSC41642,125,11,3,0,0,0,4,139
SSC41643,4,0,0,0,0,0,0,4
SSC41644,61,3,5,0,0,0,0,70
SSC41645,11,4,0,0,0,0,0,12
SSC41646,10,0,0,0,0,0,0,11
SSC41647,7,0,0,0,0,0,0,6
SSC41648,879,86,28,4,0,0,9,1007
SSC41649,3,0,0,0,0,0,0,3
SSC41650,13,0,0,0,0,0,0,17
SSC41651,107,7,3,3,0,0,0,124
SSC41652,7,0,0,0,0,0,0,7
SSC41653,9,3,4,4,0,0,0,22
SSC41654,6,0,0,0,0,0,0,9
SSC41655,0,0,0,0,0,0,0,0
SSC41656,0,0,0,0,0,0,0,0
SSC41657,0,0,0,0,0,0,0,0
SSC41658,11,0,0,0,0,0,0,10
SSC41659,52,6,6,0,0,0,0,67
SSC41660,0,0,0,0,0,0,0,4
SSC41661,0,0,0,0,0,0,0,0
SSC41662,0,0,0,0,0,0,0,0
SSC41663,0,0,0,0,0,0,0,0
SSC41664,28,0,0,0,0,0,0,34
SSC41665,3,0,0,0,0,0,0,3
SSC41666,38,4,0,0,0,0,0,45
SSC41667,11,0,0,0,0,0,0,11
SSC41668,0,0,0,0,0,0,0,0
SSC41669,0,0,0,0,0,0,0,0
SSC41670,4,0,0,0,0,0,0,4
SSC41671,4,0,0,0,0,0,0,9
SSC41672,0,0,0,0,0,0,0,0
SSC41673,74,5,3,0,0,0,3,88
SSC41674,10,0,5,0,0,0,0,18
SSC41675,0,0,0,0,0,0,0,0
SSC41676,3,0,0,0,0,0,0,3
SSC41677,0,0,0,0,0,0,0,0
SSC41678,16,0,0,0,0,0,0,16
SSC41679,5,0,0,0,0,0,0,6
SSC41680,3,0,0,0,0,0,0,3
SSC49494,0,0,0,0,0,0,0,0
SSC49797,0,0,0,0,0,0,0,0
SSC50001,9,0,0,0,0,0,0,9
SSC50002,157,18,4,0,0,0,0,177
SSC50003,15,0,0,0,0,0,0,16
SSC50004,3,0,0,0,0,0,0,3
SSC50005,3,0,0,0,0,0,0,3
SSC50006,83,15,3,0,0,0,0,102
SSC50007,7,0,0,0,0,0,0,7
SSC50008,993,68,48,11,0,0,8,1133
SSC50009,0,0,0,0,0,0,0,0
SSC50010,329,18,4,3,0,0,0,357
SSC50011,792,61,43,4,0,0,3,899
SSC50012,3,0,0,0,0,0,0,3
SSC50013,69,4,3,0,0,0,0,76
SSC50014,11,0,0,0,0,0,0,18
SSC50015,0,0,0,0,0,0,0,0
SSC50016,63,3,3,0,0,0,0,65
SSC50017,4,0,0,0,0,0,0,4
SSC50018,0,0,0,0,0,0,0,0
SSC50019,29,3,0,0,0,0,0,32
SSC50020,12,0,0,0,0,0,0,12
SSC50021,0,0,0,0,0,0,0,0
SSC50022,808,41,16,7,0,0,0,874
SSC50023,7,0,0,0,0,0,0,10
SSC50024,539,30,9,3,0,0,3,585
SSC50025,59,3,3,0,0,0,0,64
SSC50026,903,108,70,27,13,0,17,1132
SSC50027,4,0,0,0,0,0,0,4
SSC50028,3,0,0,0,0,0,0,3
SSC50029,7,0,0,0,0,0,0,7
SSC50030,12,0,0,0,0,0,0,12
SSC50031,208,27,8,3,0,0,0,248
SSC50032,308,18,11,6,0,0,0,348
SSC50033,0,0,0,0,0,0,0,0
SSC50034,104,8,7,0,3,0,0,122
SSC50035,805,34,20,8,0,0,0,869
SSC50036,1347,77,69,16,0,0,4,1509
SSC50037,978,45,48,12,3,0,0,1087
SSC50038,86,6,5,0,0,0,0,96
SSC50039,1641,121,117,13,3,3,12,1910
SSC50040,1332,86,72,13,0,3,7,1516
SSC50041,0,0,0,0,0,0,0,0
SSC50042,0,0,0,0,0,0,0,3
SSC50043,10,0,0,0,0,0,0,10
SSC50044,0,0,0,0,0,0,0,0
SSC50045,9,0,0,0,0,0,0,7
SSC50046,3,0,0,0,0,0,0,3
SSC50047,3,0,0,0,0,0,0,3
SSC50048,24,0,0,0,0,0,0,24
SSC50049,0,0,0,0,0,0,0,0
SSC50050,0,0,0,0,0,0,0,0
SSC50051,102,11,3,3,0,0,0,116
SSC50052,20,0,0,0,0,0,0,20
SSC50053,952,55,32,9,0,0,3,1056
SSC50054,3870,319,298,36,5,6,20,4558
SSC50055,1023,97,50,18,3,0,0,1193
SSC50056,26,0,9,0,0,0,0,35
SSC50057,0,0,0,0,0,0,0,5
SSC50058,0,0,0,0,0,0,0,0
SSC50059,9,0,0,0,0,0,0,9
SSC50060,0,0,0,0,0,0,0,0
SSC50061,2292,189,102,43,3,6,13,2638
SSC50062,3,0,0,0,0,0,0,3
SSC50063,4,0,0,0,0,0,0,4
SSC50064,3,0,0,0,0,0,0,7
SSC50065,3,0,0,0,0,0,0,0
SSC50066,31,0,3,0,0,0,0,35
SSC50067,6,3,0,3,0,0,0,8
SSC50068,273,12,9,5,0,0,0,300
SSC50069,1107,77,70,18,4,0,3,1282
SSC50070,0,0,0,0,0,0,0,0
SSC50071,10,0,0,0,0,0,0,10
SSC50072,3,0,0,0,0,0,0,3
SSC50073,0,0,0,0,0,0,0,0
SSC50074,3,0,0,0,0,0,0,3
SSC50075,106,10,3,4,0,0,0,130
SSC50076,0,0,0,0,0,0,0,0
SSC50077,35,4,0,0,0,0,0,45
SSC50078,1042,88,42,10,0,3,9,1187
SSC50079,493,19,4,8,0,0,0,530
SSC50080,0,0,0,0,0,0,0,0
SSC50081,542,28,28,4,0,0,3,611
SSC50082,286,29,17,3,0,0,0,331
SSC50083,1487,117,31,6,0,0,5,1651
SSC50084,88,10,3,0,0,0,0,103
SSC50085,26,0,0,0,0,0,0,29
SSC50086,509,39,25,0,0,0,0,573
SSC50087,0,0,0,0,0,0,0,0
SSC50088,8,0,0,0,0,0,0,11
SSC50089,3,0,0,0,0,0,0,3
SSC50090,779,64,23,14,0,3,3,883
SSC50091,601,44,13,0,0,0,3,662
SSC50092,379,24,14,4,3,0,3,428
SSC50093,958,71,45,34,3,0,3,1115
SSC50094,20,0,0,0,0,0,0,23
SSC50095,0,0,0,0,0,0,0,0
SSC50096,5,0,0,0,0,0,0,3
SSC50097,10,0,0,0,0,0,0,14
SSC50098,971,87,41,8,0,0,3,1115
SSC50099,3,0,0,0,0,0,0,3
SSC50100,6,0,0,0,0,0,0,11
SSC50101,14,0,0,3,0,0,0,22
SSC50102,424,40,20,5,3,3,3,502
SSC50103,32,0,0,0,0,0,0,32
SSC50104,123,16,13,4,0,0,0,148
SSC50105,543,42,15,11,0,0,0,613
SSC50106,24,0,3,0,0,0,0,28
SSC50107,22,3,3,0,0,0,0,31
SSC50108,0,0,0,0,0,0,0,0
SSC50109,17,0,0,0,0,0,0,16
SSC50110,712,35,37,29,3,0,0,819
SSC50111,383,17,18,4,0,0,0,425
SSC50112,122,16,4,0,0,0,0,145
SSC50113,3,0,0,0,0,0,0,3
SSC50114,0,0,0,0,0,0,0,0
SSC50115,824,57,50,12,5,0,3,952
SSC50116,65,3,5,0,0,0,7,85
SSC50117,685,51,21,6,0,0,0,767
SSC50118,83,3,0,0,0,0,0,86
SSC50119,715,47,18,3,0,0,0,784
SSC50120,0,0,0,0,0,0,0,0
SSC50121,18,0,0,0,0,0,0,18
SSC50122,3,0,0,0,0,0,0,3
SSC50123,134,16,10,3,0,0,0,162
SSC50124,0,0,0,0,0,0,0,0
SSC50125,6,0,0,0,0,0,0,7
SSC50126,95,4,5,4,0,0,0,110
SSC50127,0,0,0,0,0,0,0,0
SSC50128,0,0,0,0,0,0,0,0
SSC50129,121,7,11,3,0,0,3,138
SSC50130,6,0,0,0,0,0,0,8
SSC50131,13,4,0,0,0,0,0,11
SSC50132,92,15,3,0,0,0,0,110
SSC50133,9,0,0,0,0,0,0,10
SSC50134,5,0,0,0,0,0,0,6
SSC50135,3,0,0,0,0,0,0,3
SSC50136,8,0,0,0,0,0,0,8
SSC50137,124,15,13,0,0,0,5,151
SSC50138,4,0,0,0,0,0,0,3
SSC50139,0,0,0,0,0,0,0,0
SSC50140,17,3,0,0,0,0,0,18
SSC50141,12,0,0,0,0,0,0,12
SSC50142,16,0,0,0,0,0,0,19
SSC50143,19,0,0,0,0,0,0,24
SSC50144,0,0,0,0,0,0,0,0
SSC50145,18,0,0,0,0,0,0,18
SSC50146,4,0,0,0,0,0,0,4
SSC50147,0,0,0,0,0,0,0,0
SSC50148,685,42,15,6,0,0,0,748
SSC50149,0,0,0,0,0,0,0,0
SSC50150,0,0,0,0,0,0,0,0
SSC50151,7,0,0,0,0,0,0,7
SSC50152,3,0,0,0,0,0,0,3
SSC50153,3,0,0,0,0,0,0,3
SSC50154,0,0,0,0,0,0,0,0
SSC50155,8,0,0,0,0,0,0,8
SSC50156,3,0,0,0,0,0,0,3
SSC50157,5,0,0,0,0,0,0,8
SSC50158,5,0,0,0,0,0,0,5
SSC50159,441,42,36,14,0,0,0,531
SSC50160,5,0,0,0,0,0,0,5
SSC50161,53,15,7,0,0,0,4,70
SSC50162,66,4,0,0,0,0,0,68
SSC50163,5,0,0,0,0,0,0,10
SSC50164,11,0,0,0,0,0,0,8
SSC50165,9,0,0,0,0,0,0,10
SSC50166,3,0,0,0,0,0,0,3
SSC50167,14,0,0,0,0,0,0,14
SSC50168,83,3,0,0,0,0,0,86
SSC50169,129,10,3,0,0,0,3,147
SSC50170,5,0,0,0,0,0,0,5
SSC50171,6,0,0,0,0,0,0,8
SSC50172,64,3,3,0,0,0,0,77
SSC50173,416,37,15,8,0,0,0,478
SSC50174,5,0,0,0,0,0,0,5
SSC50175,5,0,0,0,0,0,0,5
SSC50176,3,0,3,0,0,0,0,6
SSC50177,17,6,0,0,0,0,0,24
SSC50178,222,9,7,0,0,0,3,235
SSC50179,0,0,0,0,0,0,0,0
SSC50180,206,16,6,3,0,0,3,232
SSC50181,104,8,0,0,0,0,0,115
SSC50182,4,0,0,0,0,0,0,4
SSC50183,354,38,20,3,0,0,3,415
SSC50184,119,11,3,0,0,0,0,131
SSC50185,75,3,3,5,0,0,4,92
SSC50186,0,0,0,0,0,0,0,0
SSC50187,268,37,29,6,0,0,3,342
SSC50188,27,0,0,0,0,0,0,28
SSC50189,63,3,3,0,0,0,0,71
SSC50190,225,30,17,5,0,4,4,277
SSC50191,19,0,0,0,0,0,0,19
SSC50192,14,4,0,0,0,0,0,22
SSC50193,13,0,0,0,0,0,0,21
SSC50194,0,0,0,0,0,0,0,0
SSC50195,9,0,0,0,0,0,0,13
SSC50196,54,4,3,0,0,0,0,66
SSC50197,97,18,5,0,0,0,0,128
SSC50198,3,0,0,0,0,0,0,3
SSC50199,4,0,0,0,0,0,0,4
SSC50200,266,19,6,8,0,0,0,297
SSC50201,974,57,21,9,0,0,3,1068
SSC50202,0,0,0,0,0,0,0,0
SSC50203,10,0,0,0,0,0,0,16
SSC50204,14,0,0,0,0,0,0,13
SSC50205,3,0,0,0,0,0,0,3
SSC50206,0,0,0,0,0,0,0,0
SSC50207,540,55,41,5,0,0,0,649
SSC50208,0,0,0,0,0,0,0,0
SSC50209,6,0,0,0,0,0,0,3
SSC50210,248,25,6,3,0,0,0,283
SSC50211,0,0,0,0,0,0,0,0
SSC50212,7,0,0,0,0,0,0,7
SSC50213,9,0,0,0,0,0,0,5
SSC50214,4,0,0,0,0,0,0,4
SSC50215,3,0,0,0,0,0,0,3
SSC50216,0,0,0,0,0,0,0,0
SSC50217,98,3,3,3,0,0,0,110
SSC50218,0,0,0,0,0,0,0,0
SSC50219,3,0,0,0,0,0,0,3
SSC50220,0,0,0,0,0,0,0,0
SSC50221,579,41,18,8,0,0,0,639
SSC50222,42,0,3,0,0,0,0,40
SSC50223,10,0,0,0,0,0,0,10
SSC50224,4,0,0,0,0,0,0,4
SSC50225,0,0,0,0,0,0,0,0
SSC50226,147,17,3,0,0,0,0,165
SSC50227,107,13,11,0,0,0,3,128
SSC50228,1488,120,117,12,5,3,9,1757
SSC50229,1768,174,144,25,6,3,18,2130
SSC50230,464,32,27,7,3,3,10,543
SSC50231,6,0,0,0,0,0,0,6
SSC50232,0,0,0,0,0,0,0,0
SSC50233,17,0,0,0,0,0,0,20
SSC50234,137,16,6,5,0,0,0,165
SSC50235,3,0,0,0,0,0,0,3
SSC50236,3,0,0,0,0,0,0,3
SSC50237,57,4,4,8,0,0,6,74
SSC50238,0,0,0,0,0,0,0,0
SSC50239,396,53,38,11,0,0,6,499
SSC50240,3,0,0,0,0,0,0,8
SSC50241,0,0,0,0,0,0,0,0
SSC50242,10,0,0,0,0,0,0,9
SSC50243,4,0,0,0,0,0,0,4
SSC50244,4752,230,112,79,8,3,17,5189
SSC50245,522,25,11,9,0,0,0,569
SSC50246,0,0,0,0,0,0,0,0
SSC50247,39,5,0,0,0,0,0,48
SSC50248,0,0,0,0,0,0,0,0
SSC50249,0,0,0,0,0,0,0,0
SSC50250,213,22,18,3,3,0,3,261
SSC50251,11,0,0,0,0,0,0,18
SSC50252,0,0,0,0,0,0,0,0
SSC50253,0,0,0,0,0,0,0,0
SSC50254,52,3,3,0,0,0,0,59
SSC50255,3,0,0,0,0,0,0,3
SSC50256,0,0,0,0,0,0,0,0
SSC50257,11,0,0,0,0,0,0,13
SSC50258,9,0,0,0,0,0,0,15
SSC50259,153,11,7,3,0,0,0,170
SSC50260,329,35,23,7,0,0,6,394
SSC50261,943,36,15,8,3,0,3,1012
SSC50262,473,44,20,8,0,0,3,547
SSC50263,8,0,0,0,0,0,0,7
SSC50264,92,9,0,0,0,0,0,102
SSC50265,25,3,7,0,0,0,0,34
SSC50266,6,0,0,0,0,0,0,9
SSC50267,0,0,0,0,0,0,0,0
SSC50268,1047,82,59,3,5,0,3,1205
SSC50269,6,0,0,0,0,0,0,3
SSC50270,9,0,0,0,0,0,0,9
SSC50271,17,0,0,0,0,0,0,17
SSC50272,372,34,25,4,0,0,0,441
SSC50273,97,7,4,0,0,0,0,109
SSC50274,3,0,0,0,0,0,0,3
SSC50275,19,0,3,0,0,0,0,17
SSC50276,665,51,24,7,0,0,7,760
SSC50277,27,12,3,0,0,0,0,42
SSC50278,31,0,3,0,0,0,0,40
SSC50279,12,3,0,0,0,0,0,15
SSC50280,141,9,3,0,0,0,3,154
SSC50281,0,0,0,0,0,0,0,4
SSC50282,4,0,0,0,0,0,0,4
SSC50283,19,0,0,0,0,0,0,19
SSC50284,6,3,3,0,0,0,0,13
SSC50285,9,0,0,0,0,0,0,9
SSC50286,7,0,0,0,0,0,0,7
SSC50287,0,0,0,0,0,0,0,0
SSC50288,0,0,0,0,0,0,0,0
SSC50289,202,9,17,3,0,0,0,230
SSC50290,101,7,4,0,0,0,0,118
SSC50291,3,0,0,0,0,0,0,3
SSC50292,468,20,12,4,0,0,0,501
SSC50293,902,43,18,4,0,0,3,966
SSC50294,21,0,0,0,0,0,0,25
SSC50295,730,58,3,6,0,0,0,797
SSC50296,1350,121,76,24,3,0,5,1580
SSC50297,4,0,0,0,0,0,0,4
SSC50298,0,0,0,0,0,0,0,0
SSC50299,0,0,0,0,0,0,0,0
SSC50300,652,42,34,6,0,0,5,739
SSC50301,5,0,0,0,0,0,0,5
SSC50302,0,0,0,0,0,0,0,0
SSC50303,66,0,5,0,0,0,0,80
SSC50304,0,0,0,0,0,0,0,0
SSC50305,3,0,0,0,0,0,0,5
SSC50306,3,0,0,0,0,0,0,8
SSC50307,4,0,0,0,0,0,0,5
SSC50308,134,18,9,0,0,0,0,156
SSC50309,624,74,56,13,0,0,12,772
SSC50310,9,0,0,0,0,0,0,10
SSC50311,64,4,8,0,0,0,0,71
SSC50312,14,6,0,0,0,0,0,21
SSC50313,3,0,0,0,0,0,0,3
SSC50314,3,0,0,0,0,0,0,3
SSC50315,1106,76,23,14,0,0,0,1216
SSC50316,29,0,0,0,0,0,0,36
SSC50317,510,31,12,3,0,0,3,555
SSC50318,6,0,0,0,0,0,0,6
SSC50319,233,41,26,3,4,0,5,303
SSC50320,598,30,15,7,0,0,0,647
SSC50321,44,9,5,0,0,0,0,64
SSC50322,0,0,0,0,0,0,0,0
SSC50323,407,41,13,8,0,0,3,469
SSC50324,244,12,4,0,0,0,0,256
SSC50325,0,0,0,0,0,0,0,0
SSC50326,53,5,6,3,0,0,0,66
SSC50327,0,0,0,0,0,0,0,0
SSC50328,504,81,43,7,0,0,6,647
SSC50329,42,3,0,0,0,0,0,49
SSC50330,13,0,0,0,0,0,0,19
SSC50331,7,0,0,0,0,0,0,5
SSC50332,15,0,0,0,0,0,0,15
SSC50333,51,3,3,0,0,0,3,60
SSC50334,9,0,0,0,0,0,0,14
SSC50335,0,0,0,0,0,0,0,0
SSC50336,7,0,0,0,0,0,0,10
SSC50337,0,0,0,0,0,0,0,0
SSC50338,0,0,0,0,0,0,0,0
SSC50339,41,6,8,3,0,0,3,63
SSC50340,0,0,0,0,0,0,4,8
SSC50341,0,0,0,0,0,0,0,0
SSC50342,822,43,19,0,0,0,0,877
SSC50343,3,0,0,0,0,0,0,3
SSC50344,0,0,0,0,0,0,0,0
SSC50345,7,0,0,0,0,0,0,6
SSC50346,234,11,10,0,0,0,0,258
SSC50347,3,0,0,0,0,0,0,3
SSC50348,5,0,0,0,0,0,0,5
SSC50349,574,51,34,9,0,0,0,670
SSC50350,12,0,0,0,0,0,0,8
SSC50351,46,3,3,0,0,0,0,51
SSC50352,157,0,0,0,0,0,0,154
SSC50353,26,0,0,0,0,0,0,29
SSC50354,26,0,0,0,0,0,0,21
SSC50355,10,0,0,0,0,0,0,10
SSC50356,32,0,7,0,0,0,0,43
SSC50357,3,0,0,0,0,0,0,3
SSC50358,3,0,0,0,0,0,0,7
SSC50359,5,0,0,0,0,0,0,8
SSC50360,0,0,0,0,0,0,0,0
SSC50361,0,0,0,0,0,0,0,3
SSC50362,0,0,0,0,0,0,0,0
SSC50363,80,6,3,0,0,0,0,89
SSC50364,3,0,0,0,0,0,0,4
SSC50365,0,0,0,0,0,0,0,3
SSC50366,961,69,36,6,0,0,4,1076
SSC50367,18,0,0,0,0,0,0,21
SSC50368,3,0,0,0,0,0,0,3
SSC50369,0,0,0,0,0,0,0,0
SSC50370,160,10,3,0,0,0,0,176
SSC50371,25,0,0,0,0,0,0,22
SSC50372,3,0,0,0,0,0,0,4
SSC50373,641,21,15,0,0,0,0,675
SSC50374,78,6,11,3,0,0,0,95
SSC50375,1101,97,76,12,0,0,11,1299
SSC50376,15,0,0,0,0,0,0,21
SSC50377,153,13,9,3,0,0,0,172
SSC50378,0,0,0,0,0,0,0,0
SSC50379,64,14,3,11,0,3,5,101
