SSC_CODE_2016,Num_MVs_per_dweling_0_MVs,Num_MVs_per_dweling_1_MVs,Num_MVs_per_dweling_2_MVs,Num_MVs_per_dweling_3_MVs,Num_MVs_per_dweling_4mo_MVs,Num_MVs_per_dweling_Tot,Num_MVs_NS,Total_dwelings
SSC22774,10,57,53,21,22,164,16,177
SSC22775,0,0,0,3,0,8,0,8
SSC22776,0,0,0,3,0,3,0,3
SSC22777,33,604,978,231,68,1917,41,1961
SSC22778,418,1803,1949,539,207,4921,141,5063
SSC22779,84,243,215,31,22,589,37,630
SSC22780,4,40,80,42,37,193,10,204
SSC22781,0,12,33,17,11,78,3,79
SSC22782,0,0,0,0,0,3,0,3
SSC22783,0,7,14,3,4,23,0,27
SSC22784,0,10,18,10,7,48,3,52
SSC22785,0,6,5,8,7,25,0,26
SSC22786,0,0,0,0,0,3,0,6
SSC22787,0,51,61,18,7,131,0,133
SSC22788,32,218,262,113,76,697,43,742
SSC22789,0,8,24,15,8,58,3,59
SSC22790,0,5,9,3,12,28,0,28
SSC22791,730,1597,651,106,26,3108,115,3228
SSC22792,0,0,0,0,0,0,0,0
SSC22793,0,3,0,3,0,9,0,9
SSC22794,0,0,3,0,0,9,0,9
SSC22795,0,0,0,0,0,0,0,3
SSC22796,0,0,0,0,4,4,0,4
SSC22797,0,3,3,0,0,10,0,10
SSC22798,0,7,11,5,5,28,0,28
SSC22799,0,23,55,28,17,129,6,134
SSC22800,0,4,15,3,4,35,0,39
SSC22801,0,0,0,0,0,3,0,3
SSC22802,0,0,0,0,0,4,0,4
SSC22803,0,18,34,7,6,61,0,63
SSC22804,528,2704,2743,743,314,7034,283,7320
SSC22805,39,743,1375,313,132,2608,70,2677
SSC22806,0,0,3,0,0,12,0,9
SSC22807,0,3,3,8,3,21,0,20
SSC22808,0,9,33,15,9,71,7,72
SSC22809,0,10,6,3,0,20,0,20
SSC22810,7,142,474,246,269,1141,22,1157
SSC22811,0,5,11,0,0,17,0,17
SSC22812,0,0,0,0,0,0,0,0
SSC22813,0,0,0,0,0,0,0,0
SSC22814,247,933,577,173,66,1989,133,2124
SSC22815,0,8,21,4,12,45,0,43
SSC22816,0,3,6,5,0,14,0,14
SSC22817,0,11,7,0,3,28,0,31
SSC22818,69,563,859,287,155,1941,60,2001
SSC22819,0,11,36,28,19,95,0,95
SSC22820,0,3,3,4,0,17,0,17
SSC22821,0,10,48,20,13,95,3,97
SSC22822,0,0,5,3,0,11,0,9
SSC22823,0,4,4,7,3,13,4,12
SSC22824,0,11,19,8,6,49,3,52
SSC22825,0,3,10,3,0,16,0,17
SSC22826,0,32,57,30,26,139,3,146
SSC22827,0,17,12,5,0,37,4,38
SSC22828,0,3,21,10,8,45,3,46
SSC22829,0,4,0,0,3,8,0,9
SSC22830,0,5,4,0,3,10,0,10
SSC22831,0,33,58,34,30,150,4,155
SSC22832,0,6,4,0,0,11,0,11
SSC22833,0,16,34,13,14,72,3,81
SSC22834,0,0,0,0,0,0,0,0
SSC22835,0,0,0,0,0,0,0,0
SSC22836,4,21,68,25,27,145,8,151
SSC22837,5,37,26,14,8,90,3,94
SSC22838,0,9,44,30,23,106,4,116
SSC22839,0,0,10,8,0,14,0,14
SSC22840,0,6,13,4,0,23,4,22
SSC22841,0,7,11,7,4,26,3,31
SSC22842,19,311,386,157,125,997,37,1033
SSC22843,0,22,27,16,11,76,5,80
SSC22844,0,9,11,7,3,25,0,25
SSC22845,0,31,55,23,18,122,3,132
SSC22846,3,13,29,14,18,68,0,68
SSC22847,0,0,3,0,4,12,0,12
SSC22848,0,0,0,0,3,4,0,4
SSC22849,0,3,5,0,7,11,0,11
SSC22850,0,0,0,0,0,0,0,0
SSC22851,0,0,0,0,0,0,0,0
SSC22852,0,0,0,0,0,0,0,0
SSC22853,0,0,0,0,0,0,0,0
SSC22854,0,6,11,3,3,26,3,29
SSC22855,0,0,0,0,0,3,0,3
SSC22856,0,0,0,0,0,3,0,3
SSC22857,0,0,0,0,0,0,0,0
SSC22858,0,38,34,29,21,122,4,132
SSC22859,0,6,18,8,7,43,0,46
SSC22860,9,104,154,61,28,362,9,368
SSC22861,18,161,254,95,68,591,26,617
SSC22862,23,100,80,36,21,257,15,272
SSC22863,0,0,0,0,0,4,0,4
SSC22864,0,3,3,0,0,6,0,6
SSC22865,0,0,0,0,0,3,0,3
SSC22866,0,14,3,0,0,22,0,26
SSC22867,0,8,9,0,0,18,0,19
SSC22868,207,2472,3100,897,367,7049,194,7241
SSC22869,0,11,35,20,20,80,3,80
SSC22870,0,3,13,10,5,33,0,33
SSC22871,0,14,9,6,3,31,0,31
SSC22872,0,3,6,9,10,33,0,33
SSC22873,0,3,4,3,4,8,0,8
SSC22874,13,159,274,115,68,638,27,657
SSC22875,0,11,24,18,14,68,3,69
SSC22876,0,0,3,0,0,6,0,6
SSC22877,28,369,637,174,76,1282,30,1311
SSC22878,0,8,21,12,6,48,3,50
SSC22879,25,181,211,91,47,554,25,578
SSC22880,0,0,0,0,0,0,0,0
SSC22881,3,31,49,18,6,101,0,108
SSC22882,0,4,10,10,7,27,0,30
SSC22883,0,16,31,24,19,91,0,97
SSC22884,0,8,11,7,0,25,0,25
SSC22885,4,24,34,13,17,92,0,95
SSC22886,0,0,9,3,0,9,0,11
SSC22887,0,13,24,12,11,61,3,57
SSC22888,0,7,3,3,0,7,0,14
SSC22889,0,5,15,12,8,35,0,39
SSC22890,0,0,0,0,0,0,0,0
SSC22891,0,11,36,13,20,76,3,83
SSC22892,3,21,39,11,8,84,4,87
SSC22893,3,16,25,7,9,60,3,63
SSC22894,0,6,10,3,4,17,6,25
SSC22895,26,209,413,155,133,943,32,979
SSC22896,49,302,339,145,76,918,50,966
SSC22897,0,4,0,4,3,10,0,10
SSC22898,16,180,256,87,66,608,19,624
SSC22899,0,5,23,26,7,60,0,67
SSC22900,70,365,285,92,52,864,36,899
SSC22901,7,44,154,109,144,456,13,471
SSC22902,518,2421,2029,354,126,5452,140,5591
SSC22903,0,3,7,7,4,21,3,26
SSC22904,173,1076,1097,297,138,2774,161,2940
SSC22905,0,0,0,0,0,3,0,3
SSC22906,0,31,59,41,44,174,9,180
SSC22907,0,0,3,0,3,12,0,12
SSC22908,0,0,0,0,0,0,0,0
SSC22909,24,237,229,80,47,625,35,653
SSC22910,3,31,55,34,46,164,5,168
SSC22911,3,17,46,18,19,94,3,103
SSC22912,0,21,28,26,17,96,3,98
SSC22913,0,4,14,10,11,39,0,41
SSC22914,0,6,15,13,4,36,0,36
SSC22915,0,3,7,8,9,31,3,35
SSC22916,0,0,0,3,4,13,0,13
SSC22917,0,0,3,0,3,9,0,9
SSC22918,0,3,15,6,5,33,0,35
SSC22919,7,91,110,59,27,302,23,327
SSC22920,0,46,94,45,47,236,12,248
SSC22921,0,0,0,0,0,0,0,0
SSC22922,0,0,7,7,3,15,0,19
SSC22923,0,0,0,3,3,12,0,12
SSC22924,0,4,15,7,12,46,0,46
SSC22925,0,3,5,3,3,21,0,21
SSC22926,0,7,18,4,12,44,3,41
SSC22927,0,3,4,3,3,16,0,16
SSC22928,0,6,21,11,17,52,0,52
SSC22929,0,0,0,0,0,0,0,0
SSC29494,0,0,0,0,0,0,0,0
SSC29797,0,0,0,0,0,0,0,0
SSC30001,0,0,6,0,0,9,0,10
SSC30002,0,0,0,0,0,3,0,3
SSC30003,0,0,3,0,6,8,0,8
SSC30004,0,25,52,22,22,114,7,123
SSC30005,0,0,0,0,0,0,0,0
SSC30006,0,9,0,5,7,23,0,20
SSC30007,206,1001,839,268,104,2416,108,2523
SSC30008,0,8,0,0,3,10,0,10
SSC30009,3,41,99,44,51,246,8,254
SSC30010,0,4,13,4,9,32,0,32
SSC30011,0,26,58,29,17,132,3,132
SSC30012,4,41,62,38,23,161,4,169
SSC30013,5,43,56,20,5,132,4,135
SSC30014,21,297,305,91,35,751,29,785
SSC30015,0,6,17,11,6,36,0,36
SSC30016,37,122,79,24,9,272,16,288
SSC30017,4,12,51,27,13,109,3,115
SSC30018,158,666,607,206,78,1720,64,1789
SSC30019,4,11,22,4,3,45,0,48
SSC30020,171,1361,2367,891,493,5286,108,5390
SSC30021,0,0,8,5,4,18,0,18
SSC30022,3,33,56,35,41,172,0,175
SSC30023,0,0,3,0,0,4,0,4
SSC30024,130,467,304,57,18,968,57,1024
SSC30025,0,0,0,0,0,3,0,3
SSC30026,205,951,854,229,92,2329,66,2393
SSC30027,10,95,84,32,12,236,13,247
SSC30028,0,0,0,0,0,0,0,0
SSC30029,0,10,39,10,6,64,3,68
SSC30030,89,662,556,157,57,1511,53,1566
SSC30031,200,1526,2314,911,506,5458,146,5602
SSC30032,111,920,1202,386,150,2773,64,2841
SSC30033,0,9,6,4,3,23,0,22
SSC30034,8,104,350,156,109,720,18,741
SSC30035,0,5,4,16,7,28,3,31
SSC30036,0,9,8,7,4,30,0,26
SSC30037,181,445,295,79,44,1053,76,1127
SSC30038,0,3,17,18,11,52,0,59
SSC30039,3,41,103,63,40,248,28,271
SSC30040,3,86,210,95,52,450,15,465
SSC30041,34,139,161,66,48,460,26,483
SSC30042,7,38,51,34,30,157,10,163
SSC30043,0,0,12,0,3,16,4,21
SSC30044,0,42,65,26,20,160,9,169
SSC30045,5,36,49,24,14,133,5,142
SSC30046,0,0,0,0,0,0,0,0
SSC30047,0,62,156,105,68,395,17,411
SSC30048,3,34,37,13,10,101,13,114
SSC30049,7,79,93,51,21,245,6,254
SSC30050,0,5,5,3,0,12,4,18
SSC30051,0,3,0,0,3,9,0,10
SSC30052,0,0,0,0,0,0,0,0
SSC30053,0,0,0,3,0,5,0,5
SSC30054,0,24,31,13,7,78,0,82
SSC30055,3,14,10,9,4,35,3,37
SSC30056,0,20,42,15,16,92,3,95
SSC30057,3,69,55,17,5,153,8,164
SSC30058,208,1118,1281,460,186,3256,115,3363
SSC30059,0,10,15,4,9,36,7,42
SSC30060,0,4,4,3,3,14,0,14
SSC30061,0,7,15,6,10,36,0,41
SSC30062,41,684,1280,457,221,2677,39,2716
SSC30063,577,1940,1354,317,155,4343,135,4479
SSC30064,3,70,208,107,80,470,7,476
SSC30065,0,9,7,9,13,34,3,41
SSC30066,3,9,26,8,7,50,3,51
SSC30067,3,90,88,35,12,233,12,251
SSC30068,0,49,68,46,15,178,8,186
SSC30069,0,0,0,0,0,0,0,0
SSC30070,4,54,87,41,32,219,3,223
SSC30071,12,47,43,6,8,110,4,119
SSC30072,0,4,14,0,0,18,0,18
SSC30073,68,773,1044,330,146,2368,41,2405
SSC30074,0,0,0,0,0,0,0,0
SSC30075,3,50,81,33,17,186,4,191
SSC30076,0,0,0,0,0,0,0,0
SSC30077,21,64,32,0,3,120,8,130
SSC30078,0,3,9,6,4,22,0,23
SSC30079,0,0,3,0,0,3,6,7
SSC30080,11,82,52,36,9,188,7,199
SSC30081,0,0,9,0,5,18,0,22
SSC30082,0,8,19,12,9,49,0,49
SSC30083,0,3,3,0,0,10,0,10
SSC30084,4,77,127,49,22,278,11,285
SSC30085,0,12,42,27,18,100,0,105
SSC30086,26,339,536,169,89,1157,19,1179
SSC30087,3,15,21,22,4,65,0,73
SSC30088,75,1193,1394,509,203,3378,108,3493
SSC30089,197,931,784,206,114,2231,59,2291
SSC30090,0,0,4,0,3,7,0,7
SSC30091,0,52,143,37,17,245,4,252
SSC30092,259,1445,1795,549,241,4278,117,4399
SSC30093,224,1489,1668,513,257,4152,190,4340
SSC30094,0,3,13,10,0,29,3,32
SSC30095,449,1622,1754,549,229,4600,147,4749
SSC30096,227,1197,952,256,133,2777,132,2902
SSC30097,0,4,17,8,14,43,3,47
SSC30098,3,34,20,16,9,83,8,85
SSC30099,0,8,30,20,20,87,3,87
SSC30100,0,0,0,3,3,9,0,9
SSC30101,248,1007,717,176,73,2221,45,2272
SSC30102,20,55,50,28,23,166,13,179
SSC30103,10,310,790,242,82,1434,28,1456
SSC30104,176,52,19,4,0,254,6,259
SSC30105,3,23,34,21,27,104,4,110
SSC30106,178,809,673,179,67,1906,73,1978
SSC30107,159,750,676,171,75,1832,90,1917
SSC30108,0,0,8,3,3,8,0,8
SSC30109,0,69,95,33,21,224,10,237
SSC30110,284,1128,1230,423,173,3243,176,3412
SSC30111,41,200,169,46,25,483,25,513
SSC30112,0,3,10,6,6,25,0,25
SSC30113,91,85,18,3,0,196,8,202
SSC30114,0,20,23,8,8,65,3,64
SSC30115,0,0,4,0,0,8,0,8
SSC30116,8,151,252,102,68,581,11,594
SSC30117,3,35,66,30,19,150,3,155
SSC30118,0,0,0,0,5,8,0,7
SSC30119,16,96,160,55,34,364,27,394
SSC30120,0,4,14,6,7,27,3,28
SSC30121,5,28,51,39,21,144,6,148
SSC30122,0,0,0,3,0,3,0,3
SSC30123,63,725,946,292,166,2197,48,2243
SSC30124,0,36,37,25,7,105,3,108
SSC30125,5,154,143,48,22,369,14,386
SSC30126,0,0,3,0,0,4,0,4
SSC30127,3,42,57,28,15,145,10,150
SSC30128,0,21,56,23,13,116,3,114
SSC30129,0,15,25,15,3,55,0,59
SSC30130,0,0,5,0,8,16,0,14
SSC30131,3,44,34,16,8,102,3,108
SSC30132,89,525,569,151,60,1399,25,1426
SSC30133,0,36,41,15,7,99,7,110
SSC30134,4,20,59,28,20,128,5,133
SSC30135,70,113,70,13,3,277,22,299
SSC30136,0,19,16,11,8,52,0,50
SSC30137,0,11,20,12,6,48,0,48
SSC30138,0,7,14,5,3,36,0,37
SSC30139,0,3,11,0,3,14,0,14
SSC30140,0,0,3,0,0,3,0,7
SSC30141,0,20,43,19,29,113,4,119
SSC30142,0,10,13,12,4,37,4,39
SSC30143,0,20,26,13,0,57,0,62
SSC30144,0,0,0,0,0,3,0,3
SSC30145,0,0,0,0,0,0,0,0
SSC30146,0,9,32,5,10,54,3,56
SSC30147,61,856,1004,273,123,2325,69,2390
SSC30148,3,31,91,41,38,209,4,213
SSC30149,135,748,779,250,112,2020,67,2085
SSC30150,0,4,22,8,9,37,0,40
SSC30151,0,0,0,0,0,0,0,0
SSC30152,6,40,39,23,7,125,13,142
SSC30153,0,8,3,3,3,17,0,17
SSC30154,24,195,175,65,45,511,25,533
SSC30155,0,0,3,0,0,9,0,9
SSC30156,134,1096,1355,384,167,3144,57,3202
SSC30157,3,38,25,3,5,80,0,78
SSC30158,0,69,146,99,62,379,5,388
SSC30159,125,1383,1124,266,80,2986,111,3093
SSC30160,0,3,3,0,0,13,0,13
SSC30161,0,8,5,3,4,17,0,17
SSC30162,0,0,0,0,0,3,0,3
SSC30163,0,4,3,4,0,18,0,18
SSC30164,5,97,122,34,12,275,9,283
SSC30165,0,0,0,0,0,0,0,0
SSC30166,5,29,128,47,47,261,4,262
SSC30167,0,8,3,3,10,22,0,24
SSC30168,0,4,0,4,0,7,0,7
SSC30169,48,190,110,29,14,390,16,408
SSC30170,0,7,7,6,0,23,4,28
SSC30171,0,0,0,0,0,0,0,0
SSC30172,0,0,0,0,0,3,0,3
SSC30173,0,0,15,9,0,25,0,23
SSC30174,0,10,38,20,12,88,3,89
SSC30175,0,3,9,8,3,24,0,24
SSC30176,0,0,0,0,0,3,0,3
SSC30177,0,9,5,0,0,19,0,19
SSC30178,0,0,0,0,0,0,0,0
SSC30179,0,10,26,8,3,53,3,55
SSC30180,0,0,0,0,0,0,0,0
SSC30181,0,21,15,8,14,67,7,71
SSC30182,0,0,0,0,0,0,0,0
SSC30183,27,131,141,36,17,349,20,363
SSC30184,61,428,340,121,45,986,25,1018
SSC30185,0,0,3,5,3,8,0,9
SSC30186,7,111,103,39,20,275,10,283
SSC30187,0,0,0,0,0,0,0,0
SSC30188,0,0,0,0,0,5,0,5
SSC30189,38,375,688,217,104,1432,45,1481
SSC30190,3,11,4,3,0,18,0,19
SSC30191,68,619,566,187,110,1547,51,1603
SSC30192,98,644,793,274,99,1903,79,1981
SSC30193,0,12,21,0,3,40,0,40
SSC30194,158,910,744,259,149,2228,108,2336
SSC30195,0,3,0,3,12,19,0,19
SSC30196,0,3,8,3,5,19,0,19
SSC30197,3,14,11,4,4,34,4,35
SSC30198,0,9,12,9,3,28,0,31
SSC30199,0,32,126,68,40,264,13,276
SSC30200,0,85,123,46,28,291,10,302
SSC30201,0,0,0,0,3,3,0,4
SSC30202,0,7,18,7,7,47,3,46
SSC30203,0,8,12,0,3,20,0,24
SSC30204,373,1178,896,292,166,2903,168,3072
SSC30205,8,90,98,39,23,260,18,274
SSC30206,0,0,0,3,0,9,0,9
SSC30207,89,712,880,362,233,2278,78,2354
SSC30208,0,0,8,5,3,13,0,15
SSC30209,0,3,0,0,7,13,3,12
SSC30210,0,0,4,4,3,13,0,13
SSC30211,56,333,298,72,31,795,25,819
SSC30212,3,15,40,37,15,113,0,113
SSC30213,4,57,76,32,19,188,8,196
SSC30214,0,8,11,3,0,17,0,17
SSC30215,133,736,371,105,43,1387,87,1469
SSC30216,84,667,862,273,176,2066,63,2131
SSC30217,33,470,800,297,148,1742,40,1786
SSC30218,0,15,39,14,13,76,0,80
SSC30219,0,0,0,0,0,0,0,0
SSC30220,0,0,0,0,0,0,0,0
SSC30221,5,44,100,38,32,223,7,230
SSC30222,56,604,779,255,144,1839,59,1901
SSC30223,0,17,28,17,3,58,3,60
SSC30224,3,8,8,0,3,27,3,31
SSC30225,3,9,15,5,13,42,3,47
SSC30226,36,347,646,246,156,1430,31,1455
SSC30227,0,3,0,0,0,7,0,7
SSC30228,15,103,133,38,14,292,18,313
SSC30229,0,0,0,0,9,13,0,9
SSC30230,0,14,44,13,10,88,0,92
SSC30231,0,5,13,15,10,42,0,49
SSC30232,3,41,167,97,56,361,10,369
SSC30233,3,13,3,0,3,22,0,22
SSC30234,8,49,35,15,3,116,5,124
SSC30235,3,4,13,7,3,27,0,32
SSC30236,0,6,8,0,4,13,0,13
SSC30237,70,801,1280,440,204,2796,77,2875
SSC30238,80,726,1083,330,144,2361,81,2441
SSC30239,0,17,9,3,3,28,0,33
SSC30240,0,7,17,8,8,42,0,39
SSC30241,0,3,16,0,7,25,3,27
SSC30242,3,95,203,57,31,383,8,390
SSC30243,319,1081,769,233,114,2517,162,2672
SSC30244,228,809,563,216,97,1916,88,2001
SSC30245,0,34,37,18,8,97,0,100
SSC30246,3,37,79,30,22,172,11,179
SSC30247,3,16,19,15,12,60,4,64
SSC30248,3,17,36,21,20,95,4,95
SSC30249,0,32,80,32,23,168,8,178
SSC30250,26,149,113,30,8,327,32,358
SSC30251,234,1542,1139,264,127,3303,140,3442
SSC30252,57,321,226,47,28,683,26,712
SSC30253,0,3,12,5,3,26,0,29
SSC30254,107,573,771,297,119,1861,101,1965
SSC30255,0,17,36,7,4,65,6,74
SSC30256,0,0,3,3,0,5,0,5
SSC30257,0,0,0,3,6,8,0,8
SSC30258,9,67,69,12,6,165,8,171
SSC30259,0,10,18,8,4,35,0,35
SSC30260,0,0,0,0,0,0,0,0
SSC30261,10,9,18,6,3,43,0,44
SSC30262,0,20,23,5,6,51,0,51
SSC30263,170,1385,2031,766,463,4814,123,4940
SSC30264,0,4,12,13,8,37,0,32
SSC30265,0,0,10,4,3,21,0,21
SSC30266,17,308,314,53,32,723,25,745
SSC30267,0,0,8,0,0,8,0,8
SSC30268,0,12,25,14,5,52,0,50
SSC30269,4,128,243,104,43,518,15,537
SSC30270,9,104,198,114,81,497,13,513
SSC30271,0,3,20,7,6,28,3,32
SSC30272,43,212,156,81,54,542,31,571
SSC30273,0,0,0,0,0,0,0,0
SSC30274,21,160,104,30,15,337,21,358
SSC30275,0,69,67,19,9,166,7,169
SSC30276,0,23,29,10,8,71,0,71
SSC30277,0,0,0,0,0,0,0,0
SSC30278,6,21,41,20,17,106,11,119
SSC30279,27,432,549,141,54,1202,35,1235
SSC30280,0,4,8,4,9,28,0,24
SSC30281,12,102,141,55,32,338,7,350
SSC30282,0,0,5,4,3,16,0,21
SSC30283,59,462,570,205,100,1397,54,1454
SSC30284,0,0,0,0,0,0,0,0
SSC30285,0,8,24,19,10,65,0,62
SSC30286,0,5,5,5,3,20,0,20
SSC30287,0,0,3,7,0,14,0,14
SSC30288,0,22,39,22,25,102,3,105
SSC30289,84,859,1224,365,190,2734,67,2800
SSC30290,0,32,27,7,4,79,11,85
SSC30291,3,70,77,34,25,202,13,215
SSC30292,0,7,5,6,7,28,0,24
SSC30293,3,49,165,62,39,311,3,312
SSC30294,4,78,158,69,35,341,14,357
SSC30295,3,73,132,68,43,319,9,323
SSC30296,3,35,48,23,7,125,4,123
SSC30297,0,3,7,3,0,10,0,10
SSC30298,0,3,0,0,0,4,0,4
SSC30299,0,3,3,3,3,13,0,10
SSC30300,0,12,7,11,4,40,3,40
SSC30301,0,27,7,3,0,43,4,43
SSC30302,12,258,555,145,42,1007,24,1031
SSC30303,45,10,0,0,0,49,3,55
SSC30304,12,111,210,61,34,427,13,438
SSC30305,0,17,28,10,10,69,4,71
SSC30306,3,16,32,15,19,86,5,87
SSC30307,0,0,0,0,0,0,0,0
SSC30308,0,12,15,11,4,41,3,45
SSC30309,0,0,3,3,0,4,0,4
SSC30310,4,32,65,45,19,167,3,176
SSC30311,375,1667,828,197,87,3156,155,3312
SSC30312,0,3,10,4,3,19,0,23
SSC30313,0,37,66,11,3,121,7,126
SSC30314,9,158,602,290,213,1267,27,1292
SSC30315,0,3,7,0,0,12,0,12
SSC30316,0,4,17,4,3,32,3,35
SSC30317,0,5,9,6,4,28,0,30
SSC30318,0,20,17,5,7,46,0,46
SSC30319,7,60,166,74,44,354,8,359
SSC30320,0,5,7,4,0,20,0,22
SSC30321,0,0,7,0,0,15,0,15
SSC30322,0,5,8,8,7,31,0,31
SSC30323,61,365,345,98,55,923,32,953
SSC30324,0,5,14,0,6,21,0,21
SSC30325,0,3,6,3,5,18,0,18
SSC30326,180,1216,1241,397,180,3209,79,3290
SSC30327,0,0,0,0,0,0,0,0
SSC30328,0,3,6,4,5,25,3,23
SSC30329,4,57,53,16,0,139,4,142
SSC30330,0,0,0,0,0,0,0,0
SSC30331,3,134,207,100,48,492,18,512
SSC30332,3,18,49,14,11,94,4,96
SSC30333,0,9,9,3,17,37,0,37
SSC30334,245,506,248,72,31,1104,68,1176
SSC30335,0,16,32,18,14,77,3,78
SSC30336,0,3,10,10,6,25,0,27
SSC30337,3,71,51,14,7,148,9,160
SSC30338,107,853,963,341,195,2452,81,2530
SSC30339,0,38,61,23,21,148,11,153
SSC30340,0,0,3,0,0,5,0,6
SSC30341,8,79,163,71,51,370,19,385
SSC30342,17,34,22,9,12,94,9,111
SSC30343,0,0,0,0,0,0,0,0
SSC30344,213,1335,1346,439,195,3529,204,3735
SSC30345,438,770,219,34,7,1464,45,1511
SSC30346,0,15,27,15,17,76,3,84
SSC30347,0,42,104,62,40,244,7,251
SSC30348,32,461,731,231,95,1544,38,1583
SSC30349,0,41,46,20,22,130,6,134
SSC30350,0,7,3,0,3,9,0,9
SSC30351,0,4,4,5,5,19,0,14
SSC30352,0,8,28,10,7,55,0,57
SSC30353,0,3,12,8,7,29,0,29
SSC30354,0,18,15,9,10,54,3,58
SSC30355,152,1828,2479,838,382,5676,133,5812
SSC30356,0,13,47,23,16,99,8,106
SSC30357,0,21,16,16,8,50,0,54
SSC30358,0,30,31,10,3,70,3,74
SSC30359,0,0,0,3,3,5,0,7
SSC30360,0,0,0,3,0,3,0,3
SSC30361,16,100,197,68,30,415,11,423
SSC30362,0,9,18,6,3,37,0,36
SSC30363,19,327,564,235,157,1301,27,1334
SSC30364,273,1352,1457,463,204,3757,95,3852
SSC30365,114,1065,1403,512,228,3316,65,3384
SSC30366,0,0,7,0,0,12,0,12
SSC30367,0,3,19,18,17,61,3,60
SSC30368,3,41,63,20,27,153,3,160
SSC30369,112,594,318,71,31,1123,35,1165
SSC30370,0,0,0,0,0,0,0,0
SSC30371,54,567,1250,477,315,2662,40,2702
SSC30372,0,17,35,10,20,86,5,89
SSC30373,0,18,20,15,11,62,0,64
SSC30374,0,9,14,6,5,28,0,28
SSC30375,227,1238,1395,436,180,3475,100,3576
SSC30376,4,74,107,54,31,270,11,278
SSC30377,0,9,4,3,0,12,3,13
SSC30378,0,3,10,3,7,21,0,22
SSC30379,25,441,891,272,113,1736,43,1780
SSC30380,0,0,0,0,0,0,0,0
SSC30381,1297,1807,455,63,10,3630,151,3778
SSC30382,285,1273,646,83,30,2319,80,2402
SSC30383,103,813,1205,425,177,2723,93,2821
SSC30384,0,0,0,10,9,21,0,21
SSC30385,0,31,43,16,4,100,3,105
SSC30386,0,0,3,0,0,7,0,7
SSC30387,0,9,19,11,6,40,0,48
SSC30388,33,162,460,225,171,1052,21,1071
SSC30389,0,3,3,7,9,27,0,28
SSC30390,3,25,35,24,15,106,3,104
SSC30391,0,10,29,20,13,73,0,70
SSC30392,0,86,354,139,57,636,14,645
SSC30393,0,45,51,19,10,127,3,133
SSC30394,3,16,15,5,3,41,0,43
SSC30395,6,51,85,43,31,209,11,220
SSC30396,0,0,0,0,0,0,0,0
SSC30397,118,688,775,255,142,1967,50,2018
SSC30398,0,13,24,11,9,54,4,57
SSC30399,0,3,3,3,4,15,0,15
SSC30400,0,0,3,0,0,7,0,7
SSC30401,0,5,12,6,11,37,4,36
SSC30402,0,15,18,12,11,58,0,58
SSC30403,0,0,0,0,0,0,0,0
SSC30404,52,487,699,233,89,1554,34,1589
SSC30405,0,72,135,71,35,319,7,330
SSC30406,0,62,164,147,136,514,15,527
SSC30407,0,0,0,0,0,0,0,0
SSC30408,0,4,4,3,7,15,0,15
SSC30409,93,519,576,177,84,1444,40,1487
SSC30410,537,3737,4435,1401,643,10753,300,11050
SSC30411,0,0,10,3,5,13,0,13
SSC30412,0,0,5,4,5,12,0,12
SSC30413,0,27,38,26,11,101,0,101
SSC30414,110,1050,948,238,94,2439,51,2497
SSC30415,0,0,0,0,0,0,0,0
SSC30416,0,3,12,5,0,21,0,25
SSC30417,0,0,0,0,0,0,0,0
SSC30418,0,0,0,0,0,6,0,6
SSC30419,0,0,0,0,0,0,0,0
SSC30420,0,28,27,9,4,65,0,66
SSC30421,0,3,9,3,0,17,0,17
SSC30422,0,10,20,8,3,35,0,41
SSC30423,14,13,11,0,3,38,11,50
SSC30424,86,417,346,95,52,1000,59,1053
SSC30425,178,899,638,203,72,1998,137,2136
SSC30426,228,593,319,100,34,1286,90,1369
SSC30427,190,487,234,62,31,1002,64,1067
SSC30428,40,483,707,243,101,1572,49,1619
SSC30429,152,860,771,286,141,2207,93,2297
SSC30430,0,0,0,0,3,7,0,7
SSC30431,0,0,0,0,3,7,0,7
SSC30432,0,0,3,6,5,19,0,19
SSC30433,0,23,51,26,10,114,4,115
SSC30434,180,434,186,45,35,881,55,933
SSC30435,0,3,9,4,3,25,0,25
SSC30436,0,3,4,3,0,9,0,9
SSC30437,0,31,73,34,35,175,0,172
SSC30438,0,5,11,7,0,21,0,23
SSC30439,0,11,8,3,11,44,0,44
SSC30440,0,50,250,125,117,553,10,563
SSC30441,0,3,9,3,10,24,3,31
SSC30442,0,17,19,11,5,48,0,48
SSC30443,3,43,111,92,72,308,11,318
SSC30444,21,506,1093,237,59,1915,42,1954
SSC30445,0,3,9,3,4,15,0,12
SSC30446,10,15,17,7,3,54,6,61
SSC30447,0,7,6,3,5,17,0,17
SSC30448,250,1560,1439,391,158,3800,139,3940
SSC30449,197,1886,2190,617,278,5167,170,5342
SSC30450,0,8,17,5,12,43,0,46
SSC30451,0,0,0,0,0,4,0,4
SSC30452,51,421,382,104,60,1027,47,1071
SSC30453,32,273,340,118,53,819,23,836
SSC30454,182,1297,1671,815,598,4557,126,4677
SSC30455,92,654,684,420,379,2233,60,2297
SSC30456,0,5,4,4,6,15,0,16
SSC30457,0,0,0,0,0,0,0,0
SSC30458,31,365,337,93,41,859,31,898
