POA_CODE_2016,Num_Psns_UR_1_FamHhold,Num_Psns_UR_1_NonFamHhold,Num_Psns_UR_1_Total,Num_Psns_UR_2_FamHhold,Num_Psns_UR_2_NonFamHhold,Num_Psns_UR_2_Total,Num_Psns_UR_3_FamHhold,Num_Psns_UR_3_NonFamHhold,Num_Psns_UR_3_Total,Num_Psns_UR_4_FamHhold,Num_Psns_UR_4_NonFamHhold,Num_Psns_UR_4_Total,Num_Psns_UR_5_FamHhold,Num_Psns_UR_5_NonFamHhold,Num_Psns_UR_5_Total,Num_Psns_UR_6mo_FamHhold,Num_Psns_UR_6mo_NonFamHhold,Num_Psns_UR_6mo_Total,Total_FamHhold,Total_NonFamHhold,Total_Total
POA6152,..,2925,2925,3036,357,3398,1413,162,1574,1221,82,1303,383,15,399,155,15,177,6215,3560,9776
POA6153,..,1692,1692,2419,142,2563,1173,51,1230,1283,34,1311,450,9,459,138,3,137,5467,1923,7393
POA6154,..,1007,1007,1094,54,1148,550,15,572,663,10,676,255,3,258,78,0,75,2644,1099,3740
POA6155,..,1867,1867,3939,215,4158,2969,79,3047,4053,43,4094,1632,11,1641,800,14,814,13394,2228,15624
POA6156,..,1594,1594,1822,136,1957,943,48,987,1096,14,1105,400,6,406,139,3,145,4404,1796,6198
POA6157,..,1844,1844,1701,143,1842,774,29,803,770,3,775,244,3,249,67,0,67,3561,2015,5581
POA6158,..,677,677,841,66,910,397,20,414,479,8,492,175,0,175,41,0,43,1942,773,2712
POA6159,..,435,435,504,43,552,175,16,192,134,7,136,45,3,45,7,0,7,859,495,1357
POA6160,..,1266,1266,1090,147,1236,402,63,459,289,28,311,87,6,92,16,0,17,1872,1502,3380
POA6161,..,16,16,10,3,12,0,3,3,3,0,3,0,0,0,0,0,0,19,22,37
POA6162,..,1291,1291,1353,149,1507,663,61,724,582,18,606,182,4,192,56,3,57,2841,1528,4370
POA6163,..,5199,5199,6187,612,6797,2996,174,3169,2639,72,2709,974,23,998,388,9,397,13172,6099,19273
POA6164,..,2965,2965,5287,421,5708,3540,104,3644,4247,36,4278,1541,20,1559,632,9,637,15253,3546,18796
POA6165,..,6,6,10,0,13,4,0,4,0,0,0,3,0,3,0,0,0,21,6,22
POA6166,..,610,610,1067,51,1120,558,11,570,655,6,659,257,0,262,91,3,94,2622,681,3304
POA6167,..,2139,2139,2578,252,2833,1516,29,1546,1393,12,1400,614,0,614,346,3,349,6449,2433,8879
POA6168,..,3016,3016,3236,250,3488,1286,45,1323,931,12,938,363,6,370,234,0,234,6047,3327,9372
POA6169,..,2910,2910,4187,288,4479,1998,33,2027,1900,12,1912,811,0,813,383,0,383,9282,3242,12529
POA6170,..,556,556,1188,96,1285,824,21,844,784,7,788,322,3,326,184,0,187,3304,680,3983
POA6171,..,1451,1451,2884,219,3105,1795,39,1831,2205,15,2220,917,4,917,415,0,415,8217,1723,9946
POA6172,..,586,586,1166,77,1238,844,9,849,917,0,919,440,0,441,201,0,201,3568,676,4241
POA6173,..,305,305,825,42,865,733,7,743,1029,3,1032,441,0,441,152,0,152,3179,357,3543
POA6174,..,224,224,322,40,360,247,3,250,257,0,257,105,0,105,43,0,43,971,260,1231
POA6175,..,157,157,340,10,354,219,0,220,281,0,281,119,0,126,47,0,47,1012,171,1181
POA6176,..,66,66,135,4,146,102,0,102,78,0,78,32,0,32,13,0,13,368,77,441
POA6180,..,277,277,560,38,599,330,8,335,338,3,339,152,0,152,76,0,76,1457,320,1778
POA6181,..,13,13,42,0,42,25,0,25,44,0,44,11,0,11,12,0,12,134,13,143
POA6182,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6207,..,60,60,123,8,132,51,3,56,46,0,46,34,0,34,17,0,17,269,75,346
POA6208,..,945,945,1698,75,1773,606,11,618,572,0,577,239,0,239,119,0,119,3241,1024,4270
POA6209,..,225,225,251,17,268,86,3,94,84,0,84,46,0,46,28,0,28,501,246,750
POA6210,..,7055,7055,9614,631,10249,3563,82,3648,3264,22,3290,1304,9,1311,626,3,632,18375,7809,26178
POA6211,..,459,459,1020,38,1061,366,4,371,403,0,405,159,0,165,57,0,57,2013,503,2515
POA6213,..,70,70,94,5,100,30,0,30,31,0,31,17,0,17,7,0,7,181,72,256
POA6214,..,49,49,75,3,78,38,0,38,26,0,26,19,0,19,13,0,13,168,50,217
POA6215,..,370,370,521,21,544,218,3,220,172,0,172,90,0,90,56,0,56,1056,398,1452
POA6218,..,42,42,42,3,45,26,0,26,17,0,17,0,0,0,14,0,14,100,44,142
POA6220,..,431,431,561,26,586,203,6,208,256,7,258,110,0,110,53,4,52,1180,474,1647
POA6221,..,19,19,31,3,35,13,0,13,11,0,11,5,0,5,3,0,3,68,23,91
POA6223,..,15,15,22,0,22,10,0,10,14,0,14,5,0,5,0,0,0,56,15,72
POA6224,..,107,107,143,8,154,64,0,67,51,0,51,34,0,34,14,0,14,310,109,425
POA6225,..,963,963,1145,61,1200,480,4,485,434,0,432,225,0,226,77,0,77,2356,1033,3389
POA6226,..,25,25,84,4,89,47,0,47,52,0,52,31,0,31,15,0,15,226,34,254
POA6227,..,42,42,84,6,92,36,0,36,57,0,57,23,0,23,13,0,13,211,48,252
POA6228,..,15,15,23,0,24,3,0,3,9,0,9,7,0,7,3,0,3,42,18,63
POA6229,..,39,39,23,0,28,7,0,7,9,0,9,6,0,6,0,0,0,42,41,80
POA6230,..,4255,4255,5253,431,5685,2346,78,2424,2256,18,2271,883,14,892,364,3,369,11098,4796,15900
POA6232,..,747,747,1294,69,1362,626,13,641,644,8,652,246,0,246,108,0,108,2914,841,3751
POA6233,..,1116,1116,2163,94,2261,1037,13,1046,1203,8,1215,493,0,496,208,0,211,5110,1232,6337
POA6236,..,113,113,275,13,289,105,0,105,117,0,117,56,0,56,29,0,29,577,129,708
POA6237,..,125,125,351,22,367,118,0,120,140,0,140,69,0,69,29,0,29,708,145,849
POA6239,..,356,356,600,29,631,188,3,189,224,3,227,100,0,99,38,0,39,1152,397,1546
POA6240,..,6,6,33,0,33,10,0,10,3,0,3,0,0,0,0,0,0,43,6,46
POA6243,..,7,7,6,0,6,3,0,3,0,0,0,4,0,4,0,0,0,19,7,25
POA6244,..,168,168,223,11,234,63,0,63,67,0,67,30,0,30,11,0,11,390,180,570
POA6251,..,47,47,48,5,59,11,0,11,15,0,18,7,0,7,3,0,3,97,56,147
POA6252,..,13,13,28,3,26,0,0,0,3,0,3,5,0,5,0,0,0,41,15,54
POA6253,..,80,80,120,4,130,21,0,21,20,0,20,3,0,3,9,0,9,172,91,263
POA6254,..,78,78,75,0,72,23,0,24,19,0,19,5,0,5,5,0,5,135,78,210
POA6255,..,466,466,625,39,659,151,0,151,161,0,161,75,0,75,38,0,38,1055,505,1554
POA6256,..,29,29,58,0,59,17,3,21,17,0,17,13,0,13,3,0,3,111,30,139
POA6258,..,686,686,890,50,946,336,6,341,290,0,289,138,0,141,67,0,67,1721,745,2467
POA6260,..,141,141,205,6,211,54,0,60,70,0,70,26,0,26,13,0,13,367,150,522
POA6262,..,86,86,122,3,121,31,0,31,23,0,23,13,0,13,4,0,4,201,92,292
POA6271,..,243,243,471,22,493,179,0,180,169,0,169,76,0,76,22,0,22,911,268,1181
POA6275,..,147,147,221,17,240,52,0,58,46,0,45,25,0,25,12,0,12,358,164,523
POA6280,..,2427,2427,3639,202,3843,1425,28,1454,1454,10,1463,639,0,639,250,3,251,7410,2668,10078
POA6281,..,441,441,863,62,925,381,23,400,458,10,475,163,0,164,38,0,36,1902,533,2436
POA6282,..,79,79,186,10,196,61,0,61,70,0,70,27,0,27,8,0,8,361,91,448
POA6284,..,149,149,209,12,222,107,3,107,167,0,170,59,0,59,7,0,7,559,167,720
POA6285,..,685,685,994,82,1079,551,33,592,524,11,530,213,9,221,65,0,64,2354,821,3171
POA6286,..,57,57,100,7,105,34,0,30,21,0,21,12,0,12,0,0,0,165,66,231
POA6288,..,49,49,65,8,74,27,0,27,26,0,26,12,0,12,5,0,5,139,57,190
POA6290,..,241,241,329,15,347,73,3,75,50,0,50,11,0,11,4,0,4,471,261,732
POA6302,..,417,417,566,23,587,168,3,171,116,0,116,74,0,74,31,0,29,947,445,1399
POA6304,..,204,204,262,11,273,81,0,78,62,0,62,25,0,25,16,0,16,442,217,661
POA6306,..,116,116,142,5,147,42,0,43,47,0,47,23,0,23,3,0,3,261,127,386
POA6308,..,177,177,256,9,264,68,0,74,50,0,57,33,0,35,21,0,21,427,185,614
POA6309,..,31,31,41,0,44,7,0,7,3,0,3,4,0,4,3,0,3,66,35,100
POA6311,..,53,53,89,4,92,24,0,24,23,0,23,11,0,11,8,0,8,150,60,211
POA6312,..,529,529,559,37,593,229,6,236,209,0,209,98,0,98,63,0,63,1157,568,1729
POA6313,..,19,19,44,4,47,11,0,11,13,0,13,4,0,4,3,0,3,77,28,101
POA6315,..,243,243,315,17,329,59,3,60,72,0,72,51,0,51,18,0,18,510,260,770
POA6316,..,38,38,51,3,49,15,0,15,13,0,13,13,0,13,0,0,0,92,37,130
POA6317,..,389,389,473,40,519,169,11,183,158,3,164,79,0,81,73,4,71,957,452,1410
POA6318,..,42,42,63,0,67,19,0,20,22,0,22,20,0,20,5,0,5,124,44,175
POA6320,..,44,44,72,3,73,15,0,15,19,0,19,22,0,22,16,0,16,143,42,186
POA6321,..,51,51,69,0,76,16,0,16,23,0,25,13,0,13,4,0,4,132,53,181
POA6322,..,20,20,49,0,51,6,0,6,8,0,8,5,0,5,0,0,0,68,17,89
POA6323,..,109,109,183,3,186,50,0,51,33,0,33,14,0,14,14,0,14,291,115,407
POA6324,..,351,351,473,14,490,152,3,156,150,4,153,82,0,79,36,3,39,889,376,1264
POA6326,..,32,32,70,0,70,23,0,23,28,0,28,8,0,8,5,0,5,134,32,172
POA6327,..,18,18,34,0,41,13,0,13,11,0,11,12,0,12,4,0,4,72,17,94
POA6328,..,38,38,59,0,61,23,0,23,23,0,23,13,0,13,3,0,3,117,37,152
POA6330,..,3633,3633,4666,290,4961,1685,47,1728,1710,14,1723,766,3,772,363,0,363,9185,3985,13176
POA6333,..,600,600,865,44,908,285,6,291,262,0,259,89,0,89,33,0,33,1538,652,2192
POA6335,..,66,66,95,6,98,42,3,40,31,0,31,22,0,22,14,0,14,189,75,266
POA6336,..,37,37,44,4,47,14,0,14,12,0,12,10,0,10,0,0,0,80,45,124
POA6337,..,40,40,72,0,76,28,0,28,26,0,26,20,0,20,3,0,3,144,40,184
POA6338,..,77,77,92,8,97,27,0,27,28,0,28,11,0,11,3,0,3,166,85,253
POA6341,..,29,29,39,0,39,17,0,17,20,0,20,7,0,7,0,0,0,82,29,105
POA6343,..,24,24,17,0,17,15,0,15,9,0,9,7,0,7,0,0,0,58,22,80
POA6346,..,62,62,96,4,99,29,0,29,33,0,33,11,0,11,9,0,9,176,67,243
POA6348,..,129,129,128,6,134,27,0,27,21,0,21,23,0,23,7,0,7,206,130,332
POA6350,..,51,51,54,0,55,18,0,18,8,0,8,4,0,4,0,0,0,82,51,134
POA6351,..,4,4,7,0,7,6,0,6,3,0,3,8,0,8,0,0,0,22,4,31
POA6352,..,25,25,18,0,19,9,0,9,9,0,9,0,0,0,0,0,0,40,29,70
POA6353,..,91,91,98,10,101,42,0,42,34,0,34,14,0,14,7,0,7,190,101,292
POA6355,..,54,54,40,0,45,24,0,24,26,0,26,14,0,14,0,0,0,101,52,153
POA6356,..,18,18,15,4,14,3,0,3,8,0,8,3,0,3,0,0,0,22,24,45
POA6357,..,3,3,10,0,10,3,0,3,0,0,0,3,0,3,0,0,0,21,3,24
POA6358,..,10,10,20,0,20,4,0,4,0,0,0,0,0,0,0,0,0,30,10,41
POA6359,..,35,35,44,5,53,27,0,29,13,0,13,10,0,10,3,0,3,103,42,149
POA6361,..,6,6,13,0,15,0,0,6,9,0,9,0,0,0,0,0,0,30,11,41
POA6363,..,8,8,20,0,20,3,0,3,4,0,4,7,0,7,0,0,0,31,8,41
POA6365,..,76,76,79,7,84,23,0,23,21,0,21,10,0,10,4,0,4,141,81,217
POA6367,..,46,46,43,0,43,19,0,19,13,0,13,7,0,7,3,0,3,85,46,135
POA6368,..,8,8,13,0,16,7,0,7,3,0,3,3,0,3,0,0,0,24,8,29
POA6369,..,71,71,110,4,113,33,0,29,22,0,22,13,0,13,6,0,6,179,75,255
POA6370,..,55,55,67,7,72,22,0,22,18,0,18,11,0,11,9,0,9,120,63,178
POA6372,..,14,14,20,0,20,0,0,5,5,0,5,0,0,0,3,0,3,30,18,42
POA6373,..,3,3,12,0,12,8,0,8,5,0,5,0,0,0,0,0,0,29,3,33
POA6375,..,113,113,147,10,161,41,4,43,28,0,28,14,0,18,9,0,9,245,125,378
POA6383,..,136,136,146,8,156,43,0,43,27,0,27,8,0,8,12,0,12,244,141,382
POA6384,..,4,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,11,4,10
POA6385,..,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,10,0,9
POA6386,..,15,15,19,0,20,7,0,7,4,0,4,3,0,3,0,0,0,26,14,36
POA6390,..,139,139,220,8,222,86,0,86,104,0,106,39,0,39,18,0,18,467,148,619
POA6391,..,89,89,143,9,147,43,3,45,44,0,44,32,0,32,7,0,7,263,96,358
POA6392,..,68,68,79,3,79,18,0,18,16,0,16,11,0,11,6,0,6,127,66,194
POA6393,..,15,15,21,0,18,6,0,6,4,0,4,7,0,7,0,0,0,28,15,51
POA6394,..,39,39,76,4,74,15,0,15,29,0,29,18,0,18,0,0,0,135,42,175
POA6395,..,182,182,217,5,226,67,0,67,89,0,89,35,0,35,18,0,18,423,192,609
POA6396,..,33,33,37,0,37,16,4,23,18,0,18,11,0,11,0,0,0,88,34,120
POA6397,..,14,14,18,0,16,3,0,3,3,0,3,4,0,4,0,0,0,27,17,40
POA6398,..,78,78,93,3,101,16,0,16,12,0,12,11,0,11,3,0,3,137,81,220
POA6401,..,822,822,928,58,989,338,12,352,328,0,335,172,0,172,108,0,108,1881,892,2777
POA6403,..,17,17,20,3,25,9,0,9,10,0,10,5,0,5,0,0,0,45,22,62
POA6405,..,31,31,43,4,44,16,0,16,17,0,17,9,0,9,4,0,4,89,34,118
POA6407,..,110,110,113,0,114,55,0,60,46,3,43,28,0,28,11,0,11,249,112,366
POA6409,..,38,38,38,4,49,15,0,22,12,0,12,11,0,11,5,0,5,88,46,137
POA6410,..,115,115,140,8,146,47,0,49,41,0,41,21,0,21,20,0,20,263,128,392
POA6411,..,9,9,21,0,21,6,0,6,5,0,5,0,0,0,0,0,0,34,9,44
POA6412,..,0,0,11,0,11,4,0,4,0,0,0,0,0,0,0,0,0,16,0,19
POA6413,..,6,6,10,0,10,0,0,0,3,0,3,0,0,0,0,0,0,17,6,25
POA6414,..,3,3,12,0,14,0,0,0,3,0,3,3,0,3,0,0,0,22,7,24
POA6415,..,323,323,370,18,391,138,9,142,122,0,120,70,0,72,37,8,44,734,370,1096
POA6418,..,99,99,107,3,112,25,0,25,26,0,26,18,0,18,3,0,3,184,106,285
POA6419,..,8,8,10,0,11,3,0,3,0,0,0,3,0,3,0,0,0,15,10,22
POA6420,..,7,7,12,0,12,10,0,10,3,0,3,0,0,0,0,0,0,23,7,35
POA6421,..,10,10,17,0,19,10,0,10,4,0,4,3,0,3,0,0,0,36,11,46
POA6422,..,3,3,3,0,3,5,0,5,3,0,3,0,0,0,0,0,0,13,3,16
POA6423,..,18,18,26,0,26,3,0,3,5,0,5,0,0,0,3,0,3,44,18,55
POA6424,..,7,7,9,0,14,3,0,3,3,0,5,3,0,3,0,0,0,18,7,27
POA6425,..,5,5,19,0,19,5,0,5,3,0,3,0,0,0,0,0,0,29,5,35
POA6426,..,120,120,126,3,128,38,0,38,32,0,32,11,0,11,4,0,4,212,125,334
POA6427,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6428,..,0,0,4,0,4,7,0,7,0,0,0,4,0,4,0,0,0,17,0,16
POA6429,..,121,121,99,14,114,38,6,46,31,0,31,20,0,20,10,0,10,207,140,350
POA6430,..,1745,1745,2147,209,2352,1188,58,1241,1274,26,1299,592,7,595,296,3,295,5494,2045,7536
POA6431,..,42,42,34,3,34,30,0,30,11,0,11,19,0,19,49,0,49,137,44,183
POA6432,..,680,680,637,98,730,362,14,376,338,0,339,155,0,160,95,0,95,1586,785,2377
POA6434,..,12,12,7,0,7,0,0,0,6,0,6,3,0,3,0,0,0,17,14,27
POA6436,..,25,25,6,0,8,3,0,3,5,0,5,3,0,3,0,0,0,20,20,41
POA6437,..,35,35,36,0,36,21,0,21,20,0,20,15,0,15,0,0,0,89,35,122
POA6438,..,75,75,51,5,58,24,0,25,14,0,14,6,0,6,15,0,15,111,82,190
POA6440,..,56,56,50,3,53,17,0,17,19,0,19,11,0,11,17,0,17,116,63,175
POA6442,..,214,214,240,13,260,150,0,146,128,0,128,68,0,68,30,0,30,611,232,846
POA6443,..,154,154,92,5,97,28,0,27,11,0,16,10,0,10,7,0,7,148,160,307
POA6445,..,11,11,13,0,16,5,0,5,12,0,12,6,0,6,4,0,4,43,15,58
POA6446,..,7,7,13,0,18,4,0,4,7,0,7,3,0,3,5,0,5,28,8,39
POA6447,..,12,12,22,0,22,8,0,8,8,0,8,3,0,3,0,0,0,41,12,50
POA6448,..,21,21,40,4,44,12,0,12,17,0,17,20,0,20,3,0,3,89,28,113
POA6450,..,1237,1237,1546,108,1652,638,9,650,633,4,637,281,0,287,141,0,141,3245,1359,4601
POA6452,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6460,..,104,104,98,6,102,37,0,37,32,0,32,12,0,12,8,0,8,182,107,293
POA6461,..,63,63,77,3,78,25,0,25,19,0,19,15,0,15,3,0,3,146,66,211
POA6462,..,13,13,14,0,18,3,0,3,7,0,7,7,0,7,3,0,3,35,11,45
POA6463,..,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8
POA6465,..,5,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,5,13
POA6466,..,8,8,16,0,16,0,0,0,3,0,3,0,0,0,0,0,0,20,8,26
POA6467,..,4,4,10,0,10,3,0,3,0,0,0,0,0,0,0,0,0,13,4,11
POA6468,..,26,26,27,0,26,7,0,7,11,0,11,8,0,8,0,0,0,55,22,80
POA6470,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9
POA6472,..,17,17,20,0,20,9,0,11,11,0,11,5,0,5,0,0,0,49,15,66
POA6473,..,0,0,7,0,8,4,0,4,4,0,4,0,0,0,0,0,0,13,0,13
POA6475,..,48,48,65,3,63,17,0,18,13,0,13,11,0,11,3,0,3,115,56,162
POA6476,..,3,3,12,0,15,3,0,3,0,0,0,0,0,0,0,0,0,14,4,21
POA6477,..,37,37,36,3,37,14,0,14,14,0,14,8,0,8,3,0,3,64,38,107
POA6479,..,52,52,88,0,87,21,0,21,27,0,27,11,0,11,5,0,5,154,49,202
POA6480,..,4,4,5,0,4,0,0,0,0,0,0,3,0,3,0,0,0,13,3,12
POA6484,..,9,9,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,7,14
POA6485,..,91,91,60,9,64,17,0,20,15,0,15,11,0,11,0,0,0,105,97,203
POA6487,..,9,9,11,0,11,0,0,0,3,0,3,0,0,0,0,0,0,14,9,16
POA6488,..,29,29,32,0,34,7,0,7,4,0,4,7,0,7,4,0,4,47,35,79
POA6489,..,13,13,14,0,14,4,0,4,3,0,3,0,0,0,0,0,0,24,14,37
POA6490,..,27,27,30,0,36,10,0,10,14,0,14,10,0,10,3,0,3,66,32,97
POA6501,..,54,54,110,8,115,47,0,47,53,0,52,22,0,22,22,0,22,253,67,316
POA6502,..,84,84,184,12,198,51,0,51,47,0,47,19,0,19,12,0,12,321,100,419
POA6503,..,172,172,259,18,275,86,6,91,104,4,105,58,0,58,35,3,36,550,192,744
POA6504,..,10,10,23,4,30,8,0,8,8,0,8,3,0,3,0,0,0,48,14,59
POA6505,..,15,15,15,0,15,5,0,5,12,0,12,0,0,0,0,0,0,35,15,49
POA6506,..,8,8,6,3,8,6,0,6,0,0,0,0,0,0,0,0,0,15,10,21
POA6507,..,42,42,83,4,87,21,0,21,25,0,25,9,0,9,4,0,4,138,40,184
POA6509,..,18,18,15,0,15,6,0,6,15,0,15,5,0,5,0,0,0,40,16,53
POA6510,..,209,209,232,18,253,93,4,96,89,0,90,46,0,46,23,0,23,483,234,718
POA6511,..,63,63,84,6,90,20,0,18,25,0,23,3,3,6,0,0,0,135,70,206
POA6512,..,8,8,12,0,12,3,0,3,3,0,3,4,0,4,0,0,0,26,15,36
POA6513,..,18,18,22,0,22,10,0,10,12,0,12,10,0,10,3,0,3,51,18,73
POA6514,..,89,89,126,3,126,13,0,13,20,0,20,14,0,14,5,0,5,166,90,262
POA6515,..,44,44,55,0,56,10,0,10,12,0,12,3,0,3,0,0,0,79,51,129
POA6516,..,205,205,274,17,292,78,3,79,84,0,84,26,0,26,6,0,6,470,223,697
POA6517,..,62,62,63,8,68,13,0,13,12,0,12,6,0,6,3,0,3,96,62,162
POA6518,..,24,24,38,0,36,15,0,15,13,0,13,4,0,4,0,0,0,64,22,87
POA6519,..,67,67,79,0,79,24,0,24,26,0,26,11,0,11,3,0,3,151,66,216
POA6521,..,28,28,61,0,66,17,0,18,15,0,15,5,0,5,3,0,3,107,31,141
POA6522,..,52,52,65,5,64,24,0,27,23,0,23,10,0,10,3,0,3,127,56,180
POA6525,..,389,389,570,28,593,163,8,167,152,0,157,75,0,75,25,0,25,987,420,1404
POA6528,..,34,34,56,3,64,21,0,21,20,0,20,6,0,6,3,0,3,107,35,145
POA6530,..,3055,3055,3840,309,4148,1698,52,1747,1652,9,1663,716,0,723,362,0,362,8275,3426,11697
POA6532,..,403,403,778,30,809,334,4,341,383,0,384,176,0,176,59,0,59,1728,435,2165
POA6535,..,179,179,265,13,279,62,0,62,58,0,59,37,0,37,11,0,11,429,197,621
POA6536,..,200,200,250,12,261,69,0,69,64,0,64,23,0,23,7,0,7,406,216,622
POA6537,..,143,143,127,12,139,25,3,27,43,0,43,17,0,17,10,0,10,213,156,372
POA6556,..,138,138,224,13,235,130,3,132,117,3,118,56,0,56,24,0,24,546,157,702
POA6558,..,57,57,85,0,92,55,0,55,46,0,46,18,0,18,5,0,5,212,54,268
POA6560,..,136,136,162,13,176,57,3,58,73,0,73,31,0,31,16,0,16,341,154,492
POA6562,..,104,104,180,12,193,64,0,64,60,0,60,19,0,19,20,0,20,348,115,463
POA6564,..,30,30,59,3,60,14,0,14,8,0,8,9,0,9,3,0,3,94,33,129
POA6566,..,353,353,554,29,580,161,3,164,92,0,92,61,0,61,34,0,34,907,377,1286
POA6567,..,46,46,85,4,83,15,0,15,14,0,14,7,0,7,3,0,3,126,52,174
POA6568,..,21,21,36,0,37,13,0,13,13,0,13,0,0,0,3,0,3,67,28,92
POA6569,..,39,39,31,3,32,7,0,7,12,0,12,5,0,5,3,0,3,63,43,111
POA6571,..,10,10,14,0,14,0,0,0,9,0,9,0,0,0,0,0,0,20,10,32
POA6572,..,3,3,11,0,11,3,0,3,3,0,3,0,0,0,4,0,4,18,3,19
POA6574,..,6,6,11,0,11,3,0,3,0,0,0,9,0,9,0,0,0,20,6,28
POA6575,..,10,10,18,0,18,5,0,5,11,0,11,6,0,6,0,0,0,32,10,49
POA6603,..,140,140,145,15,156,49,3,55,65,0,65,25,0,25,10,0,10,296,157,452
POA6605,..,4,4,4,0,4,0,0,0,3,0,3,4,0,4,0,0,0,11,5,16
POA6606,..,24,24,25,0,26,6,0,7,7,0,7,4,0,4,0,0,0,46,28,76
POA6608,..,12,12,12,0,17,7,0,7,4,0,4,0,0,0,4,0,4,32,12,50
POA6609,..,82,82,99,7,107,43,3,44,39,0,39,21,0,21,10,0,10,207,88,296
POA6612,..,20,20,21,0,21,6,0,6,5,0,5,7,0,7,3,0,3,43,20,61
POA6613,..,4,4,3,0,3,0,0,0,3,0,3,3,0,3,0,0,0,15,4,20
POA6614,..,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9
POA6616,..,13,13,7,0,7,0,0,0,4,0,4,3,0,3,0,0,0,17,13,24
POA6620,..,38,38,41,3,42,11,0,11,14,0,14,13,0,13,4,0,4,77,42,120
POA6623,..,82,82,78,3,79,34,0,34,17,0,17,17,0,17,13,0,13,155,86,235
POA6625,..,7,7,5,0,5,4,0,4,0,0,0,3,0,3,0,0,0,11,7,16
POA6627,..,3,3,7,0,7,0,0,0,0,0,0,6,0,6,0,0,0,15,3,17
POA6628,..,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,11,0,9
POA6630,..,73,73,63,3,62,21,0,21,26,0,26,8,0,8,11,0,11,132,75,205
POA6631,..,5,5,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,8,5,12
POA6632,..,0,0,5,0,5,0,0,0,9,0,9,7,0,7,0,0,0,15,0,17
POA6635,..,26,26,12,0,12,4,0,4,4,0,4,3,0,3,13,0,13,37,26,60
POA6638,..,53,53,51,9,53,7,0,7,16,0,16,4,0,4,11,0,11,88,59,143
POA6639,..,14,14,14,4,15,3,0,3,0,0,0,0,0,0,0,0,0,19,15,38
POA6640,..,34,34,19,3,23,7,0,8,0,0,0,6,0,6,0,0,0,30,37,67
POA6642,..,78,78,58,8,69,22,5,25,24,0,24,14,0,14,12,0,12,132,89,219
POA6646,..,33,33,24,0,28,4,0,4,10,0,14,9,0,9,14,0,14,62,35,95
POA6701,..,583,583,548,56,604,253,6,258,223,0,228,105,0,107,67,0,71,1196,649,1852
POA6705,..,16,16,14,3,11,9,0,11,10,0,10,4,0,4,8,0,8,46,20,60
POA6707,..,246,246,305,30,337,129,6,139,150,3,149,53,0,54,22,0,22,653,289,939
POA6710,..,105,105,103,7,114,37,4,39,34,0,33,19,0,19,8,0,8,194,115,314
POA6711,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6712,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6713,..,46,46,87,3,88,62,3,60,78,0,78,32,0,32,14,0,14,277,57,330
POA6714,..,977,977,1309,141,1449,805,37,842,950,9,960,433,3,435,201,3,202,3690,1175,4865
POA6716,..,56,56,63,0,69,36,3,34,41,0,41,19,0,19,9,0,9,172,54,229
POA6718,..,54,54,43,3,42,29,0,29,32,0,32,19,0,16,35,0,35,153,59,212
POA6720,..,149,149,207,12,219,118,4,121,167,0,167,82,0,82,26,0,26,603,164,764
POA6721,..,350,350,457,31,493,171,12,182,209,3,212,92,0,94,40,0,40,968,398,1369
POA6722,..,622,622,787,83,862,480,15,502,464,7,477,239,0,240,153,0,153,2124,727,2857
POA6725,..,875,875,914,118,1029,471,33,503,494,14,511,256,4,259,174,0,176,2305,1048,3348
POA6726,..,419,419,535,46,585,276,17,294,265,7,269,130,3,129,75,3,75,1268,496,1769
POA6728,..,403,403,404,27,432,213,3,221,212,0,212,138,0,138,200,0,199,1170,434,1605
POA6731,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6733,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6740,..,105,105,67,10,77,53,0,53,39,0,39,21,0,21,46,0,46,228,119,348
POA6743,..,494,494,567,71,640,268,21,290,256,5,260,136,0,137,109,0,112,1336,591,1923
POA6751,..,233,233,245,9,254,138,4,143,216,0,216,80,0,80,45,0,45,727,250,978
POA6753,..,288,288,354,22,374,190,9,203,244,0,249,137,0,136,80,0,80,1004,312,1322
POA6754,..,92,92,81,8,92,52,0,52,95,0,95,44,0,44,16,0,16,296,102,398
