POA_CODE_2016,IA_DS_Separate_house,IA_DS_SemD_ro_tr_h_th,IA_DS_Flat_or_Apart,IA_DS_Other_dwelling,IA_DS_Not_stated,IA_Total,I_NA_DS_Separate_house,I_NA_DS_SemD_ro_tr_h_th,I_NA_DS_Flat_or_Apart,I_NA_DS_Other_dwelling,I_NA_DS_Not_stated,I_NA_Total,IC_NS_DS_Separate_house,IC_NS_DS_SemD_ro_tr_h_th,IC_NS_DS_Flat_or_Apart,IC_NS_DS_Other_dwelling,IC_NS_DS_Not_stated,IC_not_stated_Total,Total_DS_Separate_house,Total_DS_SemD_ro_tr_h_th,Total_DS_Flat_or_Apart,Total_DS_Other_dwelling,Total_DS_Not_stated,Total_Total
POA6309,73,0,0,0,0,73,20,0,0,0,0,26,0,0,0,0,0,3,93,0,0,0,0,100
POA6311,163,0,0,0,4,170,41,0,0,0,0,40,4,0,0,0,0,4,204,0,0,0,4,211
POA6312,1177,49,11,15,6,1262,317,38,0,45,0,399,54,7,0,0,0,63,1547,96,17,59,8,1729
POA6313,83,0,0,0,0,83,18,0,0,0,0,15,6,0,0,0,0,6,102,0,0,0,0,101
POA6315,545,19,0,3,7,575,147,22,0,0,0,172,21,0,0,0,0,22,712,40,0,7,9,770
POA6316,102,0,0,0,0,102,16,0,0,4,0,18,5,0,0,0,0,5,129,0,0,4,0,130
POA6317,954,48,11,0,5,1014,299,39,8,0,4,348,37,8,0,0,3,42,1282,97,16,0,13,1410
POA6318,130,0,0,3,0,133,35,0,0,0,0,35,8,0,0,0,0,8,170,0,0,3,0,175
POA6320,129,0,0,0,6,129,48,0,0,0,0,54,3,0,0,0,0,3,180,0,0,0,3,186
POA6321,119,7,0,0,5,130,45,0,3,0,0,50,6,0,0,0,0,6,168,7,3,0,5,181
POA6322,59,0,0,0,0,59,25,0,0,0,0,25,3,0,0,0,0,3,84,0,0,0,0,89
POA6323,300,0,0,5,3,309,84,0,0,0,0,88,10,0,0,0,0,10,392,0,0,8,8,407
POA6324,931,4,4,10,6,952,265,0,0,0,0,268,37,0,0,0,0,42,1237,5,7,6,13,1264
POA6326,123,0,0,5,6,132,32,0,0,0,0,33,5,0,0,0,0,5,157,0,0,5,6,172
POA6327,63,0,0,0,0,65,27,0,0,3,0,29,3,0,0,0,0,3,88,0,0,3,0,94
POA6328,114,0,0,3,0,116,40,0,0,3,0,39,0,0,0,0,0,0,152,0,0,3,0,152
POA6330,9649,532,25,114,55,10373,1938,424,19,75,6,2466,261,59,3,10,3,340,11847,1016,46,199,63,13176
POA6333,1737,44,0,10,16,1813,295,35,0,4,0,334,41,3,3,0,0,44,2075,81,3,13,16,2192
POA6335,202,7,0,0,0,207,42,7,0,0,0,45,4,0,0,0,0,4,253,8,0,0,0,266
POA6336,89,0,0,0,0,89,24,0,0,0,0,31,3,0,0,0,0,3,123,0,0,0,0,124
POA6337,147,3,0,0,0,152,19,3,0,0,0,22,3,0,0,0,0,3,167,7,0,3,0,184
POA6338,191,3,0,11,0,202,34,6,0,3,0,43,8,0,0,0,0,8,226,8,0,16,0,253
POA6341,87,0,3,0,0,94,12,0,3,0,0,12,0,0,0,0,0,0,96,0,6,3,0,105
POA6343,65,0,0,0,0,74,6,0,0,0,0,6,3,0,0,0,0,3,80,0,0,0,0,80
POA6346,182,3,0,4,3,198,37,0,0,0,0,40,3,0,0,0,0,6,229,3,0,5,3,243
POA6348,243,7,6,9,7,259,51,9,0,7,0,61,7,0,0,3,0,6,303,12,4,13,7,332
POA6350,90,0,0,3,0,92,35,0,0,0,0,35,0,0,0,0,0,0,127,0,0,3,0,134
POA6351,25,0,0,0,0,27,4,0,0,0,0,4,0,0,0,0,0,0,30,0,0,0,0,31
POA6352,54,0,0,0,0,54,11,0,0,0,0,11,7,0,0,0,0,7,70,0,0,0,0,70
POA6353,217,9,0,4,0,232,47,5,0,3,0,57,6,0,0,0,0,5,274,15,0,11,0,292
POA6355,123,0,0,0,7,128,23,0,0,0,0,21,3,0,0,0,0,4,145,3,0,0,10,153
POA6356,35,0,0,0,0,36,10,0,0,0,0,10,0,0,0,0,0,0,46,0,0,0,0,45
POA6357,22,0,0,0,0,22,3,0,0,0,0,3,0,0,0,0,0,0,24,0,0,0,0,24
POA6358,31,0,0,0,0,31,3,0,0,0,0,3,0,0,0,0,0,0,41,0,0,0,0,41
POA6359,105,3,8,0,0,112,15,0,9,0,0,28,3,0,3,0,0,6,124,3,15,0,0,149
POA6361,28,0,0,3,0,31,0,0,0,0,0,0,0,0,0,0,0,3,33,0,0,4,0,41
POA6363,31,0,0,0,0,31,4,0,0,0,0,4,0,0,0,0,0,0,41,0,0,0,0,41
POA6365,140,10,0,0,0,153,56,7,0,0,3,61,3,0,0,0,0,5,195,19,0,0,4,217
POA6367,91,0,0,0,0,98,29,3,0,0,0,34,3,0,0,0,0,3,127,3,3,0,0,135
POA6368,25,0,0,0,0,25,3,0,0,0,0,3,0,0,0,0,0,0,29,0,0,0,0,29
POA6369,188,3,0,0,0,195,46,0,0,0,0,49,12,0,0,0,0,12,247,5,0,0,0,255
POA6370,126,0,0,0,0,128,43,0,0,0,0,43,3,0,0,0,0,4,174,3,4,3,0,178
POA6372,30,0,0,0,0,30,14,0,0,0,0,14,3,0,0,0,0,3,42,0,0,0,0,42
POA6373,25,0,0,0,0,25,5,0,0,0,0,5,0,0,0,0,0,0,33,0,0,0,0,33
POA6375,265,4,0,0,9,281,78,6,0,0,0,89,9,0,0,0,0,9,349,13,0,3,13,378
POA6383,276,0,0,0,7,282,86,0,12,0,3,93,6,0,0,0,0,6,367,0,9,0,9,382
POA6384,9,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,3,10
POA6385,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
POA6386,22,0,0,0,0,23,14,0,0,0,3,14,0,0,0,0,0,0,35,0,0,0,3,36
POA6390,478,7,6,7,0,495,87,9,8,0,3,108,16,0,0,0,0,16,582,13,13,7,4,619
POA6391,270,3,0,0,0,278,66,9,0,0,0,72,7,0,0,0,0,7,346,14,0,0,0,358
POA6392,154,0,0,3,0,156,37,3,0,0,0,40,0,0,0,0,0,0,191,4,0,3,0,194
POA6393,37,0,0,0,0,37,14,0,0,0,0,14,0,0,0,0,0,0,51,0,0,0,0,51
POA6394,140,0,0,0,0,137,36,0,0,0,0,36,0,0,0,0,0,0,172,0,0,0,0,175
POA6395,425,6,7,0,3,445,131,0,16,0,0,147,18,4,0,0,0,21,572,11,27,0,3,609
POA6396,89,0,0,0,0,92,21,0,0,0,0,24,4,0,0,0,0,4,117,0,0,0,0,120
POA6397,22,0,0,0,0,28,14,0,0,0,0,13,0,0,0,0,0,0,38,0,0,0,0,40
POA6398,147,7,3,3,6,170,34,0,3,3,3,43,9,0,0,0,0,9,194,7,3,6,12,220
POA6401,1952,15,48,21,10,2051,576,28,27,14,4,646,62,0,7,0,0,77,2589,47,82,34,18,2777
POA6403,53,0,0,0,0,53,11,0,0,0,0,11,0,0,0,0,0,0,62,0,0,0,0,62
POA6405,89,0,0,0,0,91,17,0,0,0,0,17,4,0,0,0,0,8,118,0,0,0,0,118
POA6407,254,0,8,8,14,284,59,0,6,4,3,73,6,0,0,0,0,6,324,0,12,12,16,366
POA6409,104,0,0,3,0,104,24,0,0,0,0,23,7,0,0,0,0,7,131,0,0,3,3,137
POA6410,255,7,0,3,3,264,93,12,0,0,3,111,14,0,0,0,5,19,361,20,0,3,10,392
POA6411,36,0,0,0,0,34,5,0,0,0,0,5,3,0,0,0,0,3,40,0,0,0,0,44
POA6412,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19
POA6413,17,0,0,0,0,17,5,0,0,0,0,5,0,0,0,0,0,0,25,0,0,0,0,25
POA6414,24,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,3,24,0,0,0,3,24
POA6415,795,13,4,5,5,819,206,32,4,0,0,241,30,3,0,0,0,39,1035,43,10,3,9,1096
POA6418,199,8,0,0,3,210,53,13,0,0,0,63,10,0,0,0,0,9,260,20,0,0,3,285
POA6419,21,0,0,0,0,21,4,0,0,0,0,4,0,0,0,0,0,0,22,0,0,0,0,22
POA6420,28,0,0,0,0,28,3,0,0,0,0,3,0,0,0,0,0,0,35,0,0,0,0,35
POA6421,37,0,0,0,0,38,3,0,0,0,0,3,3,0,0,0,0,3,44,0,0,3,0,46
POA6422,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16
POA6423,40,0,0,0,0,40,18,0,0,0,0,18,0,0,0,0,0,0,57,0,0,0,0,55
POA6424,28,0,0,0,0,24,7,0,0,0,0,7,0,0,0,0,0,0,26,0,0,0,0,27
POA6425,23,0,0,0,3,24,10,0,0,0,0,10,0,0,0,0,0,0,31,0,0,0,3,35
POA6426,224,5,0,4,4,233,77,12,0,4,0,89,10,0,0,0,0,8,308,11,0,12,4,334
POA6427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6428,11,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,16,0,0,0,0,16
POA6429,214,3,5,12,3,229,83,0,10,4,0,101,11,0,3,0,0,17,306,3,14,14,5,350
POA6430,5240,924,103,61,15,6346,638,263,70,28,7,1011,111,46,9,8,7,176,5987,1232,186,101,33,7536
POA6431,93,0,3,4,6,102,66,0,0,3,3,75,11,0,0,3,0,11,164,0,5,9,8,183
POA6432,1561,214,4,46,6,1839,354,97,4,14,0,470,48,16,0,0,3,73,1965,324,12,63,14,2377
POA6434,9,0,0,0,5,16,4,0,0,0,0,9,0,0,0,0,3,5,16,0,0,0,10,27
POA6436,15,0,0,3,3,20,8,3,0,6,3,15,3,0,0,0,0,4,28,4,0,8,8,41
POA6437,98,9,0,0,0,108,6,3,0,0,0,9,3,5,0,0,0,7,105,18,0,0,0,122
POA6438,95,3,0,15,4,115,53,0,0,10,3,66,7,0,0,0,4,11,147,8,0,27,11,190
POA6440,80,3,0,5,6,92,67,4,0,3,0,70,8,0,0,0,0,9,154,6,0,9,7,175
POA6442,649,51,4,0,0,713,100,19,0,0,0,115,16,4,0,0,0,18,762,70,9,0,0,846
POA6443,158,3,0,5,6,169,90,0,0,7,3,101,19,0,0,3,8,40,274,3,4,15,14,307
POA6445,48,0,0,3,0,49,6,0,0,0,0,6,0,0,0,0,0,0,55,0,0,3,0,58
POA6446,33,0,0,0,0,34,3,0,0,0,0,3,0,0,0,0,0,3,32,0,0,0,0,39
POA6447,45,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,50
POA6448,89,0,0,0,9,93,21,0,0,0,0,17,0,0,0,0,0,6,108,0,0,0,6,113
POA6450,3294,197,52,31,40,3617,633,159,14,12,16,825,117,32,0,3,5,164,4036,384,67,49,61,4601
POA6452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6460,201,3,0,3,7,213,67,3,0,3,4,71,5,0,0,0,4,8,269,7,0,4,9,293
POA6461,168,0,0,0,0,170,36,4,0,0,0,33,3,0,0,0,0,3,203,4,0,0,0,211
POA6462,31,0,0,0,0,31,12,0,0,0,0,12,0,0,0,0,0,0,45,0,0,0,0,45
POA6463,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
POA6465,11,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,13
POA6466,20,0,0,0,0,20,3,0,0,0,0,3,0,0,0,0,0,0,26,0,0,0,0,26
POA6467,13,0,0,0,0,13,4,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,11
POA6468,67,0,0,0,0,65,12,0,0,0,0,12,3,0,0,0,0,3,82,0,0,0,0,80
POA6470,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
POA6472,51,0,0,0,0,52,12,0,0,0,0,14,0,0,0,0,0,0,59,0,0,0,0,66
POA6473,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13
POA6475,121,0,0,0,0,122,38,0,0,0,0,38,4,0,0,0,0,4,162,0,0,0,0,162
POA6476,17,0,0,0,0,21,3,0,0,0,0,3,0,0,0,0,0,0,23,0,0,0,0,21
POA6477,78,0,0,0,0,74,19,0,0,0,0,22,0,0,0,0,0,0,99,0,0,3,0,107
POA6479,149,3,0,0,0,160,32,5,0,0,0,41,7,0,0,0,0,7,187,8,0,0,3,202
POA6480,9,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,12
POA6484,7,0,0,0,0,7,11,0,0,0,0,11,0,0,0,0,0,0,14,0,0,0,0,14
POA6485,144,3,0,0,0,147,52,0,0,0,0,52,4,0,0,0,0,4,200,3,0,0,0,203
POA6487,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16
POA6488,52,0,0,0,0,52,27,0,0,0,0,28,0,0,0,0,0,0,76,0,0,3,0,79
POA6489,23,0,0,0,0,23,11,0,0,0,0,11,0,0,0,0,0,0,37,0,0,0,0,37
POA6490,70,0,0,0,0,71,20,0,0,0,0,20,0,0,0,0,0,0,90,0,0,0,0,97
POA6501,264,0,0,0,3,270,36,0,0,3,0,39,11,0,0,0,0,11,306,0,0,3,3,316
POA6502,318,0,9,0,3,334,70,0,6,0,0,74,11,0,3,0,0,15,394,0,18,0,3,419
POA6503,554,7,0,8,15,584,120,0,0,3,0,123,31,0,0,3,3,38,704,6,0,14,17,744
POA6504,49,0,0,0,0,49,9,0,0,0,0,9,0,0,0,0,0,0,59,0,0,0,0,59
POA6505,33,0,0,0,0,33,7,0,0,0,0,7,9,0,0,0,0,9,49,0,0,0,0,49
POA6506,18,0,0,0,0,19,6,0,0,0,0,6,0,0,0,0,0,0,20,0,0,0,0,21
POA6507,140,0,0,0,4,145,33,0,0,0,0,33,3,0,0,0,3,7,178,0,0,0,6,184
POA6509,41,4,0,0,0,48,5,3,0,0,0,9,0,0,0,0,0,0,47,4,0,0,0,53
POA6510,496,9,0,3,4,511,174,3,0,0,0,177,25,0,0,5,0,25,688,12,0,11,4,718
POA6511,153,0,0,3,0,154,42,0,0,0,0,42,11,0,0,0,0,11,199,0,0,3,0,206
POA6512,32,0,0,0,0,32,11,0,0,0,0,11,0,0,0,0,0,0,36,0,0,0,0,36
POA6513,57,0,0,0,0,58,13,0,0,0,0,13,3,0,0,0,0,3,72,0,0,0,0,73
POA6514,179,3,0,5,0,193,51,0,0,8,0,59,10,0,0,0,0,10,241,6,0,12,0,262
POA6515,98,0,0,0,0,97,29,0,0,0,0,29,3,0,0,0,0,3,129,0,0,0,0,129
POA6516,514,19,0,21,0,549,110,3,0,4,0,121,14,0,0,0,0,25,640,21,3,28,0,697
POA6517,123,0,3,0,0,127,25,0,3,0,0,25,4,0,0,0,0,4,153,0,6,0,0,162
POA6518,70,0,0,0,0,68,17,0,0,0,0,17,0,0,0,0,0,0,85,0,0,0,0,87
POA6519,157,0,8,0,0,166,39,0,3,0,0,39,4,4,0,0,0,8,201,3,5,0,4,216
POA6521,107,0,0,3,0,111,23,0,0,0,0,21,0,0,0,0,0,4,129,0,0,3,0,141
POA6522,131,0,7,0,0,140,31,0,0,0,3,35,0,0,0,3,0,3,163,0,3,5,3,180
POA6525,1023,18,19,28,12,1098,209,24,22,13,4,270,32,0,3,0,0,39,1267,42,48,40,16,1404
POA6528,103,0,0,10,0,116,24,0,0,7,0,29,4,0,0,0,0,4,125,0,0,19,0,145
POA6530,8060,876,133,114,28,9203,1489,493,100,69,15,2165,234,50,25,18,12,334,9782,1418,254,195,48,11697
POA6532,1752,6,0,59,13,1828,250,0,0,20,0,278,48,0,0,8,8,62,2051,3,3,95,19,2165
POA6535,418,0,0,16,3,434,149,0,9,17,0,174,18,0,0,0,0,20,581,0,8,29,3,621
POA6536,372,28,32,33,3,476,67,22,19,16,0,124,6,3,0,8,0,21,445,60,50,62,3,622
POA6537,225,15,18,36,0,294,39,8,0,19,3,64,10,0,0,9,0,14,265,24,19,55,3,372
POA6556,614,0,0,4,4,624,57,0,0,0,0,62,12,0,0,0,3,18,690,0,0,6,12,702
POA6558,232,0,0,3,0,238,23,0,0,0,0,23,10,0,0,0,0,9,263,0,0,3,0,268
POA6560,364,6,0,8,0,379,93,5,0,0,0,101,14,0,0,0,0,15,468,13,3,8,0,492
POA6562,383,0,0,5,0,387,65,0,0,0,0,65,16,0,0,0,0,16,460,0,0,5,0,463
POA6564,102,0,0,0,0,102,29,0,0,0,0,29,3,0,0,0,0,3,131,0,0,0,0,129
POA6566,1016,4,3,15,6,1041,176,4,0,4,0,189,48,0,0,5,0,53,1237,17,3,24,7,1286
POA6567,135,0,0,0,4,141,22,0,0,0,0,22,6,0,0,0,0,6,171,0,0,0,4,174
POA6568,74,0,0,0,0,72,20,0,0,0,0,20,3,0,0,0,0,3,91,0,0,0,0,92
POA6569,76,0,0,3,0,74,31,0,0,0,0,33,3,0,0,0,0,3,105,0,0,3,0,111
POA6571,26,0,0,0,0,26,4,0,0,0,0,4,0,0,0,0,0,0,32,0,0,0,0,32
POA6572,16,0,0,0,0,16,3,0,0,0,0,3,0,0,0,0,0,0,19,0,0,0,0,19
POA6574,20,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,28
POA6575,36,0,0,6,0,41,3,0,0,0,0,3,0,0,0,0,0,0,45,0,0,6,0,49
POA6603,327,0,0,3,0,335,91,7,0,0,0,99,16,0,0,0,0,13,431,8,0,8,0,452
POA6605,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,16
POA6606,58,0,0,0,0,56,18,0,0,0,0,18,0,0,0,0,0,0,73,0,0,0,0,76
POA6608,40,0,0,0,0,40,8,0,0,0,0,8,0,0,0,0,0,0,50,0,0,0,0,50
POA6609,220,10,0,14,7,249,33,9,0,7,0,48,3,0,0,0,0,3,259,14,3,15,7,296
POA6612,39,0,0,0,0,45,18,0,0,4,0,17,3,0,0,0,0,5,62,0,0,3,0,61
POA6613,16,0,0,0,0,16,3,0,0,0,0,3,0,0,0,0,0,0,20,0,0,0,0,20
POA6614,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,9
POA6616,16,0,0,0,0,16,4,0,0,3,0,7,0,0,0,0,0,0,26,0,0,3,0,24
POA6620,84,0,0,0,0,91,23,0,0,0,0,22,5,0,0,0,0,3,113,4,0,3,0,120
POA6623,172,0,0,0,0,170,50,0,0,0,0,54,9,0,0,0,0,9,231,0,0,0,3,235
POA6625,17,0,0,0,0,17,3,0,0,0,0,3,0,0,0,0,0,0,16,0,0,0,0,16
POA6627,15,0,0,0,0,15,3,0,0,0,0,3,0,0,0,0,0,0,17,0,0,0,0,17
POA6628,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
POA6630,124,0,0,5,3,137,56,0,0,0,0,64,3,0,0,0,0,9,182,0,0,12,6,205
POA6631,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,12
POA6632,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17
POA6635,28,0,0,0,0,28,24,0,0,0,0,25,3,0,0,0,0,4,53,0,0,3,0,60
POA6638,81,5,0,6,0,97,38,0,0,0,0,39,7,0,0,0,0,7,127,5,0,6,5,143
POA6639,27,0,0,0,0,26,11,0,0,0,0,11,0,0,0,0,0,3,32,0,0,0,0,38
POA6640,34,0,0,0,3,44,22,0,0,0,0,24,0,0,0,0,0,3,61,0,0,7,4,67
POA6642,90,0,17,4,5,121,67,0,7,4,0,83,11,0,0,0,4,15,176,0,23,8,12,219
POA6646,47,0,0,0,4,52,40,0,0,3,0,41,3,0,0,0,0,5,87,0,0,7,4,95
POA6701,1055,64,27,120,16,1278,323,71,12,56,3,464,71,14,0,14,3,101,1445,145,46,189,25,1852
POA6705,18,0,0,5,0,26,35,0,0,0,0,36,5,0,0,4,0,4,55,0,0,8,0,60
POA6707,699,16,0,49,4,766,76,4,0,30,3,116,29,24,0,8,0,64,803,43,0,85,3,939
POA6710,166,11,22,32,0,231,44,4,7,3,0,59,17,0,0,3,3,19,224,16,27,40,6,314
POA6711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6713,276,0,12,3,3,302,20,0,3,0,0,23,8,0,0,0,0,4,302,0,15,3,3,330
POA6714,3678,351,148,65,16,4253,343,121,25,10,0,502,84,17,3,0,0,105,4110,486,179,73,17,4865
POA6716,136,58,0,7,0,205,12,10,0,3,0,25,0,0,0,0,0,3,153,70,3,6,0,229
POA6718,59,20,0,5,7,93,67,28,6,0,3,104,14,3,0,0,0,13,136,53,6,15,8,212
POA6720,511,138,4,10,7,664,48,29,0,12,0,83,6,10,0,3,0,18,562,173,4,16,10,764
POA6721,827,62,229,36,10,1154,68,17,53,10,0,154,20,3,18,11,4,62,923,82,297,58,15,1369
POA6722,1894,195,175,20,13,2299,339,51,35,6,3,438,92,6,4,5,7,115,2323,255,213,38,22,2857
POA6725,1964,209,136,161,45,2518,442,76,48,64,29,659,98,18,14,33,10,174,2497,306,200,259,87,3348
POA6726,1171,65,84,111,20,1449,177,8,26,43,3,260,33,0,5,13,0,53,1385,75,122,161,23,1769
POA6728,868,97,3,41,5,1023,402,78,3,16,0,497,45,14,0,19,0,80,1317,188,10,77,6,1605
POA6731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6740,119,9,4,8,12,148,154,15,4,6,5,181,9,0,0,0,4,19,283,20,7,13,18,348
POA6743,1008,114,59,221,11,1410,257,56,15,83,9,421,44,13,4,22,3,86,1309,185,79,327,26,1923
POA6751,792,24,19,19,0,855,71,3,0,7,0,86,23,0,0,4,11,33,886,28,20,25,8,978
POA6753,1071,36,9,5,3,1127,119,22,8,0,6,156,27,5,0,0,6,34,1213,68,19,6,18,1322
POA6754,331,25,0,0,0,357,21,9,0,0,0,32,7,3,0,0,0,5,362,34,0,0,3,398
POA6758,19,0,0,0,0,24,9,0,0,0,0,9,3,0,0,0,0,3,34,0,0,0,0,37
POA6760,45,0,3,8,0,63,52,0,0,3,0,60,21,0,0,0,0,22,118,0,3,13,0,135
POA6762,3,0,0,0,0,3,43,0,0,0,0,48,0,0,0,0,0,0,52,0,0,0,0,50
POA6765,120,6,52,16,3,192,172,11,24,9,3,211,10,0,4,9,0,26,302,13,73,31,4,426
POA6770,186,53,12,17,7,272,218,40,9,12,0,281,46,7,0,8,0,60,454,102,19,34,5,615
POA7000,3120,554,1190,20,30,4913,294,67,294,3,3,661,61,9,38,3,8,120,3477,627,1524,21,43,5691
POA7001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA7004,1662,329,593,11,7,2606,146,37,131,0,0,313,40,12,18,0,0,65,1846,379,740,15,13,2986
POA7005,3044,545,712,29,20,4347,260,90,134,4,0,490,58,22,23,0,9,120,3357,658,866,34,34,4954
POA7007,873,116,58,0,0,1043,75,23,16,0,0,105,13,3,7,0,0,21,958,142,77,0,0,1176
POA7008,3206,230,509,16,3,3963,449,95,171,4,0,722,60,15,28,0,0,98,3717,336,707,18,13,4784
POA7009,3306,242,199,34,3,3790,841,132,117,12,4,1111,99,18,3,0,4,125,4248,396,323,45,9,5022
POA7010,3961,164,542,23,8,4698,1278,151,472,3,3,1909,149,17,48,0,0,224,5394,340,1066,23,8,6832
POA7011,3653,193,470,4,3,4330,890,194,277,0,0,1367,107,25,36,0,0,172,4656,417,790,4,9,5870
POA7012,248,0,0,0,0,248,35,0,0,0,0,35,4,0,0,0,0,4,282,0,0,0,0,284
POA7015,3189,132,71,13,3,3410,496,75,31,3,3,611,83,7,0,0,3,95,3770,214,103,16,7,4111
POA7016,599,23,0,0,0,625,208,16,0,0,0,224,30,4,0,0,0,37,840,43,0,0,0,887
POA7017,1621,14,66,11,5,1713,224,3,26,0,0,248,29,0,0,0,0,32,1869,22,94,13,5,2001
POA7018,6545,280,138,4,10,6977,1134,179,79,0,0,1398,133,20,7,0,0,169,7809,483,231,3,8,8541
POA7019,1607,72,24,0,9,1703,491,44,16,0,0,548,49,11,3,0,0,55,2138,126,40,0,8,2310
POA7020,755,0,0,0,0,766,49,0,0,0,0,49,7,0,0,0,0,7,815,0,0,0,0,823
POA7021,739,15,0,0,0,751,120,3,0,0,0,125,21,0,3,0,0,24,879,24,4,0,0,903
POA7022,288,0,0,0,3,286,46,0,0,0,0,46,4,0,0,0,0,4,339,0,0,0,3,347
POA7023,118,0,0,0,0,117,17,0,0,0,0,17,4,0,0,0,0,4,135,0,0,0,0,140
POA7024,173,0,0,0,0,173,6,0,0,0,0,11,4,0,0,0,0,4,189,0,0,0,0,194
POA7025,514,9,0,12,8,542,93,7,0,10,0,114,8,0,0,0,0,10,619,15,3,28,8,665
POA7026,256,0,0,0,3,262,64,0,0,0,0,64,10,0,0,0,0,10,331,0,0,0,3,333
POA7027,58,0,0,3,0,65,58,0,0,0,0,61,0,0,0,0,0,0,122,0,0,3,0,121
POA7030,4090,49,238,5,16,4403,1381,47,174,6,4,1613,158,4,20,0,3,181,5628,99,433,13,25,6198
POA7050,3684,307,89,3,5,4087,521,81,36,0,0,637,97,12,4,0,0,106,4298,399,126,3,5,4829
POA7052,2191,80,65,0,3,2347,198,10,26,0,0,239,30,6,5,0,0,39,2425,99,98,0,3,2620
POA7053,1118,31,13,0,0,1170,82,19,4,0,0,98,28,0,0,0,0,28,1224,46,17,0,0,1296
POA7054,2551,40,12,21,3,2631,312,15,12,3,3,342,41,5,0,9,0,48,2907,57,22,32,3,3028
POA7055,139,3,0,0,0,142,16,0,0,0,0,16,0,0,0,0,0,0,151,3,0,0,0,154
POA7109,2567,42,20,27,3,2654,533,22,29,13,0,590,60,3,5,3,0,70,3157,64,50,46,3,3320
POA7112,930,9,15,17,5,973,192,3,9,4,0,211,33,0,0,4,3,42,1160,9,27,27,9,1227
POA7113,292,0,0,11,0,306,57,0,0,0,0,62,3,0,0,0,0,6,356,3,0,11,3,372
POA7116,649,3,0,11,0,661,186,6,3,6,0,193,27,0,0,0,0,27,860,7,4,11,0,887
POA7117,252,0,3,3,0,263,82,0,7,0,0,90,8,0,0,0,0,8,344,0,6,3,0,357
POA7119,9,0,0,0,0,9,4,0,0,0,0,4,0,0,0,0,0,0,16,0,0,0,0,16
POA7120,464,0,0,11,3,477,234,0,0,7,0,239,22,0,0,0,0,22,720,0,0,18,3,734
POA7139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA7140,2821,49,37,13,15,2946,1057,59,33,18,4,1177,98,3,0,0,0,105,3977,117,77,29,20,4225
POA7150,861,10,0,12,5,890,162,5,0,4,0,177,20,0,0,0,0,22,1045,15,0,13,10,1084
POA7155,273,0,0,3,0,281,32,0,0,4,0,30,3,0,0,0,0,7,309,0,0,5,0,311
POA7162,200,0,0,0,0,200,20,0,0,0,0,20,3,0,0,0,0,3,220,0,0,0,0,227
POA7163,116,0,0,0,0,116,24,0,0,0,0,24,0,0,0,0,0,0,133,0,0,0,0,133
POA7170,1544,0,0,20,6,1565,116,0,0,3,0,122,27,0,0,6,0,33,1687,0,0,31,8,1723
