LGA_NAME16	Age	MaritalStatus	Sex	responses
Gympie (R)	75-84	Widowed	M	193
Gympie (R)	85+	Divorced	F	30
Gympie (R)	85+	Divorced	M	33
Gympie (R)	85+	Married	F	126
Gympie (R)	85+	Married	M	251
Gympie (R)	85+	Separated	F	4
Gympie (R)	85+	Separated	M	4
Gympie (R)	85+	Widowed	F	427
Gympie (R)	85+	Widowed	M	118
Hinchinbrook (S)	20-24	Married	F	14
Hinchinbrook (S)	20-24	Married	M	8
Hinchinbrook (S)	20-24	Separated	F	3
Hinchinbrook (S)	25-34	Divorced	F	11
Hinchinbrook (S)	25-34	Divorced	M	3
Hinchinbrook (S)	25-34	Married	F	214
Hinchinbrook (S)	25-34	Married	M	155
Hinchinbrook (S)	25-34	Separated	F	11
Hinchinbrook (S)	25-34	Separated	M	6
Hinchinbrook (S)	35-44	Divorced	F	47
Hinchinbrook (S)	35-44	Divorced	M	22
Hinchinbrook (S)	35-44	Married	F	343
Hinchinbrook (S)	35-44	Married	M	299
Hinchinbrook (S)	35-44	Separated	F	24
Hinchinbrook (S)	35-44	Separated	M	6
Hinchinbrook (S)	35-44	Widowed	F	3
Hinchinbrook (S)	45-54	Divorced	F	96
Hinchinbrook (S)	45-54	Divorced	M	74
Hinchinbrook (S)	45-54	Married	F	526
Hinchinbrook (S)	45-54	Married	M	445
Hinchinbrook (S)	45-54	Separated	F	26
Hinchinbrook (S)	45-54	Separated	M	21
Hinchinbrook (S)	45-54	Widowed	F	22
Hinchinbrook (S)	45-54	Widowed	M	5
Hinchinbrook (S)	55-64	Divorced	F	100
Hinchinbrook (S)	55-64	Divorced	M	135
Hinchinbrook (S)	55-64	Married	F	583
Hinchinbrook (S)	55-64	Married	M	580
Hinchinbrook (S)	55-64	Separated	F	27
Hinchinbrook (S)	55-64	Separated	M	38
Hinchinbrook (S)	55-64	Widowed	F	50
Hinchinbrook (S)	55-64	Widowed	M	23
Hinchinbrook (S)	65-74	Divorced	F	68
Hinchinbrook (S)	65-74	Divorced	M	118
Hinchinbrook (S)	65-74	Married	F	500
Hinchinbrook (S)	65-74	Married	M	556
Hinchinbrook (S)	65-74	Separated	F	21
Hinchinbrook (S)	65-74	Separated	M	24
Hinchinbrook (S)	65-74	Widowed	F	101
Hinchinbrook (S)	65-74	Widowed	M	32
Hinchinbrook (S)	75-84	Divorced	F	31
Hinchinbrook (S)	75-84	Divorced	M	42
Hinchinbrook (S)	75-84	Married	F	227
Hinchinbrook (S)	75-84	Married	M	318
Hinchinbrook (S)	75-84	Separated	F	3
Hinchinbrook (S)	75-84	Separated	M	14
Hinchinbrook (S)	75-84	Widowed	F	239
Hinchinbrook (S)	75-84	Widowed	M	75
Hinchinbrook (S)	85+	Divorced	F	3
Hinchinbrook (S)	85+	Divorced	M	6
Hinchinbrook (S)	85+	Married	F	41
Hinchinbrook (S)	85+	Married	M	97
Hinchinbrook (S)	85+	Separated	F	4
Hinchinbrook (S)	85+	Separated	M	3
Hinchinbrook (S)	85+	Widowed	F	204
Hinchinbrook (S)	85+	Widowed	M	46
Hope Vale (S)	25-34	Married	M	3
Hope Vale (S)	35-44	Married	F	5
Hope Vale (S)	35-44	Married	M	4
Hope Vale (S)	45-54	Married	F	10
Hope Vale (S)	45-54	Married	M	13
Hope Vale (S)	45-54	Separated	F	4
Hope Vale (S)	45-54	Separated	M	3
Hope Vale (S)	45-54	Widowed	M	3
Hope Vale (S)	55-64	Divorced	F	3
Hope Vale (S)	55-64	Married	F	16
Hope Vale (S)	55-64	Married	M	11
Hope Vale (S)	55-64	Separated	F	4
Hope Vale (S)	55-64	Separated	M	11
Hope Vale (S)	55-64	Widowed	F	4
Hope Vale (S)	65-74	Married	F	10
Hope Vale (S)	65-74	Married	M	11
Hope Vale (S)	65-74	Widowed	F	6
Hope Vale (S)	75-84	Married	F	4
Hope Vale (S)	75-84	Married	M	4
Hope Vale (S)	75-84	Widowed	F	3
Hope Vale (S)	75-84	Widowed	M	4
Hope Vale (S)	85+	Widowed	M	4
Ipswich (C)	15-19	Married	F	25
Ipswich (C)	15-19	Married	M	11
Ipswich (C)	15-19	Separated	F	5
Ipswich (C)	15-19	Widowed	F	4
Ipswich (C)	15-19	Widowed	M	5
Ipswich (C)	20-24	Divorced	F	13
Ipswich (C)	20-24	Divorced	M	8
Ipswich (C)	20-24	Married	F	610
Ipswich (C)	20-24	Married	M	331
Ipswich (C)	20-24	Separated	F	59
Ipswich (C)	20-24	Separated	M	28
Ipswich (C)	20-24	Widowed	F	12
Ipswich (C)	20-24	Widowed	M	5
Ipswich (C)	25-34	Divorced	F	466
Ipswich (C)	25-34	Divorced	M	292
Ipswich (C)	25-34	Married	F	6851
Ipswich (C)	25-34	Married	M	5415
Ipswich (C)	25-34	Separated	F	743
Ipswich (C)	25-34	Separated	M	430
Ipswich (C)	25-34	Widowed	F	21
Ipswich (C)	25-34	Widowed	M	12
Ipswich (C)	35-44	Divorced	F	1329
Ipswich (C)	35-44	Divorced	M	899
Ipswich (C)	35-44	Married	F	7356
Ipswich (C)	35-44	Married	M	7157
Ipswich (C)	35-44	Separated	F	1006
Ipswich (C)	35-44	Separated	M	764
Ipswich (C)	35-44	Widowed	F	135
Ipswich (C)	35-44	Widowed	M	29
Ipswich (C)	45-54	Divorced	F	2185
Ipswich (C)	45-54	Divorced	M	1631
Ipswich (C)	45-54	Married	F	6992
Ipswich (C)	45-54	Married	M	7078
Ipswich (C)	45-54	Separated	F	1006
Ipswich (C)	45-54	Separated	M	793
Ipswich (C)	45-54	Widowed	F	305
Ipswich (C)	45-54	Widowed	M	97
Ipswich (C)	55-64	Divorced	F	2061
Ipswich (C)	55-64	Divorced	M	1538
Ipswich (C)	55-64	Married	F	5667
Ipswich (C)	55-64	Married	M	6037
Ipswich (C)	55-64	Separated	F	591
Ipswich (C)	55-64	Separated	M	533
Ipswich (C)	55-64	Widowed	F	616
Ipswich (C)	55-64	Widowed	M	218
Ipswich (C)	65-74	Divorced	F	1135
Ipswich (C)	65-74	Divorced	M	877
Ipswich (C)	65-74	Married	F	3568
Ipswich (C)	65-74	Married	M	4183
Ipswich (C)	65-74	Separated	F	261
Ipswich (C)	65-74	Separated	M	292
Ipswich (C)	65-74	Widowed	F	1111
Ipswich (C)	65-74	Widowed	M	342
Ipswich (C)	75-84	Divorced	F	392
Ipswich (C)	75-84	Divorced	M	313
Ipswich (C)	75-84	Married	F	1344
Ipswich (C)	75-84	Married	M	1840
Ipswich (C)	75-84	Separated	F	55
Ipswich (C)	75-84	Separated	M	93
Ipswich (C)	75-84	Widowed	F	1496
Ipswich (C)	75-84	Widowed	M	401
Ipswich (C)	85+	Divorced	F	53
Ipswich (C)	85+	Divorced	M	46
Ipswich (C)	85+	Married	F	224
Ipswich (C)	85+	Married	M	431
Ipswich (C)	85+	Separated	F	10
Ipswich (C)	85+	Separated	M	13
Ipswich (C)	85+	Widowed	F	1071
Ipswich (C)	85+	Widowed	M	289
Isaac (R)	15-19	Married	F	5
Isaac (R)	15-19	Separated	F	3
Isaac (R)	20-24	Married	F	68
Isaac (R)	20-24	Married	M	31
Isaac (R)	20-24	Separated	F	11
Isaac (R)	20-24	Separated	M	3
Isaac (R)	25-34	Divorced	F	49
Isaac (R)	25-34	Divorced	M	49
Isaac (R)	25-34	Married	F	1039
Isaac (R)	25-34	Married	M	908
Isaac (R)	25-34	Separated	F	36
Isaac (R)	25-34	Separated	M	51
Isaac (R)	25-34	Widowed	F	7
Isaac (R)	35-44	Divorced	F	101
Isaac (R)	35-44	Divorced	M	166
Isaac (R)	35-44	Married	F	1005
Isaac (R)	35-44	Married	M	1194
Isaac (R)	35-44	Separated	F	87
Isaac (R)	35-44	Separated	M	134
Isaac (R)	35-44	Widowed	F	4
Isaac (R)	35-44	Widowed	M	3
Isaac (R)	45-54	Divorced	F	189
Isaac (R)	45-54	Divorced	M	242
Isaac (R)	45-54	Married	F	734
Isaac (R)	45-54	Married	M	952
Isaac (R)	45-54	Separated	F	70
Isaac (R)	45-54	Separated	M	96
Isaac (R)	45-54	Widowed	F	25
Isaac (R)	45-54	Widowed	M	22
Isaac (R)	55-64	Divorced	F	120
Isaac (R)	55-64	Divorced	M	243
Isaac (R)	55-64	Married	F	524
Isaac (R)	55-64	Married	M	730
Isaac (R)	55-64	Separated	F	40
Isaac (R)	55-64	Separated	M	75
Isaac (R)	55-64	Widowed	F	32
Isaac (R)	55-64	Widowed	M	31
Isaac (R)	65-74	Divorced	F	36
Isaac (R)	65-74	Divorced	M	90
Isaac (R)	65-74	Married	F	204
Isaac (R)	65-74	Married	M	284
Isaac (R)	65-74	Separated	F	13
Isaac (R)	65-74	Separated	M	28
Isaac (R)	65-74	Widowed	F	64
Isaac (R)	65-74	Widowed	M	32
Isaac (R)	75-84	Divorced	F	8
Isaac (R)	75-84	Divorced	M	8
Isaac (R)	75-84	Married	F	46
Isaac (R)	75-84	Married	M	90
Isaac (R)	75-84	Separated	M	7
Isaac (R)	75-84	Widowed	F	63
Isaac (R)	75-84	Widowed	M	19
Isaac (R)	85+	Divorced	F	3
Isaac (R)	85+	Divorced	M	3
Isaac (R)	85+	Married	F	5
Isaac (R)	85+	Married	M	15
Isaac (R)	85+	Widowed	F	39
Isaac (R)	85+	Widowed	M	4
Kowanyama (S)	20-24	Married	M	3
Kowanyama (S)	25-34	Divorced	M	3
Kowanyama (S)	25-34	Married	F	3
Kowanyama (S)	35-44	Married	F	3
Kowanyama (S)	35-44	Married	M	7
Kowanyama (S)	35-44	Separated	M	3
Kowanyama (S)	45-54	Divorced	M	3
Kowanyama (S)	45-54	Married	F	7
Kowanyama (S)	45-54	Married	M	8
Kowanyama (S)	45-54	Separated	F	5
Kowanyama (S)	45-54	Widowed	F	3
Kowanyama (S)	55-64	Divorced	F	3
Kowanyama (S)	55-64	Divorced	M	3
Kowanyama (S)	55-64	Married	F	14
Kowanyama (S)	55-64	Married	M	11
Kowanyama (S)	65-74	Married	F	4
Kowanyama (S)	65-74	Married	M	7
Kowanyama (S)	65-74	Separated	F	3
Kowanyama (S)	65-74	Widowed	F	4
Livingstone (S)	15-19	Married	F	3
Livingstone (S)	15-19	Married	M	3
Livingstone (S)	20-24	Divorced	M	5
Livingstone (S)	20-24	Married	F	50
Livingstone (S)	20-24	Married	M	76
Livingstone (S)	20-24	Separated	F	10
Livingstone (S)	20-24	Separated	M	4
Livingstone (S)	25-34	Divorced	F	53
Livingstone (S)	25-34	Divorced	M	35
Livingstone (S)	25-34	Married	F	825
Livingstone (S)	25-34	Married	M	681
Livingstone (S)	25-34	Separated	F	75
Livingstone (S)	25-34	Separated	M	50
Livingstone (S)	25-34	Widowed	F	3
Livingstone (S)	25-34	Widowed	M	3
Livingstone (S)	35-44	Divorced	F	178
Livingstone (S)	35-44	Divorced	M	130
Livingstone (S)	35-44	Married	F	1366
Livingstone (S)	35-44	Married	M	1326
Livingstone (S)	35-44	Separated	F	103
Livingstone (S)	35-44	Separated	M	110
Livingstone (S)	35-44	Widowed	F	23
Livingstone (S)	45-54	Divorced	F	421
Livingstone (S)	45-54	Divorced	M	327
Livingstone (S)	45-54	Married	F	1705
Livingstone (S)	45-54	Married	M	1627
Livingstone (S)	45-54	Separated	F	163
Livingstone (S)	45-54	Separated	M	161
Livingstone (S)	45-54	Widowed	F	47
Livingstone (S)	45-54	Widowed	M	19
Livingstone (S)	55-64	Divorced	F	410
Livingstone (S)	55-64	Divorced	M	407
Livingstone (S)	55-64	Married	F	1761
Livingstone (S)	55-64	Married	M	1803
Livingstone (S)	55-64	Separated	F	103
Livingstone (S)	55-64	Separated	M	134
Livingstone (S)	55-64	Widowed	F	147
Livingstone (S)	55-64	Widowed	M	49
Livingstone (S)	65-74	Divorced	F	264
Livingstone (S)	65-74	Divorced	M	285
Livingstone (S)	65-74	Married	F	1215
Livingstone (S)	65-74	Married	M	1420
Livingstone (S)	65-74	Separated	F	56
Livingstone (S)	65-74	Separated	M	80
Livingstone (S)	65-74	Widowed	F	276
Livingstone (S)	65-74	Widowed	M	99
Livingstone (S)	75-84	Divorced	F	85
Livingstone (S)	75-84	Divorced	M	93
Livingstone (S)	75-84	Married	F	479
Livingstone (S)	75-84	Married	M	628
Livingstone (S)	75-84	Separated	F	10
Livingstone (S)	75-84	Separated	M	27
Livingstone (S)	75-84	Widowed	F	378
Livingstone (S)	75-84	Widowed	M	107
Livingstone (S)	85+	Divorced	F	10
Livingstone (S)	85+	Divorced	M	14
Livingstone (S)	85+	Married	F	87
Livingstone (S)	85+	Married	M	152
Livingstone (S)	85+	Separated	M	5
Livingstone (S)	85+	Widowed	F	294
Livingstone (S)	85+	Widowed	M	105
Lockhart River (S)	35-44	Married	F	3
Lockhart River (S)	45-54	Married	M	4
Lockhart River (S)	55-64	Divorced	F	4
Lockhart River (S)	55-64	Divorced	M	8
Lockhart River (S)	55-64	Married	F	3
Lockhart River (S)	55-64	Married	M	3
Lockhart River (S)	65-74	Divorced	M	3
Lockhart River (S)	65-74	Married	F	3
Lockhart River (S)	65-74	Married	M	3
Lockhart River (S)	65-74	Widowed	F	8
Lockhart River (S)	65-74	Widowed	M	3
Lockhart River (S)	75-84	Widowed	F	4
Lockyer Valley (R)	15-19	Divorced	F	3
Lockyer Valley (R)	15-19	Widowed	F	6
Lockyer Valley (R)	20-24	Married	F	104
Lockyer Valley (R)	20-24	Married	M	53
Lockyer Valley (R)	20-24	Separated	F	9
Lockyer Valley (R)	20-24	Separated	M	12
Lockyer Valley (R)	25-34	Divorced	F	63
Lockyer Valley (R)	25-34	Divorced	M	40
Lockyer Valley (R)	25-34	Married	F	986
Lockyer Valley (R)	25-34	Married	M	838
Lockyer Valley (R)	25-34	Separated	F	99
Lockyer Valley (R)	25-34	Separated	M	55
Lockyer Valley (R)	25-34	Widowed	F	9
Lockyer Valley (R)	25-34	Widowed	M	8
Lockyer Valley (R)	35-44	Divorced	F	225
Lockyer Valley (R)	35-44	Divorced	M	143
Lockyer Valley (R)	35-44	Married	F	1407
Lockyer Valley (R)	35-44	Married	M	1321
Lockyer Valley (R)	35-44	Separated	F	140
Lockyer Valley (R)	35-44	Separated	M	125
Lockyer Valley (R)	35-44	Widowed	F	19
Lockyer Valley (R)	45-54	Divorced	F	504
Lockyer Valley (R)	45-54	Divorced	M	376
Lockyer Valley (R)	45-54	Married	F	1677
Lockyer Valley (R)	45-54	Married	M	1538
Lockyer Valley (R)	45-54	Separated	F	163
Lockyer Valley (R)	45-54	Separated	M	162
Lockyer Valley (R)	45-54	Widowed	F	49
Lockyer Valley (R)	45-54	Widowed	M	24
Lockyer Valley (R)	55-64	Divorced	F	420
Lockyer Valley (R)	55-64	Divorced	M	364
Lockyer Valley (R)	55-64	Married	F	1574
Lockyer Valley (R)	55-64	Married	M	1607
Lockyer Valley (R)	55-64	Separated	F	108
Lockyer Valley (R)	55-64	Separated	M	136
Lockyer Valley (R)	55-64	Widowed	F	131
Lockyer Valley (R)	55-64	Widowed	M	38
Lockyer Valley (R)	65-74	Divorced	F	253
Lockyer Valley (R)	65-74	Divorced	M	277
Lockyer Valley (R)	65-74	Married	F	1235
Lockyer Valley (R)	65-74	Married	M	1427
Lockyer Valley (R)	65-74	Separated	F	70
Lockyer Valley (R)	65-74	Separated	M	95
Lockyer Valley (R)	65-74	Widowed	F	332
Lockyer Valley (R)	65-74	Widowed	M	96
Lockyer Valley (R)	75-84	Divorced	F	81
Lockyer Valley (R)	75-84	Divorced	M	104
Lockyer Valley (R)	75-84	Married	F	388
Lockyer Valley (R)	75-84	Married	M	579
Lockyer Valley (R)	75-84	Separated	F	18
Lockyer Valley (R)	75-84	Separated	M	29
Lockyer Valley (R)	75-84	Widowed	F	347
Lockyer Valley (R)	75-84	Widowed	M	104
Lockyer Valley (R)	85+	Divorced	F	18
Lockyer Valley (R)	85+	Divorced	M	12
Lockyer Valley (R)	85+	Married	F	41
Lockyer Valley (R)	85+	Married	M	101
Lockyer Valley (R)	85+	Separated	M	4
Lockyer Valley (R)	85+	Widowed	F	282
Lockyer Valley (R)	85+	Widowed	M	82
Logan (C)	15-19	Divorced	F	3
Logan (C)	15-19	Divorced	M	3
Logan (C)	15-19	Married	F	43
Logan (C)	15-19	Married	M	18
Logan (C)	15-19	Separated	F	9
Logan (C)	15-19	Widowed	F	3
Logan (C)	15-19	Widowed	M	3
Logan (C)	20-24	Divorced	F	32
Logan (C)	20-24	Divorced	M	16
Logan (C)	20-24	Married	F	1004
Logan (C)	20-24	Married	M	515
Logan (C)	20-24	Separated	F	101
Logan (C)	20-24	Separated	M	37
Logan (C)	20-24	Widowed	F	10
Logan (C)	20-24	Widowed	M	8
Logan (C)	25-34	Divorced	F	585
Logan (C)	25-34	Divorced	M	360
Logan (C)	25-34	Married	F	9681
Logan (C)	25-34	Married	M	7749
Logan (C)	25-34	Separated	F	906
Logan (C)	25-34	Separated	M	548
Logan (C)	25-34	Widowed	F	72
Logan (C)	25-34	Widowed	M	15
Logan (C)	35-44	Divorced	F	1875
Logan (C)	35-44	Divorced	M	1330
Logan (C)	35-44	Married	F	12157
Logan (C)	35-44	Married	M	11543
Logan (C)	35-44	Separated	F	1454
Logan (C)	35-44	Separated	M	1065
Logan (C)	35-44	Widowed	F	215
Logan (C)	35-44	Widowed	M	63
Logan (C)	45-54	Divorced	F	3504
Logan (C)	45-54	Divorced	M	2473
Logan (C)	45-54	Married	F	11674
Logan (C)	45-54	Married	M	11476
Logan (C)	45-54	Separated	F	1415
Logan (C)	45-54	Separated	M	1120
Logan (C)	45-54	Widowed	F	522
Logan (C)	45-54	Widowed	M	159
Logan (C)	55-64	Divorced	F	3516
Logan (C)	55-64	Divorced	M	2547
Logan (C)	55-64	Married	F	10470
Logan (C)	55-64	Married	M	10788
Logan (C)	55-64	Separated	F	946
Logan (C)	55-64	Separated	M	856
Logan (C)	55-64	Widowed	F	1113
Logan (C)	55-64	Widowed	M	331
Logan (C)	65-74	Divorced	F	2165
Logan (C)	65-74	Divorced	M	1698
Logan (C)	65-74	Married	F	6785
Logan (C)	65-74	Married	M	8224
Logan (C)	65-74	Separated	F	495
Logan (C)	65-74	Separated	M	544
Logan (C)	65-74	Widowed	F	2154
Logan (C)	65-74	Widowed	M	616
Logan (C)	75-84	Divorced	F	653
Logan (C)	75-84	Divorced	M	480
Logan (C)	75-84	Married	F	2046
Logan (C)	75-84	Married	M	3091
Logan (C)	75-84	Separated	F	104
Logan (C)	75-84	Separated	M	156
Logan (C)	75-84	Widowed	F	2186
Logan (C)	75-84	Widowed	M	573
Logan (C)	85+	Divorced	F	139
Logan (C)	85+	Divorced	M	80
Logan (C)	85+	Married	F	329
Logan (C)	85+	Married	M	685
Logan (C)	85+	Separated	F	7
Logan (C)	85+	Separated	M	33
Logan (C)	85+	Widowed	F	1562
Logan (C)	85+	Widowed	M	432
Longreach (R)	20-24	Married	F	5
Longreach (R)	20-24	Married	M	3
Longreach (R)	25-34	Divorced	F	4
Longreach (R)	25-34	Married	F	90
Longreach (R)	25-34	Married	M	71
Longreach (R)	25-34	Separated	F	5
Longreach (R)	35-44	Divorced	F	6
Longreach (R)	35-44	Divorced	M	10
Longreach (R)	35-44	Married	F	146
Longreach (R)	35-44	Married	M	117
Longreach (R)	35-44	Separated	F	11
Longreach (R)	35-44	Separated	M	7
Longreach (R)	35-44	Widowed	F	3
Longreach (R)	45-54	Divorced	F	46
Longreach (R)	45-54	Divorced	M	27
Longreach (R)	45-54	Married	F	160
Longreach (R)	45-54	Married	M	152
Longreach (R)	45-54	Separated	F	8
Longreach (R)	45-54	Separated	M	12
Longreach (R)	45-54	Widowed	F	3
Longreach (R)	55-64	Divorced	F	29
Longreach (R)	55-64	Divorced	M	42
Longreach (R)	55-64	Married	F	163
Longreach (R)	55-64	Married	M	181
Longreach (R)	55-64	Separated	F	9
Longreach (R)	55-64	Separated	M	16
Longreach (R)	55-64	Widowed	F	16
Longreach (R)	55-64	Widowed	M	4
Longreach (R)	65-74	Divorced	F	17
Longreach (R)	65-74	Divorced	M	19
Longreach (R)	65-74	Married	F	98
Longreach (R)	65-74	Married	M	124
Longreach (R)	65-74	Separated	F	6
Longreach (R)	65-74	Separated	M	9
Longreach (R)	65-74	Widowed	F	20
Longreach (R)	65-74	Widowed	M	10
Longreach (R)	75-84	Divorced	F	6
Longreach (R)	75-84	Divorced	M	9
Longreach (R)	75-84	Married	F	36
Longreach (R)	75-84	Married	M	47
Longreach (R)	75-84	Separated	F	3
Longreach (R)	75-84	Separated	M	7
Longreach (R)	75-84	Widowed	F	40
Longreach (R)	75-84	Widowed	M	11
Longreach (R)	85+	Divorced	M	3
Longreach (R)	85+	Married	F	3
Longreach (R)	85+	Married	M	12
Longreach (R)	85+	Widowed	F	43
Longreach (R)	85+	Widowed	M	10
Mackay (R)	15-19	Married	F	12
Mackay (R)	15-19	Married	M	3
Mackay (R)	15-19	Widowed	F	5
Mackay (R)	20-24	Divorced	F	8
Mackay (R)	20-24	Divorced	M	6
Mackay (R)	20-24	Married	F	297
Mackay (R)	20-24	Married	M	113
Mackay (R)	20-24	Separated	F	41
Mackay (R)	20-24	Separated	M	13
Mackay (R)	20-24	Widowed	F	7
Mackay (R)	25-34	Divorced	F	195
Mackay (R)	25-34	Divorced	M	142
Mackay (R)	25-34	Married	F	3611
Mackay (R)	25-34	Married	M	2855
Mackay (R)	25-34	Separated	F	328
Mackay (R)	25-34	Separated	M	209
Mackay (R)	25-34	Widowed	F	18
Mackay (R)	25-34	Widowed	M	4
Mackay (R)	35-44	Divorced	F	691
Mackay (R)	35-44	Divorced	M	490
Mackay (R)	35-44	Married	F	4659
Mackay (R)	35-44	Married	M	4481
Mackay (R)	35-44	Separated	F	532
Mackay (R)	35-44	Separated	M	384
Mackay (R)	35-44	Widowed	F	70
Mackay (R)	35-44	Widowed	M	17
Mackay (R)	45-54	Divorced	F	1313
Mackay (R)	45-54	Divorced	M	1142
Mackay (R)	45-54	Married	F	5278
Mackay (R)	45-54	Married	M	5325
Mackay (R)	45-54	Separated	F	484
Mackay (R)	45-54	Separated	M	498
Mackay (R)	45-54	Widowed	F	167
Mackay (R)	45-54	Widowed	M	60
Mackay (R)	55-64	Divorced	F	1117
Mackay (R)	55-64	Divorced	M	1246
Mackay (R)	55-64	Married	F	4593
Mackay (R)	55-64	Married	M	4913
Mackay (R)	55-64	Separated	F	313
Mackay (R)	55-64	Separated	M	366
Mackay (R)	55-64	Widowed	F	421
Mackay (R)	55-64	Widowed	M	158
Mackay (R)	65-74	Divorced	F	616
Mackay (R)	65-74	Divorced	M	676
Mackay (R)	65-74	Married	F	2717
Mackay (R)	65-74	Married	M	3200
Mackay (R)	65-74	Separated	F	115
Mackay (R)	65-74	Separated	M	165
Mackay (R)	65-74	Widowed	F	771
Mackay (R)	65-74	Widowed	M	245
Mackay (R)	75-84	Divorced	F	202
Mackay (R)	75-84	Divorced	M	204
Mackay (R)	75-84	Married	F	1010
Mackay (R)	75-84	Married	M	1452
Mackay (R)	75-84	Separated	F	35
Mackay (R)	75-84	Separated	M	58
Mackay (R)	75-84	Widowed	F	1038
Mackay (R)	75-84	Widowed	M	325
Mackay (R)	85+	Divorced	F	51
Mackay (R)	85+	Divorced	M	31
Mackay (R)	85+	Married	F	163
Mackay (R)	85+	Married	M	337
Mackay (R)	85+	Separated	F	11
Mackay (R)	85+	Separated	M	16
Mackay (R)	85+	Widowed	F	776
Mackay (R)	85+	Widowed	M	203
McKinlay (S)	20-24	Married	F	3
McKinlay (S)	20-24	Married	M	4
McKinlay (S)	25-34	Married	F	18
McKinlay (S)	25-34	Married	M	24
McKinlay (S)	35-44	Divorced	F	3
McKinlay (S)	35-44	Divorced	M	9
McKinlay (S)	35-44	Married	F	29
McKinlay (S)	35-44	Married	M	51
McKinlay (S)	35-44	Separated	F	4
McKinlay (S)	35-44	Separated	M	3
McKinlay (S)	45-54	Divorced	F	9
McKinlay (S)	45-54	Divorced	M	8
McKinlay (S)	45-54	Married	F	32
McKinlay (S)	45-54	Married	M	41
McKinlay (S)	55-64	Divorced	F	5
McKinlay (S)	55-64	Divorced	M	9
McKinlay (S)	55-64	Married	F	37
McKinlay (S)	55-64	Married	M	44
McKinlay (S)	55-64	Separated	F	4
McKinlay (S)	55-64	Widowed	M	3
McKinlay (S)	65-74	Divorced	F	4
McKinlay (S)	65-74	Divorced	M	8
McKinlay (S)	65-74	Married	F	14
McKinlay (S)	65-74	Married	M	17
McKinlay (S)	65-74	Separated	F	3
McKinlay (S)	65-74	Widowed	F	10
McKinlay (S)	65-74	Widowed	M	3
McKinlay (S)	75-84	Married	F	3
McKinlay (S)	75-84	Married	M	10
McKinlay (S)	75-84	Widowed	F	5
McKinlay (S)	75-84	Widowed	M	3
McKinlay (S)	85+	Widowed	F	3
Mapoon (S)	35-44	Married	M	3
Mapoon (S)	45-54	Married	F	9
Mapoon (S)	45-54	Married	M	3
Mapoon (S)	55-64	Divorced	F	4
Mapoon (S)	55-64	Married	F	6
Mapoon (S)	55-64	Married	M	3
Mapoon (S)	65-74	Divorced	M	4
Mapoon (S)	65-74	Married	F	3
Mapoon (S)	65-74	Widowed	F	3
Mapoon (S)	75-84	Married	M	3
Maranoa (R)	15-19	Married	M	5
Maranoa (R)	20-24	Married	F	30
Maranoa (R)	20-24	Married	M	17
Maranoa (R)	25-34	Divorced	F	21
Maranoa (R)	25-34	Divorced	M	11
Maranoa (R)	25-34	Married	F	445
Maranoa (R)	25-34	Married	M	393
Maranoa (R)	25-34	Separated	F	22
Maranoa (R)	25-34	Separated	M	25
Maranoa (R)	35-44	Divorced	F	48
Maranoa (R)	35-44	Divorced	M	50
Maranoa (R)	35-44	Married	F	550
Maranoa (R)	35-44	Married	M	519
Maranoa (R)	35-44	Separated	F	32
Maranoa (R)	35-44	Separated	M	33
Maranoa (R)	35-44	Widowed	F	3
Maranoa (R)	35-44	Widowed	M	8
Maranoa (R)	45-54	Divorced	F	107
Maranoa (R)	45-54	Divorced	M	110
Maranoa (R)	45-54	Married	F	539
Maranoa (R)	45-54	Married	M	523
Maranoa (R)	45-54	Separated	F	50
Maranoa (R)	45-54	Separated	M	46
Maranoa (R)	45-54	Widowed	F	13
Maranoa (R)	45-54	Widowed	M	7
Maranoa (R)	55-64	Divorced	F	103
Maranoa (R)	55-64	Divorced	M	125
Maranoa (R)	55-64	Married	F	474
Maranoa (R)	55-64	Married	M	499
Maranoa (R)	55-64	Separated	F	17
Maranoa (R)	55-64	Separated	M	51
Maranoa (R)	55-64	Widowed	F	37
Maranoa (R)	55-64	Widowed	M	14
Maranoa (R)	65-74	Divorced	F	43
Maranoa (R)	65-74	Divorced	M	64
Maranoa (R)	65-74	Married	F	284
Maranoa (R)	65-74	Married	M	369
Maranoa (R)	65-74	Separated	F	15
Maranoa (R)	65-74	Separated	M	33
Maranoa (R)	65-74	Widowed	F	95
Maranoa (R)	65-74	Widowed	M	32
Maranoa (R)	75-84	Divorced	F	21
Maranoa (R)	75-84	Divorced	M	35
Maranoa (R)	75-84	Married	F	126
Maranoa (R)	75-84	Married	M	157
Maranoa (R)	75-84	Separated	F	3
Maranoa (R)	75-84	Separated	M	15
Maranoa (R)	75-84	Widowed	F	152
Maranoa (R)	75-84	Widowed	M	53
Maranoa (R)	85+	Divorced	F	7
Maranoa (R)	85+	Divorced	M	7
Maranoa (R)	85+	Married	F	20
Maranoa (R)	85+	Married	M	42
Maranoa (R)	85+	Separated	M	3
Maranoa (R)	85+	Widowed	F	105
Maranoa (R)	85+	Widowed	M	25
Mareeba (S)	15-19	Married	M	8
Mareeba (S)	20-24	Divorced	M	3
Mareeba (S)	20-24	Married	F	32
Mareeba (S)	20-24	Married	M	51
Mareeba (S)	20-24	Separated	F	3
Mareeba (S)	20-24	Separated	M	3
