LGA_NAME16	Ancestry	responses
Rockhampton (R)	Italian	1068
Rockhampton (R)	Korean	94
Rockhampton (R)	Lebanese	59
Rockhampton (R)	Macedonian	7
Rockhampton (R)	Maltese	165
Rockhampton (R)	Maori	402
Rockhampton (R)	NZ	512
Rockhampton (R)	(Other)	4344
Rockhampton (R)	Polish	219
Rockhampton (R)	Russian	136
Rockhampton (R)	Scottish	7657
Rockhampton (R)	Serbian	19
Rockhampton (R)	South African	242
Rockhampton (R)	Spanish	210
Rockhampton (R)	Sri Lankan	181
Rockhampton (R)	Turkish	14
Rockhampton (R)	Vietnamese	426
Rockhampton (R)	Welsh	374
Scenic Rim (R)		3423
Scenic Rim (R)	Australian	16111
Scenic Rim (R)	Australian Aboriginal	159
Scenic Rim (R)	Chinese	204
Scenic Rim (R)	Croatian	59
Scenic Rim (R)	Dutch	748
Scenic Rim (R)	English	16571
Scenic Rim (R)	Filipino	170
Scenic Rim (R)	French	219
Scenic Rim (R)	German	4001
Scenic Rim (R)	Greek	143
Scenic Rim (R)	Hungarian	82
Scenic Rim (R)	Indian	117
Scenic Rim (R)	Irish	4841
Scenic Rim (R)	Italian	513
Scenic Rim (R)	Korean	94
Scenic Rim (R)	Lebanese	28
Scenic Rim (R)	Macedonian	18
Scenic Rim (R)	Maltese	84
Scenic Rim (R)	Maori	168
Scenic Rim (R)	NZ	532
Scenic Rim (R)	(Other)	1801
Scenic Rim (R)	Polish	245
Scenic Rim (R)	Russian	101
Scenic Rim (R)	Scottish	4433
Scenic Rim (R)	Serbian	36
Scenic Rim (R)	South African	98
Scenic Rim (R)	Spanish	104
Scenic Rim (R)	Sri Lankan	21
Scenic Rim (R)	Turkish	16
Scenic Rim (R)	Vietnamese	16
Scenic Rim (R)	Welsh	254
Somerset (R)		2170
Somerset (R)	Australian	10739
Somerset (R)	Australian Aboriginal	77
Somerset (R)	Chinese	155
Somerset (R)	Croatian	32
Somerset (R)	Dutch	391
Somerset (R)	English	9603
Somerset (R)	Filipino	387
Somerset (R)	French	107
Somerset (R)	German	2617
Somerset (R)	Greek	61
Somerset (R)	Hungarian	32
Somerset (R)	Indian	57
Somerset (R)	Irish	2431
Somerset (R)	Italian	275
Somerset (R)	Korean	35
Somerset (R)	Lebanese	9
Somerset (R)	Macedonian	8
Somerset (R)	Maltese	65
Somerset (R)	Maori	125
Somerset (R)	NZ	248
Somerset (R)	(Other)	854
Somerset (R)	Polish	100
Somerset (R)	Russian	54
Somerset (R)	Scottish	2620
Somerset (R)	Serbian	5
Somerset (R)	South African	47
Somerset (R)	Spanish	71
Somerset (R)	Sri Lankan	7
Somerset (R)	Turkish	3
Somerset (R)	Vietnamese	90
Somerset (R)	Welsh	159
South Burnett (R)		2658
South Burnett (R)	Australian	14075
South Burnett (R)	Australian Aboriginal	262
South Burnett (R)	Chinese	165
South Burnett (R)	Croatian	21
South Burnett (R)	Dutch	378
South Burnett (R)	English	13157
South Burnett (R)	Filipino	299
South Burnett (R)	French	131
South Burnett (R)	German	3794
South Burnett (R)	Greek	55
South Burnett (R)	Hungarian	54
South Burnett (R)	Indian	79
South Burnett (R)	Irish	3449
South Burnett (R)	Italian	362
South Burnett (R)	Korean	4
South Burnett (R)	Lebanese	29
South Burnett (R)	Macedonian	4
South Burnett (R)	Maltese	51
South Burnett (R)	Maori	136
South Burnett (R)	NZ	225
South Burnett (R)	(Other)	1039
South Burnett (R)	Polish	126
South Burnett (R)	Russian	37
South Burnett (R)	Scottish	3160
South Burnett (R)	Serbian	6
South Burnett (R)	South African	52
South Burnett (R)	Spanish	76
South Burnett (R)	Sri Lankan	35
South Burnett (R)	Turkish	3
South Burnett (R)	Vietnamese	24
South Burnett (R)	Welsh	132
Southern Downs (R)		2424
Southern Downs (R)	Australian	14840
Southern Downs (R)	Australian Aboriginal	160
Southern Downs (R)	Chinese	270
Southern Downs (R)	Croatian	68
Southern Downs (R)	Dutch	474
Southern Downs (R)	English	14426
Southern Downs (R)	Filipino	220
Southern Downs (R)	French	127
Southern Downs (R)	German	2577
Southern Downs (R)	Greek	84
Southern Downs (R)	Hungarian	51
Southern Downs (R)	Indian	130
Southern Downs (R)	Irish	4939
Southern Downs (R)	Italian	1480
Southern Downs (R)	Korean	87
Southern Downs (R)	Lebanese	26
Southern Downs (R)	Macedonian	10
Southern Downs (R)	Maltese	40
Southern Downs (R)	Maori	128
Southern Downs (R)	NZ	183
Southern Downs (R)	(Other)	1282
Southern Downs (R)	Polish	147
Southern Downs (R)	Russian	58
Southern Downs (R)	Scottish	3816
Southern Downs (R)	Serbian	14
Southern Downs (R)	South African	69
Southern Downs (R)	Spanish	90
Southern Downs (R)	Sri Lankan	13
Southern Downs (R)	Turkish	9
Southern Downs (R)	Vietnamese	17
Southern Downs (R)	Welsh	170
Sunshine Coast (R)		18876
Sunshine Coast (R)	Australian	109172
Sunshine Coast (R)	Australian Aboriginal	747
Sunshine Coast (R)	Chinese	2506
Sunshine Coast (R)	Croatian	590
Sunshine Coast (R)	Dutch	5620
Sunshine Coast (R)	English	132209
Sunshine Coast (R)	Filipino	1582
Sunshine Coast (R)	French	2241
Sunshine Coast (R)	German	19686
Sunshine Coast (R)	Greek	1315
Sunshine Coast (R)	Hungarian	685
Sunshine Coast (R)	Indian	1849
Sunshine Coast (R)	Irish	38299
Sunshine Coast (R)	Italian	6652
Sunshine Coast (R)	Korean	453
Sunshine Coast (R)	Lebanese	297
Sunshine Coast (R)	Macedonian	75
Sunshine Coast (R)	Maltese	1074
Sunshine Coast (R)	Maori	1891
Sunshine Coast (R)	NZ	4935
Sunshine Coast (R)	(Other)	17233
Sunshine Coast (R)	Polish	1649
Sunshine Coast (R)	Russian	675
Sunshine Coast (R)	Scottish	35815
Sunshine Coast (R)	Serbian	183
Sunshine Coast (R)	South African	1946
Sunshine Coast (R)	Spanish	1066
Sunshine Coast (R)	Sri Lankan	290
Sunshine Coast (R)	Turkish	104
Sunshine Coast (R)	Vietnamese	253
Sunshine Coast (R)	Welsh	2659
Tablelands (R)		2274
Tablelands (R)	Australian	10219
Tablelands (R)	Australian Aboriginal	232
Tablelands (R)	Chinese	189
Tablelands (R)	Croatian	42
Tablelands (R)	Dutch	373
Tablelands (R)	English	9578
Tablelands (R)	Filipino	135
Tablelands (R)	French	140
Tablelands (R)	German	1491
Tablelands (R)	Greek	79
Tablelands (R)	Hungarian	33
Tablelands (R)	Indian	76
Tablelands (R)	Irish	3195
Tablelands (R)	Italian	1505
Tablelands (R)	Korean	13
Tablelands (R)	Lebanese	17
Tablelands (R)	Maltese	67
Tablelands (R)	Maori	95
Tablelands (R)	NZ	168
Tablelands (R)	(Other)	1346
Tablelands (R)	Polish	106
Tablelands (R)	Russian	51
Tablelands (R)	Scottish	2748
Tablelands (R)	Serbian	11
Tablelands (R)	South African	59
Tablelands (R)	Spanish	68
Tablelands (R)	Sri Lankan	7
Tablelands (R)	Turkish	8
Tablelands (R)	Vietnamese	10
Tablelands (R)	Welsh	168
Toowoomba (R)		12002
Toowoomba (R)	Australian	65135
Toowoomba (R)	Australian Aboriginal	613
Toowoomba (R)	Chinese	1788
Toowoomba (R)	Croatian	172
Toowoomba (R)	Dutch	2034
Toowoomba (R)	English	62159
Toowoomba (R)	Filipino	1440
Toowoomba (R)	French	670
Toowoomba (R)	German	18123
Toowoomba (R)	Greek	351
Toowoomba (R)	Hungarian	229
Toowoomba (R)	Indian	1523
Toowoomba (R)	Irish	22044
Toowoomba (R)	Italian	2282
Toowoomba (R)	Korean	250
Toowoomba (R)	Lebanese	297
Toowoomba (R)	Macedonian	22
Toowoomba (R)	Maltese	188
Toowoomba (R)	Maori	533
Toowoomba (R)	NZ	1016
Toowoomba (R)	(Other)	9703
Toowoomba (R)	Polish	638
Toowoomba (R)	Russian	230
Toowoomba (R)	Scottish	17367
Toowoomba (R)	Serbian	41
Toowoomba (R)	South African	573
Toowoomba (R)	Spanish	391
Toowoomba (R)	Sri Lankan	279
Toowoomba (R)	Turkish	42
Toowoomba (R)	Vietnamese	156
Toowoomba (R)	Welsh	895
Torres (S)		563
Torres (S)	Australian	1072
Torres (S)	Australian Aboriginal	434
Torres (S)	Chinese	73
Torres (S)	Dutch	21
Torres (S)	English	388
Torres (S)	Filipino	29
Torres (S)	French	8
Torres (S)	German	65
Torres (S)	Greek	5
Torres (S)	Indian	11
Torres (S)	Irish	163
Torres (S)	Italian	31
Torres (S)	Lebanese	3
Torres (S)	Maltese	8
Torres (S)	Maori	18
Torres (S)	NZ	16
Torres (S)	(Other)	1719
Torres (S)	Polish	3
Torres (S)	Russian	3
Torres (S)	Scottish	130
Torres (S)	South African	3
Torres (S)	Spanish	8
Torres (S)	Welsh	3
Torres Strait Island (R)		357
Torres Strait Island (R)	Australian	205
Torres Strait Island (R)	Australian Aboriginal	464
Torres Strait Island (R)	Chinese	3
Torres Strait Island (R)	Dutch	8
Torres Strait Island (R)	English	67
Torres Strait Island (R)	Filipino	13
Torres Strait Island (R)	French	15
Torres Strait Island (R)	German	8
Torres Strait Island (R)	Irish	30
Torres Strait Island (R)	Italian	3
Torres Strait Island (R)	Maltese	3
Torres Strait Island (R)	Maori	8
Torres Strait Island (R)	NZ	18
Torres Strait Island (R)	(Other)	3886
Torres Strait Island (R)	Scottish	51
Torres Strait Island (R)	Spanish	3
Torres Strait Island (R)	Welsh	5
Townsville (C)		15439
Townsville (C)	Australian	75058
Townsville (C)	Australian Aboriginal	1620
Townsville (C)	Chinese	2570
Townsville (C)	Croatian	267
Townsville (C)	Dutch	2450
Townsville (C)	English	72083
Townsville (C)	Filipino	2258
Townsville (C)	French	1081
Townsville (C)	German	10561
Townsville (C)	Greek	1273
Townsville (C)	Hungarian	319
Townsville (C)	Indian	2025
Townsville (C)	Irish	24486
Townsville (C)	Italian	8601
Townsville (C)	Korean	331
Townsville (C)	Lebanese	105
Townsville (C)	Macedonian	59
Townsville (C)	Maltese	622
Townsville (C)	Maori	1044
Townsville (C)	NZ	1942
Townsville (C)	(Other)	13555
Townsville (C)	Polish	814
Townsville (C)	Russian	375
Townsville (C)	Scottish	19740
Townsville (C)	Serbian	102
Townsville (C)	South African	684
Townsville (C)	Spanish	931
Townsville (C)	Sri Lankan	288
Townsville (C)	Turkish	49
Townsville (C)	Vietnamese	376
Townsville (C)	Welsh	1097
Weipa (T)		409
Weipa (T)	Australian	1880
Weipa (T)	Australian Aboriginal	66
Weipa (T)	Chinese	63
Weipa (T)	Dutch	37
Weipa (T)	English	1205
Weipa (T)	Filipino	70
Weipa (T)	French	15
Weipa (T)	German	212
Weipa (T)	Hungarian	5
Weipa (T)	Indian	19
Weipa (T)	Irish	406
Weipa (T)	Italian	102
Weipa (T)	Korean	3
Weipa (T)	Maltese	10
Weipa (T)	Maori	31
Weipa (T)	NZ	31
Weipa (T)	(Other)	334
Weipa (T)	Polish	27
Weipa (T)	Russian	3
Weipa (T)	Scottish	316
Weipa (T)	South African	11
Weipa (T)	Sri Lankan	3
Weipa (T)	Vietnamese	5
Weipa (T)	Welsh	17
Western Downs (R)		3902
Western Downs (R)	Australian	15220
Western Downs (R)	Australian Aboriginal	156
Western Downs (R)	Chinese	175
Western Downs (R)	Croatian	38
Western Downs (R)	Dutch	370
Western Downs (R)	English	11816
Western Downs (R)	Filipino	455
Western Downs (R)	French	76
Western Downs (R)	German	3114
Western Downs (R)	Greek	46
Western Downs (R)	Hungarian	26
Western Downs (R)	Indian	211
Western Downs (R)	Irish	3635
Western Downs (R)	Italian	291
Western Downs (R)	Korean	13
Western Downs (R)	Lebanese	21
Western Downs (R)	Macedonian	3
Western Downs (R)	Maltese	37
Western Downs (R)	Maori	137
Western Downs (R)	NZ	194
Western Downs (R)	(Other)	1032
Western Downs (R)	Polish	82
Western Downs (R)	Russian	36
Western Downs (R)	Scottish	3221
Western Downs (R)	Serbian	13
Western Downs (R)	South African	106
Western Downs (R)	Spanish	85
Western Downs (R)	Sri Lankan	10
Western Downs (R)	Turkish	8
Western Downs (R)	Vietnamese	14
Western Downs (R)	Welsh	109
Whitsunday (R)		4489
Whitsunday (R)	Australian	13397
Whitsunday (R)	Australian Aboriginal	218
Whitsunday (R)	Chinese	430
Whitsunday (R)	Croatian	38
Whitsunday (R)	Dutch	424
Whitsunday (R)	English	12397
Whitsunday (R)	Filipino	364
Whitsunday (R)	French	218
Whitsunday (R)	German	1779
Whitsunday (R)	Greek	102
Whitsunday (R)	Hungarian	62
Whitsunday (R)	Indian	118
Whitsunday (R)	Irish	3253
Whitsunday (R)	Italian	989
Whitsunday (R)	Korean	161
Whitsunday (R)	Lebanese	27
Whitsunday (R)	Macedonian	6
Whitsunday (R)	Maltese	116
Whitsunday (R)	Maori	288
Whitsunday (R)	NZ	398
Whitsunday (R)	(Other)	2085
Whitsunday (R)	Polish	138
Whitsunday (R)	Russian	55
Whitsunday (R)	Scottish	3235
Whitsunday (R)	Serbian	13
Whitsunday (R)	South African	117
Whitsunday (R)	Spanish	155
Whitsunday (R)	Sri Lankan	42
Whitsunday (R)	Turkish	27
Whitsunday (R)	Vietnamese	75
Whitsunday (R)	Welsh	230
Winton (S)		122
Winton (S)	Australian	531
Winton (S)	Australian Aboriginal	15
Winton (S)	Chinese	9
Winton (S)	Croatian	6
Winton (S)	Dutch	11
Winton (S)	English	438
Winton (S)	French	9
Winton (S)	German	57
Winton (S)	Greek	6
Winton (S)	Irish	164
Winton (S)	Italian	13
Winton (S)	Maori	4
Winton (S)	(Other)	35
Winton (S)	Scottish	114
Winton (S)	Welsh	3
Woorabinda (S)		54
Woorabinda (S)	Australian	59
Woorabinda (S)	Australian Aboriginal	831
Woorabinda (S)	English	21
Woorabinda (S)	German	4
Woorabinda (S)	Irish	8
Woorabinda (S)	(Other)	52
Woorabinda (S)	Scottish	3
Wujal Wujal (S)		9
Wujal Wujal (S)	Australian	17
Wujal Wujal (S)	Australian Aboriginal	243
Wujal Wujal (S)	English	15
Wujal Wujal (S)	German	3
Wujal Wujal (S)	Irish	4
Wujal Wujal (S)	NZ	3
Wujal Wujal (S)	(Other)	3
Yarrabah (S)		94
Yarrabah (S)	Australian	78
Yarrabah (S)	Australian Aboriginal	2346
Yarrabah (S)	Chinese	3
Yarrabah (S)	English	23
Yarrabah (S)	Irish	4
Yarrabah (S)	Italian	3
Yarrabah (S)	(Other)	163
Yarrabah (S)	Polish	3
Yarrabah (S)	Scottish	17
Yarrabah (S)	Welsh	3
No usual address (Qld)		2603
No usual address (Qld)	Australian	3784
No usual address (Qld)	Australian Aboriginal	90
No usual address (Qld)	Chinese	279
No usual address (Qld)	Croatian	17
No usual address (Qld)	Dutch	215
No usual address (Qld)	English	4000
No usual address (Qld)	Filipino	71
No usual address (Qld)	French	140
No usual address (Qld)	German	620
No usual address (Qld)	Greek	53
No usual address (Qld)	Hungarian	16
No usual address (Qld)	Indian	80
No usual address (Qld)	Irish	1123
No usual address (Qld)	Italian	270
No usual address (Qld)	Korean	45
No usual address (Qld)	Lebanese	5
No usual address (Qld)	Macedonian	3
No usual address (Qld)	Maltese	26
No usual address (Qld)	Maori	106
No usual address (Qld)	NZ	152
No usual address (Qld)	(Other)	930
No usual address (Qld)	Polish	71
No usual address (Qld)	Russian	17
No usual address (Qld)	Scottish	1085
No usual address (Qld)	Serbian	7
No usual address (Qld)	South African	33
No usual address (Qld)	Spanish	57
No usual address (Qld)	Sri Lankan	12
No usual address (Qld)	Turkish	3
No usual address (Qld)	Vietnamese	32
No usual address (Qld)	Welsh	106
Migratory - Offshore - Shipping (Qld)		19
Migratory - Offshore - Shipping (Qld)	Australian	33
Migratory - Offshore - Shipping (Qld)	Croatian	3
Migratory - Offshore - Shipping (Qld)	Dutch	4
Migratory - Offshore - Shipping (Qld)	English	61
Migratory - Offshore - Shipping (Qld)	Filipino	3
Migratory - Offshore - Shipping (Qld)	French	3
Migratory - Offshore - Shipping (Qld)	German	9
Migratory - Offshore - Shipping (Qld)	Greek	3
Migratory - Offshore - Shipping (Qld)	Irish	16
Migratory - Offshore - Shipping (Qld)	Italian	4
Migratory - Offshore - Shipping (Qld)	Maori	3
Migratory - Offshore - Shipping (Qld)	(Other)	12
Migratory - Offshore - Shipping (Qld)	Scottish	11
Adelaide (C)		2499
Adelaide (C)	Australian	3973
Adelaide (C)	Australian Aboriginal	72
Adelaide (C)	Chinese	4672
Adelaide (C)	Croatian	83
Adelaide (C)	Dutch	216
Adelaide (C)	English	5572
Adelaide (C)	Filipino	164
Adelaide (C)	French	138
Adelaide (C)	German	1118
Adelaide (C)	Greek	408
Adelaide (C)	Hungarian	72
Adelaide (C)	Indian	636
Adelaide (C)	Irish	1704
Adelaide (C)	Italian	878
Adelaide (C)	Korean	333
Adelaide (C)	Lebanese	61
Adelaide (C)	Macedonian	12
Adelaide (C)	Maltese	66
Adelaide (C)	Maori	27
Adelaide (C)	NZ	76
Adelaide (C)	(Other)	2491
Adelaide (C)	Polish	199
Adelaide (C)	Russian	114
Adelaide (C)	Scottish	1529
Adelaide (C)	Serbian	54
Adelaide (C)	South African	45
Adelaide (C)	Spanish	148
Adelaide (C)	Sri Lankan	100
Adelaide (C)	Turkish	22
Adelaide (C)	Vietnamese	291
Adelaide (C)	Welsh	126
Adelaide Hills (DC)		1875
Adelaide Hills (DC)	Australian	14805
Adelaide Hills (DC)	Australian Aboriginal	31
Adelaide Hills (DC)	Chinese	399
Adelaide Hills (DC)	Croatian	101
Adelaide Hills (DC)	Dutch	883
Adelaide Hills (DC)	English	17975
Adelaide Hills (DC)	Filipino	88
Adelaide Hills (DC)	French	289
Adelaide Hills (DC)	German	4322
Adelaide Hills (DC)	Greek	323
Adelaide Hills (DC)	Hungarian	170
Adelaide Hills (DC)	Indian	97
Adelaide Hills (DC)	Irish	3552
Adelaide Hills (DC)	Italian	1692
Adelaide Hills (DC)	Korean	15
Adelaide Hills (DC)	Lebanese	83
Adelaide Hills (DC)	Macedonian	16
Adelaide Hills (DC)	Maltese	112
Adelaide Hills (DC)	Maori	33
Adelaide Hills (DC)	NZ	198
Adelaide Hills (DC)	(Other)	2081
Adelaide Hills (DC)	Polish	464
Adelaide Hills (DC)	Russian	149
Adelaide Hills (DC)	Scottish	3928
Adelaide Hills (DC)	Serbian	47
Adelaide Hills (DC)	South African	160
Adelaide Hills (DC)	Spanish	101
Adelaide Hills (DC)	Sri Lankan	32
Adelaide Hills (DC)	Turkish	18
Adelaide Hills (DC)	Vietnamese	99
Adelaide Hills (DC)	Welsh	404
Alexandrina (DC)		1787
Alexandrina (DC)	Australian	10255
Alexandrina (DC)	Australian Aboriginal	61
Alexandrina (DC)	Chinese	79
Alexandrina (DC)	Croatian	23
Alexandrina (DC)	Dutch	562
Alexandrina (DC)	English	12261
Alexandrina (DC)	Filipino	100
Alexandrina (DC)	French	132
Alexandrina (DC)	German	2260
Alexandrina (DC)	Greek	86
Alexandrina (DC)	Hungarian	59
Alexandrina (DC)	Indian	48
Alexandrina (DC)	Irish	2105
Alexandrina (DC)	Italian	475
Alexandrina (DC)	Korean	10
Alexandrina (DC)	Lebanese	30
Alexandrina (DC)	Macedonian	3
Alexandrina (DC)	Maltese	55
Alexandrina (DC)	Maori	56
Alexandrina (DC)	NZ	117
Alexandrina (DC)	(Other)	887
Alexandrina (DC)	Polish	155
Alexandrina (DC)	Russian	40
Alexandrina (DC)	Scottish	2773
Alexandrina (DC)	Serbian	18
Alexandrina (DC)	South African	30
Alexandrina (DC)	Spanish	45
Alexandrina (DC)	Sri Lankan	4
Alexandrina (DC)	Turkish	4
Alexandrina (DC)	Vietnamese	8
Alexandrina (DC)	Welsh	246
Anangu Pitjantjatjara (AC)		238
Anangu Pitjantjatjara (AC)	Australian	138
Anangu Pitjantjatjara (AC)	Australian Aboriginal	1729
Anangu Pitjantjatjara (AC)	Chinese	3
Anangu Pitjantjatjara (AC)	Croatian	3
Anangu Pitjantjatjara (AC)	Dutch	4
Anangu Pitjantjatjara (AC)	English	130
Anangu Pitjantjatjara (AC)	German	27
Anangu Pitjantjatjara (AC)	Irish	39
Anangu Pitjantjatjara (AC)	Italian	10
Anangu Pitjantjatjara (AC)	Maltese	3
Anangu Pitjantjatjara (AC)	Maori	13
Anangu Pitjantjatjara (AC)	NZ	3
Anangu Pitjantjatjara (AC)	(Other)	37
Anangu Pitjantjatjara (AC)	Polish	3
Anangu Pitjantjatjara (AC)	Scottish	35
Anangu Pitjantjatjara (AC)	Serbian	3
Barossa (DC)		1296
Barossa (DC)	Australian	9655
Barossa (DC)	Australian Aboriginal	23
Barossa (DC)	Chinese	69
Barossa (DC)	Croatian	27
Barossa (DC)	Dutch	412
Barossa (DC)	English	9697
Barossa (DC)	Filipino	55
Barossa (DC)	French	108
Barossa (DC)	German	5140
Barossa (DC)	Greek	69
Barossa (DC)	Hungarian	38
Barossa (DC)	Indian	40
Barossa (DC)	Irish	1724
Barossa (DC)	Italian	454
Barossa (DC)	Korean	13
Barossa (DC)	Lebanese	11
Barossa (DC)	Maltese	52
Barossa (DC)	Maori	27
Barossa (DC)	NZ	93
Barossa (DC)	(Other)	735
Barossa (DC)	Polish	154
Barossa (DC)	Russian	29
Barossa (DC)	Scottish	1964
Barossa (DC)	Serbian	23
Barossa (DC)	South African	34
Barossa (DC)	Spanish	33
Barossa (DC)	Sri Lankan	7
Barossa (DC)	Turkish	3
Barossa (DC)	Vietnamese	11
Barossa (DC)	Welsh	139
Barunga West (DC)		172
Barunga West (DC)	Australian	1164
Barunga West (DC)	Chinese	3
Barunga West (DC)	Croatian	9
Barunga West (DC)	Dutch	36
Barunga West (DC)	English	1166
Barunga West (DC)	Filipino	3
Barunga West (DC)	French	7
Barunga West (DC)	German	218
Barunga West (DC)	Irish	158
Barunga West (DC)	Italian	24
Barunga West (DC)	Maltese	4
Barunga West (DC)	Maori	3
Barunga West (DC)	NZ	7
Barunga West (DC)	(Other)	57
Barunga West (DC)	Polish	15
Barunga West (DC)	Russian	7
Barunga West (DC)	Scottish	188
Barunga West (DC)	Welsh	8
Berri and Barmera (DC)		842
Berri and Barmera (DC)	Australian	4320
Berri and Barmera (DC)	Australian Aboriginal	81
Berri and Barmera (DC)	Chinese	36
Berri and Barmera (DC)	Croatian	87
Berri and Barmera (DC)	Dutch	149
Berri and Barmera (DC)	English	3949
Berri and Barmera (DC)	Filipino	97
Berri and Barmera (DC)	French	49
Berri and Barmera (DC)	German	1276
Berri and Barmera (DC)	Greek	540
Berri and Barmera (DC)	Hungarian	56
Berri and Barmera (DC)	Indian	101
Berri and Barmera (DC)	Irish	632
Berri and Barmera (DC)	Italian	276
Berri and Barmera (DC)	Korean	8
Berri and Barmera (DC)	Lebanese	35
Berri and Barmera (DC)	Macedonian	3
Berri and Barmera (DC)	Maltese	9
Berri and Barmera (DC)	Maori	20
Berri and Barmera (DC)	NZ	30
Berri and Barmera (DC)	(Other)	410
Berri and Barmera (DC)	Polish	72
Berri and Barmera (DC)	Russian	13
Berri and Barmera (DC)	Scottish	750
Berri and Barmera (DC)	Serbian	4
Berri and Barmera (DC)	South African	14
Berri and Barmera (DC)	Spanish	13
Berri and Barmera (DC)	Sri Lankan	9
Berri and Barmera (DC)	Vietnamese	5
Berri and Barmera (DC)	Welsh	44
Burnside (C)		1803
Burnside (C)	Australian	11424
Burnside (C)	Australian Aboriginal	26
Burnside (C)	Chinese	4588
Burnside (C)	Croatian	253
Burnside (C)	Dutch	503
Burnside (C)	English	15042
Burnside (C)	Filipino	251
Burnside (C)	French	304
Burnside (C)	German	2813
Burnside (C)	Greek	1324
Burnside (C)	Hungarian	197
Burnside (C)	Indian	1318
Burnside (C)	Irish	4018
Burnside (C)	Italian	3565
Burnside (C)	Korean	437
Burnside (C)	Lebanese	249
Burnside (C)	Macedonian	20
Burnside (C)	Maltese	105
Burnside (C)	Maori	28
Burnside (C)	NZ	230
Burnside (C)	(Other)	4139
Burnside (C)	Polish	496
Burnside (C)	Russian	219
Burnside (C)	Scottish	4071
Burnside (C)	Serbian	112
Burnside (C)	South African	218
Burnside (C)	Spanish	156
Burnside (C)	Sri Lankan	370
Burnside (C)	Turkish	42
Burnside (C)	Vietnamese	339
Burnside (C)	Welsh	273
Campbelltown (C) (SA)		1796
Campbelltown (C) (SA)	Australian	10617
Campbelltown (C) (SA)	Australian Aboriginal	58
Campbelltown (C) (SA)	Chinese	4034
Campbelltown (C) (SA)	Croatian	252
Campbelltown (C) (SA)	Dutch	609
Campbelltown (C) (SA)	English	12129
Campbelltown (C) (SA)	Filipino	391
Campbelltown (C) (SA)	French	183
Campbelltown (C) (SA)	German	2557
Campbelltown (C) (SA)	Greek	1816
Campbelltown (C) (SA)	Hungarian	255
Campbelltown (C) (SA)	Indian	1926
Campbelltown (C) (SA)	Irish	2877
Campbelltown (C) (SA)	Italian	12869
Campbelltown (C) (SA)	Korean	599
Campbelltown (C) (SA)	Lebanese	412
Campbelltown (C) (SA)	Macedonian	25
Campbelltown (C) (SA)	Maltese	242
Campbelltown (C) (SA)	Maori	34
Campbelltown (C) (SA)	NZ	157
Campbelltown (C) (SA)	(Other)	4841
Campbelltown (C) (SA)	Polish	580
Campbelltown (C) (SA)	Russian	284
Campbelltown (C) (SA)	Scottish	2739
Campbelltown (C) (SA)	Serbian	150
Campbelltown (C) (SA)	South African	141
Campbelltown (C) (SA)	Spanish	135
Campbelltown (C) (SA)	Sri Lankan	422
Campbelltown (C) (SA)	Turkish	37
Campbelltown (C) (SA)	Vietnamese	274
Campbelltown (C) (SA)	Welsh	269
Ceduna (DC)		476
Ceduna (DC)	Australian	1453
Ceduna (DC)	Australian Aboriginal	305
Ceduna (DC)	Chinese	5
Ceduna (DC)	Croatian	6
Ceduna (DC)	Dutch	30
Ceduna (DC)	English	1126
Ceduna (DC)	Filipino	24
Ceduna (DC)	French	9
Ceduna (DC)	German	265
Ceduna (DC)	Greek	81
Ceduna (DC)	Hungarian	9
Ceduna (DC)	Indian	18
Ceduna (DC)	Irish	218
Ceduna (DC)	Italian	34
Ceduna (DC)	Korean	7
Ceduna (DC)	Maori	4
Ceduna (DC)	NZ	13
Ceduna (DC)	(Other)	120
Ceduna (DC)	Polish	21
Ceduna (DC)	Scottish	194
Ceduna (DC)	Spanish	5
Ceduna (DC)	Welsh	9
