LGA_NAME16	CountryOfBirth	persons
Campbelltown (C) (SA)	BGD	86
Campbelltown (C) (SA)	BIH	32
Campbelltown (C) (SA)	CAN	64
Campbelltown (C) (SA)	CHL	10
Campbelltown (C) (SA)	CHN	2002
Campbelltown (C) (SA)	DEU	310
Campbelltown (C) (SA)	EGY	111
Campbelltown (C) (SA)	FJI	31
Campbelltown (C) (SA)	FRA	43
Campbelltown (C) (SA)	GBR	2049
Campbelltown (C) (SA)	GRC	342
Campbelltown (C) (SA)	HKG	321
Campbelltown (C) (SA)	HRV	85
Campbelltown (C) (SA)	IDN	109
Campbelltown (C) (SA)	IND	1619
Campbelltown (C) (SA)	IRL	92
Campbelltown (C) (SA)	IRN	340
Campbelltown (C) (SA)	IRQ	53
Campbelltown (C) (SA)	ITA	3428
Campbelltown (C) (SA)	JPN	65
Campbelltown (C) (SA)	KHM	35
Campbelltown (C) (SA)	KOR	508
Campbelltown (C) (SA)	LBN	169
Campbelltown (C) (SA)	LKA	471
Campbelltown (C) (SA)	MKD	7
Campbelltown (C) (SA)	MLT	50
Campbelltown (C) (SA)	MMR	20
Campbelltown (C) (SA)	MUS	13
Campbelltown (C) (SA)	MYS	818
Campbelltown (C) (SA)	NLD	183
Campbelltown (C) (SA)	NPL	56
Campbelltown (C) (SA)	NZL	285
Campbelltown (C) (SA)	PAK	103
Campbelltown (C) (SA)	PHL	315
Campbelltown (C) (SA)	PNG	28
Campbelltown (C) (SA)	POL	196
Campbelltown (C) (SA)	SGP	178
Campbelltown (C) (SA)	THA	57
Campbelltown (C) (SA)	TUR	33
Campbelltown (C) (SA)	TWN	81
Campbelltown (C) (SA)	USA	143
Campbelltown (C) (SA)	VNM	210
Campbelltown (C) (SA)	ZAF	213
Campbelltown (C) (SA)	ZWE	53
Ceduna (DC)		420
Ceduna (DC)	AUS	2781
Ceduna (DC)	CAN	4
Ceduna (DC)	DEU	6
Ceduna (DC)	FJI	6
Ceduna (DC)	GBR	62
Ceduna (DC)	GRC	10
Ceduna (DC)	IDN	3
Ceduna (DC)	IND	20
Ceduna (DC)	IRL	4
Ceduna (DC)	ITA	4
Ceduna (DC)	KOR	5
Ceduna (DC)	NLD	4
Ceduna (DC)	NZL	35
Ceduna (DC)	PHL	23
Ceduna (DC)	POL	3
Ceduna (DC)	THA	6
Ceduna (DC)	TWN	4
Ceduna (DC)	USA	3
Ceduna (DC)	ZAF	7
Charles Sturt (C)		10880
Charles Sturt (C)	AFG	236
Charles Sturt (C)	AUS	74780
Charles Sturt (C)	BGD	89
Charles Sturt (C)	BIH	519
Charles Sturt (C)	CAN	166
Charles Sturt (C)	CHL	51
Charles Sturt (C)	CHN	1402
Charles Sturt (C)	DEU	756
Charles Sturt (C)	EGY	192
Charles Sturt (C)	FJI	51
Charles Sturt (C)	FRA	119
Charles Sturt (C)	GBR	4995
Charles Sturt (C)	GRC	1757
Charles Sturt (C)	HKG	150
Charles Sturt (C)	HRV	598
Charles Sturt (C)	IDN	115
Charles Sturt (C)	IND	2697
Charles Sturt (C)	IRL	266
Charles Sturt (C)	IRN	292
Charles Sturt (C)	IRQ	150
Charles Sturt (C)	ITA	3389
Charles Sturt (C)	JPN	86
Charles Sturt (C)	KHM	294
Charles Sturt (C)	KOR	133
Charles Sturt (C)	LBN	104
Charles Sturt (C)	LKA	179
Charles Sturt (C)	MKD	133
Charles Sturt (C)	MLT	186
Charles Sturt (C)	MMR	19
Charles Sturt (C)	MUS	16
Charles Sturt (C)	MYS	435
Charles Sturt (C)	NLD	296
Charles Sturt (C)	NPL	114
Charles Sturt (C)	NZL	757
Charles Sturt (C)	PAK	331
Charles Sturt (C)	PHL	898
Charles Sturt (C)	PNG	51
Charles Sturt (C)	POL	591
Charles Sturt (C)	SGP	125
Charles Sturt (C)	THA	235
Charles Sturt (C)	TUR	55
Charles Sturt (C)	TWN	100
Charles Sturt (C)	USA	252
Charles Sturt (C)	VNM	2301
Charles Sturt (C)	ZAF	387
Charles Sturt (C)	ZWE	57
Clare and Gilbert Valleys (DC)		747
Clare and Gilbert Valleys (DC)	AUS	7488
Clare and Gilbert Valleys (DC)	CAN	11
Clare and Gilbert Valleys (DC)	CHL	3
Clare and Gilbert Valleys (DC)	CHN	4
Clare and Gilbert Valleys (DC)	DEU	24
Clare and Gilbert Valleys (DC)	EGY	4
Clare and Gilbert Valleys (DC)	FRA	3
Clare and Gilbert Valleys (DC)	GBR	485
Clare and Gilbert Valleys (DC)	IDN	3
Clare and Gilbert Valleys (DC)	IND	27
Clare and Gilbert Valleys (DC)	IRL	12
Clare and Gilbert Valleys (DC)	ITA	14
Clare and Gilbert Valleys (DC)	JPN	4
Clare and Gilbert Valleys (DC)	KHM	3
Clare and Gilbert Valleys (DC)	KOR	3
Clare and Gilbert Valleys (DC)	LKA	7
Clare and Gilbert Valleys (DC)	MLT	7
Clare and Gilbert Valleys (DC)	MYS	11
Clare and Gilbert Valleys (DC)	NLD	33
Clare and Gilbert Valleys (DC)	NZL	45
Clare and Gilbert Valleys (DC)	PHL	22
Clare and Gilbert Valleys (DC)	PNG	4
Clare and Gilbert Valleys (DC)	POL	5
Clare and Gilbert Valleys (DC)	SGP	7
Clare and Gilbert Valleys (DC)	THA	6
Clare and Gilbert Valleys (DC)	USA	15
Clare and Gilbert Valleys (DC)	VNM	3
Clare and Gilbert Valleys (DC)	ZAF	9
Clare and Gilbert Valleys (DC)	ZWE	8
Cleve (DC)		130
Cleve (DC)	AUS	1561
Cleve (DC)	CAN	3
Cleve (DC)	DEU	3
Cleve (DC)	GBR	35
Cleve (DC)	ITA	4
Cleve (DC)	NLD	3
Cleve (DC)	NZL	9
Cleve (DC)	USA	4
Cleve (DC)	ZAF	5
Coober Pedy (DC)		394
Coober Pedy (DC)	AUS	1011
Coober Pedy (DC)	BGD	8
Coober Pedy (DC)	BIH	5
Coober Pedy (DC)	CAN	3
Coober Pedy (DC)	DEU	35
Coober Pedy (DC)	FRA	7
Coober Pedy (DC)	GBR	45
Coober Pedy (DC)	GRC	56
Coober Pedy (DC)	HKG	3
Coober Pedy (DC)	HRV	26
Coober Pedy (DC)	IND	25
Coober Pedy (DC)	IRL	6
Coober Pedy (DC)	ITA	9
Coober Pedy (DC)	LKA	54
Coober Pedy (DC)	MYS	3
Coober Pedy (DC)	NLD	6
Coober Pedy (DC)	NZL	11
Coober Pedy (DC)	PAK	7
Coober Pedy (DC)	PHL	34
Coober Pedy (DC)	USA	6
Copper Coast (DC)		1380
Copper Coast (DC)	AUS	11545
Copper Coast (DC)	BGD	3
Copper Coast (DC)	CAN	6
Copper Coast (DC)	CHN	17
Copper Coast (DC)	DEU	52
Copper Coast (DC)	EGY	4
Copper Coast (DC)	FRA	8
Copper Coast (DC)	GBR	745
Copper Coast (DC)	GRC	15
Copper Coast (DC)	HRV	7
Copper Coast (DC)	IDN	5
Copper Coast (DC)	IND	39
Copper Coast (DC)	IRL	9
Copper Coast (DC)	ITA	31
Copper Coast (DC)	KOR	3
Copper Coast (DC)	LKA	3
Copper Coast (DC)	MLT	10
Copper Coast (DC)	MYS	6
Copper Coast (DC)	NLD	63
Copper Coast (DC)	NZL	79
Copper Coast (DC)	PAK	4
Copper Coast (DC)	PHL	31
Copper Coast (DC)	PNG	3
Copper Coast (DC)	POL	13
Copper Coast (DC)	SGP	3
Copper Coast (DC)	THA	6
Copper Coast (DC)	USA	5
Copper Coast (DC)	VNM	3
Copper Coast (DC)	ZAF	38
Elliston (DC)		80
Elliston (DC)	AUS	907
Elliston (DC)	DEU	7
Elliston (DC)	GBR	22
Elliston (DC)	IRL	3
Elliston (DC)	NZL	12
Elliston (DC)	PHL	4
Flinders Ranges (DC)		136
Flinders Ranges (DC)	AUS	1390
Flinders Ranges (DC)	DEU	13
Flinders Ranges (DC)	FRA	3
Flinders Ranges (DC)	GBR	60
Flinders Ranges (DC)	IRL	3
Flinders Ranges (DC)	NLD	10
Flinders Ranges (DC)	NPL	3
Flinders Ranges (DC)	NZL	6
Flinders Ranges (DC)	PNG	3
Flinders Ranges (DC)	USA	3
Flinders Ranges (DC)	ZAF	3
Franklin Harbour (DC)		145
Franklin Harbour (DC)	AUS	1084
Franklin Harbour (DC)	DEU	7
Franklin Harbour (DC)	GBR	37
Franklin Harbour (DC)	NLD	3
Franklin Harbour (DC)	NZL	8
Franklin Harbour (DC)	USA	4
Franklin Harbour (DC)	ZAF	9
Gawler (T)		1601
Gawler (T)	AUS	17578
Gawler (T)	BIH	3
Gawler (T)	CAN	18
Gawler (T)	CHL	9
Gawler (T)	CHN	24
Gawler (T)	DEU	123
Gawler (T)	EGY	8
Gawler (T)	FJI	4
Gawler (T)	FRA	7
Gawler (T)	GBR	2605
Gawler (T)	GRC	31
Gawler (T)	HKG	3
Gawler (T)	HRV	9
Gawler (T)	IDN	21
Gawler (T)	IND	40
Gawler (T)	IRL	53
Gawler (T)	IRN	10
Gawler (T)	IRQ	3
Gawler (T)	ITA	131
Gawler (T)	JPN	4
Gawler (T)	KHM	3
Gawler (T)	KOR	11
Gawler (T)	LBN	3
Gawler (T)	LKA	10
Gawler (T)	MKD	3
Gawler (T)	MLT	20
Gawler (T)	MMR	3
Gawler (T)	MUS	5
Gawler (T)	MYS	35
Gawler (T)	NLD	94
Gawler (T)	NPL	4
Gawler (T)	NZL	166
Gawler (T)	PAK	3
Gawler (T)	PHL	106
Gawler (T)	PNG	5
Gawler (T)	POL	48
Gawler (T)	SGP	7
Gawler (T)	THA	20
Gawler (T)	TWN	13
Gawler (T)	USA	70
Gawler (T)	VNM	32
Gawler (T)	ZAF	65
Gawler (T)	ZWE	16
Goyder (DC)		378
Goyder (DC)	AUS	3369
Goyder (DC)	DEU	20
Goyder (DC)	GBR	248
Goyder (DC)	GRC	3
Goyder (DC)	IND	4
Goyder (DC)	IRL	3
Goyder (DC)	ITA	3
Goyder (DC)	LKA	3
Goyder (DC)	NLD	21
Goyder (DC)	NZL	48
Goyder (DC)	PHL	16
Goyder (DC)	THA	5
Goyder (DC)	USA	8
Goyder (DC)	VNM	5
Goyder (DC)	ZAF	3
Grant (DC)		646
Grant (DC)	AFG	3
Grant (DC)	AUS	7029
Grant (DC)	CAN	5
Grant (DC)	CHN	6
Grant (DC)	DEU	22
Grant (DC)	FJI	3
Grant (DC)	FRA	3
Grant (DC)	GBR	188
Grant (DC)	GRC	5
Grant (DC)	IND	4
Grant (DC)	IRL	3
Grant (DC)	ITA	31
Grant (DC)	LKA	3
Grant (DC)	MLT	3
Grant (DC)	MYS	5
Grant (DC)	NLD	45
Grant (DC)	NZL	95
Grant (DC)	PHL	21
Grant (DC)	POL	8
Grant (DC)	SGP	3
Grant (DC)	THA	3
Grant (DC)	USA	10
Grant (DC)	VNM	5
Grant (DC)	ZAF	19
Grant (DC)	ZWE	4
Holdfast Bay (C)		3115
Holdfast Bay (C)	AFG	9
Holdfast Bay (C)	AUS	25235
Holdfast Bay (C)	BGD	10
Holdfast Bay (C)	BIH	42
Holdfast Bay (C)	CAN	111
Holdfast Bay (C)	CHL	8
Holdfast Bay (C)	CHN	262
Holdfast Bay (C)	DEU	257
Holdfast Bay (C)	EGY	48
Holdfast Bay (C)	FJI	13
Holdfast Bay (C)	FRA	54
Holdfast Bay (C)	GBR	3373
Holdfast Bay (C)	GRC	74
Holdfast Bay (C)	HKG	68
Holdfast Bay (C)	HRV	41
Holdfast Bay (C)	IDN	45
Holdfast Bay (C)	IND	366
Holdfast Bay (C)	IRL	176
Holdfast Bay (C)	IRN	133
Holdfast Bay (C)	IRQ	13
Holdfast Bay (C)	ITA	190
Holdfast Bay (C)	JPN	51
Holdfast Bay (C)	KHM	6
Holdfast Bay (C)	KOR	73
Holdfast Bay (C)	LBN	22
Holdfast Bay (C)	LKA	34
Holdfast Bay (C)	MLT	28
Holdfast Bay (C)	MUS	3
Holdfast Bay (C)	MYS	88
Holdfast Bay (C)	NLD	129
Holdfast Bay (C)	NPL	24
Holdfast Bay (C)	NZL	351
Holdfast Bay (C)	PAK	22
Holdfast Bay (C)	PHL	143
Holdfast Bay (C)	PNG	21
Holdfast Bay (C)	POL	97
Holdfast Bay (C)	SGP	59
Holdfast Bay (C)	THA	67
Holdfast Bay (C)	TUR	11
Holdfast Bay (C)	TWN	10
Holdfast Bay (C)	USA	181
Holdfast Bay (C)	VNM	45
Holdfast Bay (C)	ZAF	229
Holdfast Bay (C)	ZWE	21
Kangaroo Island (DC)		541
Kangaroo Island (DC)	AUS	3571
Kangaroo Island (DC)	CAN	5
Kangaroo Island (DC)	CHN	10
Kangaroo Island (DC)	DEU	32
Kangaroo Island (DC)	FRA	4
Kangaroo Island (DC)	GBR	291
Kangaroo Island (DC)	GRC	3
Kangaroo Island (DC)	HKG	3
Kangaroo Island (DC)	HRV	6
Kangaroo Island (DC)	IND	3
Kangaroo Island (DC)	IRL	6
Kangaroo Island (DC)	ITA	9
Kangaroo Island (DC)	MYS	3
Kangaroo Island (DC)	NLD	31
Kangaroo Island (DC)	NZL	82
Kangaroo Island (DC)	PHL	17
Kangaroo Island (DC)	PNG	4
Kangaroo Island (DC)	THA	4
Kangaroo Island (DC)	TWN	3
Kangaroo Island (DC)	USA	26
Kangaroo Island (DC)	VNM	6
Kangaroo Island (DC)	ZAF	15
Kangaroo Island (DC)	ZWE	10
Karoonda East Murray (DC)		97
Karoonda East Murray (DC)	AUS	931
Karoonda East Murray (DC)	GBR	31
Karoonda East Murray (DC)	NLD	3
Karoonda East Murray (DC)	NZL	9
Karoonda East Murray (DC)	PHL	7
Karoonda East Murray (DC)	ZAF	3
Kimba (DC)		81
Kimba (DC)	AUS	944
Kimba (DC)	GBR	8
Kimba (DC)	IND	11
Kimba (DC)	NLD	3
Kimba (DC)	NPL	3
Kimba (DC)	NZL	3
Kimba (DC)	ZAF	4
Kingston (DC) (SA)		203
Kingston (DC) (SA)	AUS	2016
Kingston (DC) (SA)	DEU	4
Kingston (DC) (SA)	GBR	54
Kingston (DC) (SA)	MKD	3
Kingston (DC) (SA)	NLD	8
Kingston (DC) (SA)	NZL	25
Kingston (DC) (SA)	PHL	4
Kingston (DC) (SA)	USA	7
Kingston (DC) (SA)	ZAF	5
Kingston (DC) (SA)	ZWE	8
Light (RegC)		912
Light (RegC)	AUS	12187
Light (RegC)	BIH	3
Light (RegC)	CAN	22
Light (RegC)	CHN	6
Light (RegC)	DEU	66
Light (RegC)	EGY	3
Light (RegC)	FJI	3
Light (RegC)	FRA	7
Light (RegC)	GBR	1130
Light (RegC)	GRC	3
Light (RegC)	HKG	3
Light (RegC)	IDN	4
Light (RegC)	IND	7
Light (RegC)	IRL	19
Light (RegC)	ITA	24
Light (RegC)	JPN	5
Light (RegC)	KOR	4
Light (RegC)	LKA	4
Light (RegC)	MLT	13
Light (RegC)	MYS	12
Light (RegC)	NLD	50
Light (RegC)	NZL	80
Light (RegC)	PAK	5
Light (RegC)	PHL	35
Light (RegC)	PNG	6
Light (RegC)	POL	6
Light (RegC)	SGP	3
Light (RegC)	THA	10
Light (RegC)	TWN	3
Light (RegC)	USA	23
Light (RegC)	VNM	14
Light (RegC)	ZAF	31
Light (RegC)	ZWE	16
Lower Eyre Peninsula (DC)		478
Lower Eyre Peninsula (DC)	AUS	4711
Lower Eyre Peninsula (DC)	CHN	7
Lower Eyre Peninsula (DC)	DEU	15
Lower Eyre Peninsula (DC)	FJI	3
Lower Eyre Peninsula (DC)	FRA	3
Lower Eyre Peninsula (DC)	GBR	154
Lower Eyre Peninsula (DC)	HRV	3
Lower Eyre Peninsula (DC)	IND	4
Lower Eyre Peninsula (DC)	IRL	3
Lower Eyre Peninsula (DC)	ITA	3
Lower Eyre Peninsula (DC)	MYS	4
Lower Eyre Peninsula (DC)	NLD	18
Lower Eyre Peninsula (DC)	NZL	45
Lower Eyre Peninsula (DC)	PHL	18
Lower Eyre Peninsula (DC)	POL	3
Lower Eyre Peninsula (DC)	THA	10
Lower Eyre Peninsula (DC)	USA	9
Lower Eyre Peninsula (DC)	ZAF	17
Lower Eyre Peninsula (DC)	ZWE	4
Loxton Waikerie (DC)		913
Loxton Waikerie (DC)	AFG	22
Loxton Waikerie (DC)	AUS	9704
Loxton Waikerie (DC)	BGD	3
Loxton Waikerie (DC)	CAN	6
Loxton Waikerie (DC)	CHN	12
Loxton Waikerie (DC)	DEU	55
Loxton Waikerie (DC)	FJI	9
Loxton Waikerie (DC)	GBR	327
Loxton Waikerie (DC)	GRC	52
Loxton Waikerie (DC)	HKG	3
Loxton Waikerie (DC)	HRV	3
Loxton Waikerie (DC)	IDN	3
Loxton Waikerie (DC)	IND	82
Loxton Waikerie (DC)	IRL	3
Loxton Waikerie (DC)	IRQ	4
Loxton Waikerie (DC)	ITA	34
Loxton Waikerie (DC)	JPN	3
Loxton Waikerie (DC)	KOR	10
Loxton Waikerie (DC)	LKA	5
Loxton Waikerie (DC)	MYS	20
Loxton Waikerie (DC)	NLD	35
Loxton Waikerie (DC)	NZL	62
Loxton Waikerie (DC)	PHL	36
Loxton Waikerie (DC)	POL	7
Loxton Waikerie (DC)	THA	4
Loxton Waikerie (DC)	TWN	3
Loxton Waikerie (DC)	USA	8
Loxton Waikerie (DC)	VNM	8
Loxton Waikerie (DC)	ZAF	26
Mallala (DC)		756
Mallala (DC)	AUS	6972
Mallala (DC)	BIH	4
Mallala (DC)	CAN	3
Mallala (DC)	CHN	7
Mallala (DC)	DEU	25
Mallala (DC)	GBR	649
Mallala (DC)	GRC	26
Mallala (DC)	HRV	9
Mallala (DC)	IDN	3
Mallala (DC)	IND	6
Mallala (DC)	IRL	16
Mallala (DC)	IRN	3
Mallala (DC)	ITA	64
Mallala (DC)	JPN	4
Mallala (DC)	KHM	15
Mallala (DC)	LBN	4
Mallala (DC)	LKA	8
Mallala (DC)	MLT	9
Mallala (DC)	NLD	38
Mallala (DC)	NZL	52
Mallala (DC)	PHL	32
Mallala (DC)	PNG	3
Mallala (DC)	POL	5
Mallala (DC)	THA	7
Mallala (DC)	USA	12
Mallala (DC)	VNM	39
Mallala (DC)	ZAF	19
Mallala (DC)	ZWE	10
Maralinga Tjarutja (AC)		16
Maralinga Tjarutja (AC)	AUS	49
Marion (C)		7098
Marion (C)	AFG	163
Marion (C)	AUS	60239
Marion (C)	BGD	150
Marion (C)	BIH	150
Marion (C)	CAN	150
Marion (C)	CHL	39
Marion (C)	CHN	2198
Marion (C)	DEU	539
Marion (C)	EGY	186
Marion (C)	FJI	112
Marion (C)	FRA	76
Marion (C)	GBR	7055
Marion (C)	GRC	394
Marion (C)	HKG	270
Marion (C)	HRV	131
Marion (C)	IDN	152
Marion (C)	IND	1878
Marion (C)	IRL	296
Marion (C)	IRN	520
Marion (C)	IRQ	70
Marion (C)	ITA	478
Marion (C)	JPN	143
Marion (C)	KHM	135
Marion (C)	KOR	203
Marion (C)	LBN	109
Marion (C)	LKA	232
Marion (C)	MKD	18
Marion (C)	MLT	54
Marion (C)	MMR	32
Marion (C)	MUS	15
Marion (C)	MYS	502
Marion (C)	NLD	396
Marion (C)	NPL	396
Marion (C)	NZL	696
Marion (C)	PAK	186
Marion (C)	PHL	880
Marion (C)	PNG	61
Marion (C)	POL	437
Marion (C)	SGP	212
Marion (C)	THA	150
Marion (C)	TUR	30
Marion (C)	TWN	79
Marion (C)	USA	223
Marion (C)	VNM	349
Marion (C)	ZAF	610
Marion (C)	ZWE	98
Mid Murray (DC)		829
Mid Murray (DC)	AUS	6949
Mid Murray (DC)	CAN	7
Mid Murray (DC)	CHN	4
Mid Murray (DC)	DEU	69
Mid Murray (DC)	FJI	12
Mid Murray (DC)	FRA	3
Mid Murray (DC)	GBR	471
Mid Murray (DC)	GRC	3
Mid Murray (DC)	HRV	3
Mid Murray (DC)	IDN	3
Mid Murray (DC)	IND	19
Mid Murray (DC)	IRL	8
Mid Murray (DC)	IRQ	3
Mid Murray (DC)	ITA	13
Mid Murray (DC)	KHM	3
Mid Murray (DC)	KOR	3
Mid Murray (DC)	MLT	3
Mid Murray (DC)	MYS	8
Mid Murray (DC)	NLD	59
Mid Murray (DC)	NZL	61
Mid Murray (DC)	PHL	26
Mid Murray (DC)	PNG	3
Mid Murray (DC)	POL	6
Mid Murray (DC)	SGP	5
Mid Murray (DC)	THA	11
Mid Murray (DC)	TWN	12
Mid Murray (DC)	USA	8
Mid Murray (DC)	VNM	6
Mid Murray (DC)	ZAF	19
Mid Murray (DC)	ZWE	8
Mitcham (C)		4084
Mitcham (C)	AFG	7
Mitcham (C)	AUS	47546
Mitcham (C)	BGD	95
Mitcham (C)	BIH	41
Mitcham (C)	CAN	173
Mitcham (C)	CHL	27
Mitcham (C)	CHN	1285
Mitcham (C)	DEU	446
Mitcham (C)	EGY	41
Mitcham (C)	FJI	43
Mitcham (C)	FRA	83
Mitcham (C)	GBR	4401
Mitcham (C)	GRC	493
Mitcham (C)	HKG	157
Mitcham (C)	HRV	48
Mitcham (C)	IDN	319
Mitcham (C)	IND	675
Mitcham (C)	IRL	142
Mitcham (C)	IRN	188
Mitcham (C)	IRQ	35
Mitcham (C)	ITA	365
Mitcham (C)	JPN	106
Mitcham (C)	KHM	34
Mitcham (C)	KOR	203
Mitcham (C)	LBN	129
Mitcham (C)	LKA	202
Mitcham (C)	MKD	3
Mitcham (C)	MLT	41
Mitcham (C)	MMR	13
Mitcham (C)	MUS	8
Mitcham (C)	MYS	394
Mitcham (C)	NLD	273
Mitcham (C)	NPL	144
Mitcham (C)	NZL	558
Mitcham (C)	PAK	183
Mitcham (C)	PHL	257
Mitcham (C)	PNG	86
Mitcham (C)	POL	158
Mitcham (C)	SGP	194
Mitcham (C)	THA	77
Mitcham (C)	TUR	18
Mitcham (C)	TWN	46
Mitcham (C)	USA	298
Mitcham (C)	VNM	280
Mitcham (C)	ZAF	380
Mitcham (C)	ZWE	68
Mount Barker (DC)		2346
Mount Barker (DC)	AUS	26723
Mount Barker (DC)	BIH	3
Mount Barker (DC)	CAN	71
Mount Barker (DC)	CHL	3
Mount Barker (DC)	CHN	42
Mount Barker (DC)	DEU	250
Mount Barker (DC)	EGY	4
Mount Barker (DC)	FJI	3
Mount Barker (DC)	FRA	30
Mount Barker (DC)	GBR	2372
Mount Barker (DC)	GRC	15
Mount Barker (DC)	HKG	6
Mount Barker (DC)	HRV	12
Mount Barker (DC)	IDN	24
Mount Barker (DC)	IND	108
Mount Barker (DC)	IRL	53
Mount Barker (DC)	IRN	10
Mount Barker (DC)	ITA	66
Mount Barker (DC)	JPN	40
Mount Barker (DC)	KHM	6
Mount Barker (DC)	KOR	25
Mount Barker (DC)	LBN	3
Mount Barker (DC)	LKA	34
Mount Barker (DC)	MLT	12
Mount Barker (DC)	MMR	7
Mount Barker (DC)	MUS	5
Mount Barker (DC)	MYS	70
Mount Barker (DC)	NLD	171
Mount Barker (DC)	NPL	11
Mount Barker (DC)	NZL	264
Mount Barker (DC)	PAK	8
Mount Barker (DC)	PHL	125
Mount Barker (DC)	PNG	28
Mount Barker (DC)	POL	31
Mount Barker (DC)	SGP	25
Mount Barker (DC)	THA	36
Mount Barker (DC)	TWN	10
Mount Barker (DC)	USA	118
Mount Barker (DC)	VNM	16
Mount Barker (DC)	ZAF	193
Mount Barker (DC)	ZWE	15
Mount Gambier (C)		1962
Mount Gambier (C)	AFG	4
Mount Gambier (C)	AUS	21789
Mount Gambier (C)	BGD	3
Mount Gambier (C)	BIH	7
Mount Gambier (C)	CAN	12
Mount Gambier (C)	CHN	45
Mount Gambier (C)	DEU	114
Mount Gambier (C)	EGY	6
Mount Gambier (C)	FJI	4
Mount Gambier (C)	FRA	11
Mount Gambier (C)	GBR	819
Mount Gambier (C)	GRC	34
Mount Gambier (C)	HKG	11
Mount Gambier (C)	HRV	27
Mount Gambier (C)	IDN	10
Mount Gambier (C)	IND	97
Mount Gambier (C)	IRL	17
Mount Gambier (C)	IRN	7
Mount Gambier (C)	IRQ	5
Mount Gambier (C)	ITA	156
Mount Gambier (C)	JPN	5
Mount Gambier (C)	KHM	3
Mount Gambier (C)	KOR	3
Mount Gambier (C)	LKA	15
Mount Gambier (C)	MLT	3
Mount Gambier (C)	MMR	197
Mount Gambier (C)	MUS	7
Mount Gambier (C)	MYS	17
Mount Gambier (C)	NLD	158
Mount Gambier (C)	NZL	224
Mount Gambier (C)	PAK	21
Mount Gambier (C)	PHL	128
Mount Gambier (C)	PNG	4
Mount Gambier (C)	POL	27
Mount Gambier (C)	SGP	3
Mount Gambier (C)	THA	145
Mount Gambier (C)	TUR	4
Mount Gambier (C)	USA	47
Mount Gambier (C)	VNM	16
Mount Gambier (C)	ZAF	82
Mount Gambier (C)	ZWE	20
Mount Remarkable (DC)		253
Mount Remarkable (DC)	AUS	2413
Mount Remarkable (DC)	CHN	9
Mount Remarkable (DC)	DEU	11
Mount Remarkable (DC)	GBR	103
Mount Remarkable (DC)	HKG	3
Mount Remarkable (DC)	IND	3
Mount Remarkable (DC)	ITA	4
Mount Remarkable (DC)	NLD	16
Mount Remarkable (DC)	NZL	23
Mount Remarkable (DC)	PHL	3
Mount Remarkable (DC)	ZAF	8
Murray Bridge (RC)		1755
Murray Bridge (RC)	AFG	31
Murray Bridge (RC)	AUS	16269
Murray Bridge (RC)	BGD	33
Murray Bridge (RC)	CAN	11
Murray Bridge (RC)	CHL	3
Murray Bridge (RC)	CHN	309
Murray Bridge (RC)	DEU	78
Murray Bridge (RC)	EGY	8
Murray Bridge (RC)	FJI	9
Murray Bridge (RC)	FRA	9
Murray Bridge (RC)	GBR	668
Murray Bridge (RC)	GRC	6
Murray Bridge (RC)	HKG	20
Murray Bridge (RC)	HRV	14
Murray Bridge (RC)	IDN	5
Murray Bridge (RC)	IND	124
Murray Bridge (RC)	IRL	11
Murray Bridge (RC)	IRN	11
Murray Bridge (RC)	IRQ	5
Murray Bridge (RC)	ITA	123
Murray Bridge (RC)	JPN	3
Murray Bridge (RC)	KHM	18
Murray Bridge (RC)	KOR	18
Murray Bridge (RC)	LBN	14
Murray Bridge (RC)	LKA	24
Murray Bridge (RC)	MLT	3
Murray Bridge (RC)	MMR	7
Murray Bridge (RC)	MYS	22
Murray Bridge (RC)	NLD	89
Murray Bridge (RC)	NZL	240
Murray Bridge (RC)	PAK	14
Murray Bridge (RC)	PHL	400
Murray Bridge (RC)	PNG	4
Murray Bridge (RC)	POL	11
Murray Bridge (RC)	THA	15
Murray Bridge (RC)	TUR	28
Murray Bridge (RC)	TWN	185
Murray Bridge (RC)	USA	40
Murray Bridge (RC)	VNM	141
Murray Bridge (RC)	ZAF	41
Murray Bridge (RC)	ZWE	30
Naracoorte and Lucindale (DC)		596
Naracoorte and Lucindale (DC)	AFG	223
Naracoorte and Lucindale (DC)	AUS	6660
Naracoorte and Lucindale (DC)	CAN	4
Naracoorte and Lucindale (DC)	CHN	39
Naracoorte and Lucindale (DC)	DEU	27
Naracoorte and Lucindale (DC)	GBR	216
Naracoorte and Lucindale (DC)	GRC	3
Naracoorte and Lucindale (DC)	HKG	8
Naracoorte and Lucindale (DC)	IDN	3
Naracoorte and Lucindale (DC)	IND	11
Naracoorte and Lucindale (DC)	IRL	4
Naracoorte and Lucindale (DC)	ITA	12
Naracoorte and Lucindale (DC)	JPN	3
Naracoorte and Lucindale (DC)	KOR	29
Naracoorte and Lucindale (DC)	LKA	4
Naracoorte and Lucindale (DC)	NLD	20
Naracoorte and Lucindale (DC)	NZL	141
Naracoorte and Lucindale (DC)	PAK	45
Naracoorte and Lucindale (DC)	PHL	135
Naracoorte and Lucindale (DC)	PNG	4
Naracoorte and Lucindale (DC)	POL	4
Naracoorte and Lucindale (DC)	THA	31
Naracoorte and Lucindale (DC)	TUR	3
Naracoorte and Lucindale (DC)	TWN	22
Naracoorte and Lucindale (DC)	USA	15
