LGA_NAME16	Landlord	Rent.min	occupied_private_dwellings_being_rented
Kingston (DC) (SA)	(Other)	0	24
Kingston (DC) (SA)	(Other)	5250	9
Kingston (DC) (SA)	(Other)	7875	7
Kingston (DC) (SA)	Co-op/church group etc	5250	3
Kingston (DC) (SA)	Co-op/church group etc	7875	3
Kingston (DC) (SA)	Person not in same household	0	6
Kingston (DC) (SA)	Person not in same household	3937	4
Kingston (DC) (SA)	Person not in same household	5250	14
Kingston (DC) (SA)	Person not in same household	7875	24
Kingston (DC) (SA)	Person not in same household	10500	16
Kingston (DC) (SA)	Person not in same household	11812	6
Kingston (DC) (SA)	Real estate agent	5250	13
Kingston (DC) (SA)	Real estate agent	7875	18
Kingston (DC) (SA)	Real estate agent	10500	25
Kingston (DC) (SA)	Real estate agent	11812	19
Kingston (DC) (SA)	State or territory housing authority	5250	6
Kingston (DC) (SA)	State or territory housing authority	7875	10
Light (RegC)		0	19
Light (RegC)	(Other)	0	9
Light (RegC)	(Other)	5250	17
Light (RegC)	(Other)	7875	8
Light (RegC)	(Other)	10500	4
Light (RegC)	(Other)	11812	24
Light (RegC)	(Other)	14437	26
Light (RegC)	(Other)	18375	3
Light (RegC)	Co-op/church group etc	3937	3
Light (RegC)	Co-op/church group etc	5250	4
Light (RegC)	Person not in same household	0	29
Light (RegC)	Person not in same household	3937	3
Light (RegC)	Person not in same household	5250	20
Light (RegC)	Person not in same household	7875	37
Light (RegC)	Person not in same household	10500	45
Light (RegC)	Person not in same household	11812	60
Light (RegC)	Person not in same household	14437	47
Light (RegC)	Person not in same household	18375	14
Light (RegC)	Person not in same household	23625	3
Light (RegC)	Real estate agent	5250	6
Light (RegC)	Real estate agent	7875	24
Light (RegC)	Real estate agent	10500	19
Light (RegC)	Real estate agent	11812	59
Light (RegC)	Real estate agent	14437	72
Light (RegC)	Real estate agent	18375	83
Light (RegC)	Real estate agent	23625	20
Light (RegC)	State or territory housing authority	3937	10
Light (RegC)	State or territory housing authority	5250	15
Light (RegC)	State or territory housing authority	7875	8
Lower Eyre Peninsula (DC)		0	22
Lower Eyre Peninsula (DC)		5250	3
Lower Eyre Peninsula (DC)	(Other)	0	13
Lower Eyre Peninsula (DC)	(Other)	5250	5
Lower Eyre Peninsula (DC)	(Other)	7875	12
Lower Eyre Peninsula (DC)	Co-op/church group etc	5250	3
Lower Eyre Peninsula (DC)	Co-op/church group etc	7875	4
Lower Eyre Peninsula (DC)	Person not in same household	0	29
Lower Eyre Peninsula (DC)	Person not in same household	3937	7
Lower Eyre Peninsula (DC)	Person not in same household	5250	20
Lower Eyre Peninsula (DC)	Person not in same household	7875	41
Lower Eyre Peninsula (DC)	Person not in same household	10500	27
Lower Eyre Peninsula (DC)	Person not in same household	11812	27
Lower Eyre Peninsula (DC)	Person not in same household	14437	25
Lower Eyre Peninsula (DC)	Person not in same household	18375	7
Lower Eyre Peninsula (DC)	Real estate agent	7875	4
Lower Eyre Peninsula (DC)	Real estate agent	10500	3
Lower Eyre Peninsula (DC)	Real estate agent	11812	13
Lower Eyre Peninsula (DC)	Real estate agent	14437	29
Lower Eyre Peninsula (DC)	Real estate agent	18375	9
Lower Eyre Peninsula (DC)	State or territory housing authority	5250	9
Lower Eyre Peninsula (DC)	State or territory housing authority	7875	3
Loxton Waikerie (DC)		0	33
Loxton Waikerie (DC)		5250	3
Loxton Waikerie (DC)		7875	3
Loxton Waikerie (DC)	(Other)	0	36
Loxton Waikerie (DC)	(Other)	3937	11
Loxton Waikerie (DC)	(Other)	5250	35
Loxton Waikerie (DC)	(Other)	7875	37
Loxton Waikerie (DC)	(Other)	10500	5
Loxton Waikerie (DC)	(Other)	11812	10
Loxton Waikerie (DC)	(Other)	14437	3
Loxton Waikerie (DC)	(Other)	18375	3
Loxton Waikerie (DC)	Co-op/church group etc	0	3
Loxton Waikerie (DC)	Co-op/church group etc	3937	4
Loxton Waikerie (DC)	Co-op/church group etc	5250	10
Loxton Waikerie (DC)	Co-op/church group etc	7875	19
Loxton Waikerie (DC)	Co-op/church group etc	10500	3
Loxton Waikerie (DC)	Person not in same household	0	34
Loxton Waikerie (DC)	Person not in same household	3937	4
Loxton Waikerie (DC)	Person not in same household	5250	83
Loxton Waikerie (DC)	Person not in same household	7875	114
Loxton Waikerie (DC)	Person not in same household	10500	64
Loxton Waikerie (DC)	Person not in same household	11812	49
Loxton Waikerie (DC)	Person not in same household	14437	23
Loxton Waikerie (DC)	Person not in same household	18375	4
Loxton Waikerie (DC)	Real estate agent	0	4
Loxton Waikerie (DC)	Real estate agent	5250	28
Loxton Waikerie (DC)	Real estate agent	7875	90
Loxton Waikerie (DC)	Real estate agent	10500	57
Loxton Waikerie (DC)	Real estate agent	11812	95
Loxton Waikerie (DC)	Real estate agent	14437	44
Loxton Waikerie (DC)	Real estate agent	18375	12
Loxton Waikerie (DC)	Real estate agent	23625	5
Loxton Waikerie (DC)	State or territory housing authority	0	9
Loxton Waikerie (DC)	State or territory housing authority	3937	35
Loxton Waikerie (DC)	State or territory housing authority	5250	45
Loxton Waikerie (DC)	State or territory housing authority	7875	34
Loxton Waikerie (DC)	State or territory housing authority	10500	9
Loxton Waikerie (DC)	State or territory housing authority	11812	3
Loxton Waikerie (DC)	State or territory housing authority	18375	3
Mallala (DC)		0	23
Mallala (DC)	(Other)	0	12
Mallala (DC)	(Other)	7875	3
Mallala (DC)	Co-op/church group etc	3937	3
Mallala (DC)	Co-op/church group etc	5250	3
Mallala (DC)	Person not in same household	0	17
Mallala (DC)	Person not in same household	5250	18
Mallala (DC)	Person not in same household	7875	17
Mallala (DC)	Person not in same household	10500	39
Mallala (DC)	Person not in same household	11812	49
Mallala (DC)	Person not in same household	14437	48
Mallala (DC)	Person not in same household	18375	15
Mallala (DC)	Person not in same household	23625	4
Mallala (DC)	Real estate agent	5250	4
Mallala (DC)	Real estate agent	7875	9
Mallala (DC)	Real estate agent	10500	14
Mallala (DC)	Real estate agent	11812	16
Mallala (DC)	Real estate agent	14437	28
Mallala (DC)	Real estate agent	18375	20
Mallala (DC)	Real estate agent	23625	8
Mallala (DC)	State or territory housing authority	3937	6
Maralinga Tjarutja (AC)	(Other)	0	3
Maralinga Tjarutja (AC)	State or territory housing authority	0	11
Marion (C)		0	72
Marion (C)		3937	8
Marion (C)		5250	12
Marion (C)		7875	13
Marion (C)		10500	4
Marion (C)		11812	7
Marion (C)		14437	8
Marion (C)		18375	9
Marion (C)	(Other)	0	7
Marion (C)	(Other)	3937	4
Marion (C)	(Other)	5250	7
Marion (C)	(Other)	7875	16
Marion (C)	(Other)	10500	10
Marion (C)	(Other)	11812	23
Marion (C)	(Other)	14437	46
Marion (C)	(Other)	18375	52
Marion (C)	(Other)	23625	9
Marion (C)	(Other)	39375	3
Marion (C)	(Other)	49875	3
Marion (C)	Co-op/church group etc	0	19
Marion (C)	Co-op/church group etc	3937	30
Marion (C)	Co-op/church group etc	5250	125
Marion (C)	Co-op/church group etc	7875	168
Marion (C)	Co-op/church group etc	10500	48
Marion (C)	Co-op/church group etc	11812	44
Marion (C)	Co-op/church group etc	14437	35
Marion (C)	Co-op/church group etc	18375	9
Marion (C)	Co-op/church group etc	23625	7
Marion (C)	Person not in same household	0	112
Marion (C)	Person not in same household	3937	7
Marion (C)	Person not in same household	5250	107
Marion (C)	Person not in same household	7875	161
Marion (C)	Person not in same household	10500	158
Marion (C)	Person not in same household	11812	350
Marion (C)	Person not in same household	14437	763
Marion (C)	Person not in same household	18375	684
Marion (C)	Person not in same household	23625	110
Marion (C)	Person not in same household	28875	28
Marion (C)	Person not in same household	34125	9
Marion (C)	Person not in same household	49875	3
Marion (C)	Real estate agent	0	7
Marion (C)	Real estate agent	3937	5
Marion (C)	Real estate agent	5250	33
Marion (C)	Real estate agent	7875	73
Marion (C)	Real estate agent	10500	90
Marion (C)	Real estate agent	11812	409
Marion (C)	Real estate agent	14437	1495
Marion (C)	Real estate agent	18375	1932
Marion (C)	Real estate agent	23625	374
Marion (C)	Real estate agent	28875	56
Marion (C)	Real estate agent	34125	14
Marion (C)	Real estate agent	39375	3
Marion (C)	Real estate agent	44625	4
Marion (C)	Real estate agent	49875	4
Marion (C)	State or territory housing authority	0	163
Marion (C)	State or territory housing authority	3937	488
Marion (C)	State or territory housing authority	5250	856
Marion (C)	State or territory housing authority	7875	501
Marion (C)	State or territory housing authority	10500	190
Marion (C)	State or territory housing authority	11812	170
Marion (C)	State or territory housing authority	14437	151
Marion (C)	State or territory housing authority	18375	57
Marion (C)	State or territory housing authority	23625	9
Marion (C)	State or territory housing authority	28875	4
Marion (C)	State or territory housing authority	34125	3
Marion (C)	State or territory housing authority	39375	3
Marion (C)	State or territory housing authority	49875	7
Mid Murray (DC)		0	27
Mid Murray (DC)	(Other)	0	17
Mid Murray (DC)	(Other)	5250	11
Mid Murray (DC)	(Other)	7875	12
Mid Murray (DC)	(Other)	10500	8
Mid Murray (DC)	Co-op/church group etc	5250	7
Mid Murray (DC)	Co-op/church group etc	7875	3
Mid Murray (DC)	Person not in same household	0	36
Mid Murray (DC)	Person not in same household	3937	9
Mid Murray (DC)	Person not in same household	5250	45
Mid Murray (DC)	Person not in same household	7875	80
Mid Murray (DC)	Person not in same household	10500	41
Mid Murray (DC)	Person not in same household	11812	42
Mid Murray (DC)	Person not in same household	14437	20
Mid Murray (DC)	Person not in same household	18375	7
Mid Murray (DC)	Real estate agent	5250	9
Mid Murray (DC)	Real estate agent	7875	59
Mid Murray (DC)	Real estate agent	10500	44
Mid Murray (DC)	Real estate agent	11812	64
Mid Murray (DC)	Real estate agent	14437	20
Mid Murray (DC)	State or territory housing authority	3937	15
Mid Murray (DC)	State or territory housing authority	5250	27
Mid Murray (DC)	State or territory housing authority	7875	8
Mid Murray (DC)	State or territory housing authority	10500	9
Mitcham (C)		0	63
Mitcham (C)		5250	3
Mitcham (C)		10500	3
Mitcham (C)		11812	5
Mitcham (C)		14437	9
Mitcham (C)		18375	3
Mitcham (C)	(Other)	0	10
Mitcham (C)	(Other)	3937	3
Mitcham (C)	(Other)	5250	13
Mitcham (C)	(Other)	7875	8
Mitcham (C)	(Other)	10500	10
Mitcham (C)	(Other)	11812	19
Mitcham (C)	(Other)	14437	22
Mitcham (C)	(Other)	18375	19
Mitcham (C)	(Other)	28875	3
Mitcham (C)	Co-op/church group etc	0	15
Mitcham (C)	Co-op/church group etc	3937	30
Mitcham (C)	Co-op/church group etc	5250	44
Mitcham (C)	Co-op/church group etc	7875	58
Mitcham (C)	Co-op/church group etc	10500	13
Mitcham (C)	Co-op/church group etc	11812	21
Mitcham (C)	Co-op/church group etc	14437	4
Mitcham (C)	Co-op/church group etc	18375	3
Mitcham (C)	Co-op/church group etc	23625	4
Mitcham (C)	Co-op/church group etc	34125	3
Mitcham (C)	Co-op/church group etc	44625	3
Mitcham (C)	Person not in same household	0	89
Mitcham (C)	Person not in same household	3937	12
Mitcham (C)	Person not in same household	5250	86
Mitcham (C)	Person not in same household	7875	118
Mitcham (C)	Person not in same household	10500	102
Mitcham (C)	Person not in same household	11812	241
Mitcham (C)	Person not in same household	14437	362
Mitcham (C)	Person not in same household	18375	319
Mitcham (C)	Person not in same household	23625	84
Mitcham (C)	Person not in same household	28875	42
Mitcham (C)	Person not in same household	34125	10
Mitcham (C)	Person not in same household	39375	6
Mitcham (C)	Person not in same household	44625	7
Mitcham (C)	Person not in same household	49875	7
Mitcham (C)	Real estate agent	0	5
Mitcham (C)	Real estate agent	3937	7
Mitcham (C)	Real estate agent	5250	22
Mitcham (C)	Real estate agent	7875	32
Mitcham (C)	Real estate agent	10500	64
Mitcham (C)	Real estate agent	11812	402
Mitcham (C)	Real estate agent	14437	619
Mitcham (C)	Real estate agent	18375	621
Mitcham (C)	Real estate agent	23625	218
Mitcham (C)	Real estate agent	28875	90
Mitcham (C)	Real estate agent	34125	42
Mitcham (C)	Real estate agent	39375	13
Mitcham (C)	Real estate agent	44625	9
Mitcham (C)	Real estate agent	49875	13
Mitcham (C)	State or territory housing authority	0	14
Mitcham (C)	State or territory housing authority	3937	50
Mitcham (C)	State or territory housing authority	5250	57
Mitcham (C)	State or territory housing authority	7875	41
Mitcham (C)	State or territory housing authority	10500	8
Mitcham (C)	State or territory housing authority	11812	9
Mitcham (C)	State or territory housing authority	14437	13
Mitcham (C)	State or territory housing authority	18375	3
Mount Barker (DC)		0	25
Mount Barker (DC)		5250	6
Mount Barker (DC)		10500	3
Mount Barker (DC)		11812	3
Mount Barker (DC)		14437	3
Mount Barker (DC)		18375	5
Mount Barker (DC)	(Other)	0	17
Mount Barker (DC)	(Other)	3937	3
Mount Barker (DC)	(Other)	7875	11
Mount Barker (DC)	(Other)	10500	3
Mount Barker (DC)	(Other)	11812	42
Mount Barker (DC)	(Other)	14437	20
Mount Barker (DC)	(Other)	18375	12
Mount Barker (DC)	Co-op/church group etc	0	4
Mount Barker (DC)	Co-op/church group etc	3937	4
Mount Barker (DC)	Co-op/church group etc	5250	19
Mount Barker (DC)	Co-op/church group etc	7875	31
Mount Barker (DC)	Co-op/church group etc	10500	13
Mount Barker (DC)	Co-op/church group etc	11812	11
Mount Barker (DC)	Co-op/church group etc	14437	8
Mount Barker (DC)	Co-op/church group etc	18375	5
Mount Barker (DC)	Co-op/church group etc	23625	3
Mount Barker (DC)	Person not in same household	0	61
Mount Barker (DC)	Person not in same household	3937	3
Mount Barker (DC)	Person not in same household	5250	24
Mount Barker (DC)	Person not in same household	7875	48
Mount Barker (DC)	Person not in same household	10500	64
Mount Barker (DC)	Person not in same household	11812	118
Mount Barker (DC)	Person not in same household	14437	245
Mount Barker (DC)	Person not in same household	18375	131
Mount Barker (DC)	Person not in same household	23625	18
Mount Barker (DC)	Person not in same household	28875	11
Mount Barker (DC)	Real estate agent	0	5
Mount Barker (DC)	Real estate agent	5250	8
Mount Barker (DC)	Real estate agent	7875	15
Mount Barker (DC)	Real estate agent	10500	7
Mount Barker (DC)	Real estate agent	11812	116
Mount Barker (DC)	Real estate agent	14437	587
Mount Barker (DC)	Real estate agent	18375	595
Mount Barker (DC)	Real estate agent	23625	80
Mount Barker (DC)	Real estate agent	28875	16
Mount Barker (DC)	Real estate agent	34125	5
Mount Barker (DC)	Real estate agent	39375	3
Mount Barker (DC)	State or territory housing authority	0	15
Mount Barker (DC)	State or territory housing authority	3937	55
Mount Barker (DC)	State or territory housing authority	5250	104
Mount Barker (DC)	State or territory housing authority	7875	58
Mount Barker (DC)	State or territory housing authority	10500	16
Mount Barker (DC)	State or territory housing authority	11812	42
Mount Barker (DC)	State or territory housing authority	14437	37
Mount Barker (DC)	State or territory housing authority	18375	3
Mount Barker (DC)	State or territory housing authority	28875	3
Mount Gambier (C)		0	24
Mount Gambier (C)		3937	3
Mount Gambier (C)		5250	7
Mount Gambier (C)		7875	4
Mount Gambier (C)		10500	3
Mount Gambier (C)	(Other)	0	4
Mount Gambier (C)	(Other)	5250	16
Mount Gambier (C)	(Other)	7875	38
Mount Gambier (C)	(Other)	10500	20
Mount Gambier (C)	(Other)	11812	13
Mount Gambier (C)	(Other)	14437	4
Mount Gambier (C)	(Other)	18375	3
Mount Gambier (C)	Co-op/church group etc	0	3
Mount Gambier (C)	Co-op/church group etc	3937	8
Mount Gambier (C)	Co-op/church group etc	5250	30
Mount Gambier (C)	Co-op/church group etc	7875	22
Mount Gambier (C)	Co-op/church group etc	10500	9
Mount Gambier (C)	Co-op/church group etc	11812	20
Mount Gambier (C)	Person not in same household	0	30
Mount Gambier (C)	Person not in same household	3937	13
Mount Gambier (C)	Person not in same household	5250	55
Mount Gambier (C)	Person not in same household	7875	122
Mount Gambier (C)	Person not in same household	10500	114
Mount Gambier (C)	Person not in same household	11812	116
Mount Gambier (C)	Person not in same household	14437	45
Mount Gambier (C)	Person not in same household	18375	6
Mount Gambier (C)	Person not in same household	49875	4
Mount Gambier (C)	Real estate agent	0	3
Mount Gambier (C)	Real estate agent	3937	10
Mount Gambier (C)	Real estate agent	5250	262
Mount Gambier (C)	Real estate agent	7875	377
Mount Gambier (C)	Real estate agent	10500	283
Mount Gambier (C)	Real estate agent	11812	528
Mount Gambier (C)	Real estate agent	14437	256
Mount Gambier (C)	Real estate agent	18375	75
Mount Gambier (C)	Real estate agent	23625	3
Mount Gambier (C)	Real estate agent	28875	3
Mount Gambier (C)	State or territory housing authority	0	41
