LGA_NAME16	Age	EnglishProficiency	SpeaksEnglishOnly	YearOfArrival.max	persons_born_overseas
Wangaratta (RC)	25-34		1	2005	7
Wangaratta (RC)	25-34		1	2010	11
Wangaratta (RC)	25-34		1	2011	8
Wangaratta (RC)	25-34		1	2014	3
Wangaratta (RC)	25-34		1	2015	3
Wangaratta (RC)	25-34		1	2016	3
Wangaratta (RC)	25-34	Speaks English not well or not at all	0	2010	3
Wangaratta (RC)	25-34	Speaks English well or very well	0		8
Wangaratta (RC)	25-34	Speaks English well or very well	0	2000	5
Wangaratta (RC)	25-34	Speaks English well or very well	0	2005	17
Wangaratta (RC)	25-34	Speaks English well or very well	0	2010	63
Wangaratta (RC)	25-34	Speaks English well or very well	0	2011	4
Wangaratta (RC)	25-34	Speaks English well or very well	0	2012	7
Wangaratta (RC)	25-34	Speaks English well or very well	0	2013	6
Wangaratta (RC)	25-34	Speaks English well or very well	0	2014	10
Wangaratta (RC)	25-34	Speaks English well or very well	0	2015	10
Wangaratta (RC)	25-34	Speaks English well or very well	0	2016	5
Wangaratta (RC)	35-44		1		3
Wangaratta (RC)	35-44		1	2000	74
Wangaratta (RC)	35-44		1	2005	23
Wangaratta (RC)	35-44		1	2010	21
Wangaratta (RC)	35-44		1	2011	5
Wangaratta (RC)	35-44		1	2013	3
Wangaratta (RC)	35-44		1	2014	3
Wangaratta (RC)	35-44		1	2015	4
Wangaratta (RC)	35-44	Speaks English well or very well	0		7
Wangaratta (RC)	35-44	Speaks English well or very well	0	2000	8
Wangaratta (RC)	35-44	Speaks English well or very well	0	2005	25
Wangaratta (RC)	35-44	Speaks English well or very well	0	2010	48
Wangaratta (RC)	35-44	Speaks English well or very well	0	2011	3
Wangaratta (RC)	35-44	Speaks English well or very well	0	2012	4
Wangaratta (RC)	35-44	Speaks English well or very well	0	2014	3
Wangaratta (RC)	45-54			2000	3
Wangaratta (RC)	45-54		1		7
Wangaratta (RC)	45-54		1	2000	152
Wangaratta (RC)	45-54		1	2005	20
Wangaratta (RC)	45-54		1	2010	15
Wangaratta (RC)	45-54	Speaks English not well or not at all	0	2010	4
Wangaratta (RC)	45-54	Speaks English well or very well	0		3
Wangaratta (RC)	45-54	Speaks English well or very well	0	2000	33
Wangaratta (RC)	45-54	Speaks English well or very well	0	2005	10
Wangaratta (RC)	45-54	Speaks English well or very well	0	2010	8
Wangaratta (RC)	45-54	Speaks English well or very well	0	2011	3
Wangaratta (RC)	55-64		1		12
Wangaratta (RC)	55-64		1	2000	271
Wangaratta (RC)	55-64		1	2005	12
Wangaratta (RC)	55-64	Speaks English not well or not at all	0	2000	8
Wangaratta (RC)	55-64	Speaks English well or very well	0	2000	52
Wangaratta (RC)	55-64	Speaks English well or very well	0	2005	8
Wangaratta (RC)	55-64	Speaks English well or very well	0	2010	7
Wangaratta (RC)	65-74				4
Wangaratta (RC)	65-74			2000	3
Wangaratta (RC)	65-74		1		5
Wangaratta (RC)	65-74		1	2000	383
Wangaratta (RC)	65-74		1	2005	3
Wangaratta (RC)	65-74		1	2010	6
Wangaratta (RC)	65-74		1	2012	5
Wangaratta (RC)	65-74	Speaks English not well or not at all	0		5
Wangaratta (RC)	65-74	Speaks English not well or not at all	0	2000	23
Wangaratta (RC)	65-74	Speaks English well or very well	0		3
Wangaratta (RC)	65-74	Speaks English well or very well	0	2000	119
Wangaratta (RC)	75-84				5
Wangaratta (RC)	75-84			2000	3
Wangaratta (RC)	75-84		1		3
Wangaratta (RC)	75-84		1	2000	163
Wangaratta (RC)	75-84	Speaks English not well or not at all	0		3
Wangaratta (RC)	75-84	Speaks English not well or not at all	0	2000	36
Wangaratta (RC)	75-84	Speaks English well or very well	0		3
Wangaratta (RC)	75-84	Speaks English well or very well	0	2000	82
Wangaratta (RC)	85+			2000	10
Wangaratta (RC)	85+		0	2000	4
Wangaratta (RC)	85+		1	2000	74
Wangaratta (RC)	85+	Speaks English not well or not at all	0	2000	23
Wangaratta (RC)	85+	Speaks English well or very well	0	2000	37
Warrnambool (C)	0-14		1		6
Warrnambool (C)	0-14		1	2005	18
Warrnambool (C)	0-14		1	2010	33
Warrnambool (C)	0-14		1	2011	22
Warrnambool (C)	0-14		1	2012	14
Warrnambool (C)	0-14		1	2013	4
Warrnambool (C)	0-14		1	2014	7
Warrnambool (C)	0-14		1	2015	6
Warrnambool (C)	0-14		1	2016	3
Warrnambool (C)	0-14	Speaks English not well or not at all	0		3
Warrnambool (C)	0-14	Speaks English not well or not at all	0	2014	3
Warrnambool (C)	0-14	Speaks English not well or not at all	0	2015	3
Warrnambool (C)	0-14	Speaks English not well or not at all	0	2016	9
Warrnambool (C)	0-14	Speaks English well or very well	0		3
Warrnambool (C)	0-14	Speaks English well or very well	0	2005	6
Warrnambool (C)	0-14	Speaks English well or very well	0	2010	22
Warrnambool (C)	0-14	Speaks English well or very well	0	2011	3
Warrnambool (C)	0-14	Speaks English well or very well	0	2012	3
Warrnambool (C)	0-14	Speaks English well or very well	0	2013	4
Warrnambool (C)	0-14	Speaks English well or very well	0	2014	3
Warrnambool (C)	0-14	Speaks English well or very well	0	2015	4
Warrnambool (C)	0-14	Speaks English well or very well	0	2016	3
Warrnambool (C)	15-24		1		5
Warrnambool (C)	15-24		1	2000	25
Warrnambool (C)	15-24		1	2005	29
Warrnambool (C)	15-24		1	2010	31
Warrnambool (C)	15-24		1	2011	3
Warrnambool (C)	15-24		1	2012	6
Warrnambool (C)	15-24		1	2014	3
Warrnambool (C)	15-24		1	2015	4
Warrnambool (C)	15-24		1	2016	3
Warrnambool (C)	15-24	Speaks English not well or not at all	0		16
Warrnambool (C)	15-24	Speaks English not well or not at all	0	2005	3
Warrnambool (C)	15-24	Speaks English not well or not at all	0	2014	4
Warrnambool (C)	15-24	Speaks English not well or not at all	0	2015	23
Warrnambool (C)	15-24	Speaks English not well or not at all	0	2016	17
Warrnambool (C)	15-24	Speaks English well or very well	0		6
Warrnambool (C)	15-24	Speaks English well or very well	0	2000	6
Warrnambool (C)	15-24	Speaks English well or very well	0	2005	18
Warrnambool (C)	15-24	Speaks English well or very well	0	2010	23
Warrnambool (C)	15-24	Speaks English well or very well	0	2013	3
Warrnambool (C)	15-24	Speaks English well or very well	0	2014	13
Warrnambool (C)	15-24	Speaks English well or very well	0	2015	14
Warrnambool (C)	15-24	Speaks English well or very well	0	2016	16
Warrnambool (C)	25-34		1		3
Warrnambool (C)	25-34		1	2000	62
Warrnambool (C)	25-34		1	2005	16
Warrnambool (C)	25-34		1	2010	29
Warrnambool (C)	25-34		1	2011	9
Warrnambool (C)	25-34		1	2012	12
Warrnambool (C)	25-34		1	2013	9
Warrnambool (C)	25-34		1	2014	14
Warrnambool (C)	25-34		1	2015	12
Warrnambool (C)	25-34		1	2016	3
Warrnambool (C)	25-34	Speaks English not well or not at all	0		32
Warrnambool (C)	25-34	Speaks English not well or not at all	0	2005	4
Warrnambool (C)	25-34	Speaks English not well or not at all	0	2011	3
Warrnambool (C)	25-34	Speaks English not well or not at all	0	2012	6
Warrnambool (C)	25-34	Speaks English not well or not at all	0	2013	6
Warrnambool (C)	25-34	Speaks English not well or not at all	0	2014	31
Warrnambool (C)	25-34	Speaks English not well or not at all	0	2015	56
Warrnambool (C)	25-34	Speaks English not well or not at all	0	2016	44
Warrnambool (C)	25-34	Speaks English well or very well	0		13
Warrnambool (C)	25-34	Speaks English well or very well	0	2000	15
Warrnambool (C)	25-34	Speaks English well or very well	0	2005	26
Warrnambool (C)	25-34	Speaks English well or very well	0	2010	66
Warrnambool (C)	25-34	Speaks English well or very well	0	2011	9
Warrnambool (C)	25-34	Speaks English well or very well	0	2012	14
Warrnambool (C)	25-34	Speaks English well or very well	0	2013	10
Warrnambool (C)	25-34	Speaks English well or very well	0	2014	24
Warrnambool (C)	25-34	Speaks English well or very well	0	2015	16
Warrnambool (C)	25-34	Speaks English well or very well	0	2016	25
Warrnambool (C)	35-44		1		8
Warrnambool (C)	35-44		1	2000	86
Warrnambool (C)	35-44		1	2005	33
Warrnambool (C)	35-44		1	2010	24
Warrnambool (C)	35-44		1	2011	16
Warrnambool (C)	35-44		1	2012	5
Warrnambool (C)	35-44		1	2013	5
Warrnambool (C)	35-44		1	2015	3
Warrnambool (C)	35-44	Speaks English not well or not at all	0		3
Warrnambool (C)	35-44	Speaks English not well or not at all	0	2005	3
Warrnambool (C)	35-44	Speaks English not well or not at all	0	2010	5
Warrnambool (C)	35-44	Speaks English not well or not at all	0	2014	3
Warrnambool (C)	35-44	Speaks English well or very well	0	2000	15
Warrnambool (C)	35-44	Speaks English well or very well	0	2005	46
Warrnambool (C)	35-44	Speaks English well or very well	0	2010	72
Warrnambool (C)	35-44	Speaks English well or very well	0	2011	6
Warrnambool (C)	35-44	Speaks English well or very well	0	2012	7
Warrnambool (C)	35-44	Speaks English well or very well	0	2013	4
Warrnambool (C)	35-44	Speaks English well or very well	0	2014	3
Warrnambool (C)	35-44	Speaks English well or very well	0	2015	7
Warrnambool (C)	35-44	Speaks English well or very well	0	2016	7
Warrnambool (C)	45-54		1		8
Warrnambool (C)	45-54		1	2000	179
Warrnambool (C)	45-54		1	2005	27
Warrnambool (C)	45-54		1	2010	24
Warrnambool (C)	45-54		1	2011	11
Warrnambool (C)	45-54		1	2012	6
Warrnambool (C)	45-54		1	2013	5
Warrnambool (C)	45-54	Speaks English not well or not at all	0	2000	4
Warrnambool (C)	45-54	Speaks English not well or not at all	0	2010	11
Warrnambool (C)	45-54	Speaks English well or very well	0	2000	41
Warrnambool (C)	45-54	Speaks English well or very well	0	2005	21
Warrnambool (C)	45-54	Speaks English well or very well	0	2010	29
Warrnambool (C)	45-54	Speaks English well or very well	0	2011	4
Warrnambool (C)	45-54	Speaks English well or very well	0	2012	3
Warrnambool (C)	45-54	Speaks English well or very well	0	2015	4
Warrnambool (C)	45-54	Speaks English well or very well	0	2016	3
Warrnambool (C)	55-64		1		12
Warrnambool (C)	55-64		1	2000	227
Warrnambool (C)	55-64		1	2005	10
Warrnambool (C)	55-64		1	2010	5
Warrnambool (C)	55-64		1	2015	3
Warrnambool (C)	55-64	Speaks English not well or not at all	0	2005	3
Warrnambool (C)	55-64	Speaks English not well or not at all	0	2010	3
Warrnambool (C)	55-64	Speaks English not well or not at all	0	2016	3
Warrnambool (C)	55-64	Speaks English well or very well	0	2000	35
Warrnambool (C)	55-64	Speaks English well or very well	0	2005	3
Warrnambool (C)	55-64	Speaks English well or very well	0	2010	4
Warrnambool (C)	55-64	Speaks English well or very well	0	2016	3
Warrnambool (C)	65-74			2000	3
Warrnambool (C)	65-74		1		12
Warrnambool (C)	65-74		1	2000	271
Warrnambool (C)	65-74		1	2005	15
Warrnambool (C)	65-74		1	2010	6
Warrnambool (C)	65-74	Speaks English not well or not at all	0	2012	3
Warrnambool (C)	65-74	Speaks English not well or not at all	0	2015	3
Warrnambool (C)	65-74	Speaks English well or very well	0	2000	31
Warrnambool (C)	65-74	Speaks English well or very well	0	2016	3
Warrnambool (C)	75-84				3
Warrnambool (C)	75-84		1		3
Warrnambool (C)	75-84		1	2000	142
Warrnambool (C)	75-84		1	2005	6
Warrnambool (C)	75-84	Speaks English not well or not at all	0	2000	9
Warrnambool (C)	75-84	Speaks English well or very well	0	2000	19
Warrnambool (C)	85+		1		9
Warrnambool (C)	85+		1	2000	53
Warrnambool (C)	85+	Speaks English well or very well	0	2000	17
Wellington (S)	0-14		1		10
Wellington (S)	0-14		1	2005	13
Wellington (S)	0-14		1	2010	51
Wellington (S)	0-14		1	2011	11
Wellington (S)	0-14		1	2012	3
Wellington (S)	0-14		1	2013	21
Wellington (S)	0-14		1	2014	11
Wellington (S)	0-14		1	2015	15
Wellington (S)	0-14		1	2016	3
Wellington (S)	0-14	Speaks English not well or not at all	0		3
Wellington (S)	0-14	Speaks English not well or not at all	0	2015	3
Wellington (S)	0-14	Speaks English well or very well	0		4
Wellington (S)	0-14	Speaks English well or very well	0	2005	3
Wellington (S)	0-14	Speaks English well or very well	0	2010	20
Wellington (S)	0-14	Speaks English well or very well	0	2011	9
Wellington (S)	0-14	Speaks English well or very well	0	2012	10
Wellington (S)	0-14	Speaks English well or very well	0	2013	5
Wellington (S)	0-14	Speaks English well or very well	0	2014	9
Wellington (S)	0-14	Speaks English well or very well	0	2015	15
Wellington (S)	0-14	Speaks English well or very well	0	2016	4
Wellington (S)	15-24				39
Wellington (S)	15-24		1		7
Wellington (S)	15-24		1	2000	21
Wellington (S)	15-24		1	2005	13
Wellington (S)	15-24		1	2010	30
Wellington (S)	15-24		1	2011	3
Wellington (S)	15-24		1	2012	11
Wellington (S)	15-24		1	2013	3
Wellington (S)	15-24		1	2014	7
Wellington (S)	15-24		1	2015	3
Wellington (S)	15-24		1	2016	6
Wellington (S)	15-24	Speaks English not well or not at all	0		3
Wellington (S)	15-24	Speaks English not well or not at all	0	2015	3
Wellington (S)	15-24	Speaks English well or very well	0		3
Wellington (S)	15-24	Speaks English well or very well	0	2000	3
Wellington (S)	15-24	Speaks English well or very well	0	2005	3
Wellington (S)	15-24	Speaks English well or very well	0	2010	16
Wellington (S)	15-24	Speaks English well or very well	0	2011	3
Wellington (S)	15-24	Speaks English well or very well	0	2013	6
Wellington (S)	15-24	Speaks English well or very well	0	2014	6
Wellington (S)	15-24	Speaks English well or very well	0	2015	11
Wellington (S)	25-34				88
Wellington (S)	25-34		1		9
Wellington (S)	25-34		1	2000	57
Wellington (S)	25-34		1	2005	21
Wellington (S)	25-34		1	2010	50
Wellington (S)	25-34		1	2011	12
Wellington (S)	25-34		1	2012	14
Wellington (S)	25-34		1	2013	3
Wellington (S)	25-34		1	2014	4
Wellington (S)	25-34		1	2015	11
Wellington (S)	25-34		1	2016	10
Wellington (S)	25-34	Speaks English not well or not at all	0		9
Wellington (S)	25-34	Speaks English not well or not at all	0	2010	9
Wellington (S)	25-34	Speaks English not well or not at all	0	2012	5
Wellington (S)	25-34	Speaks English not well or not at all	0	2013	4
Wellington (S)	25-34	Speaks English not well or not at all	0	2014	12
Wellington (S)	25-34	Speaks English not well or not at all	0	2015	4
Wellington (S)	25-34	Speaks English not well or not at all	0	2016	3
Wellington (S)	25-34	Speaks English well or very well	0		7
Wellington (S)	25-34	Speaks English well or very well	0	2000	17
Wellington (S)	25-34	Speaks English well or very well	0	2005	13
Wellington (S)	25-34	Speaks English well or very well	0	2010	78
Wellington (S)	25-34	Speaks English well or very well	0	2011	14
Wellington (S)	25-34	Speaks English well or very well	0	2012	18
Wellington (S)	25-34	Speaks English well or very well	0	2013	16
Wellington (S)	25-34	Speaks English well or very well	0	2014	21
Wellington (S)	25-34	Speaks English well or very well	0	2015	30
Wellington (S)	25-34	Speaks English well or very well	0	2016	6
Wellington (S)	35-44				85
Wellington (S)	35-44		1		12
Wellington (S)	35-44		1	2000	113
Wellington (S)	35-44		1	2005	39
Wellington (S)	35-44		1	2010	37
Wellington (S)	35-44		1	2011	8
Wellington (S)	35-44		1	2012	7
Wellington (S)	35-44		1	2013	13
Wellington (S)	35-44		1	2014	3
Wellington (S)	35-44		1	2015	6
Wellington (S)	35-44	Speaks English not well or not at all	0	2010	3
Wellington (S)	35-44	Speaks English not well or not at all	0	2011	3
Wellington (S)	35-44	Speaks English not well or not at all	0	2012	8
Wellington (S)	35-44	Speaks English not well or not at all	0	2014	4
Wellington (S)	35-44	Speaks English not well or not at all	0	2015	4
Wellington (S)	35-44	Speaks English well or very well	0		8
Wellington (S)	35-44	Speaks English well or very well	0	2000	28
Wellington (S)	35-44	Speaks English well or very well	0	2005	24
Wellington (S)	35-44	Speaks English well or very well	0	2010	76
Wellington (S)	35-44	Speaks English well or very well	0	2011	5
Wellington (S)	35-44	Speaks English well or very well	0	2012	9
Wellington (S)	35-44	Speaks English well or very well	0	2013	16
Wellington (S)	35-44	Speaks English well or very well	0	2014	7
Wellington (S)	35-44	Speaks English well or very well	0	2015	15
Wellington (S)	35-44	Speaks English well or very well	0	2016	4
Wellington (S)	45-54				39
Wellington (S)	45-54		1		22
Wellington (S)	45-54		1	2000	324
Wellington (S)	45-54		1	2005	31
Wellington (S)	45-54		1	2010	45
Wellington (S)	45-54		1	2011	6
Wellington (S)	45-54		1	2012	10
Wellington (S)	45-54		1	2013	8
Wellington (S)	45-54		1	2014	5
Wellington (S)	45-54		1	2015	3
Wellington (S)	45-54	Speaks English not well or not at all	0	2000	7
Wellington (S)	45-54	Speaks English not well or not at all	0	2005	3
Wellington (S)	45-54	Speaks English not well or not at all	0	2010	4
Wellington (S)	45-54	Speaks English not well or not at all	0	2012	3
Wellington (S)	45-54	Speaks English not well or not at all	0	2013	3
Wellington (S)	45-54	Speaks English not well or not at all	0	2015	4
Wellington (S)	45-54	Speaks English well or very well	0		8
Wellington (S)	45-54	Speaks English well or very well	0	2000	62
Wellington (S)	45-54	Speaks English well or very well	0	2005	7
Wellington (S)	45-54	Speaks English well or very well	0	2010	17
Wellington (S)	45-54	Speaks English well or very well	0	2011	6
Wellington (S)	45-54	Speaks English well or very well	0	2012	3
Wellington (S)	45-54	Speaks English well or very well	0	2014	3
Wellington (S)	45-54	Speaks English well or very well	0	2015	8
Wellington (S)	45-54	Speaks English well or very well	0	2016	3
Wellington (S)	55-64				29
Wellington (S)	55-64		1		33
Wellington (S)	55-64		1	2000	593
Wellington (S)	55-64		1	2005	17
Wellington (S)	55-64		1	2010	17
Wellington (S)	55-64		1	2011	3
Wellington (S)	55-64		1	2013	4
Wellington (S)	55-64		1	2014	3
Wellington (S)	55-64		1	2015	4
Wellington (S)	55-64	Speaks English not well or not at all	0	2000	6
Wellington (S)	55-64	Speaks English not well or not at all	0	2013	3
Wellington (S)	55-64	Speaks English well or very well	0		5
Wellington (S)	55-64	Speaks English well or very well	0	2000	99
Wellington (S)	55-64	Speaks English well or very well	0	2005	10
Wellington (S)	55-64	Speaks English well or very well	0	2010	3
Wellington (S)	55-64	Speaks English well or very well	0	2015	3
Wellington (S)	65-74				3
Wellington (S)	65-74			2000	4
Wellington (S)	65-74		0	2000	3
Wellington (S)	65-74		1		30
Wellington (S)	65-74		1	2000	738
Wellington (S)	65-74		1	2005	12
Wellington (S)	65-74		1	2010	3
Wellington (S)	65-74		1	2015	3
Wellington (S)	65-74	Speaks English not well or not at all	0	2000	9
Wellington (S)	65-74	Speaks English well or very well	0	2000	123
Wellington (S)	65-74	Speaks English well or very well	0	2005	4
Wellington (S)	75-84			2000	3
Wellington (S)	75-84		1		11
Wellington (S)	75-84		1	2000	321
Wellington (S)	75-84		1	2005	10
Wellington (S)	75-84		1	2010	3
Wellington (S)	75-84	Speaks English not well or not at all	0		3
Wellington (S)	75-84	Speaks English not well or not at all	0	2000	14
Wellington (S)	75-84	Speaks English well or very well	0	2000	78
Wellington (S)	85+			2000	3
Wellington (S)	85+		1		12
Wellington (S)	85+		1	2000	95
Wellington (S)	85+		1	2005	4
Wellington (S)	85+	Speaks English not well or not at all	0	2000	4
Wellington (S)	85+	Speaks English well or very well	0	2000	38
West Wimmera (S)	0-14		1	2010	3
West Wimmera (S)	25-34		1	2000	3
West Wimmera (S)	25-34		1	2010	4
West Wimmera (S)	25-34		1	2012	3
West Wimmera (S)	25-34	Speaks English well or very well	0	2010	3
West Wimmera (S)	25-34	Speaks English well or very well	0	2013	5
West Wimmera (S)	25-34	Speaks English well or very well	0	2014	3
