LGA_NAME16	CountryOfBirth	Sex	persons
Whitsunday (R)	FJI	M	7
Whitsunday (R)	FRA	F	24
Whitsunday (R)	FRA	M	41
Whitsunday (R)	GBR	F	625
Whitsunday (R)	GBR	M	624
Whitsunday (R)	GRC	F	5
Whitsunday (R)	GRC	M	3
Whitsunday (R)	HKG	F	19
Whitsunday (R)	HKG	M	17
Whitsunday (R)	HRV	F	4
Whitsunday (R)	HRV	M	6
Whitsunday (R)	IDN	F	24
Whitsunday (R)	IDN	M	14
Whitsunday (R)	IND	F	42
Whitsunday (R)	IND	M	54
Whitsunday (R)	IRL	F	28
Whitsunday (R)	IRL	M	28
Whitsunday (R)	IRN	M	4
Whitsunday (R)	ITA	F	27
Whitsunday (R)	ITA	M	52
Whitsunday (R)	JPN	F	48
Whitsunday (R)	JPN	M	38
Whitsunday (R)	KHM	F	3
Whitsunday (R)	KOR	F	67
Whitsunday (R)	KOR	M	100
Whitsunday (R)	LBN	F	4
Whitsunday (R)	LKA	F	17
Whitsunday (R)	LKA	M	22
Whitsunday (R)	MLT	F	8
Whitsunday (R)	MLT	M	5
Whitsunday (R)	MUS	F	9
Whitsunday (R)	MUS	M	3
Whitsunday (R)	MYS	F	30
Whitsunday (R)	MYS	M	25
Whitsunday (R)	NLD	F	35
Whitsunday (R)	NLD	M	38
Whitsunday (R)	NPL	F	10
Whitsunday (R)	NPL	M	16
Whitsunday (R)	NZL	F	574
Whitsunday (R)	NZL	M	576
Whitsunday (R)	PAK	F	3
Whitsunday (R)	PAK	M	3
Whitsunday (R)	PHL	F	241
Whitsunday (R)	PHL	M	93
Whitsunday (R)	PNG	F	31
Whitsunday (R)	PNG	M	37
Whitsunday (R)	POL	F	15
Whitsunday (R)	POL	M	11
Whitsunday (R)	SGP	F	6
Whitsunday (R)	SGP	M	6
Whitsunday (R)	THA	F	79
Whitsunday (R)	THA	M	19
Whitsunday (R)	TUR	F	3
Whitsunday (R)	TUR	M	9
Whitsunday (R)	TWN	F	105
Whitsunday (R)	TWN	M	64
Whitsunday (R)	USA	F	63
Whitsunday (R)	USA	M	37
Whitsunday (R)	VNM	F	27
Whitsunday (R)	VNM	M	26
Whitsunday (R)	ZAF	F	95
Whitsunday (R)	ZAF	M	89
Whitsunday (R)	ZWE	F	27
Whitsunday (R)	ZWE	M	32
Winton (S)		F	69
Winton (S)		M	84
Winton (S)	AUS	F	458
Winton (S)	AUS	M	485
Winton (S)	DEU	M	3
Winton (S)	GBR	F	6
Winton (S)	GBR	M	7
Winton (S)	HRV	M	3
Winton (S)	NZL	F	3
Winton (S)	NZL	M	6
Woorabinda (S)		F	13
Woorabinda (S)		M	14
Woorabinda (S)	AUS	F	471
Woorabinda (S)	AUS	M	449
Woorabinda (S)	DEU	F	4
Woorabinda (S)	GBR	M	3
Wujal Wujal (S)	AUS	F	149
Wujal Wujal (S)	AUS	M	130
Wujal Wujal (S)	GBR	M	4
Yarrabah (S)		F	12
Yarrabah (S)		M	7
Yarrabah (S)	AUS	F	1270
Yarrabah (S)	AUS	M	1270
No usual address (Qld)		F	992
No usual address (Qld)		M	1350
No usual address (Qld)	AUS	F	3164
No usual address (Qld)	AUS	M	4186
No usual address (Qld)	BGD	M	3
No usual address (Qld)	CAN	F	29
No usual address (Qld)	CAN	M	29
No usual address (Qld)	CHL	F	15
No usual address (Qld)	CHL	M	7
No usual address (Qld)	CHN	F	60
No usual address (Qld)	CHN	M	39
No usual address (Qld)	DEU	F	45
No usual address (Qld)	DEU	M	51
No usual address (Qld)	FJI	F	10
No usual address (Qld)	FJI	M	12
No usual address (Qld)	FRA	F	42
No usual address (Qld)	FRA	M	44
No usual address (Qld)	GBR	F	489
No usual address (Qld)	GBR	M	483
No usual address (Qld)	GRC	M	6
No usual address (Qld)	HKG	F	16
No usual address (Qld)	HKG	M	9
No usual address (Qld)	HRV	M	3
No usual address (Qld)	IDN	F	12
No usual address (Qld)	IDN	M	13
No usual address (Qld)	IND	F	26
No usual address (Qld)	IND	M	33
No usual address (Qld)	IRL	F	32
No usual address (Qld)	IRL	M	15
No usual address (Qld)	IRN	F	3
No usual address (Qld)	IRN	M	3
No usual address (Qld)	IRQ	F	3
No usual address (Qld)	IRQ	M	5
No usual address (Qld)	ITA	F	21
No usual address (Qld)	ITA	M	43
No usual address (Qld)	JPN	F	16
No usual address (Qld)	JPN	M	11
No usual address (Qld)	KOR	F	19
No usual address (Qld)	KOR	M	25
No usual address (Qld)	LKA	F	9
No usual address (Qld)	LKA	M	7
No usual address (Qld)	MLT	M	5
No usual address (Qld)	MMR	M	3
No usual address (Qld)	MYS	F	9
No usual address (Qld)	MYS	M	17
No usual address (Qld)	NLD	F	38
No usual address (Qld)	NLD	M	46
No usual address (Qld)	NPL	M	6
No usual address (Qld)	NZL	F	270
No usual address (Qld)	NZL	M	300
No usual address (Qld)	PAK	M	9
No usual address (Qld)	PHL	F	41
No usual address (Qld)	PHL	M	15
No usual address (Qld)	PNG	F	25
No usual address (Qld)	PNG	M	23
No usual address (Qld)	POL	F	5
No usual address (Qld)	POL	M	6
No usual address (Qld)	SGP	F	8
No usual address (Qld)	SGP	M	7
No usual address (Qld)	THA	F	15
No usual address (Qld)	THA	M	3
No usual address (Qld)	TUR	M	3
No usual address (Qld)	TWN	F	75
No usual address (Qld)	TWN	M	46
No usual address (Qld)	USA	F	31
No usual address (Qld)	USA	M	35
No usual address (Qld)	VNM	F	16
No usual address (Qld)	VNM	M	11
No usual address (Qld)	ZAF	F	23
No usual address (Qld)	ZAF	M	33
No usual address (Qld)	ZWE	F	12
No usual address (Qld)	ZWE	M	10
Migratory - Offshore - Shipping (Qld)		F	17
Migratory - Offshore - Shipping (Qld)		M	12
Migratory - Offshore - Shipping (Qld)	AUS	F	50
Migratory - Offshore - Shipping (Qld)	AUS	M	43
Migratory - Offshore - Shipping (Qld)	GBR	F	3
Migratory - Offshore - Shipping (Qld)	GBR	M	4
Migratory - Offshore - Shipping (Qld)	ITA	F	4
Migratory - Offshore - Shipping (Qld)	NZL	F	3
Migratory - Offshore - Shipping (Qld)	NZL	M	9
Migratory - Offshore - Shipping (Qld)	PHL	F	3
Adelaide (C)		F	1529
Adelaide (C)		M	1846
Adelaide (C)	AFG	F	6
Adelaide (C)	AFG	M	15
Adelaide (C)	AUS	F	4793
Adelaide (C)	AUS	M	5250
Adelaide (C)	BGD	F	18
Adelaide (C)	BGD	M	25
Adelaide (C)	BIH	F	6
Adelaide (C)	BIH	M	6
Adelaide (C)	CAN	F	45
Adelaide (C)	CAN	M	37
Adelaide (C)	CHL	F	9
Adelaide (C)	CHL	M	6
Adelaide (C)	CHN	F	1587
Adelaide (C)	CHN	M	1288
Adelaide (C)	DEU	F	44
Adelaide (C)	DEU	M	52
Adelaide (C)	EGY	F	12
Adelaide (C)	EGY	M	9
Adelaide (C)	FJI	F	7
Adelaide (C)	FJI	M	12
Adelaide (C)	FRA	F	28
Adelaide (C)	FRA	M	37
Adelaide (C)	GBR	F	492
Adelaide (C)	GBR	M	556
Adelaide (C)	GRC	F	47
Adelaide (C)	GRC	M	44
Adelaide (C)	HKG	F	202
Adelaide (C)	HKG	M	250
Adelaide (C)	HRV	F	17
Adelaide (C)	HRV	M	7
Adelaide (C)	IDN	F	48
Adelaide (C)	IDN	M	35
Adelaide (C)	IND	F	197
Adelaide (C)	IND	M	263
Adelaide (C)	IRL	F	23
Adelaide (C)	IRL	M	28
Adelaide (C)	IRN	F	60
Adelaide (C)	IRN	M	76
Adelaide (C)	IRQ	F	4
Adelaide (C)	IRQ	M	14
Adelaide (C)	ITA	F	72
Adelaide (C)	ITA	M	92
Adelaide (C)	JPN	F	66
Adelaide (C)	JPN	M	48
Adelaide (C)	KHM	F	13
Adelaide (C)	KHM	M	7
Adelaide (C)	KOR	F	163
Adelaide (C)	KOR	M	141
Adelaide (C)	LBN	F	5
Adelaide (C)	LBN	M	9
Adelaide (C)	LKA	F	37
Adelaide (C)	LKA	M	49
Adelaide (C)	MLT	F	3
Adelaide (C)	MLT	M	6
Adelaide (C)	MMR	F	21
Adelaide (C)	MMR	M	13
Adelaide (C)	MUS	F	3
Adelaide (C)	MUS	M	4
Adelaide (C)	MYS	F	415
Adelaide (C)	MYS	M	328
Adelaide (C)	NLD	F	20
Adelaide (C)	NLD	M	25
Adelaide (C)	NPL	F	6
Adelaide (C)	NPL	M	7
Adelaide (C)	NZL	F	80
Adelaide (C)	NZL	M	130
Adelaide (C)	PAK	F	26
Adelaide (C)	PAK	M	36
Adelaide (C)	PHL	F	85
Adelaide (C)	PHL	M	62
Adelaide (C)	PNG	F	3
Adelaide (C)	PNG	M	14
Adelaide (C)	POL	F	29
Adelaide (C)	POL	M	20
Adelaide (C)	SGP	F	152
Adelaide (C)	SGP	M	142
Adelaide (C)	THA	F	65
Adelaide (C)	THA	M	33
Adelaide (C)	TUR	F	5
Adelaide (C)	TUR	M	3
Adelaide (C)	TWN	F	61
Adelaide (C)	TWN	M	48
Adelaide (C)	USA	F	87
Adelaide (C)	USA	M	79
Adelaide (C)	VNM	F	120
Adelaide (C)	VNM	M	86
Adelaide (C)	ZAF	F	51
Adelaide (C)	ZAF	M	49
Adelaide (C)	ZWE	F	11
Adelaide (C)	ZWE	M	14
Adelaide Hills (DC)		F	1314
Adelaide Hills (DC)		M	1296
Adelaide Hills (DC)	AUS	F	15171
Adelaide Hills (DC)	AUS	M	15057
Adelaide Hills (DC)	BIH	M	3
Adelaide Hills (DC)	CAN	F	43
Adelaide Hills (DC)	CAN	M	43
Adelaide Hills (DC)	CHL	F	8
Adelaide Hills (DC)	CHN	F	67
Adelaide Hills (DC)	CHN	M	40
Adelaide Hills (DC)	DEU	F	190
Adelaide Hills (DC)	DEU	M	183
Adelaide Hills (DC)	EGY	F	3
Adelaide Hills (DC)	EGY	M	7
Adelaide Hills (DC)	FJI	F	10
Adelaide Hills (DC)	FJI	M	3
Adelaide Hills (DC)	FRA	F	18
Adelaide Hills (DC)	FRA	M	16
Adelaide Hills (DC)	GBR	F	1664
Adelaide Hills (DC)	GBR	M	1687
Adelaide Hills (DC)	GRC	F	11
Adelaide Hills (DC)	GRC	M	23
Adelaide Hills (DC)	HKG	F	15
Adelaide Hills (DC)	HKG	M	18
Adelaide Hills (DC)	HRV	F	3
Adelaide Hills (DC)	HRV	M	10
Adelaide Hills (DC)	IDN	F	12
Adelaide Hills (DC)	IDN	M	9
Adelaide Hills (DC)	IND	F	26
Adelaide Hills (DC)	IND	M	27
Adelaide Hills (DC)	IRL	F	40
Adelaide Hills (DC)	IRL	M	40
Adelaide Hills (DC)	IRN	F	23
Adelaide Hills (DC)	IRN	M	15
Adelaide Hills (DC)	IRQ	F	5
Adelaide Hills (DC)	IRQ	M	3
Adelaide Hills (DC)	ITA	F	75
Adelaide Hills (DC)	ITA	M	120
Adelaide Hills (DC)	JPN	F	24
Adelaide Hills (DC)	JPN	M	5
Adelaide Hills (DC)	KOR	F	11
Adelaide Hills (DC)	KOR	M	6
Adelaide Hills (DC)	LBN	F	4
Adelaide Hills (DC)	LBN	M	3
Adelaide Hills (DC)	LKA	F	6
Adelaide Hills (DC)	LKA	M	14
Adelaide Hills (DC)	MKD	F	3
Adelaide Hills (DC)	MLT	F	8
Adelaide Hills (DC)	MLT	M	11
Adelaide Hills (DC)	MMR	F	3
Adelaide Hills (DC)	MYS	F	37
Adelaide Hills (DC)	MYS	M	38
Adelaide Hills (DC)	NLD	F	106
Adelaide Hills (DC)	NLD	M	116
Adelaide Hills (DC)	NZL	F	169
Adelaide Hills (DC)	NZL	M	168
Adelaide Hills (DC)	PAK	F	3
Adelaide Hills (DC)	PHL	F	43
Adelaide Hills (DC)	PHL	M	30
Adelaide Hills (DC)	PNG	F	10
Adelaide Hills (DC)	PNG	M	12
Adelaide Hills (DC)	POL	F	41
Adelaide Hills (DC)	POL	M	36
Adelaide Hills (DC)	SGP	F	26
Adelaide Hills (DC)	SGP	M	22
Adelaide Hills (DC)	THA	F	29
Adelaide Hills (DC)	THA	M	8
Adelaide Hills (DC)	TUR	M	4
Adelaide Hills (DC)	TWN	F	9
Adelaide Hills (DC)	USA	F	106
Adelaide Hills (DC)	USA	M	90
Adelaide Hills (DC)	VNM	F	44
Adelaide Hills (DC)	VNM	M	37
Adelaide Hills (DC)	ZAF	F	121
Adelaide Hills (DC)	ZAF	M	112
Adelaide Hills (DC)	ZWE	F	17
Adelaide Hills (DC)	ZWE	M	20
Alexandrina (DC)		F	1036
Alexandrina (DC)		M	1046
Alexandrina (DC)	AUS	F	10172
Alexandrina (DC)	AUS	M	9638
Alexandrina (DC)	CAN	F	18
Alexandrina (DC)	CAN	M	15
Alexandrina (DC)	CHN	F	14
Alexandrina (DC)	CHN	M	8
Alexandrina (DC)	DEU	F	107
Alexandrina (DC)	DEU	M	78
Alexandrina (DC)	FJI	F	3
Alexandrina (DC)	FJI	M	3
Alexandrina (DC)	FRA	F	9
Alexandrina (DC)	FRA	M	7
Alexandrina (DC)	GBR	F	1385
Alexandrina (DC)	GBR	M	1323
Alexandrina (DC)	GRC	F	5
Alexandrina (DC)	GRC	M	9
Alexandrina (DC)	HKG	F	3
Alexandrina (DC)	HKG	M	3
Alexandrina (DC)	HRV	F	4
Alexandrina (DC)	HRV	M	3
Alexandrina (DC)	IDN	F	9
Alexandrina (DC)	IDN	M	4
Alexandrina (DC)	IND	F	16
Alexandrina (DC)	IND	M	31
Alexandrina (DC)	IRL	F	32
Alexandrina (DC)	IRL	M	28
Alexandrina (DC)	IRN	M	3
Alexandrina (DC)	ITA	F	18
Alexandrina (DC)	ITA	M	38
Alexandrina (DC)	JPN	F	9
Alexandrina (DC)	JPN	M	3
Alexandrina (DC)	KOR	F	3
Alexandrina (DC)	KOR	M	4
Alexandrina (DC)	LBN	F	6
Alexandrina (DC)	LKA	F	4
Alexandrina (DC)	LKA	M	3
Alexandrina (DC)	MLT	F	5
Alexandrina (DC)	MLT	M	7
Alexandrina (DC)	MMR	M	3
Alexandrina (DC)	MYS	F	15
Alexandrina (DC)	MYS	M	15
Alexandrina (DC)	NLD	F	89
Alexandrina (DC)	NLD	M	112
Alexandrina (DC)	NZL	F	104
Alexandrina (DC)	NZL	M	122
Alexandrina (DC)	PHL	F	71
Alexandrina (DC)	PHL	M	14
Alexandrina (DC)	PNG	F	4
Alexandrina (DC)	PNG	M	7
Alexandrina (DC)	POL	F	11
Alexandrina (DC)	POL	M	12
Alexandrina (DC)	SGP	F	5
Alexandrina (DC)	SGP	M	3
Alexandrina (DC)	THA	F	10
Alexandrina (DC)	THA	M	4
Alexandrina (DC)	TWN	F	8
Alexandrina (DC)	USA	F	28
Alexandrina (DC)	USA	M	25
Alexandrina (DC)	VNM	F	8
Alexandrina (DC)	ZAF	F	37
Alexandrina (DC)	ZAF	M	31
Alexandrina (DC)	ZWE	F	5
Alexandrina (DC)	ZWE	M	4
Anangu Pitjantjatjara (AC)		F	76
Anangu Pitjantjatjara (AC)		M	60
Anangu Pitjantjatjara (AC)	AUS	F	1090
Anangu Pitjantjatjara (AC)	AUS	M	985
Anangu Pitjantjatjara (AC)	DEU	F	3
Anangu Pitjantjatjara (AC)	GBR	M	7
Anangu Pitjantjatjara (AC)	HRV	M	3
Anangu Pitjantjatjara (AC)	ITA	M	3
Anangu Pitjantjatjara (AC)	NZL	F	12
Anangu Pitjantjatjara (AC)	NZL	M	14
Barossa (DC)		F	808
Barossa (DC)		M	807
Barossa (DC)	AUS	F	9777
Barossa (DC)	AUS	M	9646
Barossa (DC)	CAN	F	15
Barossa (DC)	CAN	M	9
Barossa (DC)	CHL	F	3
Barossa (DC)	CHN	F	15
Barossa (DC)	CHN	M	5
Barossa (DC)	DEU	F	99
Barossa (DC)	DEU	M	72
Barossa (DC)	FJI	F	3
Barossa (DC)	FJI	M	4
Barossa (DC)	FRA	F	9
Barossa (DC)	FRA	M	9
Barossa (DC)	GBR	F	838
Barossa (DC)	GBR	M	782
Barossa (DC)	HKG	F	8
Barossa (DC)	HRV	M	5
Barossa (DC)	IDN	F	4
Barossa (DC)	IND	F	10
Barossa (DC)	IND	M	11
Barossa (DC)	IRL	F	11
Barossa (DC)	IRL	M	23
Barossa (DC)	ITA	F	15
Barossa (DC)	ITA	M	22
Barossa (DC)	JPN	F	9
Barossa (DC)	KOR	F	5
Barossa (DC)	KOR	M	4
Barossa (DC)	LBN	M	3
Barossa (DC)	LKA	F	7
Barossa (DC)	LKA	M	3
Barossa (DC)	MLT	F	4
Barossa (DC)	MLT	M	8
Barossa (DC)	MYS	F	15
Barossa (DC)	MYS	M	3
Barossa (DC)	NLD	F	47
Barossa (DC)	NLD	M	33
Barossa (DC)	NPL	M	5
Barossa (DC)	NZL	F	83
Barossa (DC)	NZL	M	88
Barossa (DC)	PHL	F	24
Barossa (DC)	PHL	M	4
Barossa (DC)	PNG	F	9
Barossa (DC)	PNG	M	6
Barossa (DC)	POL	F	6
Barossa (DC)	POL	M	3
Barossa (DC)	SGP	F	3
Barossa (DC)	SGP	M	3
Barossa (DC)	THA	F	15
Barossa (DC)	THA	M	8
Barossa (DC)	TWN	M	3
Barossa (DC)	USA	F	35
Barossa (DC)	USA	M	21
Barossa (DC)	VNM	M	5
Barossa (DC)	ZAF	F	32
Barossa (DC)	ZAF	M	35
Barossa (DC)	ZWE	F	9
Barossa (DC)	ZWE	M	4
Barunga West (DC)		F	104
Barunga West (DC)		M	128
Barunga West (DC)	AUS	F	1022
Barunga West (DC)	AUS	M	1092
Barunga West (DC)	DEU	F	5
Barunga West (DC)	DEU	M	6
Barunga West (DC)	FRA	M	3
Barunga West (DC)	GBR	F	68
Barunga West (DC)	GBR	M	49
Barunga West (DC)	IDN	F	3
Barunga West (DC)	MLT	F	3
Barunga West (DC)	MLT	M	3
Barunga West (DC)	NLD	F	3
Barunga West (DC)	NLD	M	9
Barunga West (DC)	NZL	F	5
Barunga West (DC)	NZL	M	3
Barunga West (DC)	PHL	F	3
Barunga West (DC)	POL	F	3
Barunga West (DC)	THA	F	3
Barunga West (DC)	ZWE	F	3
Berri and Barmera (DC)		F	476
Berri and Barmera (DC)		M	474
Berri and Barmera (DC)	AUS	F	4201
Berri and Barmera (DC)	AUS	M	4247
Berri and Barmera (DC)	BGD	F	3
Berri and Barmera (DC)	BGD	M	3
Berri and Barmera (DC)	BIH	F	3
Berri and Barmera (DC)	CAN	F	3
Berri and Barmera (DC)	CHN	F	9
Berri and Barmera (DC)	CHN	M	4
Berri and Barmera (DC)	DEU	F	21
Berri and Barmera (DC)	DEU	M	24
Berri and Barmera (DC)	FRA	F	3
Berri and Barmera (DC)	FRA	M	7
Berri and Barmera (DC)	GBR	F	214
Berri and Barmera (DC)	GBR	M	176
Berri and Barmera (DC)	GRC	F	82
Berri and Barmera (DC)	GRC	M	76
Berri and Barmera (DC)	HRV	F	18
Berri and Barmera (DC)	HRV	M	18
Berri and Barmera (DC)	IND	F	55
Berri and Barmera (DC)	IND	M	57
Berri and Barmera (DC)	IRL	F	6
Berri and Barmera (DC)	IRL	M	8
Berri and Barmera (DC)	ITA	F	25
Berri and Barmera (DC)	ITA	M	28
Berri and Barmera (DC)	JPN	F	3
Berri and Barmera (DC)	KOR	F	3
Berri and Barmera (DC)	KOR	M	5
Berri and Barmera (DC)	LBN	F	8
Berri and Barmera (DC)	LBN	M	7
Berri and Barmera (DC)	LKA	F	4
Berri and Barmera (DC)	LKA	M	4
Berri and Barmera (DC)	MYS	M	5
Berri and Barmera (DC)	NLD	F	14
Berri and Barmera (DC)	NLD	M	24
Berri and Barmera (DC)	NZL	F	31
Berri and Barmera (DC)	NZL	M	32
Berri and Barmera (DC)	PHL	F	54
Berri and Barmera (DC)	PHL	M	22
Berri and Barmera (DC)	PNG	F	3
Berri and Barmera (DC)	SGP	F	3
Berri and Barmera (DC)	THA	F	3
Berri and Barmera (DC)	TUR	F	3
Berri and Barmera (DC)	TUR	M	3
Berri and Barmera (DC)	TWN	F	5
Berri and Barmera (DC)	TWN	M	3
Berri and Barmera (DC)	USA	F	3
Berri and Barmera (DC)	USA	M	7
Berri and Barmera (DC)	ZAF	F	8
Berri and Barmera (DC)	ZAF	M	9
Burnside (C)		F	1670
Burnside (C)		M	1429
Burnside (C)	AFG	F	4
Burnside (C)	AFG	M	8
Burnside (C)	AUS	F	15060
Burnside (C)	AUS	M	13573
Burnside (C)	BGD	F	23
Burnside (C)	BGD	M	28
Burnside (C)	BIH	F	9
Burnside (C)	BIH	M	15
Burnside (C)	CAN	F	64
Burnside (C)	CAN	M	45
Burnside (C)	CHL	F	7
Burnside (C)	CHL	M	13
Burnside (C)	CHN	F	1212
Burnside (C)	CHN	M	949
Burnside (C)	DEU	F	186
Burnside (C)	DEU	M	125
Burnside (C)	EGY	F	34
Burnside (C)	EGY	M	55
Burnside (C)	FJI	F	20
Burnside (C)	FJI	M	15
Burnside (C)	FRA	F	40
Burnside (C)	FRA	M	33
Burnside (C)	GBR	F	1250
Burnside (C)	GBR	M	1241
Burnside (C)	GRC	F	110
Burnside (C)	GRC	M	88
Burnside (C)	HKG	F	180
Burnside (C)	HKG	M	158
Burnside (C)	HRV	F	29
Burnside (C)	HRV	M	16
Burnside (C)	IDN	F	58
Burnside (C)	IDN	M	49
Burnside (C)	IND	F	470
Burnside (C)	IND	M	469
Burnside (C)	IRL	F	33
Burnside (C)	IRL	M	45
Burnside (C)	IRN	F	148
Burnside (C)	IRN	M	138
Burnside (C)	IRQ	F	6
Burnside (C)	IRQ	M	12
Burnside (C)	ITA	F	343
Burnside (C)	ITA	M	316
Burnside (C)	JPN	F	80
Burnside (C)	JPN	M	44
Burnside (C)	KHM	F	24
Burnside (C)	KHM	M	14
Burnside (C)	KOR	F	203
Burnside (C)	KOR	M	164
Burnside (C)	LBN	F	41
Burnside (C)	LBN	M	40
Burnside (C)	LKA	F	191
Burnside (C)	LKA	M	183
Burnside (C)	MLT	F	17
Burnside (C)	MLT	M	13
Burnside (C)	MMR	F	3
Burnside (C)	MMR	M	4
Burnside (C)	MUS	F	3
Burnside (C)	MYS	F	449
Burnside (C)	MYS	M	361
Burnside (C)	NLD	F	45
Burnside (C)	NLD	M	51
Burnside (C)	NPL	F	12
Burnside (C)	NPL	M	12
Burnside (C)	NZL	F	200
Burnside (C)	NZL	M	208
Burnside (C)	PAK	F	44
Burnside (C)	PAK	M	55
Burnside (C)	PHL	F	113
Burnside (C)	PHL	M	76
Burnside (C)	PNG	F	17
Burnside (C)	PNG	M	11
Burnside (C)	POL	F	63
Burnside (C)	POL	M	45
Burnside (C)	SGP	F	134
Burnside (C)	SGP	M	130
Burnside (C)	THA	F	57
Burnside (C)	THA	M	29
Burnside (C)	TUR	F	15
Burnside (C)	TUR	M	21
Burnside (C)	TWN	F	83
Burnside (C)	TWN	M	75
Burnside (C)	USA	F	118
Burnside (C)	USA	M	115
Burnside (C)	VNM	F	142
Burnside (C)	VNM	M	114
Burnside (C)	ZAF	F	136
Burnside (C)	ZAF	M	122
Burnside (C)	ZWE	F	31
Burnside (C)	ZWE	M	28
Campbelltown (C) (SA)		F	1866
Campbelltown (C) (SA)		M	1781
Campbelltown (C) (SA)	AFG	F	28
Campbelltown (C) (SA)	AFG	M	20
Campbelltown (C) (SA)	AUS	F	15904
Campbelltown (C) (SA)	AUS	M	15158
Campbelltown (C) (SA)	BGD	F	40
Campbelltown (C) (SA)	BGD	M	46
Campbelltown (C) (SA)	BIH	F	15
Campbelltown (C) (SA)	BIH	M	15
Campbelltown (C) (SA)	CAN	F	30
Campbelltown (C) (SA)	CAN	M	35
Campbelltown (C) (SA)	CHL	F	3
Campbelltown (C) (SA)	CHL	M	5
Campbelltown (C) (SA)	CHN	F	1076
Campbelltown (C) (SA)	CHN	M	925
Campbelltown (C) (SA)	DEU	F	187
Campbelltown (C) (SA)	DEU	M	129
Campbelltown (C) (SA)	EGY	F	58
Campbelltown (C) (SA)	EGY	M	53
Campbelltown (C) (SA)	FJI	F	11
Campbelltown (C) (SA)	FJI	M	13
Campbelltown (C) (SA)	FRA	F	23
Campbelltown (C) (SA)	FRA	M	22
Campbelltown (C) (SA)	GBR	F	1038
Campbelltown (C) (SA)	GBR	M	1013
Campbelltown (C) (SA)	GRC	F	176
Campbelltown (C) (SA)	GRC	M	170
Campbelltown (C) (SA)	HKG	F	160
Campbelltown (C) (SA)	HKG	M	165
Campbelltown (C) (SA)	HRV	F	49
Campbelltown (C) (SA)	HRV	M	39
Campbelltown (C) (SA)	IDN	F	54
Campbelltown (C) (SA)	IDN	M	52
Campbelltown (C) (SA)	IND	F	757
Campbelltown (C) (SA)	IND	M	861
Campbelltown (C) (SA)	IRL	F	43
Campbelltown (C) (SA)	IRL	M	43
Campbelltown (C) (SA)	IRN	F	166
Campbelltown (C) (SA)	IRN	M	176
Campbelltown (C) (SA)	IRQ	F	25
Campbelltown (C) (SA)	IRQ	M	29
Campbelltown (C) (SA)	ITA	F	1777
Campbelltown (C) (SA)	ITA	M	1647
Campbelltown (C) (SA)	JPN	F	41
Campbelltown (C) (SA)	JPN	M	27
Campbelltown (C) (SA)	KHM	F	17
Campbelltown (C) (SA)	KHM	M	17
Campbelltown (C) (SA)	KOR	F	254
Campbelltown (C) (SA)	KOR	M	251
Campbelltown (C) (SA)	LBN	F	84
Campbelltown (C) (SA)	LBN	M	88
Campbelltown (C) (SA)	LKA	F	227
Campbelltown (C) (SA)	LKA	M	242
Campbelltown (C) (SA)	MKD	M	3
Campbelltown (C) (SA)	MLT	F	31
Campbelltown (C) (SA)	MLT	M	21
Campbelltown (C) (SA)	MMR	F	14
Campbelltown (C) (SA)	MMR	M	12
Campbelltown (C) (SA)	MUS	F	4
Campbelltown (C) (SA)	MUS	M	5
Campbelltown (C) (SA)	MYS	F	454
Campbelltown (C) (SA)	MYS	M	362
Campbelltown (C) (SA)	NLD	F	97
Campbelltown (C) (SA)	NLD	M	87
Campbelltown (C) (SA)	NPL	F	29
Campbelltown (C) (SA)	NPL	M	26
Campbelltown (C) (SA)	NZL	F	135
Campbelltown (C) (SA)	NZL	M	146
Campbelltown (C) (SA)	PAK	F	55
Campbelltown (C) (SA)	PAK	M	53
Campbelltown (C) (SA)	PHL	F	199
Campbelltown (C) (SA)	PHL	M	110
Campbelltown (C) (SA)	PNG	F	19
Campbelltown (C) (SA)	PNG	M	14
Campbelltown (C) (SA)	POL	F	109
Campbelltown (C) (SA)	POL	M	86
Campbelltown (C) (SA)	SGP	F	88
Campbelltown (C) (SA)	SGP	M	84
Campbelltown (C) (SA)	THA	F	36
Campbelltown (C) (SA)	THA	M	23
Campbelltown (C) (SA)	TUR	F	16
Campbelltown (C) (SA)	TUR	M	17
Campbelltown (C) (SA)	TWN	F	43
Campbelltown (C) (SA)	TWN	M	39
Campbelltown (C) (SA)	USA	F	65
Campbelltown (C) (SA)	USA	M	76
Campbelltown (C) (SA)	VNM	F	121
Campbelltown (C) (SA)	VNM	M	88
Campbelltown (C) (SA)	ZAF	F	119
Campbelltown (C) (SA)	ZAF	M	100
Campbelltown (C) (SA)	ZWE	F	27
Campbelltown (C) (SA)	ZWE	M	22
Ceduna (DC)		F	222
Ceduna (DC)		M	202
Ceduna (DC)	AUS	F	1384
Ceduna (DC)	AUS	M	1395
Ceduna (DC)	CAN	F	4
Ceduna (DC)	DEU	M	5
Ceduna (DC)	FJI	M	3
Ceduna (DC)	GBR	F	36
Ceduna (DC)	GBR	M	28
Ceduna (DC)	GRC	F	6
Ceduna (DC)	GRC	M	6
Ceduna (DC)	IND	F	13
Ceduna (DC)	IND	M	9
Ceduna (DC)	IRL	M	3
Ceduna (DC)	ITA	M	4
Ceduna (DC)	KOR	M	5
Ceduna (DC)	MYS	F	3
Ceduna (DC)	NLD	M	3
Ceduna (DC)	NZL	F	16
