POA_CODE_2016	Landlord	Rent.min	occupied_private_dwellings_being_rented
POA3820	Person not in same household	11812	80
POA3820	Person not in same household	14437	55
POA3820	Person not in same household	18375	22
POA3820	Person not in same household	34125	3
POA3820	Real estate agent	5250	3
POA3820	Real estate agent	7875	45
POA3820	Real estate agent	10500	68
POA3820	Real estate agent	11812	274
POA3820	Real estate agent	14437	267
POA3820	Real estate agent	18375	153
POA3820	Real estate agent	23625	10
POA3820	Real estate agent	28875	3
POA3820	State or territory housing authority	0	12
POA3820	State or territory housing authority	3937	13
POA3820	State or territory housing authority	5250	82
POA3820	State or territory housing authority	7875	40
POA3820	State or territory housing authority	10500	19
POA3820	State or territory housing authority	11812	23
POA3820	State or territory housing authority	14437	3
POA3821		0	4
POA3821	(Other)	0	4
POA3821	Person not in same household	0	18
POA3821	Person not in same household	5250	10
POA3821	Person not in same household	7875	7
POA3821	Person not in same household	10500	9
POA3821	Person not in same household	11812	14
POA3821	Person not in same household	14437	3
POA3821	Real estate agent	11812	6
POA3821	Real estate agent	14437	4
POA3821	Real estate agent	18375	3
POA3822		0	3
POA3822	(Other)	0	4
POA3822	Person not in same household	5250	3
POA3822	Person not in same household	10500	7
POA3822	Person not in same household	11812	3
POA3822	Real estate agent	10500	7
POA3822	Real estate agent	11812	4
POA3822	Real estate agent	14437	3
POA3822	Real estate agent	18375	4
POA3823		0	6
POA3823	(Other)	0	3
POA3823	Person not in same household	0	3
POA3823	Person not in same household	5250	3
POA3823	Person not in same household	7875	3
POA3823	Person not in same household	10500	7
POA3823	Person not in same household	11812	6
POA3823	Person not in same household	14437	7
POA3823	Real estate agent	7875	3
POA3823	Real estate agent	10500	6
POA3823	Real estate agent	11812	14
POA3823	Real estate agent	14437	35
POA3823	Real estate agent	18375	6
POA3823	State or territory housing authority	5250	6
POA3824		0	8
POA3824		5250	3
POA3824		14437	3
POA3824	(Other)	5250	3
POA3824	(Other)	7875	3
POA3824	Co-op/church group etc	5250	6
POA3824	Person not in same household	0	18
POA3824	Person not in same household	5250	8
POA3824	Person not in same household	7875	25
POA3824	Person not in same household	10500	16
POA3824	Person not in same household	11812	19
POA3824	Person not in same household	14437	16
POA3824	Person not in same household	18375	4
POA3824	Real estate agent	5250	6
POA3824	Real estate agent	7875	11
POA3824	Real estate agent	10500	16
POA3824	Real estate agent	11812	53
POA3824	Real estate agent	14437	97
POA3824	Real estate agent	18375	19
POA3824	State or territory housing authority	5250	10
POA3824	State or territory housing authority	7875	4
POA3825		0	18
POA3825		3937	3
POA3825		5250	7
POA3825		7875	7
POA3825		11812	4
POA3825		18375	3
POA3825	(Other)	0	7
POA3825	(Other)	3937	3
POA3825	(Other)	5250	11
POA3825	(Other)	7875	17
POA3825	(Other)	10500	7
POA3825	(Other)	11812	3
POA3825	(Other)	14437	8
POA3825	(Other)	18375	9
POA3825	Co-op/church group etc	0	5
POA3825	Co-op/church group etc	3937	8
POA3825	Co-op/church group etc	5250	10
POA3825	Co-op/church group etc	7875	30
POA3825	Co-op/church group etc	10500	4
POA3825	Co-op/church group etc	18375	3
POA3825	Person not in same household	0	45
POA3825	Person not in same household	3937	4
POA3825	Person not in same household	5250	71
POA3825	Person not in same household	7875	119
POA3825	Person not in same household	10500	77
POA3825	Person not in same household	11812	73
POA3825	Person not in same household	14437	23
POA3825	Person not in same household	18375	15
POA3825	Real estate agent	0	4
POA3825	Real estate agent	3937	11
POA3825	Real estate agent	5250	222
POA3825	Real estate agent	7875	292
POA3825	Real estate agent	10500	151
POA3825	Real estate agent	11812	263
POA3825	Real estate agent	14437	117
POA3825	Real estate agent	18375	16
POA3825	State or territory housing authority	0	50
POA3825	State or territory housing authority	3937	120
POA3825	State or territory housing authority	5250	148
POA3825	State or territory housing authority	7875	102
POA3825	State or territory housing authority	10500	11
POA3825	State or territory housing authority	11812	4
POA3825	State or territory housing authority	14437	3
POA3825	State or territory housing authority	18375	4
POA3831	Person not in same household	0	7
POA3831	Person not in same household	5250	5
POA3831	Person not in same household	7875	10
POA3831	Person not in same household	10500	10
POA3831	Person not in same household	14437	4
POA3831	Person not in same household	18375	3
POA3831	Real estate agent	7875	3
POA3831	Real estate agent	10500	3
POA3831	Real estate agent	11812	3
POA3831	Real estate agent	14437	5
POA3831	State or territory housing authority	5250	3
POA3832		0	3
POA3832	Person not in same household	10500	3
POA3832	Real estate agent	7875	3
POA3833	Person not in same household	7875	3
POA3833	Person not in same household	11812	3
POA3835		0	4
POA3835	Person not in same household	0	3
POA3835	Person not in same household	5250	3
POA3835	Person not in same household	7875	4
POA3835	Person not in same household	10500	4
POA3835	Person not in same household	11812	3
POA3835	Real estate agent	10500	4
POA3835	Real estate agent	11812	3
POA3840		0	18
POA3840		5250	3
POA3840		7875	3
POA3840		10500	3
POA3840		11812	3
POA3840	(Other)	0	6
POA3840	(Other)	5250	3
POA3840	(Other)	7875	10
POA3840	(Other)	10500	5
POA3840	(Other)	11812	3
POA3840	Co-op/church group etc	0	8
POA3840	Co-op/church group etc	3937	5
POA3840	Co-op/church group etc	5250	3
POA3840	Co-op/church group etc	7875	36
POA3840	Co-op/church group etc	10500	6
POA3840	Co-op/church group etc	11812	3
POA3840	Person not in same household	0	30
POA3840	Person not in same household	3937	14
POA3840	Person not in same household	5250	47
POA3840	Person not in same household	7875	97
POA3840	Person not in same household	10500	48
POA3840	Person not in same household	11812	59
POA3840	Person not in same household	14437	10
POA3840	Person not in same household	18375	4
POA3840	Person not in same household	23625	3
POA3840	Person not in same household	49875	6
POA3840	Real estate agent	0	3
POA3840	Real estate agent	3937	10
POA3840	Real estate agent	5250	121
POA3840	Real estate agent	7875	474
POA3840	Real estate agent	10500	197
POA3840	Real estate agent	11812	190
POA3840	Real estate agent	14437	85
POA3840	Real estate agent	18375	10
POA3840	Real estate agent	23625	3
POA3840	Real estate agent	34125	3
POA3840	State or territory housing authority	0	37
POA3840	State or territory housing authority	3937	70
POA3840	State or territory housing authority	5250	119
POA3840	State or territory housing authority	7875	81
POA3840	State or territory housing authority	10500	14
POA3840	State or territory housing authority	11812	8
POA3840	State or territory housing authority	14437	4
POA3842		0	3
POA3842	(Other)	7875	3
POA3842	Co-op/church group etc	7875	9
POA3842	Co-op/church group etc	10500	3
POA3842	Person not in same household	0	3
POA3842	Person not in same household	3937	4
POA3842	Person not in same household	5250	5
POA3842	Person not in same household	7875	29
POA3842	Person not in same household	10500	27
POA3842	Person not in same household	11812	12
POA3842	Person not in same household	14437	4
POA3842	Real estate agent	5250	3
POA3842	Real estate agent	7875	86
POA3842	Real estate agent	10500	73
POA3842	Real estate agent	11812	86
POA3842	Real estate agent	14437	50
POA3842	State or territory housing authority	0	8
POA3842	State or territory housing authority	3937	4
POA3842	State or territory housing authority	5250	44
POA3842	State or territory housing authority	7875	44
POA3842	State or territory housing authority	10500	3
POA3844		0	21
POA3844		5250	6
POA3844		10500	6
POA3844		11812	3
POA3844	(Other)	0	9
POA3844	(Other)	3937	4
POA3844	(Other)	5250	7
POA3844	(Other)	7875	24
POA3844	(Other)	10500	10
POA3844	(Other)	11812	5
POA3844	(Other)	14437	3
POA3844	(Other)	18375	4
POA3844	Co-op/church group etc	0	3
POA3844	Co-op/church group etc	3937	4
POA3844	Co-op/church group etc	5250	11
POA3844	Co-op/church group etc	7875	12
POA3844	Co-op/church group etc	10500	10
POA3844	Co-op/church group etc	11812	7
POA3844	Person not in same household	0	46
POA3844	Person not in same household	3937	7
POA3844	Person not in same household	5250	45
POA3844	Person not in same household	7875	75
POA3844	Person not in same household	10500	81
POA3844	Person not in same household	11812	104
POA3844	Person not in same household	14437	90
POA3844	Person not in same household	18375	27
POA3844	Person not in same household	23625	5
POA3844	Real estate agent	0	3
POA3844	Real estate agent	5250	73
POA3844	Real estate agent	7875	234
POA3844	Real estate agent	10500	218
POA3844	Real estate agent	11812	446
POA3844	Real estate agent	14437	508
POA3844	Real estate agent	18375	234
POA3844	Real estate agent	23625	18
POA3844	Real estate agent	28875	3
POA3844	State or territory housing authority	0	19
POA3844	State or territory housing authority	3937	19
POA3844	State or territory housing authority	5250	141
POA3844	State or territory housing authority	7875	77
POA3844	State or territory housing authority	10500	31
POA3844	State or territory housing authority	11812	10
POA3844	State or territory housing authority	14437	5
POA3847		0	7
POA3847	(Other)	0	3
POA3847	(Other)	5250	4
POA3847	(Other)	10500	3
POA3847	Person not in same household	0	9
POA3847	Person not in same household	5250	9
POA3847	Person not in same household	7875	10
POA3847	Person not in same household	10500	3
POA3847	Person not in same household	14437	4
POA3847	Real estate agent	5250	7
POA3847	Real estate agent	7875	15
POA3847	Real estate agent	10500	7
POA3847	Real estate agent	11812	26
POA3847	Real estate agent	14437	12
POA3847	Real estate agent	18375	5
POA3847	State or territory housing authority	5250	3
POA3850		0	23
POA3850		5250	3
POA3850		7875	5
POA3850		11812	3
POA3850		14437	3
POA3850	(Other)	0	4
POA3850	(Other)	5250	6
POA3850	(Other)	7875	6
POA3850	(Other)	11812	57
POA3850	(Other)	14437	49
POA3850	(Other)	18375	6
POA3850	(Other)	23625	3
POA3850	Co-op/church group etc	0	7
POA3850	Co-op/church group etc	3937	5
POA3850	Co-op/church group etc	5250	5
POA3850	Co-op/church group etc	7875	12
POA3850	Co-op/church group etc	10500	6
POA3850	Co-op/church group etc	11812	7
POA3850	Co-op/church group etc	14437	3
POA3850	Person not in same household	0	15
POA3850	Person not in same household	3937	4
POA3850	Person not in same household	5250	16
POA3850	Person not in same household	7875	39
POA3850	Person not in same household	10500	34
POA3850	Person not in same household	11812	40
POA3850	Person not in same household	14437	24
POA3850	Person not in same household	18375	12
POA3850	Person not in same household	23625	3
POA3850	Real estate agent	0	3
POA3850	Real estate agent	3937	7
POA3850	Real estate agent	5250	31
POA3850	Real estate agent	7875	134
POA3850	Real estate agent	10500	138
POA3850	Real estate agent	11812	259
POA3850	Real estate agent	14437	295
POA3850	Real estate agent	18375	182
POA3850	Real estate agent	23625	35
POA3850	Real estate agent	34125	3
POA3850	State or territory housing authority	0	25
POA3850	State or territory housing authority	3937	15
POA3850	State or territory housing authority	5250	132
POA3850	State or territory housing authority	7875	74
POA3850	State or territory housing authority	10500	13
POA3850	State or territory housing authority	11812	4
POA3850	State or territory housing authority	14437	3
POA3851		0	19
POA3851	(Other)	0	6
POA3851	(Other)	5250	3
POA3851	(Other)	7875	3
POA3851	(Other)	10500	3
POA3851	(Other)	11812	3
POA3851	(Other)	14437	3
POA3851	Person not in same household	0	19
POA3851	Person not in same household	3937	3
POA3851	Person not in same household	5250	19
POA3851	Person not in same household	7875	30
POA3851	Person not in same household	10500	13
POA3851	Person not in same household	11812	12
POA3851	Person not in same household	14437	6
POA3851	Person not in same household	18375	4
POA3851	Real estate agent	5250	4
POA3851	Real estate agent	7875	13
POA3851	Real estate agent	10500	14
POA3851	Real estate agent	11812	14
POA3851	Real estate agent	14437	8
POA3851	Real estate agent	18375	9
POA3851	Real estate agent	28875	3
POA3854	Person not in same household	0	6
POA3854	Person not in same household	5250	3
POA3854	Person not in same household	7875	5
POA3854	Person not in same household	10500	11
POA3854	Person not in same household	11812	4
POA3854	Real estate agent	10500	3
POA3854	Real estate agent	11812	5
POA3854	Real estate agent	14437	9
POA3856	Person not in same household	0	4
POA3856	Person not in same household	10500	4
POA3856	Person not in same household	11812	3
POA3856	Real estate agent	10500	8
POA3857	Person not in same household	5250	3
POA3857	Real estate agent	11812	3
POA3858		0	10
POA3858	(Other)	0	12
POA3858	(Other)	3937	3
POA3858	(Other)	10500	3
POA3858	(Other)	14437	3
POA3858	Person not in same household	0	7
POA3858	Person not in same household	5250	13
POA3858	Person not in same household	7875	20
POA3858	Person not in same household	10500	15
POA3858	Person not in same household	11812	13
POA3858	Person not in same household	14437	9
POA3858	Real estate agent	5250	10
POA3858	Real estate agent	7875	40
POA3858	Real estate agent	10500	14
