SA4_NAME16	Age	EnglishProficiency	SpeaksEnglishOnly	YearOfArrival.max	persons_born_overseas
Brisbane - East	15-24	Speaks English well or very well	0	2016	51
Brisbane - East	15-24	Speaks English not well or not at all	0		14
Brisbane - East	15-24	Speaks English not well or not at all	0	2000	4
Brisbane - East	15-24	Speaks English not well or not at all	0	2010	4
Brisbane - East	15-24	Speaks English not well or not at all	0	2011	3
Brisbane - East	15-24	Speaks English not well or not at all	0	2014	8
Brisbane - East	15-24	Speaks English not well or not at all	0	2015	3
Brisbane - East	15-24	Speaks English not well or not at all	0	2016	10
Brisbane - East	25-34				6
Brisbane - East	25-34			2000	3
Brisbane - East	25-34			2010	3
Brisbane - East	25-34		0		3
Brisbane - East	25-34		0	2010	8
Brisbane - East	25-34		1		94
Brisbane - East	25-34		1	2000	1075
Brisbane - East	25-34		1	2005	597
Brisbane - East	25-34		1	2010	916
Brisbane - East	25-34		1	2011	201
Brisbane - East	25-34		1	2012	206
Brisbane - East	25-34		1	2013	137
Brisbane - East	25-34		1	2014	120
Brisbane - East	25-34		1	2015	93
Brisbane - East	25-34		1	2016	48
Brisbane - East	25-34	Speaks English well or very well	0		39
Brisbane - East	25-34	Speaks English well or very well	0	2000	249
Brisbane - East	25-34	Speaks English well or very well	0	2005	255
Brisbane - East	25-34	Speaks English well or very well	0	2010	689
Brisbane - East	25-34	Speaks English well or very well	0	2011	118
Brisbane - East	25-34	Speaks English well or very well	0	2012	130
Brisbane - East	25-34	Speaks English well or very well	0	2013	132
Brisbane - East	25-34	Speaks English well or very well	0	2014	115
Brisbane - East	25-34	Speaks English well or very well	0	2015	107
Brisbane - East	25-34	Speaks English well or very well	0	2016	56
Brisbane - East	25-34	Speaks English not well or not at all	0		14
Brisbane - East	25-34	Speaks English not well or not at all	0	2005	5
Brisbane - East	25-34	Speaks English not well or not at all	0	2010	16
Brisbane - East	25-34	Speaks English not well or not at all	0	2011	9
Brisbane - East	25-34	Speaks English not well or not at all	0	2012	11
Brisbane - East	25-34	Speaks English not well or not at all	0	2013	12
Brisbane - East	25-34	Speaks English not well or not at all	0	2014	9
Brisbane - East	25-34	Speaks English not well or not at all	0	2015	14
Brisbane - East	25-34	Speaks English not well or not at all	0	2016	7
Brisbane - East	35-44				3
Brisbane - East	35-44			2000	3
Brisbane - East	35-44		0		4
Brisbane - East	35-44		0	2000	9
Brisbane - East	35-44		0	2005	4
Brisbane - East	35-44		0	2010	11
Brisbane - East	35-44		1		120
Brisbane - East	35-44		1	2000	2322
Brisbane - East	35-44		1	2005	1040
Brisbane - East	35-44		1	2010	1270
Brisbane - East	35-44		1	2011	287
Brisbane - East	35-44		1	2012	200
Brisbane - East	35-44		1	2013	152
Brisbane - East	35-44		1	2014	84
Brisbane - East	35-44		1	2015	110
Brisbane - East	35-44		1	2016	37
Brisbane - East	35-44	Speaks English well or very well	0		38
Brisbane - East	35-44	Speaks English well or very well	0	2000	590
Brisbane - East	35-44	Speaks English well or very well	0	2005	581
Brisbane - East	35-44	Speaks English well or very well	0	2010	926
Brisbane - East	35-44	Speaks English well or very well	0	2011	128
Brisbane - East	35-44	Speaks English well or very well	0	2012	129
Brisbane - East	35-44	Speaks English well or very well	0	2013	125
Brisbane - East	35-44	Speaks English well or very well	0	2014	68
Brisbane - East	35-44	Speaks English well or very well	0	2015	73
Brisbane - East	35-44	Speaks English well or very well	0	2016	37
Brisbane - East	35-44	Speaks English not well or not at all	0		3
Brisbane - East	35-44	Speaks English not well or not at all	0	2000	22
Brisbane - East	35-44	Speaks English not well or not at all	0	2005	24
Brisbane - East	35-44	Speaks English not well or not at all	0	2010	56
Brisbane - East	35-44	Speaks English not well or not at all	0	2011	6
Brisbane - East	35-44	Speaks English not well or not at all	0	2012	14
Brisbane - East	35-44	Speaks English not well or not at all	0	2013	12
Brisbane - East	35-44	Speaks English not well or not at all	0	2014	11
Brisbane - East	35-44	Speaks English not well or not at all	0	2015	9
Brisbane - East	35-44	Speaks English not well or not at all	0	2016	3
Brisbane - East	45-54				8
Brisbane - East	45-54			2000	9
Brisbane - East	45-54			2005	3
Brisbane - East	45-54			2010	3
Brisbane - East	45-54		0	2000	7
Brisbane - East	45-54		0	2010	5
Brisbane - East	45-54		1		127
Brisbane - East	45-54		1	2000	4510
Brisbane - East	45-54		1	2005	1334
Brisbane - East	45-54		1	2010	1312
Brisbane - East	45-54		1	2011	191
Brisbane - East	45-54		1	2012	150
Brisbane - East	45-54		1	2013	100
Brisbane - East	45-54		1	2014	77
Brisbane - East	45-54		1	2015	55
Brisbane - East	45-54		1	2016	26
Brisbane - East	45-54	Speaks English well or very well	0		31
Brisbane - East	45-54	Speaks English well or very well	0	2000	940
Brisbane - East	45-54	Speaks English well or very well	0	2005	430
Brisbane - East	45-54	Speaks English well or very well	0	2010	452
Brisbane - East	45-54	Speaks English well or very well	0	2011	59
Brisbane - East	45-54	Speaks English well or very well	0	2012	53
Brisbane - East	45-54	Speaks English well or very well	0	2013	49
Brisbane - East	45-54	Speaks English well or very well	0	2014	29
Brisbane - East	45-54	Speaks English well or very well	0	2015	30
Brisbane - East	45-54	Speaks English well or very well	0	2016	8
Brisbane - East	45-54	Speaks English not well or not at all	0		4
Brisbane - East	45-54	Speaks English not well or not at all	0	2000	63
Brisbane - East	45-54	Speaks English not well or not at all	0	2005	33
Brisbane - East	45-54	Speaks English not well or not at all	0	2010	21
Brisbane - East	45-54	Speaks English not well or not at all	0	2011	3
Brisbane - East	45-54	Speaks English not well or not at all	0	2012	4
Brisbane - East	45-54	Speaks English not well or not at all	0	2014	8
Brisbane - East	45-54	Speaks English not well or not at all	0	2015	8
Brisbane - East	45-54	Speaks English not well or not at all	0	2016	3
Brisbane - East	55-64				5
Brisbane - East	55-64			2000	7
Brisbane - East	55-64		0	2000	7
Brisbane - East	55-64		0	2010	3
Brisbane - East	55-64		1		109
Brisbane - East	55-64		1	2000	4890
Brisbane - East	55-64		1	2005	583
Brisbane - East	55-64		1	2010	381
Brisbane - East	55-64		1	2011	65
Brisbane - East	55-64		1	2012	60
Brisbane - East	55-64		1	2013	46
Brisbane - East	55-64		1	2014	24
Brisbane - East	55-64		1	2015	25
Brisbane - East	55-64		1	2016	19
Brisbane - East	55-64	Speaks English well or very well	0		25
Brisbane - East	55-64	Speaks English well or very well	0	2000	1091
Brisbane - East	55-64	Speaks English well or very well	0	2005	146
Brisbane - East	55-64	Speaks English well or very well	0	2010	103
Brisbane - East	55-64	Speaks English well or very well	0	2011	18
Brisbane - East	55-64	Speaks English well or very well	0	2012	16
Brisbane - East	55-64	Speaks English well or very well	0	2013	9
Brisbane - East	55-64	Speaks English well or very well	0	2014	7
Brisbane - East	55-64	Speaks English well or very well	0	2015	5
Brisbane - East	55-64	Speaks English not well or not at all	0		19
Brisbane - East	55-64	Speaks English not well or not at all	0	2000	117
Brisbane - East	55-64	Speaks English not well or not at all	0	2005	11
Brisbane - East	55-64	Speaks English not well or not at all	0	2010	15
Brisbane - East	55-64	Speaks English not well or not at all	0	2011	3
Brisbane - East	55-64	Speaks English not well or not at all	0	2012	12
Brisbane - East	55-64	Speaks English not well or not at all	0	2013	12
Brisbane - East	55-64	Speaks English not well or not at all	0	2015	4
Brisbane - East	55-64	Speaks English not well or not at all	0	2016	9
Brisbane - East	65-74				5
Brisbane - East	65-74			2000	8
Brisbane - East	65-74		0	2000	6
Brisbane - East	65-74		1		120
Brisbane - East	65-74		1	2000	4430
Brisbane - East	65-74		1	2005	209
Brisbane - East	65-74		1	2010	183
Brisbane - East	65-74		1	2011	34
Brisbane - East	65-74		1	2012	20
Brisbane - East	65-74		1	2013	19
Brisbane - East	65-74		1	2014	13
Brisbane - East	65-74		1	2015	13
Brisbane - East	65-74		1	2016	7
Brisbane - East	65-74	Speaks English well or very well	0		21
Brisbane - East	65-74	Speaks English well or very well	0	2000	898
Brisbane - East	65-74	Speaks English well or very well	0	2005	25
Brisbane - East	65-74	Speaks English well or very well	0	2010	43
Brisbane - East	65-74	Speaks English well or very well	0	2011	7
Brisbane - East	65-74	Speaks English well or very well	0	2012	10
Brisbane - East	65-74	Speaks English well or very well	0	2013	5
Brisbane - East	65-74	Speaks English well or very well	0	2014	5
Brisbane - East	65-74	Speaks English well or very well	0	2016	5
Brisbane - East	65-74	Speaks English not well or not at all	0		15
Brisbane - East	65-74	Speaks English not well or not at all	0	2000	115
Brisbane - East	65-74	Speaks English not well or not at all	0	2005	10
Brisbane - East	65-74	Speaks English not well or not at all	0	2010	5
Brisbane - East	65-74	Speaks English not well or not at all	0	2012	3
Brisbane - East	65-74	Speaks English not well or not at all	0	2013	3
Brisbane - East	65-74	Speaks English not well or not at all	0	2015	5
Brisbane - East	65-74	Speaks English not well or not at all	0	2016	3
Brisbane - East	75-84				16
Brisbane - East	75-84			2000	16
Brisbane - East	75-84		0	2000	10
Brisbane - East	75-84		1		82
Brisbane - East	75-84		1	2000	2168
Brisbane - East	75-84		1	2005	108
Brisbane - East	75-84		1	2010	79
Brisbane - East	75-84		1	2011	13
Brisbane - East	75-84		1	2012	9
Brisbane - East	75-84		1	2013	10
Brisbane - East	75-84		1	2014	5
Brisbane - East	75-84		1	2015	9
Brisbane - East	75-84	Speaks English well or very well	0		16
Brisbane - East	75-84	Speaks English well or very well	0	2000	517
Brisbane - East	75-84	Speaks English well or very well	0	2005	14
Brisbane - East	75-84	Speaks English well or very well	0	2010	11
Brisbane - East	75-84	Speaks English well or very well	0	2013	4
Brisbane - East	75-84	Speaks English well or very well	0	2014	3
Brisbane - East	75-84	Speaks English not well or not at all	0		13
Brisbane - East	75-84	Speaks English not well or not at all	0	2000	132
Brisbane - East	75-84	Speaks English not well or not at all	0	2005	11
Brisbane - East	75-84	Speaks English not well or not at all	0	2010	7
Brisbane - East	75-84	Speaks English not well or not at all	0	2013	3
Brisbane - East	75-84	Speaks English not well or not at all	0	2014	3
Brisbane - East	75-84	Speaks English not well or not at all	0	2016	3
Brisbane - East	85+				7
Brisbane - East	85+			2000	9
Brisbane - East	85+		1		61
Brisbane - East	85+		1	2000	692
Brisbane - East	85+		1	2005	31
Brisbane - East	85+		1	2010	23
Brisbane - East	85+		1	2011	3
Brisbane - East	85+		1	2012	3
Brisbane - East	85+		1	2013	5
Brisbane - East	85+		1	2014	4
Brisbane - East	85+	Speaks English well or very well	0		18
Brisbane - East	85+	Speaks English well or very well	0	2000	189
Brisbane - East	85+	Speaks English well or very well	0	2005	6
Brisbane - East	85+	Speaks English well or very well	0	2010	3
Brisbane - East	85+	Speaks English not well or not at all	0		10
Brisbane - East	85+	Speaks English not well or not at all	0	2000	62
Brisbane - East	85+	Speaks English not well or not at all	0	2005	3
Brisbane - East	85+	Speaks English not well or not at all	0	2010	3
Brisbane - North	0-14				3
Brisbane - North	0-14			2014	3
Brisbane - North	0-14		0	2011	3
Brisbane - North	0-14		0	2015	3
Brisbane - North	0-14		1		83
Brisbane - North	0-14		1	2005	160
Brisbane - North	0-14		1	2010	676
Brisbane - North	0-14		1	2011	172
Brisbane - North	0-14		1	2012	209
Brisbane - North	0-14		1	2013	126
Brisbane - North	0-14		1	2014	143
Brisbane - North	0-14		1	2015	132
Brisbane - North	0-14		1	2016	55
Brisbane - North	0-14	Speaks English well or very well	0		62
Brisbane - North	0-14	Speaks English well or very well	0	2005	66
Brisbane - North	0-14	Speaks English well or very well	0	2010	615
Brisbane - North	0-14	Speaks English well or very well	0	2011	166
Brisbane - North	0-14	Speaks English well or very well	0	2012	205
Brisbane - North	0-14	Speaks English well or very well	0	2013	204
Brisbane - North	0-14	Speaks English well or very well	0	2014	153
Brisbane - North	0-14	Speaks English well or very well	0	2015	113
Brisbane - North	0-14	Speaks English well or very well	0	2016	78
Brisbane - North	0-14	Speaks English not well or not at all	0		37
Brisbane - North	0-14	Speaks English not well or not at all	0	2010	10
Brisbane - North	0-14	Speaks English not well or not at all	0	2011	3
Brisbane - North	0-14	Speaks English not well or not at all	0	2012	11
Brisbane - North	0-14	Speaks English not well or not at all	0	2013	24
Brisbane - North	0-14	Speaks English not well or not at all	0	2014	34
Brisbane - North	0-14	Speaks English not well or not at all	0	2015	55
Brisbane - North	0-14	Speaks English not well or not at all	0	2016	85
Brisbane - North	15-24				23
Brisbane - North	15-24		0	2014	3
Brisbane - North	15-24		1		81
Brisbane - North	15-24		1	2000	408
Brisbane - North	15-24		1	2005	637
Brisbane - North	15-24		1	2010	546
Brisbane - North	15-24		1	2011	85
Brisbane - North	15-24		1	2012	92
Brisbane - North	15-24		1	2013	77
Brisbane - North	15-24		1	2014	93
Brisbane - North	15-24		1	2015	87
Brisbane - North	15-24		1	2016	62
Brisbane - North	15-24	Speaks English well or very well	0		79
Brisbane - North	15-24	Speaks English well or very well	0	2000	115
Brisbane - North	15-24	Speaks English well or very well	0	2005	365
Brisbane - North	15-24	Speaks English well or very well	0	2010	710
Brisbane - North	15-24	Speaks English well or very well	0	2011	136
Brisbane - North	15-24	Speaks English well or very well	0	2012	158
Brisbane - North	15-24	Speaks English well or very well	0	2013	245
Brisbane - North	15-24	Speaks English well or very well	0	2014	273
Brisbane - North	15-24	Speaks English well or very well	0	2015	271
Brisbane - North	15-24	Speaks English well or very well	0	2016	203
Brisbane - North	15-24	Speaks English not well or not at all	0		22
Brisbane - North	15-24	Speaks English not well or not at all	0	2000	4
Brisbane - North	15-24	Speaks English not well or not at all	0	2005	7
Brisbane - North	15-24	Speaks English not well or not at all	0	2010	3
Brisbane - North	15-24	Speaks English not well or not at all	0	2011	3
Brisbane - North	15-24	Speaks English not well or not at all	0	2012	4
Brisbane - North	15-24	Speaks English not well or not at all	0	2013	12
Brisbane - North	15-24	Speaks English not well or not at all	0	2014	25
