SA2_NAME16	IndigenousStatus	persons
Mermaid Waters	Torres Strait Islander	8
Miami	Aboriginal	101
Miami	Non-indigenous	6738
Miami	Torres Strait Islander	4
Coolangatta	Aboriginal	117
Coolangatta	Both Aboriginal & Torres Strait Islander	3
Coolangatta	Non-indigenous	5818
Coolangatta	Torres Strait Islander	10
Currumbin - Tugun	Aboriginal	221
Currumbin - Tugun	Both Aboriginal & Torres Strait Islander	24
Currumbin - Tugun	Non-indigenous	11058
Currumbin - Tugun	Torres Strait Islander	13
Currumbin Waters	Aboriginal	211
Currumbin Waters	Both Aboriginal & Torres Strait Islander	8
Currumbin Waters	Non-indigenous	8889
Currumbin Waters	Torres Strait Islander	13
Elanora	Aboriginal	241
Elanora	Both Aboriginal & Torres Strait Islander	9
Elanora	Non-indigenous	11880
Elanora	Torres Strait Islander	15
Palm Beach	Aboriginal	273
Palm Beach	Both Aboriginal & Torres Strait Islander	19
Palm Beach	Non-indigenous	14347
Palm Beach	Torres Strait Islander	15
Arundel	Aboriginal	151
Arundel	Non-indigenous	10088
Arundel	Torres Strait Islander	7
Biggera Waters	Aboriginal	103
Biggera Waters	Both Aboriginal & Torres Strait Islander	3
Biggera Waters	Non-indigenous	8425
Biggera Waters	Torres Strait Islander	3
Coombabah	Aboriginal	204
Coombabah	Both Aboriginal & Torres Strait Islander	7
Coombabah	Non-indigenous	10170
Coombabah	Torres Strait Islander	7
Labrador	Aboriginal	353
Labrador	Both Aboriginal & Torres Strait Islander	11
Labrador	Non-indigenous	17874
Labrador	Torres Strait Islander	23
Paradise Point - Hollywell	Aboriginal	60
Paradise Point - Hollywell	Both Aboriginal & Torres Strait Islander	3
Paradise Point - Hollywell	Non-indigenous	9329
Paradise Point - Hollywell	Torres Strait Islander	7
Runaway Bay	Aboriginal	95
Runaway Bay	Both Aboriginal & Torres Strait Islander	5
Runaway Bay	Non-indigenous	8965
Runaway Bay	Torres Strait Islander	3
Guanaba - Springbrook	Aboriginal	82
Guanaba - Springbrook	Both Aboriginal & Torres Strait Islander	5
Guanaba - Springbrook	Non-indigenous	4148
Guanaba - Springbrook	Torres Strait Islander	3
Tamborine - Canungra	Aboriginal	199
Tamborine - Canungra	Both Aboriginal & Torres Strait Islander	9
Tamborine - Canungra	Non-indigenous	14053
Tamborine - Canungra	Torres Strait Islander	12
Currumbin Valley - Tallebudgera	Aboriginal	91
Currumbin Valley - Tallebudgera	Both Aboriginal & Torres Strait Islander	7
Currumbin Valley - Tallebudgera	Non-indigenous	7034
Currumbin Valley - Tallebudgera	Torres Strait Islander	15
Mudgeeraba - Bonogin	Aboriginal	272
Mudgeeraba - Bonogin	Both Aboriginal & Torres Strait Islander	15
Mudgeeraba - Bonogin	Non-indigenous	17970
Mudgeeraba - Bonogin	Torres Strait Islander	6
Reedy Creek - Andrews	Aboriginal	90
Reedy Creek - Andrews	Both Aboriginal & Torres Strait Islander	9
Reedy Creek - Andrews	Non-indigenous	7858
Reedy Creek - Andrews	Torres Strait Islander	19
Carrara	Aboriginal	181
Carrara	Both Aboriginal & Torres Strait Islander	7
Carrara	Non-indigenous	11990
Carrara	Torres Strait Islander	11
Highland Park	Aboriginal	162
Highland Park	Both Aboriginal & Torres Strait Islander	12
Highland Park	Non-indigenous	8181
Highland Park	Torres Strait Islander	13
Nerang - Mount Nathan	Aboriginal	451
Nerang - Mount Nathan	Both Aboriginal & Torres Strait Islander	14
Nerang - Mount Nathan	Non-indigenous	20053
Nerang - Mount Nathan	Torres Strait Islander	11
Pacific Pines - Gaven	Aboriginal	295
Pacific Pines - Gaven	Both Aboriginal & Torres Strait Islander	16
Pacific Pines - Gaven	Non-indigenous	18003
Pacific Pines - Gaven	Torres Strait Islander	6
Worongary - Tallai	Aboriginal	101
Worongary - Tallai	Non-indigenous	7777
Worongary - Tallai	Torres Strait Islander	6
Coomera	Aboriginal	291
Coomera	Both Aboriginal & Torres Strait Islander	18
Coomera	Non-indigenous	12973
Coomera	Torres Strait Islander	23
Helensvale	Aboriginal	194
Helensvale	Both Aboriginal & Torres Strait Islander	8
Helensvale	Non-indigenous	16655
Helensvale	Torres Strait Islander	5
Hope Island	Aboriginal	69
Hope Island	Non-indigenous	11156
Hope Island	Torres Strait Islander	7
Jacobs Well - Alberton	Aboriginal	90
Jacobs Well - Alberton	Non-indigenous	3548
Jacobs Well - Alberton	Torres Strait Islander	4
Ormeau - Yatala	Aboriginal	311
Ormeau - Yatala	Both Aboriginal & Torres Strait Islander	11
Ormeau - Yatala	Non-indigenous	19327
Ormeau - Yatala	Torres Strait Islander	25
Oxenford - Maudsland	Aboriginal	238
Oxenford - Maudsland	Both Aboriginal & Torres Strait Islander	13
Oxenford - Maudsland	Non-indigenous	15529
Oxenford - Maudsland	Torres Strait Islander	15
Pimpama	Aboriginal	278
Pimpama	Both Aboriginal & Torres Strait Islander	10
Pimpama	Non-indigenous	8862
Pimpama	Torres Strait Islander	17
Upper Coomera - Willow Vale	Aboriginal	704
Upper Coomera - Willow Vale	Both Aboriginal & Torres Strait Islander	19
Upper Coomera - Willow Vale	Non-indigenous	30472
Upper Coomera - Willow Vale	Torres Strait Islander	19
Clear Island Waters	Aboriginal	24
Clear Island Waters	Non-indigenous	4096
Merrimac	Aboriginal	78
Merrimac	Both Aboriginal & Torres Strait Islander	5
Merrimac	Non-indigenous	6980
Merrimac	Torres Strait Islander	8
Robina	Aboriginal	233
Robina	Both Aboriginal & Torres Strait Islander	10
Robina	Non-indigenous	22854
Robina	Torres Strait Islander	9
Varsity Lakes	Aboriginal	251
Varsity Lakes	Both Aboriginal & Torres Strait Islander	6
Varsity Lakes	Non-indigenous	14911
Varsity Lakes	Torres Strait Islander	15
Ashmore	Aboriginal	141
Ashmore	Both Aboriginal & Torres Strait Islander	4
Ashmore	Non-indigenous	11758
Ashmore	Torres Strait Islander	7
Molendinar	Aboriginal	146
Molendinar	Both Aboriginal & Torres Strait Islander	4
Molendinar	Non-indigenous	6216
Molendinar	Torres Strait Islander	9
Parkwood	Aboriginal	176
Parkwood	Both Aboriginal & Torres Strait Islander	3
Parkwood	Non-indigenous	8520
Parkwood	Torres Strait Islander	3
Southport - North	Aboriginal	246
Southport - North	Both Aboriginal & Torres Strait Islander	3
Southport - North	Non-indigenous	14435
Southport - North	Torres Strait Islander	13
Southport - South	Aboriginal	294
Southport - South	Both Aboriginal & Torres Strait Islander	10
Southport - South	Non-indigenous	16883
Southport - South	Torres Strait Islander	21
Benowa	Aboriginal	65
Benowa	Both Aboriginal & Torres Strait Islander	3
Benowa	Non-indigenous	8670
Benowa	Torres Strait Islander	3
Bundall	Aboriginal	48
Bundall	Non-indigenous	4475
Main Beach	Aboriginal	24
Main Beach	Both Aboriginal & Torres Strait Islander	3
Main Beach	Non-indigenous	3853
Main Beach	Torres Strait Islander	3
Surfers Paradise	Aboriginal	177
Surfers Paradise	Both Aboriginal & Torres Strait Islander	3
Surfers Paradise	Non-indigenous	23499
Surfers Paradise	Torres Strait Islander	10
Darra - Sumner	Aboriginal	62
Darra - Sumner	Both Aboriginal & Torres Strait Islander	4
Darra - Sumner	Non-indigenous	4866
Durack	Aboriginal	196
Durack	Both Aboriginal & Torres Strait Islander	18
Durack	Non-indigenous	7722
Durack	Torres Strait Islander	12
Forest Lake - Doolandella	Aboriginal	398
Forest Lake - Doolandella	Both Aboriginal & Torres Strait Islander	34
Forest Lake - Doolandella	Non-indigenous	27235
Forest Lake - Doolandella	Torres Strait Islander	42
Inala - Richlands	Aboriginal	780
Inala - Richlands	Both Aboriginal & Torres Strait Islander	53
Inala - Richlands	Non-indigenous	17141
Inala - Richlands	Torres Strait Islander	36
Oxley (Qld)	Aboriginal	105
Oxley (Qld)	Both Aboriginal & Torres Strait Islander	13
Oxley (Qld)	Non-indigenous	7693
Oxley (Qld)	Torres Strait Islander	4
Wacol	Aboriginal	701
Wacol	Both Aboriginal & Torres Strait Islander	35
Wacol	Non-indigenous	5034
Wacol	Torres Strait Islander	46
Boonah	Aboriginal	231
Boonah	Both Aboriginal & Torres Strait Islander	28
Boonah	Non-indigenous	11603
Boonah	Torres Strait Islander	23
Esk	Aboriginal	137
Esk	Both Aboriginal & Torres Strait Islander	17
Esk	Non-indigenous	5001
Esk	Torres Strait Islander	3
Lake Manchester - England Creek	Non-indigenous	3
Lockyer Valley - East	Aboriginal	853
Lockyer Valley - East	Both Aboriginal & Torres Strait Islander	45
Lockyer Valley - East	Non-indigenous	18882
Lockyer Valley - East	Torres Strait Islander	34
Lowood	Aboriginal	533
Lowood	Both Aboriginal & Torres Strait Islander	24
Lowood	Non-indigenous	13474
Lowood	Torres Strait Islander	21
Rosewood	Aboriginal	436
Rosewood	Both Aboriginal & Torres Strait Islander	13
Rosewood	Non-indigenous	11334
Rosewood	Torres Strait Islander	23
Brassall	Aboriginal	563
Brassall	Both Aboriginal & Torres Strait Islander	20
Brassall	Non-indigenous	10302
Brassall	Torres Strait Islander	13
Bundamba	Aboriginal	419
Bundamba	Both Aboriginal & Torres Strait Islander	6
Bundamba	Non-indigenous	8473
Bundamba	Torres Strait Islander	19
Churchill - Yamanto	Aboriginal	283
Churchill - Yamanto	Both Aboriginal & Torres Strait Islander	17
Churchill - Yamanto	Non-indigenous	6454
Churchill - Yamanto	Torres Strait Islander	14
Ipswich - Central	Aboriginal	314
Ipswich - Central	Both Aboriginal & Torres Strait Islander	31
Ipswich - Central	Non-indigenous	6185
Ipswich - Central	Torres Strait Islander	28
Ipswich - East	Aboriginal	864
Ipswich - East	Both Aboriginal & Torres Strait Islander	37
Ipswich - East	Non-indigenous	16965
Ipswich - East	Torres Strait Islander	28
Ipswich - North	Aboriginal	81
Ipswich - North	Non-indigenous	4553
Ipswich - North	Torres Strait Islander	10
Karalee - Barellan Point	Aboriginal	112
Karalee - Barellan Point	Both Aboriginal & Torres Strait Islander	3
Karalee - Barellan Point	Non-indigenous	5393
Karalee - Barellan Point	Torres Strait Islander	3
Karana Downs	Aboriginal	83
Karana Downs	Non-indigenous	5997
Karana Downs	Torres Strait Islander	9
Leichhardt - One Mile	Aboriginal	658
Leichhardt - One Mile	Both Aboriginal & Torres Strait Islander	6
Leichhardt - One Mile	Non-indigenous	6975
Leichhardt - One Mile	Torres Strait Islander	15
North Ipswich - Tivoli	Aboriginal	302
North Ipswich - Tivoli	Both Aboriginal & Torres Strait Islander	7
North Ipswich - Tivoli	Non-indigenous	6067
North Ipswich - Tivoli	Torres Strait Islander	18
Raceview	Aboriginal	608
Raceview	Both Aboriginal & Torres Strait Islander	26
Raceview	Non-indigenous	14514
Raceview	Torres Strait Islander	28
Ripley	Aboriginal	119
Ripley	Both Aboriginal & Torres Strait Islander	4
Ripley	Non-indigenous	4493
Ripley	Torres Strait Islander	8
Riverview	Aboriginal	240
Riverview	Both Aboriginal & Torres Strait Islander	28
Riverview	Non-indigenous	2794
Riverview	Torres Strait Islander	11
Bellbird Park - Brookwater	Aboriginal	339
Bellbird Park - Brookwater	Both Aboriginal & Torres Strait Islander	14
Bellbird Park - Brookwater	Non-indigenous	13386
Bellbird Park - Brookwater	Torres Strait Islander	24
Camira - Gailes	Aboriginal	320
Camira - Gailes	Both Aboriginal & Torres Strait Islander	14
Camira - Gailes	Non-indigenous	8886
Camira - Gailes	Torres Strait Islander	18
Carole Park	Non-indigenous	4
Collingwood Park - Redbank	Aboriginal	274
Collingwood Park - Redbank	Both Aboriginal & Torres Strait Islander	18
Collingwood Park - Redbank	Non-indigenous	8209
Collingwood Park - Redbank	Torres Strait Islander	16
Goodna	Aboriginal	553
Goodna	Both Aboriginal & Torres Strait Islander	17
Goodna	Non-indigenous	10263
Goodna	Torres Strait Islander	51
Redbank Plains	Aboriginal	712
Redbank Plains	Both Aboriginal & Torres Strait Islander	53
Redbank Plains	Non-indigenous	18490
Redbank Plains	Torres Strait Islander	44
Springfield	Aboriginal	194
Springfield	Both Aboriginal & Torres Strait Islander	7
Springfield	Non-indigenous	6562
Springfield	Torres Strait Islander	9
Springfield Lakes	Aboriginal	296
Springfield Lakes	Both Aboriginal & Torres Strait Islander	9
Springfield Lakes	Non-indigenous	15107
Springfield Lakes	Torres Strait Islander	17
Beaudesert	Aboriginal	666
Beaudesert	Both Aboriginal & Torres Strait Islander	39
Beaudesert	Non-indigenous	13183
Beaudesert	Torres Strait Islander	27
Beenleigh	Aboriginal	395
Beenleigh	Both Aboriginal & Torres Strait Islander	8
Beenleigh	Non-indigenous	7819
Beenleigh	Torres Strait Islander	30
Eagleby	Aboriginal	522
Eagleby	Both Aboriginal & Torres Strait Islander	32
Eagleby	Non-indigenous	12737
Eagleby	Torres Strait Islander	35
Edens Landing - Holmview	Aboriginal	207
Edens Landing - Holmview	Both Aboriginal & Torres Strait Islander	8
Edens Landing - Holmview	Non-indigenous	7227
Edens Landing - Holmview	Torres Strait Islander	8
Mount Warren Park	Aboriginal	125
Mount Warren Park	Both Aboriginal & Torres Strait Islander	6
Mount Warren Park	Non-indigenous	5653
Mount Warren Park	Torres Strait Islander	7
Wolffdene - Bahrs Scrub	Aboriginal	119
Wolffdene - Bahrs Scrub	Non-indigenous	5974
Wolffdene - Bahrs Scrub	Torres Strait Islander	12
Boronia Heights - Park Ridge	Aboriginal	342
Boronia Heights - Park Ridge	Both Aboriginal & Torres Strait Islander	31
Boronia Heights - Park Ridge	Non-indigenous	11846
Boronia Heights - Park Ridge	Torres Strait Islander	18
Browns Plains	Aboriginal	228
Browns Plains	Both Aboriginal & Torres Strait Islander	20
Browns Plains	Non-indigenous	7113
Browns Plains	Torres Strait Islander	7
Chambers Flat - Logan Reserve	Aboriginal	104
Chambers Flat - Logan Reserve	Both Aboriginal & Torres Strait Islander	3
Chambers Flat - Logan Reserve	Non-indigenous	4947
Chambers Flat - Logan Reserve	Torres Strait Islander	3
Crestmead	Aboriginal	446
Crestmead	Both Aboriginal & Torres Strait Islander	50
Crestmead	Non-indigenous	11464
Crestmead	Torres Strait Islander	29
Hillcrest	Aboriginal	221
Hillcrest	Both Aboriginal & Torres Strait Islander	3
Hillcrest	Non-indigenous	7914
Hillcrest	Torres Strait Islander	14
Marsden	Aboriginal	455
Marsden	Both Aboriginal & Torres Strait Islander	34
Marsden	Non-indigenous	13913
Marsden	Torres Strait Islander	45
Munruben - Park Ridge South	Aboriginal	98
Munruben - Park Ridge South	Non-indigenous	4511
Munruben - Park Ridge South	Torres Strait Islander	8
Regents Park - Heritage Park	Aboriginal	354
Regents Park - Heritage Park	Both Aboriginal & Torres Strait Islander	28
Regents Park - Heritage Park	Non-indigenous	15540
Regents Park - Heritage Park	Torres Strait Islander	12
Greenbank	Aboriginal	327
Greenbank	Both Aboriginal & Torres Strait Islander	14
Greenbank	Non-indigenous	12475
Greenbank	Torres Strait Islander	36
Jimboomba	Aboriginal	792
Jimboomba	Both Aboriginal & Torres Strait Islander	20
Jimboomba	Non-indigenous	24896
Jimboomba	Torres Strait Islander	36
Logan Village	Aboriginal	149
Logan Village	Both Aboriginal & Torres Strait Islander	10
Logan Village	Non-indigenous	6827
Logan Village	Torres Strait Islander	8
Bethania - Waterford	Aboriginal	277
Bethania - Waterford	Both Aboriginal & Torres Strait Islander	26
Bethania - Waterford	Non-indigenous	10533
Bethania - Waterford	Torres Strait Islander	34
Cornubia - Carbrook	Aboriginal	148
Cornubia - Carbrook	Both Aboriginal & Torres Strait Islander	3
Cornubia - Carbrook	Non-indigenous	8298
Cornubia - Carbrook	Torres Strait Islander	6
Loganholme - Tanah Merah	Aboriginal	216
Loganholme - Tanah Merah	Both Aboriginal & Torres Strait Islander	18
Loganholme - Tanah Merah	Non-indigenous	10885
Loganholme - Tanah Merah	Torres Strait Islander	11
Loganlea	Aboriginal	396
Loganlea	Both Aboriginal & Torres Strait Islander	41
Loganlea	Non-indigenous	9976
Loganlea	Torres Strait Islander	21
Shailer Park	Aboriginal	147
Shailer Park	Both Aboriginal & Torres Strait Islander	5
Shailer Park	Non-indigenous	11480
Shailer Park	Torres Strait Islander	15
Waterford West	Aboriginal	252
Waterford West	Both Aboriginal & Torres Strait Islander	15
Waterford West	Non-indigenous	6967
Waterford West	Torres Strait Islander	10
Daisy Hill	Aboriginal	117
Daisy Hill	Both Aboriginal & Torres Strait Islander	9
Daisy Hill	Non-indigenous	6503
Daisy Hill	Torres Strait Islander	9
Kingston (Qld.)	Aboriginal	530
Kingston (Qld.)	Both Aboriginal & Torres Strait Islander	54
Kingston (Qld.)	Non-indigenous	9789
Kingston (Qld.)	Torres Strait Islander	40
Logan Central	Aboriginal	281
Logan Central	Both Aboriginal & Torres Strait Islander	15
Logan Central	Non-indigenous	5814
Logan Central	Torres Strait Islander	23
Rochedale South - Priestdale	Aboriginal	226
Rochedale South - Priestdale	Both Aboriginal & Torres Strait Islander	15
Rochedale South - Priestdale	Non-indigenous	15204
Rochedale South - Priestdale	Torres Strait Islander	7
Slacks Creek	Aboriginal	463
Slacks Creek	Both Aboriginal & Torres Strait Islander	16
Slacks Creek	Non-indigenous	9915
Slacks Creek	Torres Strait Islander	38
Springwood	Aboriginal	109
Springwood	Both Aboriginal & Torres Strait Islander	7
Springwood	Non-indigenous	9131
Springwood	Torres Strait Islander	32
Underwood	Aboriginal	78
Underwood	Both Aboriginal & Torres Strait Islander	3
Underwood	Non-indigenous	6253
Underwood	Torres Strait Islander	7
Woodridge	Aboriginal	498
Woodridge	Both Aboriginal & Torres Strait Islander	58
Woodridge	Non-indigenous	11942
Woodridge	Torres Strait Islander	81
Bowen	Aboriginal	685
Bowen	Both Aboriginal & Torres Strait Islander	82
Bowen	Non-indigenous	8256
Bowen	Torres Strait Islander	82
Broadsound - Nebo	Aboriginal	263
Broadsound - Nebo	Both Aboriginal & Torres Strait Islander	23
Broadsound - Nebo	Non-indigenous	8192
Broadsound - Nebo	Torres Strait Islander	27
Clermont	Aboriginal	80
Clermont	Both Aboriginal & Torres Strait Islander	13
Clermont	Non-indigenous	3603
Clermont	Torres Strait Islander	4
Collinsville	Aboriginal	181
Collinsville	Both Aboriginal & Torres Strait Islander	15
Collinsville	Non-indigenous	3253
Collinsville	Torres Strait Islander	7
Moranbah	Aboriginal	276
Moranbah	Both Aboriginal & Torres Strait Islander	29
Moranbah	Non-indigenous	8394
Moranbah	Torres Strait Islander	36
Andergrove - Beaconsfield	Aboriginal	692
Andergrove - Beaconsfield	Both Aboriginal & Torres Strait Islander	210
Andergrove - Beaconsfield	Non-indigenous	13767
Andergrove - Beaconsfield	Torres Strait Islander	239
East Mackay	Aboriginal	84
East Mackay	Both Aboriginal & Torres Strait Islander	14
East Mackay	Non-indigenous	3453
East Mackay	Torres Strait Islander	18
Eimeo - Rural View	Aboriginal	377
Eimeo - Rural View	Both Aboriginal & Torres Strait Islander	125
Eimeo - Rural View	Non-indigenous	11674
Eimeo - Rural View	Torres Strait Islander	150
Eungella Hinterland	Non-indigenous	15
Mackay	Aboriginal	132
Mackay	Both Aboriginal & Torres Strait Islander	37
Mackay	Non-indigenous	3447
Mackay	Torres Strait Islander	43
Mackay Harbour	Aboriginal	3
Mackay Harbour	Non-indigenous	515
Mount Pleasant - Glenella	Aboriginal	213
Mount Pleasant - Glenella	Both Aboriginal & Torres Strait Islander	55
Mount Pleasant - Glenella	Non-indigenous	10372
Mount Pleasant - Glenella	Torres Strait Islander	69
North Mackay	Aboriginal	220
North Mackay	Both Aboriginal & Torres Strait Islander	67
North Mackay	Non-indigenous	5623
North Mackay	Torres Strait Islander	90
Ooralea - Bakers Creek	Aboriginal	99
Ooralea - Bakers Creek	Both Aboriginal & Torres Strait Islander	24
Ooralea - Bakers Creek	Non-indigenous	4875
Ooralea - Bakers Creek	Torres Strait Islander	38
Pioneer Valley	Aboriginal	221
