SA2_NAME16	MotorVehicles.min	occupied_private_dwellings
Roma	2	902
Roma	3	295
Roma	4	151
Roma Region		86
Roma Region	0	66
Roma Region	1	474
Roma Region	2	676
Roma Region	3	399
Roma Region	4	354
Tara		66
Tara	0	57
Tara	1	459
Tara	2	477
Tara	3	188
Tara	4	138
Crows Nest - Rosalie		143
Crows Nest - Rosalie	0	94
Crows Nest - Rosalie	1	1006
Crows Nest - Rosalie	2	1152
Crows Nest - Rosalie	3	477
Crows Nest - Rosalie	4	343
Jondaryan		124
Jondaryan	0	62
Jondaryan	1	686
Jondaryan	2	935
Jondaryan	3	442
Jondaryan	4	310
Millmerran		66
Millmerran	0	32
Millmerran	1	305
Millmerran	2	433
Millmerran	3	187
Millmerran	4	149
Pittsworth		83
Pittsworth	0	57
Pittsworth	1	458
Pittsworth	2	749
Pittsworth	3	320
Pittsworth	4	245
Wambo		185
Wambo	0	314
Wambo	1	1847
Wambo	2	2095
Wambo	3	876
Wambo	4	576
Clifton - Greenmount		75
Clifton - Greenmount	0	37
Clifton - Greenmount	1	442
Clifton - Greenmount	2	645
Clifton - Greenmount	3	314
Clifton - Greenmount	4	245
Southern Downs - East		51
Southern Downs - East	0	31
Southern Downs - East	1	404
Southern Downs - East	2	585
Southern Downs - East	3	266
Southern Downs - East	4	191
Southern Downs - West		83
Southern Downs - West	0	53
Southern Downs - West	1	448
Southern Downs - West	2	643
Southern Downs - West	3	307
Southern Downs - West	4	208
Stanthorpe		80
Stanthorpe	0	199
Stanthorpe	1	884
Stanthorpe	2	710
Stanthorpe	3	219
Stanthorpe	4	98
Stanthorpe Region		83
Stanthorpe Region	0	46
Stanthorpe Region	1	600
Stanthorpe Region	2	821
Stanthorpe Region	3	359
Stanthorpe Region	4	222
Warwick		215
Warwick	0	449
Warwick	1	2152
Warwick	2	1957
Warwick	3	671
Warwick	4	344
Central Highlands - East		92
Central Highlands - East	0	197
Central Highlands - East	1	675
Central Highlands - East	2	773
Central Highlands - East	3	294
Central Highlands - East	4	193
Central Highlands - West		125
Central Highlands - West	0	65
Central Highlands - West	1	721
Central Highlands - West	2	974
Central Highlands - West	3	443
Central Highlands - West	4	355
Emerald		151
Emerald	0	134
Emerald	1	1266
Emerald	2	1765
Emerald	3	655
Emerald	4	271
Berserker		162
Berserker	0	319
Berserker	1	1081
Berserker	2	769
Berserker	3	233
Berserker	4	114
Bouldercombe		26
Bouldercombe	0	9
Bouldercombe	1	145
Bouldercombe	2	274
Bouldercombe	3	128
Bouldercombe	4	80
Emu Park		137
Emu Park	0	99
Emu Park	1	760
Emu Park	2	749
Emu Park	3	229
Emu Park	4	80
Frenchville - Mount Archer		86
Frenchville - Mount Archer	0	184
Frenchville - Mount Archer	1	1067
Frenchville - Mount Archer	2	1298
Frenchville - Mount Archer	3	455
Frenchville - Mount Archer	4	211
Glenlee - Rockyview		32
Glenlee - Rockyview	0	11
Glenlee - Rockyview	1	207
Glenlee - Rockyview	2	544
Glenlee - Rockyview	3	318
Glenlee - Rockyview	4	239
Gracemere		105
Gracemere	0	114
Gracemere	1	1188
Gracemere	2	1563
Gracemere	3	531
Gracemere	4	262
Lakes Creek		60
Lakes Creek	0	116
Lakes Creek	1	600
Lakes Creek	2	637
Lakes Creek	3	195
Lakes Creek	4	115
Mount Morgan		61
Mount Morgan	0	122
Mount Morgan	1	502
Mount Morgan	2	347
Mount Morgan	3	116
Mount Morgan	4	61
Norman Gardens		111
Norman Gardens	0	134
Norman Gardens	1	1172
Norman Gardens	2	1368
Norman Gardens	3	467
Norman Gardens	4	222
Park Avenue		68
Park Avenue	0	179
Park Avenue	1	761
Park Avenue	2	658
Park Avenue	3	225
Park Avenue	4	82
Parkhurst - Kawana		79
Parkhurst - Kawana	0	145
Parkhurst - Kawana	1	800
Parkhurst - Kawana	2	890
Parkhurst - Kawana	3	289
Parkhurst - Kawana	4	129
Rockhampton - West		101
Rockhampton - West	0	192
Rockhampton - West	1	833
Rockhampton - West	2	779
Rockhampton - West	3	243
Rockhampton - West	4	118
Rockhampton City		73
Rockhampton City	0	178
Rockhampton City	1	500
Rockhampton City	2	322
Rockhampton City	3	121
Rockhampton City	4	45
Rockhampton Region - East		109
Rockhampton Region - East	0	13
Rockhampton Region - East	1	235
Rockhampton Region - East	2	468
Rockhampton Region - East	3	251
Rockhampton Region - East	4	135
Rockhampton Region - North		62
Rockhampton Region - North	0	37
Rockhampton Region - North	1	337
Rockhampton Region - North	2	522
Rockhampton Region - North	3	276
Rockhampton Region - North	4	223
Rockhampton Region - West		34
Rockhampton Region - West	0	10
Rockhampton Region - West	1	176
Rockhampton Region - West	2	370
Rockhampton Region - West	3	230
Rockhampton Region - West	4	160
Shoalwater Bay	1	4
Shoalwater Bay	2	3
The Range - Allenstown		118
The Range - Allenstown	0	256
The Range - Allenstown	1	1021
The Range - Allenstown	2	958
The Range - Allenstown	3	298
The Range - Allenstown	4	118
Yeppoon		253
Yeppoon	0	358
Yeppoon	1	2326
Yeppoon	2	2532
Yeppoon	3	760
Yeppoon	4	348
Banana		133
Banana	0	91
Banana	1	688
Banana	2	1023
Banana	3	564
Banana	4	501
Biloela		101
Biloela	0	107
Biloela	1	573
Biloela	2	771
Biloela	3	297
Biloela	4	119
Agnes Water - Miriam Vale		104
Agnes Water - Miriam Vale	0	50
Agnes Water - Miriam Vale	1	786
Agnes Water - Miriam Vale	2	902
Agnes Water - Miriam Vale	3	320
Agnes Water - Miriam Vale	4	143
Boyne Island - Tannum Sands		93
Boyne Island - Tannum Sands	0	71
Boyne Island - Tannum Sands	1	934
Boyne Island - Tannum Sands	2	1508
Boyne Island - Tannum Sands	3	538
Boyne Island - Tannum Sands	4	196
Callemondah	0	5
Callemondah	1	3
Callemondah	2	3
Clinton - New Auckland		92
Clinton - New Auckland	0	172
Clinton - New Auckland	1	1358
Clinton - New Auckland	2	2070
Clinton - New Auckland	3	610
Clinton - New Auckland	4	270
Gladstone		93
Gladstone	0	260
Gladstone	1	999
Gladstone	2	734
Gladstone	3	209
Gladstone	4	82
Gladstone Hinterland		132
Gladstone Hinterland	0	54
Gladstone Hinterland	1	774
Gladstone Hinterland	2	1559
Gladstone Hinterland	3	699
Gladstone Hinterland	4	444
Kin Kora - Sun Valley		32
Kin Kora - Sun Valley	0	46
Kin Kora - Sun Valley	1	360
Kin Kora - Sun Valley	2	559
Kin Kora - Sun Valley	3	204
Kin Kora - Sun Valley	4	80
Telina - Toolooa		44
Telina - Toolooa	0	47
Telina - Toolooa	1	541
Telina - Toolooa	2	906
Telina - Toolooa	3	322
Telina - Toolooa	4	141
West Gladstone		58
West Gladstone	0	142
West Gladstone	1	747
West Gladstone	2	593
West Gladstone	3	213
West Gladstone	4	79
Broadbeach Waters		93
Broadbeach Waters	0	103
Broadbeach Waters	1	813
Broadbeach Waters	2	1205
Broadbeach Waters	3	425
Broadbeach Waters	4	177
Burleigh Heads		132
Burleigh Heads	0	242
Burleigh Heads	1	1486
Burleigh Heads	2	1229
Burleigh Heads	3	323
Burleigh Heads	4	129
Burleigh Waters		164
Burleigh Waters	0	196
Burleigh Waters	1	1867
Burleigh Waters	2	2169
Burleigh Waters	3	612
Burleigh Waters	4	272
Mermaid Beach - Broadbeach		182
Mermaid Beach - Broadbeach	0	457
Mermaid Beach - Broadbeach	1	2425
Mermaid Beach - Broadbeach	2	1618
Mermaid Beach - Broadbeach	3	306
Mermaid Beach - Broadbeach	4	127
Mermaid Waters		179
Mermaid Waters	0	287
Mermaid Waters	1	1668
Mermaid Waters	2	1786
Mermaid Waters	3	473
Mermaid Waters	4	245
Miami		117
Miami	0	204
Miami	1	1060
Miami	2	1076
Miami	3	265
Miami	4	103
Coolangatta		151
Coolangatta	0	298
Coolangatta	1	1256
Coolangatta	2	694
Coolangatta	3	153
Coolangatta	4	82
Currumbin - Tugun		137
Currumbin - Tugun	0	219
Currumbin - Tugun	1	1764
Currumbin - Tugun	2	1615
Currumbin - Tugun	3	435
Currumbin - Tugun	4	179
Currumbin Waters		107
Currumbin Waters	0	139
Currumbin Waters	1	1063
Currumbin Waters	2	1284
Currumbin Waters	3	455
Currumbin Waters	4	271
Elanora		112
Elanora	0	172
Elanora	1	1264
Elanora	2	1848
Elanora	3	569
Elanora	4	319
Palm Beach		260
Palm Beach	0	448
Palm Beach	1	2284
Palm Beach	2	2096
Palm Beach	3	615
Palm Beach	4	244
Arundel		108
Arundel	0	75
Arundel	1	1193
Arundel	2	1394
Arundel	3	509
Arundel	4	203
Biggera Waters		140
Biggera Waters	0	234
Biggera Waters	1	1542
Biggera Waters	2	1139
Biggera Waters	3	264
Biggera Waters	4	127
Coombabah		167
Coombabah	0	272
Coombabah	1	2083
Coombabah	2	1419
Coombabah	3	323
Coombabah	4	119
Labrador		327
Labrador	0	687
Labrador	1	3544
Labrador	2	2261
Labrador	3	446
Labrador	4	171
Paradise Point - Hollywell		94
Paradise Point - Hollywell	0	142
Paradise Point - Hollywell	1	1264
Paradise Point - Hollywell	2	1575
Paradise Point - Hollywell	3	478
Paradise Point - Hollywell	4	239
Runaway Bay		111
Runaway Bay	0	198
Runaway Bay	1	1492
Runaway Bay	2	1404
Runaway Bay	3	398
Runaway Bay	4	184
Guanaba - Springbrook		54
Guanaba - Springbrook	0	13
Guanaba - Springbrook	1	365
Guanaba - Springbrook	2	549
Guanaba - Springbrook	3	258
Guanaba - Springbrook	4	215
Tamborine - Canungra		157
Tamborine - Canungra	0	73
Tamborine - Canungra	1	1353
Tamborine - Canungra	2	2047
Tamborine - Canungra	3	788
Tamborine - Canungra	4	512
Currumbin Valley - Tallebudgera		48
Currumbin Valley - Tallebudgera	0	16
Currumbin Valley - Tallebudgera	1	338
Currumbin Valley - Tallebudgera	2	850
Currumbin Valley - Tallebudgera	3	470
Currumbin Valley - Tallebudgera	4	384
Mudgeeraba - Bonogin		141
Mudgeeraba - Bonogin	0	89
Mudgeeraba - Bonogin	1	1387
Mudgeeraba - Bonogin	2	2571
Mudgeeraba - Bonogin	3	1027
Mudgeeraba - Bonogin	4	556
Reedy Creek - Andrews		48
Reedy Creek - Andrews	0	25
Reedy Creek - Andrews	1	713
Reedy Creek - Andrews	2	1204
Reedy Creek - Andrews	3	395
Reedy Creek - Andrews	4	176
Carrara		136
Carrara	0	145
Carrara	1	1591
Carrara	2	1897
Carrara	3	557
Carrara	4	287
Highland Park		94
Highland Park	0	56
Highland Park	1	829
Highland Park	2	1219
Highland Park	3	447
Highland Park	4	217
Nerang - Mount Nathan		293
Nerang - Mount Nathan	0	464
Nerang - Mount Nathan	1	2364
Nerang - Mount Nathan	2	2640
Nerang - Mount Nathan	3	982
Nerang - Mount Nathan	4	596
Pacific Pines - Gaven		108
Pacific Pines - Gaven	0	62
Pacific Pines - Gaven	1	1276
Pacific Pines - Gaven	2	2534
Pacific Pines - Gaven	3	934
Pacific Pines - Gaven	4	522
Worongary - Tallai		189
Worongary - Tallai	0	46
Worongary - Tallai	1	390
Worongary - Tallai	2	900
Worongary - Tallai	3	482
Worongary - Tallai	4	441
Coomera		88
Coomera	0	72
Coomera	1	1129
Coomera	2	1855
Coomera	3	564
Coomera	4	225
Helensvale		177
Helensvale	0	193
Helensvale	1	1526
Helensvale	2	2303
Helensvale	3	913
Helensvale	4	512
Hope Island		97
Hope Island	0	71
Hope Island	1	1319
Hope Island	2	1761
Hope Island	3	554
Hope Island	4	269
Jacobs Well - Alberton		40
Jacobs Well - Alberton	0	24
Jacobs Well - Alberton	1	290
Jacobs Well - Alberton	2	514
Jacobs Well - Alberton	3	250
Jacobs Well - Alberton	4	168
Ormeau - Yatala		129
Ormeau - Yatala	0	78
Ormeau - Yatala	1	1304
Ormeau - Yatala	2	2741
Ormeau - Yatala	3	1038
Ormeau - Yatala	4	601
Oxenford - Maudsland		111
Oxenford - Maudsland	0	78
Oxenford - Maudsland	1	1274
Oxenford - Maudsland	2	2273
Oxenford - Maudsland	3	890
Oxenford - Maudsland	4	475
Pimpama		56
Pimpama	0	42
Pimpama	1	768
Pimpama	2	1290
Pimpama	3	370
Pimpama	4	154
Upper Coomera - Willow Vale		235
Upper Coomera - Willow Vale	0	120
Upper Coomera - Willow Vale	1	2106
Upper Coomera - Willow Vale	2	4354
Upper Coomera - Willow Vale	3	1539
Upper Coomera - Willow Vale	4	794
Clear Island Waters		49
Clear Island Waters	0	75
Clear Island Waters	1	526
Clear Island Waters	2	621
Clear Island Waters	3	207
Clear Island Waters	4	93
Merrimac		93
Merrimac	0	110
Merrimac	1	837
Merrimac	2	995
Merrimac	3	279
Merrimac	4	97
Robina		204
Robina	0	235
Robina	1	2799
Robina	2	3356
Robina	3	1032
Robina	4	417
Varsity Lakes		141
Varsity Lakes	0	252
Varsity Lakes	1	2076
Varsity Lakes	2	2172
Varsity Lakes	3	589
Varsity Lakes	4	200
Ashmore		190
Ashmore	0	224
Ashmore	1	1489
Ashmore	2	1668
Ashmore	3	513
Ashmore	4	257
Molendinar		70
Molendinar	0	51
Molendinar	1	543
Molendinar	2	855
Molendinar	3	344
Molendinar	4	178
Parkwood		79
Parkwood	0	66
Parkwood	1	616
Parkwood	2	1163
Parkwood	3	461
Parkwood	4	286
Southport - North		259
Southport - North	0	938
Southport - North	1	3145
Southport - North	2	1417
Southport - North	3	276
Southport - North	4	112
Southport - South		495
Southport - South	0	615
Southport - South	1	2785
Southport - South	2	2063
Southport - South	3	538
Southport - South	4	198
Benowa		77
Benowa	0	70
Benowa	1	801
Benowa	2	1280
Benowa	3	440
Benowa	4	204
Bundall		49
Bundall	0	40
Bundall	1	483
Bundall	2	707
Bundall	3	243
Bundall	4	101
Main Beach		51
Main Beach	0	88
Main Beach	1	857
Main Beach	2	560
Main Beach	3	79
Main Beach	4	36
Surfers Paradise		449
Surfers Paradise	0	1336
Surfers Paradise	1	4896
Surfers Paradise	2	2348
Surfers Paradise	3	476
Surfers Paradise	4	195
Darra - Sumner		67
Darra - Sumner	0	94
Darra - Sumner	1	585
Darra - Sumner	2	555
Darra - Sumner	3	182
Darra - Sumner	4	83
Durack		112
Durack	0	253
Durack	1	996
Durack	2	852
Durack	3	277
Durack	4	162
Forest Lake - Doolandella		246
Forest Lake - Doolandella	0	254
Forest Lake - Doolandella	1	2971
Forest Lake - Doolandella	2	3766
Forest Lake - Doolandella	3	1190
Forest Lake - Doolandella	4	525
Inala - Richlands		358
Inala - Richlands	0	762
Inala - Richlands	1	2129
Inala - Richlands	2	1536
Inala - Richlands	3	573
Inala - Richlands	4	211
Oxley (Qld)		56
Oxley (Qld)	0	144
Oxley (Qld)	1	927
Oxley (Qld)	2	1079
Oxley (Qld)	3	306
Oxley (Qld)	4	121
Wacol		47
Wacol	0	70
Wacol	1	358
Wacol	2	271
Wacol	3	90
Wacol	4	36
Boonah		126
Boonah	0	105
Boonah	1	1102
Boonah	2	1654
Boonah	3	718
Boonah	4	542
Esk		85
Esk	0	79
Esk	1	719
Esk	2	682
Esk	3	294
Esk	4	156
Lockyer Valley - East		368
Lockyer Valley - East	0	183
Lockyer Valley - East	1	1742
Lockyer Valley - East	2	2508
Lockyer Valley - East	3	1110
Lockyer Valley - East	4	713
Lowood		170
Lowood	0	129
Lowood	1	1282
Lowood	2	1708
Lowood	3	802
Lowood	4	536
Rosewood		153
Rosewood	0	124
Rosewood	1	940
Rosewood	2	1338
Rosewood	3	740
Rosewood	4	545
Brassall		95
Brassall	0	273
Brassall	1	1352
Brassall	2	1457
Brassall	3	463
Brassall	4	204
Bundamba		120
Bundamba	0	222
Bundamba	1	1191
Bundamba	2	1047
Bundamba	3	383
Bundamba	4	199
Churchill - Yamanto		78
Churchill - Yamanto	0	74
Churchill - Yamanto	1	648
Churchill - Yamanto	2	953
Churchill - Yamanto	3	325
Churchill - Yamanto	4	195
Ipswich - Central		102
Ipswich - Central	0	297
Ipswich - Central	1	860
Ipswich - Central	2	736
Ipswich - Central	3	243
Ipswich - Central	4	101
Ipswich - East		292
Ipswich - East	0	708
Ipswich - East	1	2700
Ipswich - East	2	2156
Ipswich - East	3	689
Ipswich - East	4	257
Ipswich - North		26
Ipswich - North	0	15
Ipswich - North	1	249
Ipswich - North	2	574
Ipswich - North	3	305
Ipswich - North	4	260
Karalee - Barellan Point		39
Karalee - Barellan Point	0	5
Karalee - Barellan Point	1	276
Karalee - Barellan Point	2	704
Karalee - Barellan Point	3	383
Karalee - Barellan Point	4	296
Karana Downs		36
Karana Downs	0	14
Karana Downs	1	390
Karana Downs	2	944
Karana Downs	3	392
Karana Downs	4	228
Leichhardt - One Mile		111
Leichhardt - One Mile	0	225
Leichhardt - One Mile	1	1038
Leichhardt - One Mile	2	844
Leichhardt - One Mile	3	253
Leichhardt - One Mile	4	122
North Ipswich - Tivoli		113
North Ipswich - Tivoli	0	221
North Ipswich - Tivoli	1	961
North Ipswich - Tivoli	2	765
North Ipswich - Tivoli	3	251
North Ipswich - Tivoli	4	151
Raceview		139
Raceview	0	263
Raceview	1	1681
Raceview	2	2025
Raceview	3	702
Raceview	4	353
Ripley		38
Ripley	0	7
Ripley	1	306
Ripley	2	680
Ripley	3	277
Ripley	4	166
Riverview		57
Riverview	0	112
Riverview	1	378
Riverview	2	263
Riverview	3	96
Riverview	4	29
Bellbird Park - Brookwater		100
Bellbird Park - Brookwater	0	94
Bellbird Park - Brookwater	1	1064
Bellbird Park - Brookwater	2	2013
Bellbird Park - Brookwater	3	647
Bellbird Park - Brookwater	4	315
Camira - Gailes		100
Camira - Gailes	0	116
Camira - Gailes	1	837
Camira - Gailes	2	1169
Camira - Gailes	3	534
Camira - Gailes	4	292
Collingwood Park - Redbank		77
Collingwood Park - Redbank	0	152
Collingwood Park - Redbank	1	978
Collingwood Park - Redbank	2	1000
Collingwood Park - Redbank	3	353
Collingwood Park - Redbank	4	155
Goodna		149
Goodna	0	242
Goodna	1	1247
Goodna	2	1077
Goodna	3	364
Goodna	4	164
Redbank Plains		190
Redbank Plains	0	187
Redbank Plains	1	1852
Redbank Plains	2	2337
Redbank Plains	3	711
Redbank Plains	4	329
Springfield		46
Springfield	0	28
Springfield	1	527
Springfield	2	957
Springfield	3	310
Springfield	4	158
Springfield Lakes		70
Springfield Lakes	0	61
Springfield Lakes	1	1532
Springfield Lakes	2	2341
Springfield Lakes	3	587
Springfield Lakes	4	201
Beaudesert		197
Beaudesert	0	207
Beaudesert	1	1589
Beaudesert	2	1664
Beaudesert	3	730
Beaudesert	4	475
Beenleigh		168
Beenleigh	0	373
Beenleigh	1	1178
Beenleigh	2	896
Beenleigh	3	292
Beenleigh	4	166
Eagleby		206
Eagleby	0	423
Eagleby	1	2259
Eagleby	2	1510
Eagleby	3	386
Eagleby	4	164
Edens Landing - Holmview		69
Edens Landing - Holmview	0	101
Edens Landing - Holmview	1	791
Edens Landing - Holmview	2	1012
Edens Landing - Holmview	3	345
Edens Landing - Holmview	4	151
Mount Warren Park		57
Mount Warren Park	0	125
Mount Warren Park	1	720
Mount Warren Park	2	769
Mount Warren Park	3	264
Mount Warren Park	4	133
Wolffdene - Bahrs Scrub		50
Wolffdene - Bahrs Scrub	0	23
Wolffdene - Bahrs Scrub	1	441
Wolffdene - Bahrs Scrub	2	829
Wolffdene - Bahrs Scrub	3	368
Wolffdene - Bahrs Scrub	4	230
Boronia Heights - Park Ridge		157
Boronia Heights - Park Ridge	0	181
Boronia Heights - Park Ridge	1	1440
Boronia Heights - Park Ridge	2	1392
Boronia Heights - Park Ridge	3	568
Boronia Heights - Park Ridge	4	414
Browns Plains		61
Browns Plains	0	119
Browns Plains	1	752
Browns Plains	2	943
Browns Plains	3	292
Browns Plains	4	161
Chambers Flat - Logan Reserve		49
Chambers Flat - Logan Reserve	0	28
Chambers Flat - Logan Reserve	1	368
Chambers Flat - Logan Reserve	2	554
Chambers Flat - Logan Reserve	3	279
Chambers Flat - Logan Reserve	4	295
Crestmead		121
Crestmead	0	117
Crestmead	1	1062
Crestmead	2	1327
Crestmead	3	519
Crestmead	4	235
Hillcrest		58
Hillcrest	0	80
Hillcrest	1	710
Hillcrest	2	1026
Hillcrest	3	450
Hillcrest	4	297
Marsden		170
Marsden	0	217
Marsden	1	1238
Marsden	2	1469
Marsden	3	534
Marsden	4	282
Munruben - Park Ridge South		27
Munruben - Park Ridge South	0	13
Munruben - Park Ridge South	1	149
Munruben - Park Ridge South	2	436
Munruben - Park Ridge South	3	347
Munruben - Park Ridge South	4	373
Regents Park - Heritage Park		113
Regents Park - Heritage Park	0	102
Regents Park - Heritage Park	1	1211
Regents Park - Heritage Park	2	2188
Regents Park - Heritage Park	3	847
Regents Park - Heritage Park	4	445
Greenbank		76
Greenbank	0	30
Greenbank	1	391
Greenbank	2	1449
Greenbank	3	873
Greenbank	4	836
Jimboomba		207
Jimboomba	0	69
Jimboomba	1	1424
Jimboomba	2	3197
Jimboomba	3	1551
Jimboomba	4	1176
Logan Village		57
Logan Village	0	17
Logan Village	1	330
Logan Village	2	742
Logan Village	3	498
Logan Village	4	452
Bethania - Waterford		149
Bethania - Waterford	0	290
Bethania - Waterford	1	1421
Bethania - Waterford	2	1289
Bethania - Waterford	3	429
Bethania - Waterford	4	188
Cornubia - Carbrook		65
Cornubia - Carbrook	0	34
Cornubia - Carbrook	1	573
Cornubia - Carbrook	2	1074
Cornubia - Carbrook	3	539
Cornubia - Carbrook	4	432
Loganholme - Tanah Merah		105
Loganholme - Tanah Merah	0	76
Loganholme - Tanah Merah	1	864
Loganholme - Tanah Merah	2	1567
Loganholme - Tanah Merah	3	646
Loganholme - Tanah Merah	4	336
Loganlea		148
Loganlea	0	198
Loganlea	1	1124
Loganlea	2	1143
Loganlea	3	391
Loganlea	4	221
Shailer Park		64
Shailer Park	0	87
Shailer Park	1	875
Shailer Park	2	1689
Shailer Park	3	685
Shailer Park	4	422
Waterford West		111
Waterford West	0	266
Waterford West	1	946
Waterford West	2	758
Waterford West	3	297
Waterford West	4	156
Daisy Hill		54
Daisy Hill	0	56
Daisy Hill	1	653
Daisy Hill	2	951
Daisy Hill	3	354
Daisy Hill	4	183
Kingston (Qld.)		150
Kingston (Qld.)	0	288
Kingston (Qld.)	1	1088
Kingston (Qld.)	2	978
Kingston (Qld.)	3	367
Kingston (Qld.)	4	194
Logan Central		138
Logan Central	0	337
Logan Central	1	803
Logan Central	2	435
Logan Central	3	192
Logan Central	4	76
Rochedale South - Priestdale		99
Rochedale South - Priestdale	0	201
Rochedale South - Priestdale	1	1606
Rochedale South - Priestdale	2	2305
Rochedale South - Priestdale	3	770
Rochedale South - Priestdale	4	392
Slacks Creek		141
Slacks Creek	0	260
Slacks Creek	1	1253
Slacks Creek	2	1177
Slacks Creek	3	410
Slacks Creek	4	187
Springwood		72
Springwood	0	110
Springwood	1	1093
Springwood	2	1302
Springwood	3	468
Springwood	4	235
Underwood		32
Underwood	0	59
Underwood	1	576
Underwood	2	917
Underwood	3	304
Underwood	4	136
Woodridge		234
Woodridge	0	541
Woodridge	1	1774
Woodridge	2	1048
Woodridge	3	343
Woodridge	4	157
Bowen		186
Bowen	0	209
Bowen	1	1242
Bowen	2	1173
Bowen	3	367
Bowen	4	142
Broadsound - Nebo		98
Broadsound - Nebo	0	66
Broadsound - Nebo	1	659
Broadsound - Nebo	2	1000
Broadsound - Nebo	3	343
Broadsound - Nebo	4	224
Clermont		51
Clermont	0	35
Clermont	1	348
Clermont	2	437
Clermont	3	170
Clermont	4	161
Collinsville		68
Collinsville	0	36
Collinsville	1	388
Collinsville	2	445
Collinsville	3	155
Collinsville	4	120
Moranbah		85
Moranbah	0	56
Moranbah	1	708
Moranbah	2	1144
Moranbah	3	432
Moranbah	4	166
Andergrove - Beaconsfield		194
Andergrove - Beaconsfield	0	305
Andergrove - Beaconsfield	1	1760
Andergrove - Beaconsfield	2	2078
Andergrove - Beaconsfield	3	733
Andergrove - Beaconsfield	4	285
East Mackay		42
East Mackay	0	112
East Mackay	1	492
East Mackay	2	472
East Mackay	3	142
East Mackay	4	64
Eimeo - Rural View		104
Eimeo - Rural View	0	70
Eimeo - Rural View	1	1177
Eimeo - Rural View	2	1909
Eimeo - Rural View	3	547
Eimeo - Rural View	4	194
Eungella Hinterland	1	5
Eungella Hinterland	4	3
Mackay		68
Mackay	0	286
Mackay	1	666
Mackay	2	319
Mackay	3	93
Mackay	4	28
Mackay Harbour		6
Mackay Harbour	0	8
Mackay Harbour	1	79
Mackay Harbour	2	86
Mackay Harbour	3	20
Mackay Harbour	4	3
Mount Pleasant - Glenella		109
Mount Pleasant - Glenella	0	106
Mount Pleasant - Glenella	1	1034
Mount Pleasant - Glenella	2	1621
Mount Pleasant - Glenella	3	566
Mount Pleasant - Glenella	4	263
North Mackay		103
North Mackay	0	205
North Mackay	1	954
North Mackay	2	768
North Mackay	3	252
North Mackay	4	83
Ooralea - Bakers Creek		93
Ooralea - Bakers Creek	0	36
Ooralea - Bakers Creek	1	429
Ooralea - Bakers Creek	2	743
Ooralea - Bakers Creek	3	272
Ooralea - Bakers Creek	4	120
Pioneer Valley		107
Pioneer Valley	0	51
Pioneer Valley	1	669
Pioneer Valley	2	1134
Pioneer Valley	3	478
Pioneer Valley	4	236
Sarina		249
Sarina	0	132
Sarina	1	1059
Sarina	2	1587
