LGA_CODE_2016,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
LGA42750,12,14,4,3,0,0,0,35,7,10,3,3,8,0,0,39,21,11,9,7,0,0,0,51,160,162,75,53,66,3,0,523,0,0,0,0,0,0,0,4,200,200,94,67,77,5,0,652,0,4,3,0,0,0,0,12,0,3,3,3,3,0,0,11,0,7,0,0,0,0,0,12,13,14,19,24,28,0,0,98,0,3,3,0,0,0,0,5,15,32,25,33,36,3,0,140,217,232,123,101,108,7,0,790
LGA43080,0,0,0,0,3,0,0,7,0,6,0,0,6,0,0,11,0,3,8,0,0,0,0,4,36,55,24,19,18,3,0,166,0,0,0,0,0,0,0,0,46,58,34,19,27,3,0,184,0,3,0,0,0,0,0,9,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,12,4,11,0,0,36,0,0,0,0,0,0,0,0,3,12,16,3,11,0,0,48,46,75,48,25,38,3,0,228
LGA43220,3,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,78,76,33,14,16,0,0,220,0,0,0,0,0,0,0,0,86,81,32,14,16,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,3,4,3,0,0,24,0,0,0,0,0,0,0,0,7,5,7,4,3,0,0,27,87,88,44,22,15,3,0,256
LGA43360,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,6,5,0,0,3,0,0,14,90,82,58,28,37,4,3,307,0,0,0,0,0,0,0,0,97,92,54,30,40,4,3,328,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,20,8,14,14,0,0,70,0,0,0,0,0,0,0,3,17,22,8,13,14,0,0,75,112,113,67,42,60,10,3,405
LGA43650,21,27,23,17,31,8,0,133,39,57,32,27,30,6,3,200,31,56,23,23,38,11,3,185,657,809,478,312,386,99,32,2786,0,4,3,0,3,0,0,11,756,957,558,380,485,133,40,3323,0,0,0,0,8,0,0,11,4,14,3,6,8,3,0,40,0,7,10,0,5,3,0,20,67,117,93,58,79,20,3,439,0,6,5,3,3,0,0,15,74,137,108,66,106,28,6,523,831,1092,670,448,587,158,44,3838
LGA43710,6,6,7,5,7,0,0,32,11,6,3,4,11,0,0,40,11,11,5,3,9,0,0,32,224,294,152,118,139,12,0,942,4,5,8,0,0,0,0,12,254,317,172,135,162,15,0,1060,0,0,0,0,0,0,0,3,3,6,3,3,3,0,0,22,0,3,0,0,0,0,0,7,24,35,17,14,19,10,0,120,3,3,0,0,0,0,0,7,30,44,24,19,20,10,0,150,284,358,200,156,181,25,4,1210
LGA43790,17,15,9,5,10,5,0,60,13,16,9,3,13,0,0,54,12,15,8,6,3,0,0,45,482,415,288,185,252,34,0,1667,3,0,0,0,0,0,0,6,533,462,314,204,280,41,6,1833,3,3,3,4,5,3,0,14,4,12,3,0,5,0,0,28,3,8,3,4,3,3,0,25,84,121,73,50,88,4,4,426,3,15,4,3,0,0,0,23,98,154,96,63,103,13,4,519,624,614,404,268,381,53,10,2353
LGA43920,8,15,13,14,16,13,3,71,12,20,17,16,15,8,0,88,18,21,16,15,13,10,4,101,360,389,212,160,189,35,12,1362,0,0,0,0,0,0,0,6,400,452,267,206,241,63,16,1641,0,3,0,0,0,0,3,13,3,9,5,8,15,3,0,40,0,3,3,3,3,0,0,11,51,82,53,31,42,8,7,263,0,3,3,0,0,0,0,13,55,95,62,41,59,17,11,339,451,554,331,247,296,78,29,1973
LGA44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6
LGA44060,1334,1075,591,387,522,344,188,4441,336,302,148,99,139,67,39,1128,352,270,155,82,139,54,36,1099,2381,2097,1062,641,924,456,218,7785,15,12,6,0,6,0,0,42,4422,3759,1964,1215,1734,920,482,14489,96,108,67,56,92,59,41,513,64,94,74,41,71,27,25,395,32,55,35,27,55,30,16,242,318,555,379,246,359,148,70,2071,30,25,15,11,8,0,0,92,541,836,560,379,587,253,164,3317,4961,4594,2521,1595,2320,1178,643,17810
LGA44210,14,8,9,0,6,0,0,35,14,12,8,4,5,6,0,52,6,4,5,3,11,3,0,37,203,242,156,97,133,29,7,864,0,0,0,0,0,0,0,0,241,272,173,112,158,35,9,995,0,0,3,0,0,0,0,0,3,4,4,0,3,0,0,15,0,3,3,0,7,0,0,11,70,69,42,42,43,11,3,270,4,3,0,0,0,0,0,7,72,76,54,41,49,8,3,302,311,351,225,153,200,45,9,1301
LGA44340,542,534,308,202,305,177,103,2169,285,338,207,139,182,114,74,1339,244,286,181,106,140,89,55,1106,1994,2287,1252,809,1146,619,360,8469,3,5,3,3,4,0,0,25,3075,3448,1945,1263,1772,1008,587,13100,29,55,43,36,66,38,27,289,34,49,39,33,50,40,27,263,18,27,23,26,46,25,11,168,127,271,216,166,220,116,86,1198,8,8,8,4,5,0,0,33,218,405,327,256,389,212,147,1954,3288,3856,2269,1516,2167,1223,738,15052
LGA44550,75,100,84,57,99,59,19,493,122,126,73,55,80,32,17,509,121,124,54,49,73,29,14,454,1446,1532,805,477,674,237,92,5262,8,5,0,7,5,3,0,23,1766,1888,1019,645,925,360,134,6737,12,12,19,7,24,15,10,93,21,38,25,21,27,15,7,166,10,18,21,13,38,6,0,112,181,267,192,134,209,74,21,1082,8,6,15,3,3,0,0,41,231,353,266,185,300,113,38,1495,1995,2241,1284,832,1229,471,173,8228
LGA44620,134,136,73,47,59,18,3,468,47,43,12,21,21,6,0,148,31,40,33,20,27,8,0,155,1011,1015,576,379,445,78,16,3523,14,3,0,3,0,0,0,18,1234,1230,699,460,555,108,23,4314,21,15,8,11,12,5,3,77,14,25,25,10,15,4,0,95,4,12,5,4,13,4,0,44,280,363,222,178,197,31,13,1286,4,13,3,3,0,0,0,25,324,421,260,215,236,46,22,1525,1559,1656,959,675,798,154,36,5835
LGA44830,0,0,0,0,6,0,0,8,0,3,0,0,0,0,0,3,0,4,0,0,3,0,0,10,97,114,69,46,65,12,0,405,0,0,0,0,0,0,0,0,102,120,69,47,72,14,0,423,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,7,13,12,6,12,0,0,50,0,0,0,0,0,0,0,0,9,18,14,10,13,0,0,58,110,136,78,53,85,14,0,485
LGA45040,116,113,76,44,74,13,9,441,25,25,13,12,14,9,0,95,36,33,18,5,12,3,3,113,636,656,355,227,337,86,27,2329,10,3,3,0,0,0,0,22,820,827,467,296,440,113,41,3000,17,20,10,4,10,6,0,62,12,13,13,8,13,3,0,58,0,8,14,8,12,4,0,40,212,299,158,108,152,30,6,957,17,17,9,0,0,0,0,51,261,358,200,127,180,42,11,1174,1086,1186,661,424,617,159,46,4178
LGA45090,55,74,30,12,24,3,0,200,18,13,7,6,3,0,0,48,27,22,10,4,5,3,0,71,308,391,196,112,152,17,3,1172,4,6,3,0,0,0,0,16,411,501,247,135,183,25,3,1504,3,6,3,3,3,0,0,23,4,0,0,0,0,0,0,4,0,0,3,0,0,0,0,5,35,70,36,45,34,6,0,236,3,6,0,0,0,0,0,12,47,84,42,44,37,9,0,275,454,590,294,182,221,31,3,1782
LGA45120,0,0,0,3,0,0,0,8,0,3,4,0,0,0,0,6,6,11,11,3,3,0,0,33,226,197,92,72,93,8,0,698,0,0,0,0,0,0,0,3,238,213,106,76,97,14,0,747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,6,18,37,26,20,19,6,3,123,0,0,0,0,0,0,0,0,21,39,27,21,18,6,3,135,257,254,139,96,116,22,0,882
LGA45290,408,361,167,86,120,74,36,1268,100,110,81,55,65,43,18,471,121,101,72,43,49,40,25,438,809,840,433,294,392,236,142,3147,0,0,0,0,0,0,0,5,1442,1416,756,471,623,390,217,5326,37,51,39,33,64,20,24,263,19,26,23,11,31,18,15,147,10,21,11,15,19,11,7,91,73,135,82,67,118,68,50,604,0,8,3,3,0,3,3,19,142,239,161,131,238,115,106,1129,1581,1656,913,597,865,512,322,6454
LGA45340,831,1027,755,512,813,433,179,4553,719,718,402,269,414,150,70,2739,634,558,350,224,322,119,56,2262,5664,5270,2737,1675,2254,802,379,18785,38,39,17,21,20,5,0,138,7885,7605,4268,2700,3816,1514,688,28486,49,122,101,89,138,65,33,598,185,263,132,115,192,56,30,986,95,172,119,72,157,52,23,698,1366,1834,1109,790,972,295,108,6473,51,73,59,34,22,3,3,248,1749,2460,1527,1105,1485,479,199,9004,9639,10067,5792,3808,5296,1988,889,37484
LGA45400,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,12,24,30,23,21,15,0,0,113,0,0,0,0,0,0,0,0,34,41,20,18,14,0,0,129,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,3,0,0,0,17,0,0,0,0,0,0,0,0,0,6,4,7,0,0,0,22,39,41,33,26,14,0,0,152
LGA45540,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,15,39,31,20,10,17,0,0,111,0,0,0,0,0,0,0,0,38,34,21,12,19,3,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,27,36,24,15,17,0,0,117,0,3,0,0,3,0,0,7,31,37,26,17,24,3,0,126,67,69,48,34,40,6,0,263
LGA45680,983,919,505,326,429,269,116,3545,224,233,159,118,167,73,26,1002,235,241,122,81,133,68,36,909,3358,2807,1391,823,1026,333,102,9840,41,46,18,12,13,7,4,135,4848,4247,2195,1353,1763,743,284,15432,229,222,140,94,151,73,37,950,131,125,76,66,69,32,16,509,56,83,46,38,65,25,18,324,1624,1673,836,547,652,181,51,5560,84,87,47,27,12,6,0,274,2124,2188,1148,770,952,320,114,7621,6970,6440,3345,2128,2711,1058,398,23049
LGA45890,2730,2056,1054,627,931,669,359,8429,406,296,172,123,144,62,31,1236,394,289,126,68,129,66,36,1109,2599,2233,1119,704,955,400,162,8174,24,21,23,10,13,6,0,97,6145,4887,2498,1536,2186,1202,586,19041,232,306,225,181,297,207,119,1567,103,122,95,52,91,40,16,522,63,79,69,28,58,38,15,356,591,882,546,395,501,195,80,3200,48,41,26,15,16,12,0,172,1044,1429,968,675,963,499,235,5820,7193,6319,3460,2214,3145,1703,829,24858
LGA46090,42,27,13,7,4,0,0,96,5,14,6,0,15,0,0,37,19,9,9,7,8,0,0,56,476,476,291,170,188,25,4,1622,17,6,5,0,0,0,0,28,559,528,321,189,217,27,6,1848,3,4,0,0,0,0,0,14,4,7,3,8,5,3,0,30,7,5,0,0,0,0,0,13,198,257,146,85,87,13,0,785,22,19,10,8,0,0,0,58,232,288,160,101,100,20,0,897,790,816,484,281,318,45,8,2744
LGA46300,36,21,14,6,10,0,0,86,14,30,13,4,14,3,0,78,23,33,12,9,11,0,0,88,572,532,290,204,251,28,3,1878,5,4,3,0,3,0,0,21,656,613,333,229,281,32,3,2144,0,0,6,5,3,0,0,9,12,8,9,3,12,0,0,39,0,3,6,3,4,0,0,21,134,180,114,74,108,18,5,631,7,3,5,0,3,0,0,13,152,198,136,87,128,21,5,715,803,811,463,314,414,47,9,2864
LGA46450,45,41,15,18,20,5,0,147,26,24,12,12,12,0,0,88,16,15,0,10,15,3,0,59,578,614,377,230,354,49,4,2202,3,7,4,0,7,0,0,17,662,699,409,270,407,51,6,2510,7,4,3,5,3,0,0,23,6,18,7,4,11,4,0,49,3,4,4,3,8,0,0,19,188,240,153,137,181,25,3,936,8,9,4,3,4,0,0,30,212,280,174,155,207,27,5,1050,871,975,580,426,614,80,13,3565
LGA46510,313,217,135,56,80,42,26,869,100,87,46,33,41,37,19,362,88,71,37,22,27,16,13,276,569,635,368,204,292,159,89,2325,3,7,0,0,0,0,0,12,1077,1021,582,315,444,262,145,3843,17,26,13,3,12,14,4,96,8,12,6,7,9,6,4,51,0,6,5,4,8,4,9,38,33,83,45,33,53,38,15,309,3,0,0,0,0,0,0,4,70,124,70,50,87,66,32,495,1147,1144,654,363,528,324,185,4337
LGA46670,35,29,21,17,20,6,8,133,11,8,5,5,12,4,0,45,18,17,4,5,5,0,0,49,308,315,197,133,176,24,3,1156,0,0,0,0,0,0,0,3,373,365,231,161,218,28,12,1391,6,3,7,0,0,3,3,21,4,3,5,7,3,0,0,18,0,4,6,3,4,0,0,21,61,102,84,49,59,7,0,354,3,14,4,3,3,0,0,28,77,124,100,67,64,11,7,445,449,482,328,230,284,43,20,1835
LGA46860,0,0,5,3,0,0,0,4,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,13,39,49,26,19,23,0,0,159,0,0,0,0,0,0,0,0,39,53,30,23,22,4,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,7,10,3,0,0,0,0,14,0,0,0,0,0,0,0,0,10,7,3,0,0,0,0,22,51,61,32,27,23,4,0,202
LGA46970,31,44,27,14,0,0,0,125,11,7,4,3,0,0,0,28,21,8,4,3,3,0,0,43,276,219,106,51,53,0,0,711,5,0,0,0,0,0,0,5,353,283,136,72,58,0,0,910,0,4,0,3,0,0,0,11,0,3,0,0,3,0,0,10,3,0,0,0,0,0,0,6,20,29,18,13,9,0,0,86,0,0,0,3,0,0,0,4,24,32,23,18,12,0,0,118,378,320,164,93,74,0,0,1026
LGA47140,2948,2586,1341,811,1199,786,460,10128,431,399,201,167,187,83,45,1520,425,389,178,129,162,77,51,1412,3385,3252,1698,1034,1311,470,156,11310,50,44,28,11,14,10,3,152,7232,6671,3442,2157,2875,1424,714,24511,307,407,277,213,321,227,128,1877,143,163,106,95,108,36,21,673,81,121,60,57,100,34,18,467,1177,1446,831,577,675,189,69,4963,63,64,42,23,23,3,7,222,1771,2193,1318,959,1227,493,239,8201,9001,8860,4762,3116,4105,1918,953,32714
LGA47290,9,12,7,4,3,3,0,37,3,3,0,0,0,0,0,9,3,0,3,3,0,0,0,13,77,74,53,35,29,0,0,266,0,3,0,0,0,0,0,3,91,95,66,44,35,3,0,327,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,3,8,9,3,3,7,0,0,34,0,0,0,0,0,0,0,0,8,9,3,4,9,0,0,43,101,104,66,46,43,3,0,369
LGA47490,3,4,0,0,0,0,0,6,0,0,0,0,3,0,0,8,9,11,0,0,0,0,0,20,106,119,63,42,30,0,0,353,0,0,0,0,0,0,0,4,114,137,61,42,34,0,0,387,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,5,6,12,5,5,0,0,33,3,0,0,0,0,0,0,4,6,9,16,5,6,0,0,45,121,148,76,49,41,5,0,432
LGA47630,31,31,21,10,11,0,0,104,3,8,3,0,3,0,0,17,16,18,10,3,4,0,0,51,253,315,178,115,151,22,3,1039,6,3,3,0,0,0,0,12,312,367,211,135,169,23,3,1224,0,0,0,3,4,0,0,10,3,3,0,0,3,0,0,4,0,0,3,0,0,0,0,8,22,45,25,13,18,5,0,124,3,0,0,0,0,0,0,3,32,54,30,16,25,5,0,160,337,420,241,153,197,27,4,1379
LGA47700,845,760,417,276,433,282,144,3163,361,370,241,185,294,133,77,1666,302,296,177,148,209,124,50,1303,3145,3119,1774,1159,1480,633,259,11575,16,8,7,4,12,3,0,48,4670,4562,2610,1776,2432,1169,533,17759,45,74,62,47,95,64,49,431,62,100,84,55,100,36,16,461,32,62,41,43,70,36,20,311,440,739,455,343,490,178,95,2746,20,22,21,9,5,0,3,81,603,995,665,507,761,312,183,4026,5278,5562,3281,2279,3188,1482,716,21785
LGA47800,7,5,5,6,0,0,0,30,6,0,4,7,0,0,0,16,16,16,10,5,8,0,0,49,203,199,132,65,110,9,0,716,4,0,0,0,4,0,0,9,236,225,150,83,124,9,0,822,0,3,3,0,0,0,0,5,3,3,3,0,0,0,0,17,0,0,0,0,0,0,0,5,35,63,46,23,36,5,0,206,4,3,0,4,0,0,0,11,42,68,51,30,43,3,0,239,283,295,206,109,162,10,0,1066
LGA47910,0,0,0,0,0,0,0,0,0,5,8,0,3,0,0,11,8,4,0,0,3,0,0,14,112,106,58,44,40,9,0,366,0,5,3,0,0,0,0,7,117,122,64,43,48,9,0,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5,13,18,9,14,13,0,0,65,0,0,0,0,0,0,0,3,10,22,17,15,19,0,0,73,133,143,83,52,60,9,0,476
LGA47980,329,340,186,102,122,74,38,1194,124,186,110,73,100,62,45,713,168,156,81,43,58,48,28,588,925,1118,662,405,554,328,201,4191,6,3,5,3,0,0,0,18,1560,1805,1045,613,844,515,323,6700,11,43,34,32,31,17,9,179,17,34,23,21,32,17,8,157,15,30,14,14,16,12,9,100,64,165,104,69,109,70,44,614,3,3,3,3,0,0,0,12,111,265,177,136,189,118,75,1061,1668,2063,1218,748,1037,637,394,7765
LGA48050,22,20,18,23,22,3,0,110,13,28,26,12,23,5,3,107,37,29,19,9,18,0,3,121,363,372,184,126,175,22,6,1247,3,0,0,4,0,0,0,9,439,451,250,166,242,34,10,1595,0,4,0,3,7,0,0,23,8,16,14,6,9,0,0,58,9,12,10,9,3,3,0,43,80,127,85,55,75,18,3,451,3,3,0,0,0,0,0,10,104,165,120,78,103,23,7,588,542,617,364,246,343,57,18,2176
LGA48130,21,11,12,8,9,3,0,70,5,8,5,7,14,0,0,43,3,9,6,8,6,0,0,33,308,298,164,109,137,25,3,1039,3,5,0,0,0,0,0,4,340,335,191,131,164,27,5,1189,0,0,3,0,0,0,0,7,8,3,5,3,6,3,0,30,0,0,3,4,3,0,0,4,65,65,40,30,46,5,3,244,3,3,0,0,0,0,0,7,75,73,51,38,58,11,7,300,414,405,237,169,220,33,12,1490
LGA48260,58,83,47,11,17,22,18,258,21,27,9,10,6,15,6,99,33,27,12,8,27,12,6,132,155,201,133,98,118,76,53,836,0,0,0,0,0,0,0,0,266,345,206,127,173,119,84,1326,0,9,10,9,15,7,0,57,4,0,5,0,7,3,0,22,0,5,7,3,0,0,3,16,8,21,15,14,21,11,12,101,0,0,0,0,0,0,0,3,15,40,31,25,40,23,14,198,280,380,236,160,215,145,104,1521
LGA48340,11,6,9,3,8,0,0,34,10,20,12,8,10,0,0,60,28,20,14,9,9,3,0,81,446,500,308,214,237,27,9,1750,4,0,3,0,0,0,0,5,501,548,341,232,264,31,7,1933,0,0,0,0,3,0,0,4,8,9,6,5,3,0,0,21,3,6,3,3,3,0,0,20,86,108,79,54,62,11,0,392,0,0,3,0,0,0,0,7,98,116,87,55,71,14,3,439,596,671,427,287,337,41,8,2374
LGA48410,959,650,307,148,242,159,89,2553,192,155,106,68,91,49,36,700,208,145,70,45,72,35,24,601,1350,1396,683,420,638,341,168,5001,10,15,3,3,0,0,0,31,2718,2358,1172,688,1047,591,314,8889,51,65,60,35,61,62,38,371,22,49,25,31,37,21,6,192,14,37,25,13,22,13,5,135,144,227,173,120,205,103,58,1027,8,8,7,3,3,3,3,35,243,380,288,198,329,200,117,1754,2961,2743,1457,887,1369,796,435,10644
LGA48540,72,78,50,29,61,14,5,315,37,44,44,26,52,13,0,211,48,40,17,11,28,3,0,156,656,722,411,254,354,39,11,2447,9,4,5,3,0,0,0,22,826,893,529,324,493,67,20,3153,4,10,19,8,10,3,0,66,12,14,11,6,18,3,0,65,5,11,19,9,18,3,0,66,348,333,211,119,148,15,4,1175,22,25,16,3,6,0,0,71,389,394,270,155,205,26,3,1440,1216,1285,799,478,700,92,25,4595
LGA48640,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,70,82,52,18,12,0,0,233,0,0,0,0,0,0,0,0,77,90,52,17,13,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,5,8,9,0,0,28,0,0,0,0,0,0,0,4,0,9,6,13,9,0,0,37,81,99,51,30,16,0,0,275
LGA48750,3,8,7,3,8,3,0,30,12,22,9,11,8,0,0,72,5,15,12,11,6,0,0,43,127,157,82,49,54,14,4,492,0,0,0,0,0,0,0,0,151,203,114,69,77,21,7,639,0,0,4,0,6,0,0,11,3,5,3,3,3,0,0,15,3,0,0,0,0,0,0,8,26,42,32,18,24,0,0,145,3,3,0,0,0,0,0,6,36,48,39,24,30,3,3,185,189,254,145,91,112,23,4,820
LGA48830,4,9,3,3,7,0,0,33,0,10,9,4,15,0,0,35,16,9,3,8,14,0,0,42,349,407,225,141,155,26,3,1302,3,3,0,0,0,0,0,10,376,439,237,156,188,23,3,1424,0,0,0,0,3,0,0,4,0,4,8,7,6,0,0,18,3,3,0,0,5,3,0,15,46,57,63,28,45,5,0,248,4,10,3,4,0,0,0,18,48,71,69,43,63,9,0,303,428,509,312,195,249,38,9,1725
LGA49399,3,4,3,3,0,0,0,11,0,0,0,0,0,0,0,6,9,3,0,0,0,0,0,13,92,100,63,28,18,4,0,305,3,4,0,0,0,0,0,8,105,110,70,33,18,4,0,338,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,16,23,21,15,16,0,0,90,3,7,3,0,0,0,0,9,20,30,24,10,16,0,0,102,125,140,94,40,37,3,0,441
LGA49499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA49799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA50080,154,211,139,106,127,20,8,758,129,131,105,60,78,12,3,517,134,162,75,64,73,5,0,516,1110,1201,751,460,580,60,8,4168,5,12,3,6,3,0,0,32,1539,1711,1070,690,859,98,17,5985,14,30,27,18,19,3,3,106,24,37,38,19,28,0,0,152,18,35,30,22,15,0,0,112,225,326,203,151,199,19,9,1132,11,9,3,10,0,0,0,34,289,431,296,212,268,31,14,1539,1830,2146,1369,900,1126,121,28,7521
LGA50210,2097,1686,778,465,618,327,164,6120,558,470,277,140,215,64,28,1754,520,361,187,123,161,66,29,1434,2345,1892,966,517,639,182,63,6612,22,16,5,6,14,6,0,75,5541,4428,2214,1256,1640,643,282,15995,137,190,114,101,130,55,42,769,97,142,56,59,66,19,12,442,56,113,60,47,75,20,5,378,623,682,383,248,301,56,21,2323,40,34,16,9,14,3,0,117,960,1157,632,458,587,154,77,4027,6504,5582,2847,1718,2227,793,360,20023
LGA50250,56,61,29,10,10,3,0,179,32,32,11,3,5,0,0,85,61,44,11,7,3,0,0,138,425,399,124,62,61,0,0,1071,4,3,0,0,0,0,0,9,580,540,184,89,79,4,0,1477,3,3,3,3,0,0,0,18,0,3,0,0,0,0,0,8,3,3,0,3,3,0,0,14,17,33,33,17,7,0,0,109,0,0,0,3,0,0,0,11,17,47,41,29,14,0,0,154,601,587,225,115,96,3,0,1631
LGA50280,108,114,68,23,32,0,0,351,103,107,48,29,35,3,0,328,116,119,58,35,46,0,0,377,488,497,261,138,169,14,4,1562,6,6,3,3,0,0,0,23,826,846,435,223,281,15,3,2638,3,10,5,12,12,0,0,42,14,22,12,23,20,0,0,86,8,17,9,17,12,0,0,59,54,93,89,65,73,3,0,379,3,8,4,0,0,0,0,17,78,155,114,116,114,5,0,575,909,997,548,339,397,22,6,3217
