LGA_CODE_2016,South_Africa_Before_1946,South_Africa_1946_1955,South_Africa_1956_1965,South_Africa_1966_1975,South_Africa_1976_1985,South_Africa_1986_1995,South_Africa_1996_2005,South_Africa_2006_2010,South_Africa_2011,South_Africa_2012,South_Africa_2013,South_Africa_2014,South_Africa_2015,South_Africa_2016,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1946,Sri_Lanka_1946_1955,Sri_Lanka_1956_1965,Sri_Lanka_1966_1975,Sri_Lanka_1976_1985,Sri_Lanka_1986_1995,Sri_Lanka_1996_2005,Sri_Lanka_2006_2010,Sri_Lanka_2011,Sri_Lanka_2012,Sri_Lanka_2013,Sri_Lanka_2014,Sri_Lanka_2015,Sri_Lanka_2016,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Thailand_Before_1946,Thailand_1946_1955,Thailand_1956_1965,Thailand_1966_1975,Thailand_1976_1985,Thailand_1986_1995,Thailand_1996_2005,Thailand_2006_2010,Thailand_2011,Thailand_2012,Thailand_2013,Thailand_2014,Thailand_2015,Thailand_2016,Thailand_Yr_arrival_ns,Thailand_Tot,FYROM_Before_1946,FYROM_1946_1955,FYROM_1956_1965,FYROM_1966_1975,FYROM_1976_1985,FYROM_1986_1995,FYROM_1996_2005,FYROM_2006_2010,FYROM_2011,FYROM_2012,FYROM_2013,FYROM_2014,FYROM_2015,FYROM_2016,FYROM_arrival_ns,FYROM_Tot,Turkey_Before_1946,Turkey_1946_1955,Turkey_1956_1965,Turkey_1966_1975,Turkey_1976_1985,Turkey_1986_1995,Turkey_1996_2005,Turkey_2006_2010,Turkey_2011,Turkey_2012,Turkey_2013,Turkey_2014,Turkey_2015,Turkey_2016,Turkey_Yr_arrival_ns,Turkey_Tot,United_Kingdom_Before_1946,United_Kingdom_1946_1955,United_Kingdom_1956_1965,United_Kingdom_1966_1975,United_Kingdom_1976_1985,United_Kingdom_1986_1995,United_Kingdom_1996_2005,United_Kingdom_2006_2010,United_Kingdom_2011,United_Kingdom_2012,United_Kingdom_2013,United_Kingdom_2014,United_Kingdom_2015,United_Kingdom_2016,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1946,USA_1946_1955,USA_1956_1965,USA_1966_1975,USA_1976_1985,USA_1986_1995,USA_1996_2005,USA_2006_2010,United_States_America_2011,United_States_America_2012,United_States_America_2013,United_States_America_2014,United_States_America_2015,United_States_America_2016,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1946,Vietnam_1946_1955,Vietnam_1956_1965,Vietnam_1966_1975,Vietnam_1976_1985,Vietnam_1986_1995,Vietnam_1996_2005,Vietnam_2006_2010,Vietnam_2011,Vietnam_2012,Vietnam_2013,Vietnam_2014,Vietnam_2015,Vietnam_2016,Vietnam_Yr_arrival_NS,Vietnam_Tot,Zimbabwe_Before_1946,Zimbabwe_1946_1955,Zimbabwe_1956_1965,Zimbabwe_1966_1975,Zimbabwe_1976_1985,Zimbabwe_1986_1995,Zimbabwe_1996_2005,Zimbabwe_2006_2010,Zimbabwe_2011,Zimbabwe_2012,Zimbabwe_2013,Zimbabwe_2014,Zimbabwe_2015,Zimbabwe_2016,Zimbabwe_Yr_arrival_NS,Zimbabwe_Tot,Born_elsewhere_Before_1946,Born_elsewhere_1946_1955,Born_elsewhere_1956_1965,Born_elsewhere_1966_1975,Born_elsewhere_1976_1985,Born_elsewhere_1986_1995,Born_elsewhere_1996_2005,Born_elsewhere_2006_2010,Born_elsewhere_2011,Born_elsewhere_2012,Born_elsewhere_2013,Born_elsewhere_2014,Born_elsewhere_2015,Born_elsewhere_2016,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1946,Tot_1946_1955,Tot_1956_1965,Tot_1966_1975,Tot_1976_1985,Tot_1986_1995,Tot_1996_2005,Tot_2006_2010,Tot_2011,Tot_2012,Tot_2013,Tot_2014,Tot_2015,Tot_2016,Tot_Yr_arrival_NS,Tot_Tot
LGA36630,0,0,3,3,4,9,18,22,4,0,6,5,0,0,0,76,0,0,0,3,0,0,0,11,0,0,0,0,4,0,0,25,0,0,0,0,3,0,5,4,0,0,0,0,3,0,4,19,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,247,344,85,59,55,21,0,5,0,5,6,0,61,999,0,0,7,19,4,18,8,8,4,0,0,0,0,0,6,70,0,0,0,0,0,3,3,11,0,0,0,0,0,0,3,16,0,0,0,0,5,5,10,4,0,0,0,0,0,0,0,22,0,22,40,77,41,27,18,24,8,5,0,5,9,5,17,296,4,242,410,621,397,338,289,253,43,56,29,54,45,16,159,2966
LGA36660,0,0,9,0,8,0,21,28,0,6,8,9,4,0,7,104,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,4,3,3,0,0,0,3,0,0,26,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,138,219,321,118,64,57,36,3,11,14,3,5,0,54,1050,0,3,6,28,5,10,13,17,0,0,0,3,0,3,3,91,0,0,0,0,0,4,3,0,0,0,0,0,0,3,0,14,0,0,0,3,11,0,11,0,0,0,0,0,0,0,0,29,0,20,33,107,48,45,47,79,12,31,11,26,19,15,38,535,19,350,470,641,482,338,384,319,58,105,86,73,75,40,202,3639
LGA36720,0,9,41,101,223,224,738,831,97,119,111,104,124,79,58,2865,0,5,24,37,13,20,26,34,4,17,10,15,8,7,6,230,0,0,0,6,24,51,105,130,24,26,30,25,37,18,27,506,0,0,3,10,0,3,4,0,0,0,0,0,0,0,0,20,0,0,0,4,3,6,6,6,0,0,3,3,0,0,0,35,78,1282,2586,4039,1886,1798,2896,3363,415,453,389,301,297,141,587,20506,0,12,50,195,123,166,270,265,64,41,53,54,64,37,30,1426,0,0,3,4,25,19,24,35,10,13,17,14,10,3,16,190,0,0,7,17,90,67,269,145,19,6,10,15,9,16,11,669,32,260,567,1023,624,603,819,770,147,185,180,247,294,200,242,6195,179,2715,4705,7557,6413,6382,9581,9502,1553,1710,1569,1462,1538,870,1818,57556
LGA36820,0,0,6,8,6,5,19,13,5,0,3,3,3,0,0,64,0,0,3,0,0,0,0,4,4,0,0,0,0,0,0,12,0,0,0,0,0,7,3,3,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,3,105,223,276,83,70,83,48,0,10,7,3,19,18,30,987,0,0,6,32,13,12,7,6,0,3,0,0,0,0,8,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,10,4,13,7,0,0,0,0,0,0,0,37,0,20,59,124,57,50,57,27,5,5,8,4,13,12,44,482,22,273,457,698,376,284,338,234,39,44,38,34,72,55,149,3121
LGA36910,0,0,16,23,58,41,291,288,38,50,10,24,15,16,12,870,0,0,6,4,0,20,33,97,9,28,20,21,34,26,8,310,0,0,0,0,3,16,23,41,3,0,10,4,11,4,11,127,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,21,23,369,678,1067,411,254,300,299,43,54,48,43,38,16,136,3779,0,9,19,86,32,35,61,63,13,19,23,17,17,14,13,415,0,0,0,9,8,13,14,27,0,3,10,10,6,3,3,108,0,0,5,8,52,36,239,135,11,4,5,10,4,7,0,522,14,52,146,277,184,177,657,950,184,273,303,236,253,183,120,4003,59,763,1243,1990,1572,1487,2785,3578,643,804,984,836,897,578,591,18807
LGA36950,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,3,4,4,6,0,0,0,0,0,0,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,11,16,16,8,3,0,3,4,0,0,6,87,0,5,19,30,24,38,36,40,5,3,7,4,8,7,17,238
LGA36960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,26,20,3,6,4,8,3,11,3,0,41,157,0,4,10,21,31,25,4,17,4,8,3,11,3,0,47,178
LGA37010,0,6,13,22,47,65,311,377,47,36,18,19,39,9,12,1023,0,0,4,13,12,36,23,79,12,22,9,11,15,14,5,263,0,0,0,3,22,36,71,84,18,17,25,19,18,12,11,341,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,12,19,359,817,1310,578,571,693,737,125,131,101,95,85,62,167,5854,0,6,12,57,37,53,109,107,28,20,24,39,53,32,14,589,0,0,0,9,24,56,29,59,8,10,16,5,15,8,12,255,0,0,7,6,25,38,83,114,8,7,17,7,8,3,0,321,8,87,231,520,320,441,722,877,206,184,263,217,314,148,211,4752,57,887,1684,2852,2418,2793,3859,4982,984,945,888,871,923,545,889,25588
LGA37300,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,11,4,3,3,0,0,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,6,4,12,3,3,4,3,0,4,0,3,73,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,3,5,0,10,4,3,11,0,0,0,0,3,45,0,3,17,34,33,54,76,73,29,22,8,13,11,6,19,398
LGA37310,0,0,0,4,3,7,41,70,9,18,3,0,0,0,3,164,0,0,0,0,0,3,0,10,0,0,3,0,0,0,0,23,0,0,0,0,0,0,0,3,3,0,0,0,0,8,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,47,66,106,36,38,41,33,4,15,10,0,4,8,23,448,0,0,0,8,3,0,3,12,3,0,0,0,0,0,3,37,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,8,0,0,0,0,3,0,11,12,0,0,3,0,0,0,0,38,3,4,6,35,27,22,34,31,9,16,14,6,6,4,9,235,8,89,139,217,208,189,271,511,109,162,150,109,62,48,112,2388
LGA37340,0,0,6,4,4,19,47,48,15,9,4,9,9,0,10,185,0,0,0,4,0,0,4,7,0,13,3,0,0,0,0,36,0,0,0,3,0,6,13,25,8,3,13,5,6,5,5,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,76,165,268,123,120,145,124,18,31,24,40,43,29,53,1261,0,0,4,10,6,14,17,15,4,7,6,11,6,3,4,100,0,0,0,0,5,7,7,17,3,4,0,0,5,0,0,55,0,0,0,0,0,3,17,14,3,3,3,4,0,0,3,53,3,13,42,94,52,60,74,78,31,32,24,45,87,34,96,765,9,172,313,570,497,489,709,654,187,213,202,277,341,172,381,5189
LGA37400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,4,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,0,0,0,0,3,0,0,0,0,17,0,7,10,11,9,3,4,6,0,0,5,0,3,0,0,53
LGA37550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,14
LGA37570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4
LGA37600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,7
LGA39499,0,0,0,6,4,3,14,9,0,0,0,0,3,8,0,52,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,12,0,0,0,0,0,0,0,3,0,0,0,0,3,5,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,46,109,169,83,62,55,35,4,9,9,16,122,188,67,972,0,0,3,4,9,3,8,5,0,0,0,0,7,24,5,67,0,0,0,0,3,0,0,6,0,0,0,5,0,3,0,28,0,0,0,0,0,0,8,0,0,0,0,3,0,0,3,16,0,10,18,39,29,22,42,38,9,5,22,50,123,110,93,616,0,99,190,297,260,242,280,203,46,56,84,154,401,514,338,3157
LGA39799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,8,4,3,0,3,3,3,0,0,0,0,0,9,40
LGA40070,0,0,5,9,5,9,28,19,3,3,3,0,9,3,7,102,0,0,0,3,3,5,18,12,3,7,5,3,16,15,0,88,0,0,0,0,4,8,11,18,3,14,11,9,5,12,5,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,0,0,0,0,0,0,9,5,68,196,214,96,83,100,81,14,26,22,19,37,57,47,1070,0,0,0,13,17,11,25,23,7,5,8,5,28,4,11,163,0,0,0,0,29,15,11,19,11,8,15,32,30,27,12,213,0,0,0,0,0,0,3,9,3,0,0,0,0,0,0,20,4,36,20,48,29,94,130,189,37,117,110,145,264,134,94,1464,19,231,376,423,296,448,762,1201,341,591,819,1220,1544,987,527,9768
LGA40120,0,0,10,23,22,9,72,69,0,13,11,0,0,0,6,234,0,0,3,3,3,3,4,0,0,0,0,0,0,0,3,24,0,0,0,0,0,3,6,10,3,0,4,0,6,0,0,32,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,6,9,229,696,1000,269,276,380,255,18,41,45,30,15,8,100,3375,0,5,11,36,20,24,50,17,0,14,4,3,4,3,0,195,0,0,0,3,5,0,17,39,0,4,0,3,5,0,3,79,0,0,3,3,4,4,11,3,0,0,0,0,0,0,0,33,0,77,60,102,61,65,112,67,16,5,15,3,13,6,18,626,22,611,1125,1409,640,612,929,601,65,104,105,75,61,32,191,6583
LGA40220,0,0,6,5,8,5,17,16,5,0,0,0,0,0,4,67,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,10,3,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,186,633,1051,221,126,149,143,9,24,12,16,17,0,116,2722,0,4,0,8,5,5,8,8,0,0,0,0,0,0,0,52,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,12,3,37,44,42,20,22,28,20,0,3,3,0,3,0,13,248,15,396,899,1262,391,279,299,251,36,48,36,33,42,15,184,4188
LGA40250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,8,0,0,3,9,10,13,11,11,3,0,6,0,3,0,3,65
LGA40310,0,0,12,0,3,3,22,17,5,4,0,0,0,0,5,65,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,468,572,103,96,95,105,3,18,14,6,7,3,42,1633,0,0,0,4,3,9,10,9,4,0,3,0,0,0,3,56,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,7,31,38,30,13,13,13,17,3,3,9,4,13,3,4,216,10,241,619,706,199,195,230,221,36,45,40,26,30,20,76,2693
LGA40430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,37,57,9,5,3,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,11,0,26,59,70,15,11,3,7,0,0,0,0,0,0,7,199
LGA40520,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,32,97,140,17,28,23,22,0,0,3,0,3,3,12,390,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,15,33,18,9,7,3,10,3,6,3,4,11,7,8,137,7,118,311,226,71,101,106,123,15,22,30,21,32,24,47,1242
LGA40700,0,0,12,8,34,37,68,47,12,11,3,0,3,0,4,261,0,3,5,20,27,49,30,91,26,39,17,19,33,21,3,376,0,0,0,0,14,15,22,18,0,7,4,3,7,3,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,21,0,4,3,0,3,0,0,0,0,0,0,37,18,217,453,605,206,196,301,240,50,75,49,29,27,9,38,2518,0,3,9,29,20,24,59,34,13,6,5,15,8,0,4,233,0,0,0,7,120,23,15,22,7,3,6,5,15,10,9,257,0,0,4,3,6,5,18,6,0,9,5,0,0,0,0,61,3,160,87,120,96,209,259,252,65,53,52,103,65,52,51,1627,50,897,1231,1235,1058,1325,1814,2071,461,618,561,667,684,375,340,13389
LGA40910,0,0,7,17,3,29,76,58,7,12,3,0,3,3,0,213,0,3,4,0,7,39,75,132,35,50,21,26,55,26,3,471,0,0,0,3,6,11,14,15,4,3,4,0,5,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,4,13,0,9,0,3,0,0,0,0,0,0,0,33,9,186,469,610,140,134,209,147,17,16,34,17,14,4,48,2061,0,3,3,24,6,14,35,18,4,8,8,4,4,8,4,143,0,0,0,8,94,35,11,37,8,7,4,0,3,3,3,210,0,0,0,3,5,4,18,9,3,0,0,0,0,11,3,53,6,158,119,158,125,288,383,377,83,64,65,83,81,47,42,2080,50,1429,2828,1735,900,1410,1939,2822,566,644,581,601,724,431,437,17102
LGA41010,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,27,4,0,0,0,0,0,4,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,3,0,0,0,0,0,0,3,22,0,17,32,44,21,8,23,26,8,9,13,9,12,4,10,226
LGA41060,0,0,3,19,21,32,110,106,16,23,9,22,6,28,5,387,0,0,4,13,16,15,13,43,21,16,14,6,11,3,8,179,0,0,3,3,25,36,42,41,8,22,8,17,16,7,13,235,3,22,28,33,7,18,16,3,0,0,0,0,0,0,3,133,0,5,0,10,0,8,11,11,0,0,3,0,3,0,3,55,31,329,1012,1299,359,339,382,557,134,134,136,104,70,35,111,5022,0,0,3,33,35,23,45,26,9,7,9,10,21,15,3,252,0,0,0,9,782,641,217,217,53,58,86,67,62,41,70,2301,0,0,0,0,0,3,11,10,4,4,4,3,4,5,0,57,14,344,308,548,456,760,1351,973,212,175,205,232,284,188,187,6257,94,2454,4518,3548,2558,2777,3533,4575,863,910,1053,1032,1198,755,921,30790
LGA41140,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,139,178,27,29,26,17,0,5,3,0,0,3,23,493,0,0,0,3,3,3,0,3,0,0,0,0,0,0,0,15,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,8,0,9,19,14,7,7,12,9,0,0,5,0,3,3,0,79,0,75,191,235,60,60,73,58,8,21,17,7,6,12,37,851
LGA41190,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,12,3,0,0,0,0,0,0,0,0,0,0,33,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,14,0,11,10,3,0,3,3,0,0,0,6,83
LGA41330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,37,0,9,6,0,4,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,5,6,0,0,0,4,3,0,0,0,3,46,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,33,14,11,9,10,4,3,0,0,0,0,3,111,0,16,89,102,38,26,25,74,10,30,15,8,4,9,18,458
LGA41560,0,0,0,3,3,0,15,4,3,8,0,5,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,228,308,40,27,18,14,0,0,0,0,0,0,34,744,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,25,7,3,0,13,0,0,3,0,4,0,3,83,3,147,326,388,103,67,52,74,13,10,19,18,8,4,48,1284
LGA41750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,6,17,4,7,0,3,3,0,0,0,5,0,0,8,63
