LGA_CODE_2016,P_Greece_0_4,P_Greece_5_14,P_Greece_15_24,P_Greece_25_44,P_Greece_45_54,P_Greece_55_64,P_Greece_65_74,P_Greece_75_84,P_Greece_85ov,P_Greece_Tot,P_Hong_Kong_0_4,P_Hong_Kong_5_14,P_Hong_Kong_15_24,P_Hong_Kong_25_44,P_Hong_Kong_45_54,P_Hong_Kong_55_64,P_Hong_Kong_65_74,P_Hong_Kong_75_84,P_Hong_Kong_85ov,P_Hong_Kong_Tot,P_India_0_4,P_India_5_14,P_India_15_24,P_India_25_44,P_India_45_54,P_India_55_64,P_India_65_74,P_India_75_84,P_India_85ov,P_India_Tot,P_Indonesia_0_4,P_Indonesia_5_14,P_Indonesia_15_24,P_Indonesia_25_44,P_Indonesia_45_54,P_Indonesia_55_64,P_Indonesia_65_74,P_Indonesia_75_84,P_Indonesia_85ov,P_Indonesia_Tot,P_Iran_0_4,P_Iran_5_14,P_Iran_15_24,P_Iran_25_44,P_Iran_45_54,P_Iran_55_64,P_Iran_65_74,P_Iran_75_84,P_Iran_85ov,P_Iran_Tot,P_Iraq_0_4,P_Iraq_5_14,P_Iraq_15_24,P_Iraq_25_44,P_Iraq_45_54,P_Iraq_55_64,P_Iraq_65_74,P_Iraq_75_84,P_Iraq_85ov,P_Iraq_Tot,P_Ireland_0_4,P_Ireland_5_14,P_Ireland_15_24,P_Ireland_25_44,P_Ireland_45_54,P_Ireland_55_64,P_Ireland_65_74,P_Ireland_75_84,P_Ireland_85ov,P_Ireland_Tot,P_Italy_0_4,P_Italy_5_14,P_Italy_15_24,P_Italy_25_44,P_Italy_45_54,P_Italy_55_64,P_Italy_65_74,P_Italy_75_84,P_Italy_85ov,P_Italy_Tot,P_Japan_0_4,P_Japan_5_14,P_Japan_15_24,P_Japan_25_44,P_Japan_45_54,P_Japan_55_64,P_Japan_65_74,P_Japan_75_84,P_Japan_85ov,P_Japan_Tot,P_Korea_South_0_4,P_Korea_South_5_14,P_Korea_South_15_24,P_Korea_South_25_44,P_Korea_South_45_54,P_Korea_South_55_64,P_Korea_South_65_74,P_Korea_South_75_84,P_Korea_South_85ov,P_Korea_South_Tot,P_Lebanon_0_4,P_Lebanon_5_14,P_Lebanon_15_24,P_Lebanon_25_44,P_Lebanon_45_54,P_Lebanon_55_64,P_Lebanon_65_74,P_Lebanon_75_84,P_Lebanon_85ov,P_Lebanon_Tot,P_Malaysia_0_4,P_Malaysia_5_14,P_Malaysia_15_24,P_Malaysia_25_44,P_Malaysia_45_54,P_Malaysia_55_64,P_Malaysia_65_74,P_Malaysia_75_84,P_Malaysia_85ov,P_Malaysia_Tot,P_Malta_0_4,P_Malta_5_14,P_Malta_15_24,P_Malta_25_44,P_Malta_45_54,P_Malta_55_64,P_Malta_65_74,P_Malta_75_84,P_Malta_85ov,P_Malta_Tot,P_Mauritius_0_4,P_Mauritius_5_14,P_Mauritius_15_24,P_Mauritius_25_44,P_Mauritius_45_54,P_Mauritius_55_64,P_Mauritius_65_74,P_Mauritius_75_84,P_Mauritius_85ov,P_Mauritius_Tot,P_Myanmar_0_4,P_Myanmar_5_14,P_Myanmar_15_24,P_Myanmar_25_44,P_Myanmar_45_54,P_Myanmar_55_64,P_Myanmar_65_74,P_Myanmar_75_84,P_Myanmar_85ov,P_Myanmar_Tot,P_Nepal_0_4,P_Nepal_5_14,P_Nepal_15_24,P_Nepal_25_44,P_Nepal_45_54,P_Nepal_55_64,P_Nepal_65_74,P_Nepal_75_84,P_Nepal_85ov,P_Nepal_Tot,P_Netherlands_0_4,P_Netherlands_5_14,P_Netherlands_15_24,P_Netherlands_25_44,P_Netherlands_45_54,P_Netherlands_55_64,P_Netherlands_65_74,P_Netherlands_75_84,P_Netherlands_85ov,P_Netherlands_Tot,P_New_Zealand_0_4,P_New_Zealand_5_14,P_New_Zealand_15_24,P_New_Zealand_25_44,P_New_Zealand_45_54,P_New_Zealand_55_64,P_New_Zealand_65_74,P_New_Zealand_75_84,P_New_Zealand_85ov,P_New_Zealand_Tot,P_Nthern_Ireland_0_4,P_Nthern_Ireland_5_14,P_Nthern_Ireland_15_24,P_Nthern_Ireland_25_44,P_Nthern_Ireland_45_54,P_Nthern_Ireland_55_64,P_Nthern_Ireland_65_74,P_Nthern_Ireland_75_84,P_Nthern_Ireland_85ov,P_Nthern_Ireland_Tot,P_Pakistan_0_4,P_Pakistan_5_14,P_Pakistan_15_24,P_Pakistan_25_44,P_Pakistan_45_54,P_Pakistan_55_64,P_Pakistan_65_74,P_Pakistan_75_84,P_Pakistan_85ov,P_Pakistan_Tot
LGA42030,0,0,0,3,0,5,7,16,3,31,0,0,0,3,0,0,0,0,0,3,0,5,0,21,3,3,3,0,0,40,0,4,0,11,0,0,0,0,0,21,0,0,0,6,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,3,0,0,3,8,3,8,7,12,4,53,0,0,0,4,11,23,41,42,14,131,0,3,0,3,0,0,0,0,0,4,0,3,0,4,0,0,0,0,0,11,0,0,0,5,0,0,0,0,0,3,0,3,3,14,10,3,7,0,0,35,0,0,0,0,0,6,6,3,3,20,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,4,11,5,24,36,12,6,94,0,7,13,58,38,35,12,10,3,166,0,0,0,3,10,17,18,10,0,57,0,0,0,3,0,0,0,0,0,3
LGA42110,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,0,21,0,3,0,8,8,15,6,0,0,48,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA42250,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,9,4,11,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,16,7,3,45,0,4,5,42,22,20,7,0,0,95,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
LGA42600,0,0,0,6,3,21,19,24,4,74,0,0,12,23,8,13,3,5,0,68,13,34,28,223,25,12,19,3,3,366,3,0,10,17,3,3,5,0,3,45,0,7,6,61,24,12,5,3,3,133,0,0,3,3,0,3,0,0,0,13,3,10,7,58,16,31,15,24,4,176,0,0,5,25,16,36,50,39,25,190,0,8,11,23,6,0,0,0,0,51,0,12,11,41,10,0,3,0,0,73,0,0,0,3,7,8,0,0,0,22,0,9,7,19,13,12,19,6,0,88,0,0,0,0,0,4,11,3,3,28,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,24,0,0,0,15,3,25,46,23,11,129,3,17,26,108,65,73,42,13,3,351,0,3,0,13,13,15,18,9,4,75,0,3,8,9,0,0,0,0,0,22
LGA42750,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,8,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,12,3,0,31,0,12,7,22,11,22,8,3,0,82,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA43080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA43220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA43360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,8,0,0,4,10,3,3,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA43650,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,4,0,19,0,0,0,0,6,3,11,4,0,24,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,8,3,0,0,0,0,12,0,0,0,0,0,4,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,17,17,7,0,50,0,3,4,25,22,13,3,3,0,80,0,3,0,0,4,6,3,0,0,22,0,0,0,0,0,0,0,0,0,5
LGA43710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,18,0,0,7,19,8,8,6,0,0,45,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA43790,0,0,0,3,0,8,17,14,4,52,0,0,0,3,0,0,0,0,0,3,0,5,4,42,9,16,3,0,0,82,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,3,0,0,3,0,0,3,4,3,5,8,9,7,34,0,0,0,3,3,0,0,0,0,3,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,3,5,35,0,0,3,14,16,18,8,0,0,62,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0
LGA43920,0,0,0,4,0,3,12,7,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,0,16,0,0,0,0,0,16,28,15,3,64,0,3,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,13,14,3,0,38,0,0,3,9,18,9,10,0,0,52,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA44060,0,7,3,22,29,58,115,136,26,394,5,4,70,107,25,43,15,3,0,270,33,176,163,1135,173,92,58,33,20,1878,3,4,11,75,18,9,7,11,6,152,9,50,48,241,57,57,39,11,3,520,3,14,3,31,6,0,4,3,0,70,0,26,9,112,44,28,33,28,7,296,0,3,6,25,37,73,144,121,74,478,3,9,23,65,18,14,3,5,0,143,0,15,41,112,31,6,0,0,0,203,3,0,3,19,18,24,13,12,3,109,0,22,82,218,63,57,36,16,6,502,0,0,0,4,4,13,15,19,0,54,0,0,0,7,0,0,3,3,3,15,0,0,3,18,3,0,3,3,0,32,0,21,64,289,8,14,3,0,0,396,0,3,7,24,20,56,135,80,64,396,10,33,48,248,122,131,73,29,4,696,0,0,7,18,24,31,29,30,6,145,12,22,29,87,23,5,10,3,0,186
LGA44210,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,4,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,8,0,0,0,0,3,10,3,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,15,22,10,5,59,0,3,0,13,22,12,7,8,0,61,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA44340,0,3,3,15,22,87,151,177,36,493,3,8,39,48,13,26,12,3,0,157,6,75,58,355,84,40,29,24,8,675,24,46,11,181,23,5,10,4,7,319,0,13,26,79,38,17,11,3,3,188,3,0,7,19,5,0,0,0,0,35,0,4,11,35,22,20,17,19,3,142,0,5,7,10,36,56,112,119,29,365,0,6,21,42,21,3,5,3,3,106,0,36,52,82,24,3,3,0,0,203,0,4,6,27,16,30,29,8,10,129,4,31,51,120,59,62,52,9,5,394,0,0,0,0,0,7,11,14,0,41,0,0,0,7,0,0,0,0,0,8,0,0,0,12,0,0,0,0,0,13,4,12,29,97,6,3,0,0,0,144,0,6,14,23,35,57,96,35,15,273,3,21,39,155,128,103,59,38,10,558,0,0,0,8,18,10,15,6,3,60,12,31,23,91,19,9,0,0,0,183
LGA44550,0,0,0,0,0,4,7,0,0,15,0,3,0,3,0,0,0,0,0,6,0,4,14,52,11,6,12,10,6,108,0,0,0,9,6,5,0,0,0,24,0,0,0,5,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,3,9,13,6,13,13,4,53,0,0,0,3,4,15,17,10,5,66,0,9,3,19,13,0,0,0,0,40,0,8,5,11,3,0,0,0,0,25,0,0,0,0,3,0,0,0,0,3,0,10,8,22,16,12,3,0,0,70,0,0,0,0,0,8,0,0,3,12,0,0,0,3,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,7,0,0,3,3,3,0,0,0,0,11,0,3,0,10,15,39,65,27,7,171,0,16,24,70,63,59,18,4,3,264,0,0,0,5,7,8,3,0,0,31,0,3,0,0,0,0,0,0,0,8
LGA44620,0,0,0,0,0,5,9,16,0,34,0,3,0,8,3,0,0,0,0,11,3,4,8,50,16,0,6,3,0,97,0,0,0,4,0,3,4,0,0,10,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,3,0,0,0,5,0,0,0,3,3,0,0,3,0,17,0,0,0,3,4,31,31,56,26,156,0,3,0,3,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,0,0,17,0,0,0,0,0,0,3,0,0,3,0,5,0,0,0,0,0,0,0,7,0,13,30,101,24,15,9,5,0,197,0,0,0,0,0,0,0,0,0,0,0,3,0,8,9,31,63,30,15,158,5,12,16,71,50,38,17,4,3,224,0,0,0,0,4,0,5,0,0,12,0,4,4,12,3,0,0,0,0,21
LGA44830,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,3,0,16,0,0,0,5,9,0,3,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA45040,0,0,0,0,0,5,0,0,0,6,0,0,9,6,3,0,0,0,0,20,3,18,5,78,10,0,7,0,0,124,0,0,0,5,0,0,0,0,0,5,0,3,0,3,0,0,0,0,0,11,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,4,0,3,0,11,0,3,0,0,5,11,30,58,13,123,0,0,0,0,0,0,0,0,0,3,0,0,0,15,0,0,0,0,0,18,0,0,0,5,3,0,0,0,0,14,0,3,3,14,3,0,0,0,0,22,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,18,40,21,11,89,3,36,50,61,46,25,17,3,0,240,0,0,0,0,3,0,9,0,0,10,0,0,3,10,0,0,0,0,0,14
LGA45090,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,8,0,0,0,9,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,4,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,0,0,3,0,0,7,15,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,3,0,20,0,23,10,60,21,16,10,5,0,141,0,0,6,0,0,0,0,0,0,7,4,12,5,25,4,0,0,0,0,45
LGA45120,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,3,0,19,0,0,3,6,3,10,7,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA45290,0,0,0,16,21,46,70,101,41,293,5,4,66,59,12,19,8,4,0,182,30,113,62,588,50,28,21,10,4,908,0,5,7,24,0,4,0,0,0,46,5,18,15,128,17,7,3,0,5,197,0,3,3,12,8,7,0,0,0,33,0,5,3,36,9,15,8,8,3,83,0,5,7,49,75,165,354,581,282,1528,0,14,16,39,9,0,5,0,0,78,4,23,45,119,42,13,0,0,0,251,0,0,3,10,3,8,3,3,0,30,4,24,84,166,38,24,35,13,4,393,0,0,0,3,0,8,4,7,0,26,0,0,0,4,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,11,0,3,19,125,0,0,0,0,0,155,0,7,3,12,9,19,25,11,4,98,5,17,31,86,63,57,41,15,0,309,0,0,0,8,5,8,9,3,0,36,8,11,15,54,3,0,0,4,0,97
LGA45340,0,3,3,11,24,55,73,59,8,228,0,7,13,23,17,25,7,0,0,94,5,59,75,420,116,62,66,34,12,857,0,9,10,50,27,15,20,17,3,149,0,18,13,127,51,27,17,11,3,279,0,5,8,17,8,9,3,3,0,49,4,33,10,91,52,71,70,57,16,404,0,0,5,28,39,102,150,122,31,475,0,10,18,37,15,3,0,0,0,89,0,20,34,63,11,3,0,0,0,138,0,0,16,31,50,37,17,18,4,166,0,8,33,73,51,48,26,11,5,256,0,0,0,5,7,23,56,11,3,106,0,0,0,13,0,8,3,0,0,26,0,0,0,4,3,7,3,3,3,22,0,0,0,27,0,0,0,0,0,32,0,17,11,58,61,238,373,165,74,990,9,61,82,517,344,319,189,58,13,1588,0,5,11,38,59,56,82,56,9,307,0,20,58,88,46,21,11,6,0,246
LGA45400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA45540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,10,0,0,0,3,4,3,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA45680,0,0,0,5,21,31,40,45,8,152,0,0,4,7,0,4,0,0,0,22,7,45,19,251,28,32,25,23,9,426,0,4,8,50,7,3,7,3,0,92,0,23,27,44,3,0,0,3,0,101,0,3,4,35,14,10,0,0,0,60,0,9,4,10,23,33,32,35,13,170,0,0,0,14,28,88,118,111,36,398,0,4,5,7,4,0,0,0,0,24,0,0,0,16,0,0,0,0,0,19,3,9,3,18,9,0,3,0,0,43,5,15,12,39,16,16,3,3,0,109,0,0,0,0,10,20,27,7,4,68,0,0,0,0,0,0,3,0,0,10,0,16,24,79,10,9,3,0,0,142,12,109,116,15,0,0,0,0,0,251,0,0,0,15,32,82,130,59,27,347,9,38,65,215,118,99,47,7,3,604,0,0,0,5,40,29,59,20,7,165,11,74,27,44,3,0,0,0,0,152
LGA45890,0,3,12,29,52,136,237,261,119,847,3,7,128,199,32,35,11,4,0,418,135,563,575,3822,359,160,89,31,7,5743,3,9,25,80,14,8,5,4,0,144,14,112,137,282,42,13,16,9,0,621,4,22,51,114,57,31,14,0,0,303,0,12,13,49,37,34,36,23,16,225,5,3,16,47,61,218,367,420,226,1360,5,8,19,62,19,4,0,0,3,112,11,25,53,242,41,15,5,0,0,391,0,3,16,34,31,32,19,8,0,145,15,43,184,444,72,62,30,12,0,867,0,0,0,3,8,33,52,40,14,155,0,0,0,10,3,0,3,0,0,12,3,33,47,130,19,10,3,3,0,244,0,28,38,209,7,0,3,3,0,293,0,0,5,19,23,61,104,50,21,290,11,55,79,312,170,157,67,17,12,877,0,3,3,12,18,23,28,16,7,106,34,123,83,313,31,11,3,4,0,597
