SA3_CODE_2016,M_15_19_Prvided_unpaid_assist,M_15_19_No_unpad_asst_prvided,M_15_19_Unpaid_assist_ns,M_15_19_Tot,M_20_24_Prvided_unpaid_assist,M_20_24_No_unpad_asst_prvided,M_20_24_Unpaid_assist_ns,M_20_24_Tot,M_25_34_Prvided_unpaid_assist,M_25_34_No_unpad_asst_prvided,M_25_34_Unpaid_assist_ns,M_25_34_Tot,M_35_44_Prvided_unpaid_assist,M_35_44_No_unpad_asst_prvided,M_35_44_Unpaid_assist_ns,M_35_44_Tot,M_45_54_Prvided_unpaid_assist,M_45_54_No_unpad_asst_prvided,M_45_54_Unpaid_assist_ns,M_45_54_Tot,M_55_64_Prvided_unpaid_assist,M_55_64_No_unpad_asst_prvided,M_55_64_Unpaid_assist_ns,M_55_64_Tot,M_65_74_Prvided_unpaid_assist,M_65_74_No_unpad_asst_prvided,M_65_74_Unpaid_assist_ns,M_65_74_Tot,M_75_84_Prvided_unpaid_assist,M_75_84_No_unpad_asst_prvided,M_75_84_Unpaid_assist_ns,M_75_84_Tot,M_85_ov_Prvided_unpaid_assist,M_85_ov_No_unpad_asst_prvided,M_85_ov_Unpaid_assist_ns,M_85_ov_Tot,M_Tot_prvided_unpaid_assist,M_Tot_No_unpaid_asst_prvided,M_Tot_Unpaid_assist_ns,M_Tot_Tot,F_15_19_Prvided_unpaid_assist,F_15_19_No_unpad_asst_prvided,F_15_19_Unpaid_assist_ns,F_15_19_Tot,F_20_24_Prvided_unpaid_assist,F_20_24_No_unpad_asst_prvided,F_20_24_Unpaid_assist_ns,F_20_24_Tot,F_25_34_Prvided_unpaid_assist,F_25_34_No_unpad_asst_prvided,F_25_34_Unpaid_assist_ns,F_25_34_Tot,F_35_44_Prvided_unpaid_assist,F_35_44_No_unpad_asst_prvided,F_35_44_Unpaid_assist_ns,F_35_44_Tot,F_45_54_Prvided_unpaid_assist,F_45_54_No_unpad_asst_prvided,F_45_54_Unpaid_assist_ns,F_45_54_Tot,F_55_64_Prvided_unpaid_assist,F_55_64_No_unpad_asst_prvided,F_55_64_Unpaid_assist_ns,F_55_64_Tot,F_65_74_Prvided_unpaid_assist,F_65_74_No_unpad_asst_prvided,F_65_74_Unpaid_assist_ns,F_65_74_Tot,F_75_84_Prvided_unpaid_assist,F_75_84_No_unpad_asst_prvided,F_75_84_Unpaid_assist_ns,F_75_84_Tot,F_85_ov_Prvided_unpaid_assist,F_85_ov_No_unpad_asst_prvided,F_85_ov_Unpaid_assist_ns,F_85_ov_Tot,F_Tot_prvided_unpaid_assist,F_Tot_No_unpaid_asst_prvided,F_Tot_Unpaid_assist_ns,F_Tot_Tot,P_15_19_Prvided_unpaid_assist,P_15_19_No_unpad_asst_prvided,P_15_19_Unpaid_assist_ns,P_15_19_Tot,P_20_24_Prvided_unpaid_assist,P_20_24_No_unpad_asst_prvided,P_20_24_Unpaid_assist_ns,P_20_24_Tot,P_25_34_Prvided_unpaid_assist,P_25_34_No_unpad_asst_prvided,P_25_34_Unpaid_assist_ns,P_25_34_Tot,P_35_44_Prvided_unpaid_assist,P_35_44_No_unpad_asst_prvided,P_35_44_Unpaid_assist_ns,P_35_44_Tot,P_45_54_Prvided_unpaid_assist,P_45_54_No_unpad_asst_prvided,P_45_54_Unpaid_assist_ns,P_45_54_Tot,P_55_64_Prvided_unpaid_assist,P_55_64_No_unpad_asst_prvided,P_55_64_Unpaid_assist_ns,P_55_64_Tot,P_65_74_Prvided_unpaid_assist,P_65_74_No_unpad_asst_prvided,P_65_74_Unpaid_assist_ns,P_65_74_Tot,P_75_84_Prvided_unpaid_assist,P_75_84_No_unpad_asst_prvided,P_75_84_Unpaid_assist_ns,P_75_84_Tot,P_85_ov_Prvided_unpaid_assist,P_85_ov_No_unpad_asst_prvided,P_85_ov_Unpaid_assist_ns,P_85_ov_Tot,P_Tot_prvided_unpaid_assist,P_Tot_No_unpaid_asst_prvided,P_Tot_Unpaid_assist_ns,P_Tot_Tot
31101,19,367,59,445,17,295,39,349,41,499,131,675,70,607,106,780,123,718,115,951,116,697,112,926,75,637,107,822,38,286,64,387,8,99,23,134,505,4214,754,5470,22,356,48,428,31,295,33,362,92,549,70,705,155,649,58,858,194,723,96,1012,179,613,102,901,118,600,96,813,39,292,74,401,7,157,33,195,833,4250,604,5682,42,728,105,871,48,590,69,710,134,1050,196,1382,222,1254,164,1641,322,1439,207,1964,296,1312,214,1830,195,1240,201,1636,76,580,136,791,14,260,57,328,1340,8459,1356,11152
31102,53,1141,107,1302,81,1267,122,1464,187,2257,252,2694,255,2105,204,2565,254,1993,210,2451,273,1647,169,2085,213,1393,165,1771,97,647,129,864,23,183,48,251,1432,12623,1397,15452,85,1070,129,1288,97,1238,117,1450,356,2392,241,2985,420,2005,196,2627,428,1976,217,2619,465,1686,186,2335,330,1510,206,2039,98,744,156,1000,13,256,60,327,2291,12879,1499,16671,143,2208,242,2596,177,2499,233,2911,547,4652,487,5684,679,4113,398,5190,678,3967,429,5069,737,3333,351,4421,541,2902,371,3807,195,1393,281,1867,39,434,105,580,3720,25503,2892,32120
31103,156,2626,304,3089,160,2573,232,2967,388,4748,495,5635,512,4124,407,5041,457,4037,426,4913,520,3357,326,4208,288,1957,262,2514,96,755,139,992,24,208,39,270,2614,24383,2635,29628,182,2382,265,2833,194,2486,237,2914,726,4866,479,6073,910,4013,427,5352,950,4007,369,5334,824,3133,342,4300,407,1910,270,2588,92,893,175,1156,15,405,76,492,4310,24094,2642,31043,337,5012,569,5924,358,5055,465,5884,1120,9609,979,11704,1424,8137,837,10394,1408,8047,793,10248,1347,6488,670,8510,704,3869,534,5099,192,1643,313,2153,33,614,115,761,6915,48473,5279,60673
31104,74,1560,159,1793,62,1209,117,1391,169,2247,201,2621,303,2837,251,3396,361,2828,265,3455,310,1976,200,2488,195,1314,145,1647,54,338,49,440,3,76,15,104,1532,14394,1409,17337,73,1499,169,1739,86,1147,101,1337,302,2313,177,2787,505,2791,249,3540,592,2677,248,3518,483,1773,186,2441,240,1074,109,1420,49,357,57,458,3,87,22,110,2329,13719,1311,17362,145,3059,329,3535,146,2363,220,2725,468,4559,382,5410,804,5632,500,6934,952,5507,517,6973,796,3753,389,4932,429,2391,254,3072,103,693,107,901,12,170,36,214,3856,28119,2725,34696
31105,108,1819,183,2103,99,1846,170,2117,242,3566,335,4139,362,3270,294,3919,385,2915,283,3578,401,2606,240,3241,275,1935,244,2458,120,730,139,987,28,245,56,328,2013,18927,1940,22874,124,1688,190,1999,141,1748,143,2037,441,3535,344,4318,605,3255,276,4139,652,2968,295,3919,679,2652,279,3611,378,1908,267,2555,97,973,186,1250,15,519,78,609,3137,19246,2063,24443,233,3500,376,4105,245,3598,313,4150,685,7092,681,8456,960,6529,568,8055,1039,5885,583,7500,1079,5259,521,6855,651,3845,513,5009,218,1701,319,2241,42,764,135,937,5144,38175,3999,47315
31106,147,2284,308,2745,190,2360,240,2789,445,4795,449,5687,488,4440,437,5359,470,3659,360,4489,454,3141,313,3900,341,2523,298,3156,112,870,175,1154,15,239,60,312,2658,24309,2633,29599,168,2133,246,2548,218,2117,236,2575,672,4632,469,5771,786,4244,383,5414,761,3589,356,4702,806,3168,366,4343,471,2544,296,3312,102,944,194,1234,11,447,85,547,3995,23819,2634,30446,320,4418,552,5293,406,4472,483,5364,1120,9427,914,11467,1271,8682,821,10777,1232,7245,720,9189,1258,6312,677,8244,816,5069,592,6472,215,1813,369,2389,27,687,148,861,6652,48124,5268,60044
31201,30,696,158,883,28,775,197,1003,132,2191,623,2943,171,2025,489,2684,158,1854,453,2461,186,1619,368,2174,82,950,220,1251,45,329,85,462,10,93,29,133,849,10535,2618,14000,36,599,138,777,42,752,154,946,212,2146,358,2724,221,1689,284,2194,261,1514,272,2046,226,1198,191,1618,117,702,148,964,27,323,98,454,7,133,47,181,1150,9064,1687,11903,65,1301,297,1658,72,1527,356,1952,345,4335,981,5664,395,3716,770,4878,419,3366,724,4508,411,2814,554,3786,200,1655,364,2214,78,656,188,916,17,221,75,313,2000,19594,4306,25902
31202,150,3190,394,3733,141,2882,352,3375,409,6336,918,7664,556,6176,969,7701,796,6817,1078,8692,807,5854,886,7547,442,3566,584,4591,196,1613,348,2158,39,472,101,618,3532,36904,5647,46089,142,3048,338,3531,176,2885,260,3323,741,6481,596,7821,921,6082,569,7576,1279,6310,670,8256,1275,5023,559,6863,635,3212,507,4356,260,1729,375,2364,41,853,133,1027,5475,35626,4015,45114,292,6242,732,7264,311,5773,615,6700,1156,12814,1515,15483,1479,12265,1539,15281,2071,13122,1753,16946,2089,10876,1450,14415,1075,6781,1093,8952,449,3336,725,4517,82,1326,239,1645,9004,72533,9666,91204
31203,26,392,103,513,16,544,142,705,66,1378,395,1838,98,1226,265,1592,99,1195,235,1528,131,1093,206,1420,62,768,144,981,27,243,66,335,10,51,20,75,524,6881,1574,8985,22,401,91,511,37,563,162,759,97,1312,309,1718,160,1150,195,1505,151,1044,168,1366,212,945,185,1342,100,562,124,776,26,225,59,312,6,78,36,120,805,6290,1323,8410,42,796,193,1031,56,1106,307,1464,161,2684,709,3556,257,2379,457,3090,253,2240,398,2893,339,2035,391,2764,160,1330,270,1756,46,469,122,640,9,133,54,203,1326,13170,2896,17403
31301,36,653,63,754,39,493,58,589,95,877,100,1076,164,1122,116,1401,222,1531,141,1896,314,1988,205,2514,391,2563,317,3265,182,1332,256,1772,44,326,130,496,1492,10888,1393,13768,51,609,76,739,56,433,35,517,164,887,97,1153,269,1187,102,1559,433,1535,136,2110,605,2099,202,2912,564,2564,345,3473,199,1258,281,1744,29,406,212,647,2373,10991,1492,14852,87,1263,144,1496,90,925,95,1111,263,1765,195,2227,431,2312,215,2958,654,3070,278,4007,923,4088,410,5423,955,5130,657,6742,386,2591,538,3512,69,735,344,1143,3859,21877,2880,28623
31302,120,1930,221,2267,117,2036,198,2353,351,3913,366,4634,426,3290,305,4023,448,3235,306,3988,461,2643,356,3459,299,2103,355,2756,121,854,221,1192,35,249,169,453,2375,20257,2485,25126,140,1950,172,2263,191,2170,201,2556,641,4006,368,5013,802,3213,300,4315,847,3187,295,4330,829,2599,337,3767,437,2143,323,2908,124,915,294,1332,30,347,323,701,4033,20531,2621,27186,263,3880,394,4535,302,4206,399,4911,987,7919,728,9642,1232,6507,601,8338,1294,6422,601,8317,1287,5237,697,7220,738,4248,678,5660,242,1772,517,2527,62,601,490,1158,6410,40796,5106,52306
31303,16,276,111,402,16,236,217,472,43,535,421,1000,68,585,340,994,101,670,161,940,126,673,124,928,79,625,110,811,34,243,54,328,6,60,18,81,482,3915,1559,5954,8,275,54,343,17,239,35,288,69,479,63,617,115,574,81,769,157,660,80,899,180,628,104,914,119,530,86,733,30,190,57,273,3,106,27,132,702,3684,593,4971,25,551,165,739,25,477,251,759,110,1021,490,1618,183,1157,422,1761,263,1329,246,1836,307,1307,228,1843,196,1157,195,1550,67,433,112,606,11,165,38,212,1176,7598,2148,10926
31304,116,2157,213,2483,104,1738,133,1975,243,2884,236,3357,387,3426,275,4091,523,3548,297,4366,466,2768,238,3464,316,2022,232,2576,118,834,168,1126,29,210,105,347,2299,19586,1903,23785,130,2038,169,2333,132,1684,143,1955,450,2957,232,3639,744,3482,293,4518,879,3475,286,4644,761,2642,244,3647,473,1995,226,2703,136,938,229,1298,21,286,181,480,3730,19494,1998,25220,245,4194,380,4817,236,3422,274,3929,689,5837,463,6993,1133,6907,574,8608,1402,7024,587,9010,1225,5413,481,7116,790,4022,462,5276,255,1773,400,2430,48,496,285,829,6024,39080,3900,49003
31305,84,1513,147,1736,100,1318,107,1524,209,2421,223,2855,319,2823,255,3394,465,3299,329,4091,519,3002,267,3783,395,2732,328,3455,209,1324,266,1795,47,441,182,671,2335,18874,2101,23313,110,1377,132,1621,123,1196,97,1406,327,2549,210,3087,595,2998,268,3853,820,3290,278,4387,914,3168,298,4383,620,2921,393,3938,216,1762,410,2392,43,878,344,1270,3763,20146,2428,26341,190,2891,277,3362,217,2514,202,2933,530,4973,442,5941,914,5817,519,7246,1279,6591,605,8479,1430,6167,565,8165,1017,5658,723,7397,426,3091,671,4188,92,1323,525,1941,6097,39019,4536,49651
31401,118,2902,164,3179,98,2351,123,2570,245,3908,222,4370,499,5411,268,6183,744,5637,316,6695,732,3971,242,4943,441,2838,203,3482,144,921,114,1177,27,208,53,288,3045,28147,1700,32891,112,2732,149,2993,128,2120,83,2337,401,4143,189,4732,886,5693,251,6831,1222,5444,243,6913,1173,3702,222,5091,648,2728,207,3581,138,962,152,1249,27,364,89,475,4740,27878,1589,34207,234,5626,311,6173,229,4467,204,4906,645,8045,407,9099,1386,11110,519,13019,1963,11084,558,13602,1907,7669,460,10039,1088,5562,415,7065,280,1884,262,2430,55,573,140,765,7781,56030,3288,67098
31402,83,1982,123,2187,109,2119,162,2387,326,4776,402,5502,427,4536,359,5329,407,3550,267,4232,327,2322,156,2806,232,1617,163,2013,111,652,105,875,21,219,60,302,2052,21777,1802,25632,92,2004,142,2243,127,2295,160,2581,604,5210,426,6239,804,4621,283,5709,701,3449,230,4379,544,2316,178,3036,340,1780,182,2294,86,811,136,1029,9,462,124,599,3317,22940,1863,28126,177,3989,270,4433,236,4414,319,4973,939,9983,830,11745,1234,9163,639,11038,1111,6996,502,8609,873,4635,339,5844,572,3397,341,4315,202,1461,246,1908,35,683,189,906,5362,44721,3668,53757
31403,54,1112,85,1256,56,1068,88,1206,158,2334,176,2663,233,2283,177,2687,262,1840,142,2248,288,1645,119,2052,193,1210,112,1513,62,413,92,566,13,100,55,173,1323,11998,1042,14361,62,967,87,1112,89,1081,74,1234,292,2318,153,2759,380,2126,133,2637,494,1843,148,2481,451,1666,124,2246,276,1258,130,1670,72,494,113,678,11,198,119,326,2121,11956,1074,15152,118,2082,173,2365,140,2142,160,2440,449,4653,326,5427,610,4408,305,5331,758,3686,289,4726,742,3315,244,4295,469,2467,244,3182,130,910,208,1246,26,292,177,499,3445,23947,2112,29509
31501,71,806,276,1152,96,835,354,1284,175,1645,641,2465,202,1548,487,2236,177,1700,379,2253,143,1472,312,1927,81,847,198,1134,18,300,77,394,3,60,22,86,977,9209,2750,12930,88,694,217,1005,115,852,162,1132,243,1738,299,2286,255,1539,196,1994,253,1449,245,1944,259,1186,208,1651,109,624,126,855,33,202,36,271,4,60,12,74,1358,8351,1497,11207,162,1498,499,2160,214,1685,520,2416,418,3383,940,4742,464,3082,677,4222,426,3145,624,4200,400,2660,517,3582,192,1473,328,1989,44,500,114,662,14,117,36,166,2333,17560,4245,24134
31502,40,711,159,904,37,895,166,1103,126,2136,404,2669,162,1639,279,2078,144,1633,286,2061,122,1305,245,1671,47,761,160,972,26,231,64,326,5,42,20,69,716,9352,1782,11850,45,642,143,829,55,881,139,1077,196,2048,326,2573,185,1495,233,1914,230,1416,266,1913,159,991,194,1339,74,573,118,768,18,219,62,304,0,74,22,96,964,8329,1509,10805,84,1351,302,1739,95,1776,310,2176,324,4183,730,5241,346,3130,512,3993,368,3050,545,3967,278,2297,439,3011,122,1334,284,1740,51,448,127,625,10,113,42,158,1679,17678,3295,22650
31503,21,395,60,473,13,425,56,494,71,823,99,989,75,790,95,959,105,998,109,1210,114,1156,137,1410,70,751,143,962,33,351,95,477,5,89,38,134,506,5770,830,7111,21,344,63,426,27,459,44,523,129,931,110,1164,130,810,86,1024,181,1045,105,1331,180,917,128,1229,82,604,119,802,37,317,86,434,4,151,50,208,790,5576,779,7144,41,733,129,904,39,881,100,1016,200,1755,204,2156,211,1597,179,1983,283,2045,212,2542,298,2075,265,2634,146,1355,261,1762,69,663,176,911,17,245,81,343,1295,11343,1610,14253
31601,65,1717,138,1922,82,1453,121,1658,150,2436,214,2798,258,2708,224,3190,350,2870,227,3447,346,2324,164,2844,266,1961,142,2374,166,1162,142,1472,55,430,101,581,1741,17072,1470,20280,87,1877,132,2102,83,1563,113,1757,249,2610,187,3045,443,3082,169,3692,669,3156,201,4028,619,2474,166,3259,421,2239,193,2858,207,1400,241,1841,36,718,168,925,2811,19121,1567,23501,151,3597,269,4017,162,3014,236,3415,399,5046,400,5844,697,5787,386,6879,1020,6030,429,7479,972,4804,331,6098,692,4202,336,5231,368,2559,377,3313,91,1153,262,1508,4554,36191,3035,43785
31602,77,2252,184,2511,88,1715,143,1940,228,3389,276,3890,411,4039,329,4784,510,4237,347,5088,658,3719,308,4687,506,3720,368,4594,313,2168,304,2787,90,753,149,992,2875,25990,2399,31267,108,2024,146,2280,127,1644,130,1899,371,3627,261,4260,731,4210,257,5198,949,4341,329,5615,1113,3980,303,5401,865,4098,429,5386,334,2399,420,3152,73,1242,308,1621,4676,27556,2583,34811,185,4277,329,4789,214,3356,269,3835,596,7019,533,8144,1145,8251,589,9983,1457,8573,676,10709,1771,7701,609,10084,1371,7820,795,9977,648,4563,725,5937,170,2000,449,2618,7552,53555,4979,66079
31603,50,1234,131,1418,75,1402,170,1641,153,3177,329,3664,225,2934,303,3462,361,2969,297,3636,439,3002,321,3753,305,2532,299,3134,187,1151,246,1583,47,362,139,552,1843,18766,2225,22842,53,1247,115,1418,94,1558,166,1813,271,3234,318,3824,433,2828,249,3505,709,3231,290,4234,786,3189,332,4310,422,2497,324,3246,177,1390,367,1928,36,659,246,945,2979,19826,2413,25215,105,2484,241,2834,167,2953,340,3457,426,6411,648,7487,652,5761,551,6964,1069,6205,592,7866,1221,6188,654,8067,727,5028,623,6386,362,2539,609,3511,84,1021,390,1496,4824,38597,4643,48062
31605,31,1024,88,1137,33,652,60,743,82,1383,136,1609,177,2059,209,2438,244,2180,221,2641,328,2175,207,2710,266,2382,255,2903,137,1085,172,1398,44,353,91,489,1343,13293,1435,16079,47,962,100,1109,43,598,66,705,139,1485,118,1740,301,2258,197,2762,495,2469,206,3169,578,2362,231,3169,422,2332,234,2993,149,1124,224,1494,33,508,233,776,2205,14101,1603,17913,76,1986,187,2243,82,1244,129,1449,224,2870,253,3344,480,4314,407,5198,735,4647,428,5807,906,4538,437,5878,690,4718,494,5895,283,2210,399,2896,80,865,323,1266,3551,27396,3041,33986
31606,66,1255,183,1504,49,985,93,1130,128,1726,179,2036,275,2374,217,2870,388,2868,279,3531,419,2920,271,3609,340,2691,264,3293,154,1128,145,1423,28,299,60,387,1847,16242,1693,19781,68,1234,138,1439,62,891,93,1047,268,1832,135,2234,502,2422,185,3112,722,2973,243,3939,902,2852,252,4016,499,2457,247,3204,169,1007,168,1349,29,437,63,530,3232,16102,1539,20870,127,2489,319,2935,112,1880,184,2175,397,3560,309,4264,781,4792,409,5984,1109,5839,520,7472,1326,5771,527,7620,841,5144,516,6503,327,2136,315,2774,58,734,124,918,5077,32344,3230,40653
31607,42,1078,113,1234,53,940,85,1081,146,1901,176,2221,227,2187,222,2631,314,2353,206,2872,368,2217,186,2772,226,1827,192,2245,114,873,134,1123,31,267,72,370,1528,13640,1387,16552,77,1063,87,1223,62,848,82,994,243,1943,157,2346,426,2273,168,2866,591,2453,186,3224,632,2073,180,2885,368,1781,205,2359,122,920,183,1227,19,466,126,618,2547,13818,1383,17741,113,2139,198,2456,115,1794,168,2076,389,3843,335,4572,649,4460,386,5499,901,4803,390,6098,1008,4281,368,5657,597,3607,403,4606,238,1791,324,2350,55,738,201,995,4068,27457,2768,34293
31608,24,594,53,665,19,353,27,391,51,563,47,659,95,1088,126,1311,195,1324,133,1653,245,1439,157,1838,161,1226,141,1533,80,447,78,599,13,88,21,130,882,7118,780,8781,26,512,58,595,28,296,33,351,90,623,45,764,174,1139,102,1409,344,1533,131,1999,385,1369,124,1875,220,1048,120,1389,54,373,85,513,11,131,18,162,1316,7029,718,9059,52,1107,104,1264,43,645,63,744,142,1191,95,1421,271,2228,223,2725,535,2859,266,3654,626,2805,280,3711,378,2275,266,2920,128,822,163,1110,22,219,48,291,2201,14144,1501,17842
31701,193,4437,520,5152,215,4416,435,5076,616,8221,761,9595,863,7087,702,8649,1044,7234,711,8996,1150,6460,704,8323,732,5101,655,6490,346,2561,557,3472,106,810,288,1197,5269,46333,5338,56937,234,4386,470,5088,340,4324,374,5039,1025,8149,667,9842,1443,7204,621,9266,1998,7227,672,9897,2047,6421,675,9142,1128,5494,764,7385,471,3153,779,4400,78,1522,636,2231,8754,47883,5663,62298,424,8826,990,10243,559,8743,810,10112,1644,16372,1422,19438,2299,14291,1328,17921,3037,14462,1387,18886,3194,12881,1378,17456,1857,10596,1417,13880,820,5716,1341,7870,179,2334,924,3431,14018,94217,10999,119233
31801,66,1222,172,1462,74,935,127,1136,133,1665,199,2001,238,1858,231,2323,344,2201,269,2811,371,2384,297,3053,253,1930,367,2555,116,1003,254,1366,33,290,91,406,1625,13481,2006,17115,77,1086,160,1324,64,848,98,1011,220,1658,163,2039,365,1791,197,2354,533,2093,258,2894,647,2005,274,2926,351,1664,338,2355,123,1051,299,1470,21,507,154,683,2394,12706,1942,17047,143,2314,329,2785,138,1788,225,2148,352,3328,362,4039,604,3649,424,4675,878,4292,532,5700,1014,4387,573,5973,608,3599,706,4914,237,2051,549,2833,50,798,242,1087,4024,26195,3953,34163
31802,288,5823,738,6845,311,6798,1093,8207,767,11385,1655,13808,995,9858,1299,12146,1302,9516,1213,12030,1254,7977,982,10214,701,5461,788,6949,277,2268,397,2940,77,658,158,890,5968,59742,8320,74031,324,5491,600,6414,415,6457,667,7538,1298,11541,1086,13923,1734,10034,936,12710,2145,9346,969,12458,2113,7374,824,10304,1107,4967,742,6821,366,2592,517,3474,55,1156,201,1417,9566,58949,6542,75060,612,11314,1338,13259,733,13259,1754,15743,2062,22922,2743,27731,2724,19893,2236,24856,3453,18856,2178,24484,3365,15348,1800,20513,1809,10432,1530,13772,647,4858,915,6417,129,1811,362,2305,15534,118691,14859,149093
31901,149,2322,276,2747,137,1945,200,2288,317,3544,402,4259,467,3634,378,4476,646,4325,519,5485,814,4580,548,5948,636,4509,677,5831,328,2244,471,3044,70,630,201,903,3570,27733,3671,34977,142,2185,246,2577,175,1836,192,2203,581,3700,354,4627,858,3670,350,4884,1202,4265,438,5909,1360,4548,546,6456,905,4296,663,5867,345,2406,573,3323,56,1026,275,1358,5632,27934,3634,37207,296,4507,527,5327,310,3783,390,4487,895,7239,752,8889,1324,7302,727,9362,1851,8588,955,11397,2179,9134,1091,12405,1545,8812,1342,11699,672,4650,1044,6365,132,1660,473,2264,9201,55668,7306,72178
31902,70,1187,228,1475,64,941,138,1143,168,1770,272,2219,295,1871,311,2483,395,2527,405,3317,473,2705,368,3547,426,2700,488,3608,182,1217,331,1723,29,346,100,475,2092,15259,2635,19990,68,1085,160,1307,97,902,123,1125,309,1795,199,2311,530,1949,232,2709,687,2353,319,3357,821,2497,354,3666,518,2312,394,3229,171,990,322,1483,21,477,126,623,3225,14352,2227,19809,135,2269,381,2785,166,1840,258,2264,482,3573,479,4529,827,3822,544,5195,1080,4881,719,6677,1286,5197,720,7212,941,5009,886,6840,346,2201,653,3205,47,824,226,1100,5319,29613,4869,39803
31903,83,1198,167,1451,65,934,105,1103,168,1742,217,2121,277,1943,232,2455,425,2561,345,3338,526,2893,387,3807,402,2742,431,3577,161,1124,291,1571,36,277,113,420,2143,15410,2290,19848,79,1128,157,1367,81,886,89,1056,328,1808,195,2330,493,2047,214,2755,749,2558,322,3624,864,2694,352,3904,537,2483,397,3407,181,1036,313,1526,33,388,195,616,3335,15028,2232,20592,159,2327,325,2822,147,1821,193,2164,493,3543,413,4448,770,3992,453,5211,1171,5115,671,6959,1383,5583,742,7710,939,5226,827,6991,333,2166,603,3104,65,665,305,1038,5479,30436,4527,40444
31904,79,1348,162,1591,71,952,108,1133,172,1906,204,2286,311,2174,256,2740,413,2536,286,3232,534,2900,374,3806,523,3459,439,4421,275,1774,356,2411,49,450,137,632,2433,17501,2324,22256,112,1298,172,1576,113,987,105,1201,341,2039,188,2569,567,2369,244,3184,760,2786,298,3845,963,3079,357,4395,721,3470,477,4664,271,1803,406,2488,44,677,201,914,3897,18499,2445,24843,195,2639,330,3168,183,1937,217,2338,516,3943,393,4859,880,4537,497,5918,1171,5323,583,7079,1497,5982,726,8206,1244,6929,911,9084,552,3584,761,4896,88,1126,337,1553,6330,36002,4770,47094
31905,71,1001,167,1242,58,821,192,1071,169,1414,359,1939,258,1712,406,2377,328,2191,345,2866,531,2671,406,3604,430,2794,471,3691,156,1174,278,1607,25,294,90,412,2026,14061,2714,18805,79,968,111,1157,67,730,73,870,306,1421,169,1902,460,1740,202,2398,613,2151,250,3017,855,2576,349,3775,538,2401,435,3378,138,1089,298,1528,26,460,112,593,3089,13529,2003,18614,152,1969,279,2394,125,1550,267,1942,475,2828,526,3835,718,3452,611,4783,945,4338,594,5879,1382,5242,752,7376,968,5198,901,7068,293,2259,579,3132,54,751,201,1002,5114,27589,4715,37422
39797,0,0,3,3,0,3,0,3,0,4,0,4,0,9,0,7,0,11,3,10,3,7,0,7,0,13,4,13,0,5,3,7,0,0,0,0,4,46,12,65,0,4,0,5,0,5,0,4,0,4,0,6,0,4,3,3,0,7,0,7,4,13,4,19,0,9,7,16,0,5,0,7,0,0,3,0,10,52,18,81,0,7,3,11,0,3,3,11,0,10,0,11,0,8,3,14,0,17,3,24,9,19,4,30,0,21,10,33,0,12,3,16,0,0,3,4,14,99,30,144
39999,10,155,42,212,31,404,122,559,49,887,349,1288,40,587,339,964,68,617,290,975,89,797,269,1147,74,847,202,1120,9,164,50,225,0,14,3,19,373,4473,1660,6509,11,160,35,203,23,427,121,576,40,741,221,1005,50,324,139,514,79,461,154,688,135,896,196,1224,86,593,116,798,8,101,41,153,0,16,6,18,440,3701,1044,5179,17,308,80,408,57,830,241,1133,91,1627,570,2293,87,914,477,1485,147,1078,440,1663,221,1686,466,2373,155,1437,321,1916,23,258,95,381,0,24,16,44,807,8179,2705,11693
40101,33,629,92,752,77,1931,260,2266,87,2222,424,2733,89,1049,225,1359,110,856,217,1187,119,797,131,1052,89,655,131,879,28,261,52,336,7,111,24,141,640,8511,1552,10704,24,733,74,832,87,2132,217,2432,118,2108,241,2463,98,833,84,1014,161,679,105,945,197,639,101,939,140,628,107,878,47,300,56,406,8,194,33,238,884,8247,1016,10146,52,1363,165,1582,159,4063,478,4700,200,4330,670,5197,187,1879,306,2377,273,1533,325,2132,318,1435,234,1990,236,1283,240,1758,75,559,108,740,14,311,52,379,1524,16757,2566,20850
40102,92,2296,217,2602,91,1774,122,1988,211,2908,204,3323,378,3678,272,4327,626,4454,308,5395,721,3942,313,4972,467,3016,273,3758,140,1140,182,1462,46,383,67,501,2779,23591,1959,28330,98,2031,223,2361,128,1631,87,1845,331,2988,193,3509,657,3981,230,4861,1046,4321,274,5646,1262,3643,326,5234,663,2843,274,3788,177,1215,207,1604,26,652,101,783,4394,23314,1915,29628,192,4328,440,4964,216,3405,214,3835,538,5898,395,6832,1034,7654,500,9187,1672,8779,582,11033,1982,7585,633,10210,1136,5866,549,7545,320,2354,387,3065,78,1040,168,1282,7174,46909,3870,57955
40103,51,1376,71,1496,58,1223,51,1336,119,1747,81,1948,233,2086,108,2420,401,2358,147,2908,481,2033,144,2658,310,1897,144,2354,163,988,105,1261,68,438,70,580,1888,14155,928,16967,62,1502,74,1640,67,1124,50,1240,174,1760,89,2019,384,2424,104,2915,637,2430,125,3188,829,2077,142,3044,535,1978,175,2689,208,1247,172,1621,64,853,164,1079,2953,15395,1098,19450,112,2880,152,3139,119,2346,103,2573,287,3506,171,3974,620,4509,207,5343,1035,4788,275,6101,1315,4107,285,5706,842,3873,321,5040,373,2239,278,2883,135,1292,233,1666,4840,29548,2025,36413
