SA3_CODE_2016,F_China_0_4,F_China_5_14,F_China_15_24,F_China_25_44,F_China_45_54,F_China_55_64,F_China_65_74,F_China_75_84,F_China_85ov,F_China_Tot,F_Croatia_0_4,F_Croatia_5_14,F_Croatia_15_24,F_Croatia_25_44,F_Croatia_45_54,F_Croatia_55_64,F_Croatia_65_74,F_Croatia_75_84,F_Croatia_85ov,F_Croatia_Tot,F_Egypt_0_4,F_Egypt_5_14,F_Egypt_15_24,F_Egypt_25_44,F_Egypt_45_54,F_Egypt_55_64,F_Egypt_65_74,F_Egypt_75_84,F_Egypt_85ov,F_Egypt_Tot,F_England_0_4,F_England_5_14,F_England_15_24,F_England_25_44,F_England_45_54,F_England_55_64,F_England_65_74,F_England_75_84,F_England_85ov,F_England_Tot,F_Fiji_0_4,F_Fiji_5_14,F_Fiji_15_24,F_Fiji_25_44,F_Fiji_45_54,F_Fiji_55_64,F_Fiji_65_74,F_Fiji_75_84,F_Fiji_85ov,F_Fiji_Tot,F_France_0_4,F_France_5_14,F_France_15_24,F_France_25_44,F_France_45_54,F_France_55_64,F_France_65_74,F_France_75_84,F_France_85ov,F_France_Tot,F_Germany_0_4,F_Germany_5_14,F_Germany_15_24,F_Germany_25_44,F_Germany_45_54,F_Germany_55_64,F_Germany_65_74,F_Germany_75_84,F_Germany_85ov,F_Germany_Tot,F_Greece_0_4,F_Greece_5_14,F_Greece_15_24,F_Greece_25_44,F_Greece_45_54,F_Greece_55_64,F_Greece_65_74,F_Greece_75_84,F_Greece_85ov,F_Greece_Tot,F_Hong_Kong_0_4,F_Hong_Kong_5_14,F_Hong_Kong_15_24,F_Hong_Kong_25_44,F_Hong_Kong_45_54,F_Hong_Kong_55_64,F_Hong_Kong_65_74,F_Hong_Kong_75_84,F_Hong_Kong_85ov,F_Hong_Kong_Tot,F_India_0_4,F_India_5_14,F_India_15_24,F_India_25_44,F_India_45_54,F_India_55_64,F_India_65_74,F_India_75_84,F_India_85ov,F_India_Tot,F_Indonesia_0_4,F_Indonesia_5_14,F_Indonesia_15_24,F_Indonesia_25_44,F_Indonesia_45_54,F_Indonesia_55_64,F_Indonesia_65_74,F_Indonesia_75_84,F_Indonesia_85ov,F_Indonesia_Tot,F_Iran_0_4,F_Iran_5_14,F_Iran_15_24,F_Iran_25_44,F_Iran_45_54,F_Iran_55_64,F_Iran_65_74,F_Iran_75_84,F_Iran_85ov,F_Iran_Tot,F_Iraq_0_4,F_Iraq_5_14,F_Iraq_15_24,F_Iraq_25_44,F_Iraq_45_54,F_Iraq_55_64,F_Iraq_65_74,F_Iraq_75_84,F_Iraq_85ov,F_Iraq_Tot,F_Ireland_0_4,F_Ireland_5_14,F_Ireland_15_24,F_Ireland_25_44,F_Ireland_45_54,F_Ireland_55_64,F_Ireland_65_74,F_Ireland_75_84,F_Ireland_85ov,F_Ireland_Tot,F_Italy_0_4,F_Italy_5_14,F_Italy_15_24,F_Italy_25_44,F_Italy_45_54,F_Italy_55_64,F_Italy_65_74,F_Italy_75_84,F_Italy_85ov,F_Italy_Tot,F_Japan_0_4,F_Japan_5_14,F_Japan_15_24,F_Japan_25_44,F_Japan_45_54,F_Japan_55_64,F_Japan_65_74,F_Japan_75_84,F_Japan_85ov,F_Japan_Tot,F_Korea_South_0_4,F_Korea_South_5_14,F_Korea_South_15_24,F_Korea_South_25_44,F_Korea_South_45_54,F_Korea_South_55_64,F_Korea_South_65_74,F_Korea_South_75_84,F_Korea_South_85ov,F_Korea_South_Tot,F_Lebanon_0_4,F_Lebanon_5_14,F_Lebanon_15_24,F_Lebanon_25_44,F_Lebanon_45_54,F_Lebanon_55_64,F_Lebanon_65_74,F_Lebanon_75_84,F_Lebanon_85ov,F_Lebanon_Tot,F_Malaysia_0_4,F_Malaysia_5_14,F_Malaysia_15_24,F_Malaysia_25_44,F_Malaysia_45_54,F_Malaysia_55_64,F_Malaysia_65_74,F_Malaysia_75_84,F_Malaysia_85ov,F_Malaysia_Tot,F_Malta_0_4,F_Malta_5_14,F_Malta_15_24,F_Malta_25_44,F_Malta_45_54,F_Malta_55_64,F_Malta_65_74,F_Malta_75_84,F_Malta_85ov,F_Malta_Tot
30903,7,14,103,268,106,46,17,9,5,578,0,0,0,14,14,15,16,15,8,76,0,0,3,10,5,8,3,4,0,41,15,61,110,254,306,351,455,328,137,2010,0,3,3,21,13,14,9,5,0,66,0,0,0,10,6,5,9,9,0,42,0,0,13,31,16,23,66,50,23,216,0,0,0,3,3,3,16,9,0,35,0,4,11,22,19,23,8,0,0,77,9,7,19,129,17,12,21,13,5,228,3,9,8,40,16,15,4,4,0,95,0,12,11,37,16,12,6,3,0,83,3,8,4,21,3,0,3,3,0,42,3,3,9,13,17,15,18,13,3,87,0,0,0,13,0,15,37,15,4,82,5,20,12,137,66,16,11,8,6,286,0,12,18,69,34,14,8,0,0,157,0,3,0,3,3,3,3,3,0,17,0,0,16,26,26,22,11,6,0,110,0,0,0,0,0,14,21,12,7,56
30904,0,4,0,10,3,4,0,0,0,21,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,36,28,103,145,125,149,68,21,665,0,0,5,6,0,0,0,0,0,10,0,0,3,8,3,0,4,0,0,16,0,3,0,15,11,21,14,16,8,87,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,7,0,4,0,9,3,5,0,3,0,22,0,0,0,3,3,3,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,3,10,0,0,0,3,3,3,0,0,0,11,0,0,4,18,17,0,3,0,0,40,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,3,4,6,0,0,0,19,0,0,0,0,0,0,0,0,0,3
30905,0,3,4,34,16,5,3,3,0,76,0,0,0,3,3,4,3,3,0,18,0,0,0,0,0,0,0,0,0,3,8,83,80,192,260,169,178,77,37,1093,0,0,0,6,6,4,5,0,0,19,0,0,0,10,8,9,3,0,0,33,0,4,3,14,16,7,26,7,10,87,0,0,0,0,0,3,0,0,0,6,0,0,7,4,8,7,0,0,0,19,0,8,5,25,17,6,3,3,0,66,0,0,3,6,3,3,0,0,0,19,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,5,16,12,11,3,7,0,62,0,0,0,10,0,9,3,0,0,22,0,9,7,50,20,9,4,4,0,100,0,3,0,12,4,0,0,0,0,18,0,0,0,3,4,0,0,0,0,6,0,3,0,13,15,8,6,0,0,48,0,0,0,0,0,3,6,0,0,12
30906,8,11,15,112,53,23,7,7,0,241,0,0,0,5,9,13,21,8,0,52,0,0,3,4,4,8,4,0,0,22,5,76,117,319,333,303,282,178,89,1698,0,3,6,31,10,16,9,3,0,73,0,0,5,8,10,11,7,3,0,45,0,0,0,31,20,31,48,40,15,191,0,0,3,4,3,3,10,5,0,24,0,0,10,14,15,12,0,0,0,49,3,12,21,119,18,11,6,5,3,195,0,3,3,32,9,14,10,3,3,72,0,0,3,15,3,10,3,0,0,41,0,0,3,5,6,3,0,0,0,12,3,7,3,18,6,6,8,4,0,54,0,0,0,3,10,8,18,13,3,55,3,14,12,101,89,27,20,3,0,266,0,7,14,46,41,11,16,0,0,145,0,0,0,3,4,10,0,0,0,18,0,3,9,30,28,20,14,3,0,106,0,0,0,0,4,5,8,5,0,25
30907,5,18,42,234,79,36,11,5,0,435,0,0,0,17,13,7,13,4,0,56,0,0,0,6,3,11,3,3,3,34,24,280,303,803,775,571,529,227,90,3599,0,0,11,39,29,16,4,0,0,106,0,3,6,19,10,10,4,5,0,49,0,0,10,51,42,41,84,34,10,274,0,0,0,4,7,0,4,5,3,31,0,3,14,24,10,19,8,0,0,81,5,14,30,134,30,30,14,9,3,259,0,3,10,39,16,9,3,8,4,98,0,0,3,30,5,8,4,0,0,49,0,0,4,4,4,3,0,0,0,17,0,15,0,40,22,12,5,6,5,113,0,0,0,7,9,15,21,4,8,65,0,19,6,118,58,24,9,4,3,241,0,16,22,125,46,16,9,0,0,234,0,0,0,8,3,4,5,0,0,20,4,7,18,59,43,22,12,3,4,171,0,0,0,4,9,3,21,0,0,40
30908,9,28,156,337,121,67,29,18,3,771,0,0,3,4,6,7,13,20,3,58,0,0,0,0,4,9,13,8,6,44,8,85,104,223,258,205,223,138,61,1306,0,4,4,17,11,15,3,5,0,54,0,5,0,14,5,10,6,3,0,39,0,0,8,26,9,16,43,29,16,150,0,3,0,3,0,3,7,4,3,22,6,10,24,45,33,39,14,4,0,173,4,5,36,93,25,8,9,5,6,204,0,0,5,27,13,19,11,3,0,78,0,0,0,21,7,14,3,0,3,48,0,0,0,5,3,0,0,0,0,6,0,9,3,14,11,5,9,4,3,60,0,0,3,8,12,15,15,17,14,90,4,40,41,159,100,30,17,4,0,402,0,16,35,91,43,10,9,0,0,216,0,0,0,0,0,3,3,0,0,14,0,8,26,57,37,33,21,8,3,187,0,0,0,0,0,8,13,3,8,32
30909,5,18,417,453,99,67,39,8,3,1114,0,0,7,9,3,22,9,6,6,64,0,3,5,6,8,3,10,7,6,45,10,39,95,186,211,185,232,165,121,1238,0,4,5,16,16,4,5,6,0,64,0,0,11,20,11,8,5,7,3,60,0,0,14,33,22,24,47,25,20,188,0,0,0,0,3,4,19,8,3,42,0,4,71,45,14,15,7,0,0,155,7,24,36,172,19,15,11,6,3,293,0,7,9,33,11,7,9,0,3,78,0,3,3,47,8,3,3,3,0,69,0,0,10,12,3,5,0,3,0,30,0,3,5,23,5,11,9,6,3,67,0,3,4,4,10,11,20,23,8,83,4,23,71,294,118,42,22,12,0,577,4,27,147,304,110,24,17,9,0,644,0,0,0,7,0,0,0,0,0,8,0,3,26,53,28,25,12,3,3,147,0,0,0,0,0,9,12,4,0,28
30910,0,26,81,212,81,29,18,6,3,468,0,0,0,3,8,21,7,13,3,52,0,3,3,9,3,10,11,0,3,41,3,33,81,146,117,143,153,91,36,809,0,0,0,24,7,6,3,4,0,43,0,0,6,26,10,6,6,7,0,54,0,0,14,29,10,14,35,16,5,124,0,3,3,4,0,3,20,9,3,46,0,13,30,37,38,18,8,3,0,141,5,17,53,260,25,17,14,3,3,397,0,3,8,31,4,9,3,3,6,61,0,8,0,29,12,3,6,3,0,61,0,0,0,10,0,0,0,0,0,9,0,0,6,20,4,11,15,3,0,56,0,3,12,23,4,20,31,20,9,125,3,12,58,264,84,23,13,3,0,474,0,6,41,102,28,14,0,3,0,195,0,0,0,4,3,0,0,0,0,10,0,4,9,33,13,10,3,0,0,83,0,0,0,0,0,6,8,3,0,18
31001,3,22,46,201,68,35,12,14,7,409,0,0,0,3,8,8,0,5,3,28,3,12,3,6,0,0,3,0,0,31,0,35,52,122,204,158,176,142,57,939,0,9,32,130,61,49,22,11,0,309,0,4,0,13,3,0,8,0,0,35,0,0,9,21,16,14,54,7,15,138,0,0,0,3,0,0,0,3,3,13,0,0,0,29,9,13,3,0,0,57,10,56,67,501,75,36,22,13,0,795,0,4,17,52,19,8,3,9,0,116,0,8,14,61,10,7,3,0,0,94,3,21,15,57,10,6,0,0,0,109,0,4,0,21,5,11,9,12,3,66,0,0,0,7,3,6,15,27,9,68,3,4,4,48,15,4,0,4,3,81,0,17,17,72,13,5,3,0,0,136,0,0,0,0,4,5,3,0,0,18,4,6,16,73,18,16,12,6,3,156,0,0,0,0,0,3,7,4,0,18
31002,0,0,5,6,5,5,0,0,0,23,0,0,0,0,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,4,0,9,44,99,222,249,265,132,36,1050,0,7,4,5,3,12,3,0,0,28,0,0,3,3,3,4,4,0,0,13,0,4,3,22,28,27,41,16,7,139,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,12,0,4,0,8,0,4,6,0,0,18,0,0,0,7,6,4,5,0,0,27,0,0,0,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,13,9,7,6,3,3,39,0,0,0,4,3,3,3,3,0,14,0,5,0,22,3,0,0,0,0,27,0,0,10,37,3,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,3,7,13,9,6,0,0,42,0,0,0,0,0,3,8,0,0,15
31003,0,3,24,57,31,5,7,0,0,136,0,0,0,0,3,5,0,0,0,10,0,5,0,0,0,0,4,0,0,9,4,45,57,208,385,276,278,187,64,1498,0,3,13,34,22,8,7,0,0,90,0,0,0,3,6,5,4,0,0,18,0,3,3,26,25,23,45,26,3,151,0,0,0,0,0,3,0,3,0,11,0,4,7,8,3,4,0,0,0,34,3,24,13,126,13,6,7,3,0,201,0,0,3,21,13,7,8,7,0,61,0,3,4,9,0,0,0,0,0,16,0,0,0,7,0,0,0,0,0,4,0,8,3,17,15,13,6,8,3,66,0,0,0,8,0,5,5,0,3,32,0,0,6,25,4,3,0,0,0,38,0,0,8,32,4,0,0,0,0,46,0,0,0,0,0,3,0,0,0,4,0,0,3,49,26,19,8,3,3,117,0,0,0,0,0,10,13,8,0,32
31004,4,9,19,122,42,17,6,6,0,226,0,0,0,3,4,8,9,7,0,35,0,14,4,3,0,0,0,0,0,23,7,101,89,305,348,252,240,117,32,1482,0,12,32,143,58,33,12,3,0,297,0,0,3,5,9,4,5,0,0,27,0,3,4,31,18,21,36,14,4,140,0,0,0,0,0,3,0,0,0,6,0,0,7,29,6,5,8,0,0,58,18,53,35,480,46,16,9,3,0,664,0,4,7,34,14,5,6,9,7,82,0,9,9,41,15,5,0,0,3,78,0,0,0,10,3,0,0,0,0,16,0,7,0,30,15,7,8,4,0,73,0,0,3,0,7,4,3,10,0,28,3,4,5,26,7,0,0,0,0,47,0,6,3,47,10,3,0,0,0,68,0,0,0,3,0,0,0,0,0,3,0,8,15,58,32,14,8,7,0,137,0,0,0,0,3,4,4,3,0,11
31101,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,28,55,55,56,21,15,250,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,5,5,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,16,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0
31102,0,4,9,30,15,13,3,0,0,71,0,0,0,9,3,3,5,0,0,22,0,0,0,0,0,0,4,0,0,9,0,12,31,95,168,185,229,170,43,931,0,5,3,31,14,19,8,4,3,86,0,0,0,3,0,0,3,0,0,14,0,0,3,21,14,13,28,13,8,99,0,0,0,0,0,3,0,0,0,3,0,0,0,9,3,3,0,0,0,13,3,6,5,41,6,7,6,0,0,71,0,0,0,14,0,5,5,4,0,30,0,0,3,3,4,4,0,0,0,12,0,0,0,5,0,0,0,0,0,8,0,3,0,8,4,8,10,4,0,37,0,0,0,0,5,0,7,3,3,18,0,4,3,17,6,3,0,0,3,37,0,0,0,17,6,3,0,0,0,21,0,0,0,0,0,0,3,0,0,3,0,0,0,7,7,8,4,0,0,35,0,0,0,0,0,5,0,0,0,16
31103,3,5,11,129,43,36,14,7,7,257,0,3,0,22,21,17,27,17,4,111,0,0,0,4,0,5,0,0,0,16,4,20,33,161,289,258,268,148,62,1236,3,15,30,167,68,47,25,8,0,356,0,0,0,3,9,0,0,3,0,16,0,0,7,21,28,20,52,27,6,162,0,0,0,0,0,0,3,4,0,11,0,4,3,21,9,13,0,0,3,58,7,27,20,202,31,20,13,4,6,324,3,4,3,29,16,3,10,3,0,76,0,11,15,11,4,0,0,0,0,41,0,14,22,39,6,3,0,0,0,85,0,0,3,15,8,9,11,16,3,62,0,0,0,0,9,15,9,4,7,39,0,0,0,28,7,3,0,0,0,40,0,8,3,41,0,6,0,0,0,59,0,0,4,9,3,3,0,0,0,14,0,10,11,32,22,22,10,3,0,102,0,0,0,3,0,4,15,0,3,27
31104,0,0,4,12,6,4,3,3,0,35,0,0,0,3,3,3,0,3,0,15,0,0,0,0,0,0,0,3,0,7,7,31,72,181,294,239,208,73,15,1118,0,0,3,23,13,5,0,3,0,45,0,0,0,0,0,0,0,0,0,6,0,0,0,11,13,25,24,5,6,87,0,0,0,0,0,0,0,0,0,3,0,0,3,6,3,0,0,0,0,20,0,0,0,13,0,3,8,3,0,23,0,6,3,4,6,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,7,0,14,12,5,4,0,0,47,0,0,0,0,0,3,0,5,0,16,0,3,4,11,3,3,0,0,0,22,0,3,0,3,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,15,6,7,4,0,0,37,0,0,0,0,0,0,0,0,0,8
31105,0,11,32,82,26,19,7,24,14,210,0,0,0,8,3,5,5,4,0,24,3,0,0,0,0,3,5,0,4,14,3,43,60,189,314,278,297,184,104,1467,0,3,13,88,28,35,7,3,3,180,0,0,0,0,13,3,3,3,0,22,0,0,3,20,26,29,40,26,13,142,0,0,0,0,0,0,8,6,0,22,0,0,3,10,4,8,5,3,3,36,4,14,24,142,20,11,11,4,9,240,0,3,3,22,14,5,0,9,4,66,0,11,7,11,3,3,0,0,0,37,4,8,15,17,7,3,0,0,0,63,0,8,3,25,4,12,7,10,3,75,0,3,3,0,3,9,12,3,0,36,0,0,3,17,8,4,0,3,0,45,0,4,12,31,11,8,0,3,0,71,0,0,0,3,11,7,0,0,0,30,0,3,7,33,15,15,15,5,0,95,0,0,0,0,0,4,3,3,0,7
31106,3,14,45,253,79,61,31,13,3,497,0,0,4,13,26,14,10,10,0,83,0,4,4,10,0,3,6,3,0,32,8,27,44,154,187,241,280,124,69,1137,3,16,11,114,63,56,31,11,3,300,0,0,3,8,10,5,4,4,0,34,0,0,6,23,10,18,43,18,10,130,0,0,0,0,0,3,6,7,3,28,3,7,16,53,33,35,10,4,0,158,18,45,48,351,37,30,15,17,0,564,0,7,13,46,21,15,15,3,0,112,10,42,45,47,3,3,3,0,0,154,15,17,15,57,14,8,0,0,0,124,0,7,0,16,10,15,14,8,5,78,0,0,0,3,3,13,8,5,5,41,0,0,5,46,14,0,0,0,0,71,3,23,40,188,52,16,9,3,0,346,0,3,0,19,13,10,8,0,0,57,21,42,14,70,35,24,15,3,3,217,0,0,0,0,0,0,14,5,3,25
31201,0,0,3,10,10,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,52,49,44,24,13,0,197,0,0,0,0,0,3,8,0,0,15,0,0,0,3,6,0,0,0,0,9,0,0,0,17,0,7,11,3,0,43,0,0,0,0,0,3,0,0,0,5,0,0,3,3,3,0,0,0,0,8,0,3,3,35,6,0,0,0,0,52,0,3,0,18,3,3,0,0,0,29,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,14,0,0,0,0,0,16,0,0,0,3,0,0,4,3,0,16,0,0,0,22,0,0,0,0,0,24,0,0,22,34,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,6,0,0,0,25,0,0,0,0,3,0,0,0,0,5
31202,0,10,6,67,37,7,3,3,0,132,0,0,0,0,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,3,4,51,74,206,292,213,156,109,25,1132,0,5,9,32,21,12,0,3,0,85,0,0,0,9,3,3,3,0,0,22,0,0,16,34,32,30,31,19,8,172,0,0,0,0,0,3,0,0,0,6,0,0,0,8,0,0,0,0,0,18,7,32,21,179,15,11,12,3,0,280,3,6,0,22,9,3,0,0,0,54,0,0,0,9,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,3,37,4,8,6,3,3,81,0,0,0,4,0,7,17,17,16,69,0,3,0,15,4,0,0,0,0,22,0,0,0,21,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,9,30,10,15,3,0,0,60,0,0,0,3,3,19,69,36,20,144
31203,0,3,7,17,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,36,129,80,76,73,27,10,440,0,0,4,7,3,0,0,0,0,13,0,0,3,9,3,0,3,3,0,20,0,0,5,27,6,13,9,3,3,65,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,14,0,5,5,19,0,3,0,3,0,31,0,0,5,8,0,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,0,28,0,0,0,3,0,0,3,4,3,13,0,0,0,24,9,4,0,0,0,32,0,0,3,15,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,4
31301,0,0,0,14,3,0,0,0,0,21,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,5,0,4,0,28,27,102,155,217,377,208,63,1168,0,0,3,3,0,4,3,3,0,15,0,3,0,5,0,3,4,0,3,19,0,0,3,4,12,20,44,24,10,113,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,3,0,0,0,9,0,0,0,4,3,0,6,5,0,24,0,3,0,3,3,0,3,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,4,9,9,9,0,49,0,0,0,0,0,5,8,8,4,27,0,0,0,13,0,4,3,0,0,18,0,0,0,9,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,3,0,0,22,0,0,0,0,0,7,6,0,0,17
31302,0,3,15,43,19,7,4,0,0,92,0,0,0,0,3,3,3,0,3,13,0,0,0,0,0,0,0,0,0,6,5,34,51,154,253,232,244,148,38,1165,0,3,10,35,19,10,12,4,0,91,0,0,3,3,0,4,5,3,0,24,0,0,0,11,16,24,38,15,8,114,0,0,0,0,0,0,3,4,0,8,0,0,18,30,8,8,0,0,0,63,4,15,4,65,8,14,4,0,0,105,0,4,12,21,10,8,0,4,3,50,0,0,0,3,0,0,0,0,0,8,0,0,3,7,0,0,0,0,0,12,0,3,0,17,3,8,10,6,3,54,0,0,0,6,0,3,16,9,3,38,0,0,5,53,8,0,0,0,0,62,0,3,45,85,3,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,8,16,14,4,6,0,0,47,0,0,0,0,0,0,8,0,3,11
31303,0,0,0,4,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,12,44,59,56,25,12,218,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,3,6,0,4,4,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
31304,0,3,3,25,19,10,3,0,0,59,0,0,0,4,4,0,4,0,0,18,0,0,0,0,0,0,3,0,0,3,5,93,106,234,356,265,282,174,41,1568,0,0,10,35,25,13,5,3,0,95,0,0,0,3,5,3,0,3,0,20,0,4,4,17,23,21,28,22,3,121,0,0,0,0,0,3,4,0,0,4,0,0,0,5,3,0,0,0,0,12,0,3,0,20,7,7,3,0,3,46,0,0,0,8,0,9,4,4,0,25,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,3,17,8,8,3,7,0,54,0,0,3,0,9,3,3,9,3,27,0,0,3,15,5,3,0,0,0,20,0,4,7,16,3,0,0,0,0,29,0,0,0,0,0,0,0,0,0,3,0,0,6,6,16,7,11,4,0,53,0,0,0,0,3,3,11,3,0,19
31305,0,0,6,39,30,21,11,7,3,118,0,0,0,0,7,7,6,11,0,25,0,0,0,3,0,3,8,4,0,21,0,67,71,243,298,328,378,284,120,1795,0,3,6,36,22,23,12,3,0,104,0,3,0,13,7,8,3,6,0,46,0,4,4,28,17,31,42,20,9,156,0,0,0,4,0,0,3,7,0,15,0,0,3,15,6,10,0,0,0,32,0,8,6,54,7,7,10,5,0,104,0,3,4,18,3,3,6,0,0,35,0,0,3,3,3,4,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,7,4,13,14,16,20,14,6,89,0,0,0,5,0,6,11,8,3,43,0,4,0,13,17,3,3,0,0,45,0,0,3,16,3,0,0,0,0,24,0,0,0,0,0,4,3,0,0,9,0,0,4,8,15,16,17,8,5,65,0,0,0,0,0,3,7,4,0,19
31401,0,6,22,47,17,6,6,5,0,103,0,0,0,0,3,3,0,0,0,10,0,9,3,10,0,0,0,0,0,18,13,168,216,402,576,353,277,111,35,2150,0,0,3,59,27,27,9,10,0,141,0,9,3,18,16,6,6,3,0,55,0,7,16,52,46,30,51,7,9,222,0,0,0,0,3,0,4,3,0,13,0,0,10,15,9,0,5,0,0,34,0,11,15,98,27,24,18,8,0,199,0,0,4,12,6,4,3,3,0,39,0,6,4,10,0,3,0,0,0,21,0,0,0,4,0,0,0,0,0,8,0,11,12,48,16,18,16,3,3,122,0,0,0,13,12,15,24,11,11,88,0,3,5,25,17,3,3,3,3,57,0,0,0,28,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,4,0,5,3,32,18,13,16,7,3,94,0,0,0,0,3,3,3,0,0,12
31402,3,11,14,113,27,17,5,3,0,192,0,0,0,0,4,0,0,0,0,11,0,3,0,6,3,0,0,0,3,12,17,181,161,438,359,232,233,115,53,1789,0,7,21,106,49,28,7,4,0,222,0,0,0,12,9,6,6,3,0,35,0,0,5,23,19,14,23,9,7,101,0,3,0,0,3,0,0,0,0,8,0,7,4,16,3,3,4,0,0,32,3,32,31,331,34,26,14,3,6,472,0,4,3,26,3,5,11,0,0,50,0,4,0,29,0,0,0,0,0,34,0,0,0,3,0,0,0,0,0,9,0,5,16,39,15,11,11,6,0,108,3,3,0,11,7,9,10,7,3,45,3,0,8,38,10,4,0,0,3,67,0,3,8,53,3,3,0,0,0,67,0,0,0,0,0,3,0,0,0,4,0,7,4,32,28,13,6,4,0,99,0,0,0,4,0,0,3,0,0,19
31403,0,5,8,42,14,12,4,0,0,91,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,3,23,39,130,140,117,126,66,33,679,0,0,3,36,19,21,9,4,0,96,0,0,0,5,4,4,0,0,0,16,0,0,3,12,7,9,20,7,0,55,0,0,0,0,0,0,3,0,0,5,0,0,0,10,0,3,3,0,0,15,0,7,20,97,12,6,9,5,3,161,0,0,0,12,3,0,0,3,0,25,0,0,0,3,0,0,0,0,0,7,8,4,6,11,3,0,3,0,0,37,0,0,0,0,3,3,0,5,0,20,0,0,0,3,3,4,12,3,0,30,0,0,3,19,8,6,0,0,0,37,0,0,0,13,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,6,15,11,9,4,0,0,42,0,0,0,0,0,0,3,0,0,3
