SA3_CODE_2016,M_15_19_yr_Marrd_reg_marrge,M_15_19_yr_Married_de_facto,M_15_19_yr_Not_married,M_15_19_yr_Total,M_20_24_yr_Marrd_reg_marrge,M_20_24_yr_Married_de_facto,M_20_24_yr_Not_married,M_20_24_yr_Total,M_25_34_yr_Marrd_reg_marrge,M_25_34_yr_Married_de_facto,M_25_34_yr_Not_married,M_25_34_yr_Total,M_35_44_yr_Marrd_reg_marrge,M_35_44_yr_Married_de_facto,M_35_44_yr_Not_married,M_35_44_yr_Total,M_45_54_yr_Marrd_reg_marrge,M_45_54_yr_Married_de_facto,M_45_54_yr_Not_married,M_45_54_yr_Total,M_55_64_yr_Marrd_reg_marrge,M_55_64_yr_Married_de_facto,M_55_64_yr_Not_married,M_55_64_yr_Total,M_65_74_yr_Marrd_reg_marrge,M_65_74_yr_Married_de_facto,M_65_74_yr_Not_married,M_65_74_yr_Total,M_75_84_yr_Marrd_reg_marrge,M_75_84_yr_Married_de_facto,M_75_84_yr_Not_married,M_75_84_yr_Total,M_85ov_Marrd_reg_marrge,M_85ov_Married_de_facto,M_85ov_Not_married,M_85ov_Total,M_Tot_Marrd_reg_marrge,M_Tot_Married_de_facto,M_Tot_Not_married,M_Tot_Total,F_15_19_yr_Marrd_reg_marrge,F_15_19_yr_Married_de_facto,F_15_19_yr_Not_married,F_15_19_yr_Total,F_20_24_yr_Marrd_reg_marrge,F_20_24_yr_Married_de_facto,F_20_24_yr_Not_married,F_20_24_yr_Total,F_25_34_yr_Marrd_reg_marrge,F_25_34_yr_Married_de_facto,F_25_34_yr_Not_married,F_25_34_yr_Total,F_35_44_yr_Marrd_reg_marrge,F_35_44_yr_Married_de_facto,F_35_44_yr_Not_married,F_35_44_yr_Total,F_45_54_yr_Marrd_reg_marrge,F_45_54_yr_Married_de_facto,F_45_54_yr_Not_married,F_45_54_yr_Total,F_55_64_yr_Marrd_reg_marrge,F_55_64_yr_Married_de_facto,F_55_64_yr_Not_married,F_55_64_yr_Total,F_65_74_yr_Marrd_reg_marrge,F_65_74_yr_Married_de_facto,F_65_74_yr_Not_married,F_65_74_yr_Total,F_75_84_yr_Marrd_reg_marrge,F_75_84_yr_Married_de_facto,F_75_84_yr_Not_married,F_75_84_yr_Total,F_85ov_Marrd_reg_marrge,F_85ov_Married_de_facto,F_85ov_Not_married,F_85ov_Total,F_Tot_Marrd_reg_marrge,F_Tot_Married_de_facto,F_Tot_Not_married,F_Tot_Total,P_15_19_yr_Marrd_reg_marrge,P_15_19_yr_Married_de_facto,P_15_19_yr_Not_married,P_15_19_yr_Total,P_20_24_yr_Marrd_reg_marrge,P_20_24_yr_Married_de_facto,P_20_24_yr_Not_married,P_20_24_yr_Total,P_25_34_yr_Marrd_reg_marrge,P_25_34_yr_Married_de_facto,P_25_34_yr_Not_married,P_25_34_yr_Total,P_35_44_yr_Marrd_reg_marrge,P_35_44_yr_Married_de_facto,P_35_44_yr_Not_married,P_35_44_yr_Total,P_45_54_yr_Marrd_reg_marrge,P_45_54_yr_Married_de_facto,P_45_54_yr_Not_married,P_45_54_yr_Total,P_55_64_yr_Marrd_reg_marrge,P_55_64_yr_Married_de_facto,P_55_64_yr_Not_married,P_55_64_yr_Total,P_65_74_yr_Marrd_reg_marrge,P_65_74_yr_Married_de_facto,P_65_74_yr_Not_married,P_65_74_yr_Total,P_75_84_yr_Marrd_reg_marrge,P_75_84_yr_Married_de_facto,P_75_84_yr_Not_married,P_75_84_yr_Total,P_85ov_Marrd_reg_marrge,P_85ov_Married_de_facto,P_85ov_Not_married,P_85ov_Total,P_Tot_Marrd_reg_marrge,P_Tot_Married_de_facto,P_Tot_Not_married,P_Tot_Total
50704,0,4,3209,3216,18,189,2941,3141,1515,892,2745,5152,3783,526,1068,5379,4289,492,1104,5882,4291,378,974,5652,3349,184,678,4215,1693,45,428,2161,568,8,330,898,19508,2712,13470,35694,3,15,2981,3000,69,291,2600,2962,2148,993,2100,5243,4387,621,1272,6280,4753,486,1747,6994,4405,332,1729,6469,2812,129,1558,4498,1345,27,1501,2866,279,0,1181,1464,20205,2889,16670,39768,3,22,6190,6216,91,475,5543,6105,3666,1881,4845,10390,8170,1144,2342,11661,9043,980,2851,12875,8698,716,2704,12112,6167,312,2236,8709,3037,68,1924,5029,844,7,1507,2362,39715,5601,30143,75464
50705,0,48,3785,3830,116,654,2752,3514,2628,1986,2516,7133,4296,1108,1577,6989,4642,924,1612,7176,3531,444,1260,5233,2698,192,814,3701,1393,61,487,1945,305,14,230,553,19601,5438,15038,40077,5,99,3580,3689,257,1054,2247,3553,3773,2179,2323,8281,5032,1180,1881,8093,4939,901,2064,7902,3510,422,1708,5645,2431,153,1405,3986,1023,27,1149,2195,150,10,530,693,21117,6024,16895,44039,8,147,7365,7521,366,1703,4999,7070,6404,4171,4844,15415,9326,2291,3464,15077,9578,1822,3680,15079,7043,873,2959,10877,5127,349,2214,7685,2413,91,1636,4139,453,23,760,1241,40722,11457,31931,84107
50901,0,21,1578,1596,44,217,893,1149,819,583,979,2381,1645,479,618,2744,1978,492,985,3452,2235,380,926,3543,1936,175,658,2769,1034,48,337,1421,272,5,176,451,9960,2405,7152,19516,3,47,1353,1401,92,292,631,1013,1172,662,827,2658,1908,530,751,3189,2182,497,1025,3705,2251,359,1049,3653,1771,140,924,2830,684,33,836,1555,132,3,437,569,10189,2557,7830,20582,3,71,2929,3005,131,511,1521,2162,1988,1245,1802,5034,3553,1008,1376,5931,4165,988,2007,7163,4483,734,1976,7196,3711,316,1576,5598,1719,84,1178,2983,399,12,614,1025,20149,4964,14984,40098
50902,3,13,1139,1155,31,179,904,1108,741,535,904,2183,1436,457,703,2589,1956,435,982,3373,2283,389,1086,3761,2068,161,880,3111,931,51,401,1385,158,3,133,297,9606,2222,7133,18967,5,27,976,1012,62,256,579,896,1091,661,732,2492,1691,447,623,2765,2189,463,813,3460,2416,324,845,3585,1794,129,803,2723,616,32,642,1293,67,0,306,375,9935,2343,6314,18597,10,41,2117,2169,96,434,1479,2010,1837,1196,1637,4670,3126,903,1325,5358,4143,895,1790,6831,4700,719,1937,7348,3860,292,1678,5831,1550,84,1045,2676,225,5,442,672,19543,4563,13448,37561
50903,0,11,325,330,6,75,274,359,320,204,342,867,585,147,246,979,713,151,377,1246,810,121,362,1291,675,53,303,1027,298,18,141,456,76,3,52,125,3485,781,2422,6684,0,27,303,328,24,91,183,297,448,242,241,929,660,160,220,1038,773,161,295,1232,858,102,313,1264,529,32,236,790,219,9,282,507,37,0,115,155,3546,821,2178,6538,0,35,626,658,32,163,459,655,771,448,581,1791,1241,305,466,2016,1488,317,676,2482,1667,217,674,2557,1209,82,537,1820,515,23,423,967,113,7,167,278,7024,1598,4600,13226
51001,14,16,821,849,50,183,595,824,493,705,876,2076,789,508,560,1860,716,423,596,1736,646,253,589,1491,305,79,308,691,75,12,101,185,4,4,27,29,3097,2181,4466,9745,26,43,701,769,70,257,541,867,667,809,1025,2496,865,534,742,2139,748,390,679,1820,561,208,681,1450,218,31,269,515,34,9,118,165,0,0,41,37,3194,2286,4797,10265,44,53,1520,1622,118,434,1130,1689,1161,1516,1900,4578,1658,1041,1307,3999,1465,820,1267,3553,1209,464,1272,2941,523,112,573,1209,105,22,223,353,4,4,61,71,6288,4464,9263,20013
51002,0,18,386,407,20,135,304,458,622,508,497,1622,753,283,320,1349,576,167,333,1074,357,108,252,714,93,17,110,212,13,7,31,52,5,0,6,12,2421,1238,2237,5898,3,31,407,443,40,214,270,532,786,544,443,1770,780,257,207,1240,526,183,233,945,259,67,189,524,61,12,87,160,7,0,36,39,3,0,5,7,2459,1302,1889,5653,4,45,796,844,60,347,577,983,1404,1050,938,3390,1528,532,520,2588,1096,350,567,2017,615,177,443,1235,151,30,198,375,15,10,67,95,10,0,10,17,4884,2538,4122,11548
51003,0,14,620,635,16,166,413,599,803,667,577,2040,1274,406,465,2141,876,275,403,1549,495,129,333,960,116,19,110,249,19,0,29,47,3,0,8,12,3593,1666,2962,8227,0,34,476,509,51,267,313,627,1115,664,482,2259,1260,372,312,1945,738,249,287,1273,384,110,209,709,71,10,85,170,10,3,27,42,0,0,9,9,3623,1704,2205,7539,0,54,1096,1147,66,434,724,1227,1912,1329,1059,4301,2527,774,782,4084,1613,518,686,2821,878,234,543,1664,184,30,204,414,29,3,55,93,3,0,11,19,7221,3377,5166,15757
51101,0,5,413,419,16,54,265,332,225,203,236,667,438,148,185,768,557,153,268,980,521,82,213,818,434,46,158,640,192,11,95,289,43,3,31,79,2418,708,1862,4990,0,15,351,368,31,76,174,282,329,230,209,770,529,146,180,857,564,143,206,915,530,77,193,798,353,27,234,620,133,7,190,336,16,0,92,109,2488,733,1830,5043,0,24,764,788,40,135,441,614,557,432,448,1437,961,297,361,1622,1122,298,472,1895,1056,157,400,1616,788,76,389,1255,328,14,283,631,56,3,125,187,4909,1436,3687,10038
51102,0,5,167,173,4,47,119,173,123,142,199,464,247,111,121,480,238,111,211,562,260,69,221,551,202,37,178,418,75,7,59,143,14,0,15,32,1166,532,1295,2992,0,6,160,171,8,72,121,199,177,172,193,548,292,117,121,530,268,86,164,519,229,70,132,426,172,25,110,311,45,7,56,105,3,0,36,41,1195,555,1096,2842,0,15,328,339,16,120,241,373,306,316,390,1009,544,230,237,1011,508,202,379,1087,489,139,349,973,372,63,289,729,118,9,117,249,18,0,55,72,2360,1088,2384,5838
51103,5,22,978,1001,52,256,767,1079,942,751,971,2664,1259,420,633,2317,1196,321,777,2293,958,180,619,1758,456,59,362,876,122,10,132,267,28,0,15,40,5020,2023,5257,12304,13,60,915,987,87,364,518,974,1240,786,748,2771,1335,400,579,2320,1234,316,588,2137,868,143,479,1499,305,34,291,630,90,5,193,292,13,0,54,63,5191,2113,4370,11675,13,78,1895,1990,138,627,1286,2053,2183,1540,1718,5437,2597,822,1213,4637,2429,638,1365,4428,1833,326,1100,3257,761,94,657,1508,219,16,326,559,35,3,70,109,10210,4137,9631,23978
51104,0,21,1459,1486,35,235,842,1108,728,652,958,2340,1331,473,702,2509,1779,436,894,3104,1761,333,902,2997,1469,153,637,2256,720,40,314,1077,161,4,134,293,7983,2347,6839,17177,5,61,1339,1404,75,351,686,1105,1038,714,876,2631,1671,524,770,2960,1929,494,944,3367,1842,307,859,3012,1295,96,736,2120,503,35,557,1090,70,0,236,310,8421,2597,6998,18016,7,85,2804,2890,104,591,1526,2219,1766,1367,1842,4974,3004,1001,1465,5471,3704,929,1838,6478,3606,646,1768,6015,2759,246,1367,4378,1225,78,867,2166,230,5,368,605,16405,4944,13845,35192
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60101,0,9,561,573,8,102,325,437,258,301,332,896,467,198,290,952,530,169,253,950,572,105,236,910,430,39,149,612,153,12,65,224,16,0,11,33,2426,929,2233,5589,0,11,500,514,16,152,375,544,347,308,448,1105,512,191,368,1072,546,154,293,994,603,90,330,1028,318,21,254,594,93,8,143,238,6,0,46,53,2439,944,2756,6137,0,25,1060,1086,23,252,705,979,603,613,779,2004,978,386,657,2025,1073,325,545,1940,1171,192,567,1936,744,55,401,1209,245,18,206,465,28,0,61,86,4867,1876,4986,11731
60102,0,13,1450,1469,29,169,1005,1206,792,718,976,2483,1571,493,723,2786,1767,444,807,3019,1947,270,793,3006,1699,142,493,2329,884,38,302,1225,227,9,170,405,8919,2290,6722,17930,0,32,1275,1307,47,242,866,1149,1087,776,1005,2864,1752,517,922,3192,1848,427,1115,3385,2002,257,1092,3349,1561,109,970,2642,654,20,862,1538,99,0,524,619,9047,2370,8628,20045,0,48,2726,2771,78,413,1874,2362,1884,1491,1981,5354,3329,1005,1646,5978,3616,873,1919,6408,3950,524,1886,6355,3260,245,1465,4967,1537,57,1163,2757,325,10,691,1025,17973,4666,15346,37984
60103,0,31,1521,1550,46,237,1159,1439,859,783,1400,3040,1243,570,986,2801,1439,461,1216,3119,1613,286,1063,2961,1275,108,620,1997,766,26,399,1188,181,3,185,368,7416,2512,8546,18474,5,51,1431,1483,91,346,943,1384,1093,822,1348,3259,1376,563,1140,3073,1523,437,1371,3327,1583,213,1335,3128,1209,98,1167,2465,522,17,977,1514,84,3,472,562,7476,2544,10177,20201,5,77,2949,3034,133,588,2095,2821,1955,1597,2749,6302,2614,1134,2128,5873,2967,895,2589,6447,3193,505,2399,6097,2481,199,1783,4467,1285,41,1375,2705,268,6,660,930,14893,5053,18727,38672
60104,0,9,978,979,22,105,631,754,635,374,554,1564,1160,263,351,1777,1250,307,379,1936,1314,148,360,1823,1020,96,257,1369,483,18,154,661,125,3,63,190,6008,1326,3722,11053,0,10,929,939,47,144,521,715,802,405,553,1763,1302,294,526,2122,1331,274,610,2218,1302,164,664,2138,896,52,548,1494,339,19,476,842,54,3,228,288,6073,1372,5057,12505,0,18,1906,1920,64,251,1152,1468,1436,780,1110,3327,2470,560,869,3893,2575,582,992,4150,2617,318,1027,3956,1913,144,802,2862,826,39,635,1498,177,9,289,474,12078,2700,8775,23559
60105,0,17,1231,1245,29,200,1679,1906,783,751,1886,3419,1431,442,779,2649,1618,389,794,2797,1547,327,747,2624,1231,141,513,1888,623,37,237,898,196,5,139,342,7449,2310,8010,17763,3,41,1160,1196,53,296,1496,1852,1002,753,1585,3339,1687,474,829,2992,1654,411,979,3039,1542,272,1093,2905,1065,92,879,2026,447,8,671,1130,94,5,463,560,7544,2345,9159,19048,3,53,2386,2444,84,497,3177,3755,1780,1497,3478,6752,3121,916,1607,5644,3267,795,1768,5832,3092,600,1842,5537,2291,231,1391,3919,1071,48,909,2025,291,9,604,900,14991,4652,17162,36812
60106,0,8,428,434,8,55,287,351,237,235,291,766,402,183,221,811,569,140,299,1012,643,112,287,1040,569,54,207,819,219,14,96,328,50,0,50,102,2698,799,2164,5658,0,15,421,438,22,92,211,323,308,229,281,821,480,187,229,894,621,156,328,1111,646,97,352,1086,476,37,268,778,153,12,208,376,19,3,90,114,2724,815,2390,5933,0,16,849,866,26,143,498,672,548,466,574,1587,885,365,451,1702,1190,301,632,2119,1288,207,632,2129,1040,87,473,1597,369,28,304,702,71,3,137,214,5426,1618,4551,11594
60201,3,45,2431,2481,97,399,2099,2599,1324,1038,1848,4212,2238,657,1163,4059,2614,550,1356,4514,2605,318,1136,4055,2225,144,819,3188,1104,41,472,1620,301,13,230,545,12514,3203,11556,27267,5,76,2214,2298,165,549,1720,2432,1723,1033,1721,4474,2523,664,1495,4688,2741,521,1810,5074,2604,253,1753,4610,1921,114,1570,3599,818,25,1349,2195,149,3,704,856,12644,3246,14332,30226,11,122,4644,4775,266,946,3814,5027,3042,2074,3573,8691,4763,1327,2656,8743,5349,1075,3161,9585,5211,568,2886,8666,4146,256,2388,6790,1922,63,1826,3813,449,17,939,1400,25158,6454,25887,57491
60202,0,3,614,622,16,64,340,424,287,227,272,784,564,173,211,948,880,184,374,1438,1075,165,415,1650,954,89,320,1368,398,22,163,580,67,9,75,153,4243,936,2788,7965,0,6,594,603,38,92,248,381,399,245,265,909,692,182,261,1127,964,192,361,1512,1066,142,455,1664,818,80,432,1324,284,14,300,599,34,3,140,174,4292,954,3048,8296,0,8,1209,1222,59,158,591,808,691,469,538,1692,1255,354,470,2081,1839,376,731,2946,2140,303,870,3318,1765,168,753,2688,683,36,465,1180,107,10,212,326,8535,1885,5841,16265
60203,0,12,895,912,25,123,595,750,440,382,481,1307,859,300,467,1630,1270,347,698,2312,1662,297,817,2774,1484,148,625,2259,719,31,294,1042,121,3,101,231,6587,1650,4970,13214,0,24,777,806,61,210,417,677,621,414,497,1537,1014,307,493,1814,1418,340,653,2408,1720,248,710,2681,1316,99,695,2108,454,18,503,978,61,8,238,301,6659,1673,4981,13310,3,38,1673,1713,83,327,1011,1429,1059,803,978,2839,1876,612,959,3448,2686,687,1352,4720,3378,544,1528,5453,2801,247,1313,4366,1178,48,798,2021,180,10,341,530,13246,3321,9955,26521
60301,0,3,307,311,10,34,176,220,130,112,215,453,269,125,168,568,431,140,252,824,511,85,275,870,425,47,209,683,148,5,95,245,22,0,25,45,1942,555,1731,4235,0,10,280,287,10,50,114,180,188,131,144,456,315,124,145,592,500,136,156,788,507,74,197,770,338,28,173,541,85,3,113,197,6,0,46,57,1947,558,1366,3869,0,11,590,601,15,85,294,401,313,245,356,910,584,251,318,1161,930,274,406,1619,1017,155,476,1641,767,82,383,1227,228,9,206,447,27,0,75,107,3891,1113,3099,8101
60302,0,4,497,497,9,52,275,342,245,187,280,713,479,224,244,951,631,237,321,1191,867,199,401,1458,760,107,297,1173,321,28,159,506,44,4,48,100,3365,1045,2519,6921,0,15,428,443,18,80,203,299,337,194,221,754,536,242,230,1010,766,236,341,1341,878,167,397,1442,659,82,351,1093,200,9,232,445,19,3,86,111,3411,1036,2494,6943,3,21,925,944,32,132,478,639,581,381,497,1465,1013,471,480,1960,1389,470,664,2530,1742,371,791,2902,1420,194,652,2268,523,36,386,946,63,10,136,210,6771,2082,5011,13864
60303,0,3,93,93,0,10,66,74,39,60,81,178,107,53,84,247,180,74,136,389,310,70,186,576,361,39,152,544,158,5,70,234,34,0,30,67,1185,316,898,2404,0,3,66,64,0,17,51,69,76,60,61,200,137,63,77,273,186,77,99,356,336,69,142,550,329,25,138,492,97,4,98,203,16,0,39,56,1177,323,763,2263,0,6,153,159,0,29,116,144,108,127,140,376,238,117,161,520,366,147,235,749,649,144,332,1123,687,63,289,1041,257,10,170,434,53,0,72,122,2365,635,1668,4661
60401,0,27,1385,1419,36,234,867,1135,683,566,767,2008,1152,385,662,2200,1583,371,830,2784,1822,237,765,2826,1646,108,536,2290,871,31,347,1253,207,10,119,337,8005,1969,6279,16250,0,44,1283,1332,80,328,715,1127,883,595,792,2273,1332,422,781,2527,1786,373,1025,3180,1912,203,1014,3126,1476,74,920,2469,617,29,845,1495,79,0,434,511,8154,2076,7815,18036,4,75,2671,2750,114,558,1582,2261,1564,1162,1558,4279,2480,805,1444,4724,3367,742,1857,5966,3726,443,1777,5952,3125,186,1458,4760,1488,60,1195,2748,290,7,556,852,16154,4038,14095,34294
60402,0,9,1238,1248,39,161,729,928,590,495,791,1871,1120,375,595,2090,1504,336,765,2604,1765,238,697,2701,1621,121,490,2238,818,34,292,1135,161,9,128,290,7615,1775,5712,15097,0,34,1148,1183,78,255,594,928,803,510,775,2086,1313,391,739,2443,1656,351,953,2957,1768,208,883,2853,1509,81,899,2486,537,23,714,1277,80,0,373,453,7745,1843,7075,16666,3,49,2388,2434,117,418,1325,1852,1391,1005,1565,3961,2429,768,1332,4531,3157,688,1714,5562,3535,442,1573,5552,3134,204,1390,4725,1355,53,1004,2409,235,8,498,744,15355,3622,12790,31768
60403,0,15,417,433,12,104,304,420,284,237,274,789,410,194,239,843,596,174,397,1162,728,128,343,1197,529,39,252,820,231,13,133,372,45,0,40,84,2833,908,2395,6131,0,35,345,377,27,137,208,372,344,237,242,826,489,178,210,878,672,183,292,1144,685,96,303,1080,474,40,216,730,144,7,207,358,21,0,77,96,2862,909,2095,5868,0,43,771,815,43,239,509,792,629,471,510,1612,902,373,445,1723,1265,355,688,2308,1415,220,650,2282,1003,80,466,1553,372,21,334,731,64,0,112,177,5693,1815,4494,11998
69797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70101,0,3,412,412,16,114,576,713,675,702,1319,2699,882,259,569,1709,766,219,559,1545,551,153,471,1171,361,50,234,644,110,13,85,209,24,0,29,50,3379,1521,4257,9155,3,18,368,384,69,195,457,722,921,747,993,2667,890,225,441,1550,711,187,433,1332,496,112,363,975,255,32,208,498,66,4,113,182,5,0,47,54,3425,1517,3428,8363,3,15,778,796,87,311,1037,1432,1601,1447,2320,5366,1769,486,1009,3266,1482,407,995,2879,1047,269,840,2150,621,76,444,1143,177,18,192,383,29,0,73,102,6805,3034,7680,17521
70102,3,12,1428,1448,54,173,1118,1344,1338,840,1648,3832,2080,523,956,3559,1666,462,858,2986,1467,290,722,2480,930,116,488,1537,323,23,164,518,41,0,47,92,7902,2440,7445,17786,3,36,1263,1299,168,274,822,1264,1810,881,1343,4039,2177,556,968,3704,1709,480,960,3153,1297,220,956,2471,660,83,637,1384,174,5,377,558,14,0,114,125,8013,2546,7447,18003,3,46,2690,2744,225,449,1938,2612,3153,1723,2996,7869,4256,1082,1930,7264,3378,939,1818,6134,2762,507,1680,4955,1591,197,1124,2915,498,31,543,1075,55,3,165,220,15917,4981,14884,35785
70103,0,5,588,593,13,83,382,479,250,335,418,1007,633,316,302,1248,811,335,401,1548,638,189,351,1179,398,57,223,678,87,10,76,170,11,0,18,24,2846,1332,2749,6932,0,22,449,474,24,123,247,394,383,374,266,1023,744,316,213,1276,819,325,259,1413,584,170,241,992,298,45,152,494,48,4,65,117,11,0,23,26,2911,1380,1924,6217,0,29,1041,1069,40,203,627,876,635,709,687,2030,1378,632,518,2529,1639,662,663,2960,1224,361,593,2174,694,98,379,1167,129,12,146,285,16,0,33,52,5758,2712,4677,13145
70104,0,29,894,925,56,309,748,1110,1051,907,934,2891,1442,445,511,2392,1072,289,492,1853,663,130,296,1085,251,33,159,436,90,6,48,138,11,0,22,34,4622,2144,4097,10862,0,63,809,877,114,449,538,1099,1397,896,749,3042,1485,426,559,2462,951,262,508,1726,549,103,410,1053,190,26,263,481,47,3,130,181,9,0,24,32,4738,2220,3992,10951,0,84,1710,1797,166,752,1288,2210,2447,1797,1686,5932,2926,871,1063,4862,2021,553,1002,3579,1207,230,705,2143,441,62,422,924,131,7,177,319,20,0,46,65,9364,4360,8089,21819
70201,22,17,928,961,120,129,659,908,805,479,973,2254,1039,327,579,1938,1016,261,607,1887,854,190,461,1503,370,49,251,664,104,7,96,212,19,0,30,54,4355,1457,4577,10387,36,25,750,817,192,166,572,926,1013,536,1048,2601,1083,341,751,2175,1025,290,796,2107,762,151,714,1630,239,34,380,651,68,11,200,278,6,4,71,83,4415,1553,5294,11266,63,42,1676,1780,311,293,1232,1837,1817,1015,2016,4856,2122,663,1330,4117,2039,550,1402,3994,1613,342,1171,3134,604,81,633,1318,174,19,298,486,28,4,105,132,8766,3007,9873,21649
70202,3,7,147,157,31,33,128,191,114,89,161,367,97,66,102,272,118,44,108,272,91,31,79,201,52,11,53,119,12,0,22,33,0,0,3,3,525,284,813,1622,6,13,120,136,42,40,108,193,129,93,176,402,104,69,120,288,116,49,129,290,88,16,109,213,33,9,53,101,4,0,19,25,0,0,4,4,531,288,837,1650,14,17,269,293,73,70,237,385,241,183,336,764,207,133,222,560,230,88,243,561,174,49,192,418,87,20,107,217,19,0,39,63,0,0,7,14,1052,568,1652,3271
70203,15,6,492,515,114,77,383,569,350,207,466,1026,348,229,338,912,368,150,339,856,298,82,264,638,154,37,148,339,26,12,47,77,3,0,5,9,1677,799,2483,4954,42,24,455,522,142,81,327,553,395,271,476,1142,370,194,296,860,358,151,343,853,268,68,258,597,96,23,140,267,14,6,53,68,0,0,7,10,1683,814,2367,4872,60,32,948,1033,253,154,715,1122,747,481,937,2167,721,420,632,1771,723,301,685,1709,572,147,523,1237,252,68,291,605,35,15,103,149,4,3,13,22,3359,1613,4852,9827
70204,19,4,523,542,91,32,326,446,396,109,476,989,487,103,245,829,360,71,235,656,217,28,151,396,84,12,65,157,9,0,18,27,0,0,0,0,1653,352,2035,4046,26,11,439,485,132,37,290,460,469,131,436,1036,505,104,337,945,335,48,280,655,145,23,237,405,24,6,89,117,0,3,22,30,0,0,5,5,1643,363,2131,4141,43,20,966,1024,227,72,613,912,861,243,915,2017,991,206,579,1778,690,113,509,1316,361,49,393,802,108,16,148,271,12,3,43,51,0,0,3,8,3296,720,4165,8188
70205,18,7,532,554,102,74,314,489,519,237,439,1200,471,156,239,870,437,152,251,841,333,88,228,651,159,40,159,359,49,4,62,118,6,0,5,16,2108,757,2230,5100,33,14,444,493,141,101,289,530,600,251,406,1256,488,167,282,942,458,145,310,913,299,75,260,627,108,29,171,301,37,4,57,96,0,0,8,7,2153,782,2231,5169,52,19,979,1050,241,173,601,1015,1123,487,846,2457,959,326,522,1809,897,294,563,1756,627,160,486,1278,263,65,327,663,87,8,124,220,6,0,14,28,4261,1541,4465,10269
79797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101,0,22,2431,2449,79,393,2803,3279,2419,1381,3005,6802,4000,876,1563,6434,3226,592,1328,5147,2876,306,1025,4210,2572,172,677,3422,1068,41,327,1437,228,4,147,381,16470,3788,13303,33562,3,46,2262,2313,179,569,2389,3142,3216,1469,2561,7250,4087,845,1735,6663,3085,531,1576,5191,2880,328,1667,4873,2304,126,1446,3881,696,21,880,1603,103,3,467,576,16561,3929,14989,35484,5,64,4689,4763,260,959,5196,6416,5632,2854,5563,14047,8087,1721,3296,13098,6317,1125,2906,10342,5763,634,2688,9078,4883,293,2125,7303,1764,62,1210,3038,334,12,617,961,33025,7722,28294,69043
