SED_CODE_2016,M_SE_Europe_nfd_0_4,M_SE_Europe_nfd_5_14,M_SE_Europe_nfd_15_24,M_SE_Europe_nfd_25_44,M_SE_Europe_nfd_45_54,M_SE_Europe_nfd_55_64,M_SE_Europe_nfd_65_74,M_SE_Europe_nfd_75_84,M_SE_Europe_nfd_85ov,M_SE_Europe_nfd_Tot,M_Sri_Lanka_0_4,M_Sri_Lanka_5_14,M_Sri_Lanka_15_24,M_Sri_Lanka_25_44,M_Sri_Lanka_45_54,M_Sri_Lanka_55_64,M_Sri_Lanka_65_74,M_Sri_Lanka_75_84,M_Sri_Lanka_85ov,M_Sri_Lanka_Tot,M_Taiwan_0_4,M_Taiwan_5_14,M_Taiwan_15_24,M_Taiwan_25_44,M_Taiwan_45_54,M_Taiwan_55_64,M_Taiwan_65_74,M_Taiwan_75_84,M_Taiwan_85ov,M_Taiwan_Tot,M_Thailand_0_4,M_Thailand_5_14,M_Thailand_15_24,M_Thailand_25_44,M_Thailand_45_54,M_Thailand_55_64,M_Thailand_65_74,M_Thailand_75_84,M_Thailand_85ov,M_Thailand_Tot,M_FYROM_0_4,M_FYROM_5_14,M_FYROM_15_24,M_FYROM_25_44,M_FYROM_45_54,M_FYROM_55_64,M_FYROM_65_74,M_FYROM_75_84,M_FYROM_85ov,M_FYROM_Tot,M_Turkey_0_4,M_Turkey_5_14,M_Turkey_15_24,M_Turkey_25_44,M_Turkey_45_54,M_Turkey_55_64,M_Turkey_65_74,M_Turkey_75_84,M_Turkey_85ov,M_Turkey_Tot,M_USA_0_4,M_USA_5_14,M_USA_15_24,M_USA_25_44,M_USA_45_54,M_USA_55_64,M_USA_65_74,M_USA_75_84,M_USA_85ov,M_USA_Tot,M_Vietnam_0_4,M_Vietnam_5_14,M_Vietnam_15_24,M_Vietnam_25_44,M_Vietnam_45_54,M_Vietnam_55_64,M_Vietnam_65_74,M_Vietnam_75_84,M_Vietnam_85ov,M_Vietnam_Tot,M_Wales_0_4,M_Wales_5_14,M_Wales_15_24,M_Wales_25_44,M_Wales_45_54,M_Wales_55_64,M_Wales_65_74,M_Wales_75_84,M_Wales_85ov,M_Wales_Tot,M_Zimbabwe_0_4,M_Zimbabwe_5_14,M_Zimbabwe_15_24,M_Zimbabwe_25_44,M_Zimbabwe_45_54,M_Zimbabwe_55_64,M_Zimbabwe_65_74,M_Zimbabwe_75_84,M_Zimbabwe_85ov,M_Zimbabwe_Tot,M_Elsewhere_0_4,M_Elsewhere_5_14,M_Elsewhere_15_24,M_Elsewhere_25_44,M_Elsewhere_45_54,M_Elsewhere_55_64,M_Elsewhere_65_74,M_Elsewhere_75_84,M_Elsewhere_85ov,M_Elsewhere_Tot,M_COB_NS_0_4,M_COB_NS_5_14,M_COB_NS_15_24,M_COB_NS_25_44,M_COB_NS_45_54,M_COB_NS_55_64,M_COB_NS_65_74,M_COB_NS_75_84,M_COB_NS_85ov,M_COB_NS_Tot,M_Tot_0_4,M_Tot_5_14,M_Tot_15_24,M_Tot_25_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Afghanistan_0_4,F_Afghanistan_5_14,F_Afghanistan_15_24,F_Afghanistan_25_44,F_Afghanistan_45_54,F_Afghanistan_55_64,F_Afghanistan_65_74,F_Afghanistan_75_84,F_Afghanistan_85ov,F_Afghanistan_Tot,F_Australia_0_4,F_Australia_5_14,F_Australia_15_24,F_Australia_25_44,F_Australia_45_54,F_Australia_55_64,F_Australia_65_74,F_Australia_75_84,F_Australia_85ov,F_Australia_Tot,F_Bangladesh_0_4,F_Bangladesh_5_14,F_Bangladesh_15_24,F_Bangladesh_25_44,F_Bangladesh_45_54,F_Bangladesh_55_64,F_Bangladesh_65_74,F_Bangladesh_75_84,F_Bangladesh_85ov,F_Bangladesh_Tot,F_Bosnia_Herzegov_0_4,F_Bosnia_Herzegov_5_14,F_Bosnia_Herzegov_15_24,F_Bosnia_Herzegov_25_44,F_Bosnia_Herzegov_45_54,F_Bosnia_Herzegov_55_64,F_Bosnia_Herzegov_65_74,F_Bosnia_Herzegov_75_84,F_Bosnia_Herzegov_85ov,F_Bosnia_Herzegov_Tot,F_Cambodia_0_4,F_Cambodia_5_14,F_Cambodia_15_24,F_Cambodia_25_44,F_Cambodia_45_54,F_Cambodia_55_64,F_Cambodia_65_74,F_Cambodia_75_84,F_Cambodia_85ov,F_Cambodia_Tot,F_Canada_0_4,F_Canada_5_14,F_Canada_15_24,F_Canada_25_44,F_Canada_45_54,F_Canada_55_64,F_Canada_65_74,F_Canada_75_84,F_Canada_85ov,F_Canada_Tot,F_Chile_0_4,F_Chile_5_14,F_Chile_15_24,F_Chile_25_44,F_Chile_45_54,F_Chile_55_64,F_Chile_65_74,F_Chile_75_84,F_Chile_85ov,F_Chile_Tot
SED30065,0,0,0,3,3,4,11,0,0,18,0,0,0,3,0,0,7,3,0,17,0,0,0,8,0,0,0,0,0,8,0,7,8,3,0,0,0,0,0,23,0,0,0,3,0,0,3,3,0,8,0,0,0,7,0,0,0,3,0,7,0,18,17,21,30,32,35,12,6,174,0,0,3,0,3,0,0,0,0,8,0,9,0,9,11,12,11,10,3,63,0,5,10,10,23,9,10,0,0,62,7,39,30,108,66,79,87,46,15,480,56,175,127,344,265,259,273,108,37,1643,1153,3521,2436,4890,3604,3731,3744,1706,535,25318,0,0,0,0,0,0,0,0,0,0,1049,2781,1838,3655,2774,2771,2342,1036,524,18770,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,0,4,8,14,3,45,20,18,13,3,0,128,0,0,0,3,0,0,3,0,0,9
SED30066,0,0,0,3,0,4,0,0,0,7,0,12,12,54,14,12,7,0,0,118,0,3,3,28,0,3,0,0,0,36,0,13,17,25,6,0,0,0,0,74,0,0,3,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,0,7,11,36,17,4,4,0,0,79,0,4,4,19,15,15,6,3,0,68,0,0,3,14,8,8,3,0,0,30,0,0,3,20,5,5,3,0,0,29,12,28,72,291,103,61,39,17,15,642,77,101,158,540,200,172,124,68,47,1498,1875,3054,3499,9483,3234,2707,1795,902,389,26919,0,3,0,4,0,0,0,3,0,9,1656,2322,2434,5570,2132,1946,1398,936,485,18871,0,5,0,6,0,0,0,0,0,18,0,0,0,5,3,3,3,3,3,20,0,0,0,9,0,3,0,0,0,13,0,3,3,38,14,4,3,0,0,61,0,0,0,3,5,5,0,0,0,15
SED30067,0,0,0,0,0,3,0,0,0,3,0,3,5,13,6,11,5,0,0,43,0,0,3,4,0,3,0,0,0,9,0,10,11,4,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,7,10,23,7,13,11,0,4,77,0,4,3,3,0,0,0,0,0,11,0,0,3,10,6,5,3,3,0,36,0,0,8,26,18,15,3,0,0,80,5,23,35,128,80,63,46,26,0,410,86,140,145,398,176,153,120,64,24,1303,2020,4051,3607,7534,3555,2885,2003,731,204,26596,0,0,0,7,0,0,0,0,0,6,1785,3356,2828,5681,2538,2176,1433,500,250,20543,0,0,0,10,0,0,0,0,0,11,0,0,0,4,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,4,0,0,4,15,12,5,0,3,0,48,0,0,0,0,0,0,0,0,0,3
SED30068,0,0,0,0,0,0,9,3,0,8,0,0,0,3,3,3,7,0,0,18,0,0,17,50,0,3,0,0,0,72,0,0,3,8,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,4,17,14,13,11,0,0,81,0,0,0,14,3,6,0,0,0,28,0,0,0,7,3,9,9,8,3,38,0,0,9,6,4,3,4,0,0,23,3,12,15,61,46,60,71,47,9,325,93,174,188,401,252,332,385,269,188,2278,1414,3152,2749,5156,3112,3662,4225,2294,761,26517,0,0,0,0,0,0,0,0,0,0,1208,2677,2237,4064,2346,2879,3002,1494,534,20440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,4,0,0,0,11,0,0,0,9,12,9,8,5,3,49,0,0,0,0,3,0,0,0,0,3
SED30069,0,0,0,3,0,7,3,0,0,12,0,0,0,8,0,7,12,5,0,44,0,0,0,6,0,3,0,0,0,11,0,4,0,11,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,3,12,21,8,16,19,3,0,84,0,4,3,6,0,4,3,0,0,19,0,0,7,10,9,12,10,3,0,44,0,3,4,4,9,7,4,0,0,27,3,27,30,111,82,60,73,46,18,451,67,128,125,375,279,237,254,161,77,1704,1159,2831,2622,5254,3539,3314,2966,1500,529,23704,0,0,0,0,0,0,0,0,0,0,1102,2185,1915,3940,2376,2522,2119,1193,591,17940,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,13,0,0,0,5,0,0,0,0,0,5,0,3,7,20,12,8,0,3,3,59,0,0,0,8,9,3,0,0,0,21
SED30070,0,0,0,0,4,3,3,0,0,13,0,0,0,7,0,4,3,0,0,17,0,0,0,7,0,0,0,0,0,11,0,0,0,9,0,0,0,0,0,14,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,13,5,7,14,13,25,5,0,83,0,4,3,3,4,0,0,0,0,15,0,0,0,4,7,10,9,0,0,39,0,0,5,16,15,20,3,0,0,60,3,23,9,84,59,68,82,56,22,400,48,155,127,283,200,187,184,95,69,1346,1460,3684,3002,5625,3592,3260,2945,1378,471,25412,0,0,0,0,0,0,0,0,0,3,1293,3011,2358,4433,2500,2363,1913,929,435,19235,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,6,0,0,0,3,3,0,0,0,0,3,0,3,3,14,10,15,8,5,0,52,0,3,0,4,3,4,0,0,0,8
SED30071,0,0,0,0,0,0,3,0,0,3,4,11,0,77,11,0,0,0,0,103,0,0,3,0,0,0,0,0,0,10,0,4,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,5,4,15,12,4,3,0,0,40,0,9,7,17,11,0,0,0,0,48,0,0,0,0,3,3,3,3,0,12,0,4,3,16,11,3,0,0,0,42,4,24,21,65,24,15,13,4,3,184,103,189,230,586,336,289,173,128,51,2086,1713,3526,3390,6367,3031,2761,1831,1136,422,24174,0,6,3,6,0,0,0,0,0,16,1585,2958,3120,5232,2530,2180,1633,1311,720,21275,0,3,0,11,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,0,6,0,0,0,28,0,0,0,0,0,0,0,0,0,0
SED30072,0,0,0,0,0,3,0,0,0,11,0,10,0,30,9,12,7,6,3,74,0,0,0,5,0,0,0,0,0,7,0,11,5,4,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,3,11,6,0,0,0,0,18,0,9,11,18,14,8,9,0,0,73,0,0,7,10,10,0,0,0,0,34,0,3,0,6,11,7,4,5,0,40,0,3,3,16,12,3,0,0,0,38,8,31,51,166,85,58,46,22,9,483,73,113,116,323,185,144,117,76,41,1189,1713,3222,2859,6685,3429,2772,1974,1035,420,24111,0,0,0,10,0,3,3,0,0,13,1468,2517,2154,4546,2371,2050,1612,971,523,18211,0,3,0,8,0,0,0,0,0,7,0,0,0,10,6,3,0,0,0,18,0,0,0,4,0,0,0,0,0,10,0,3,9,28,5,9,3,0,0,59,0,0,0,4,0,4,0,0,0,10
SED30073,0,0,0,6,13,4,4,6,0,35,0,21,31,80,25,8,3,0,0,170,0,4,53,130,9,16,4,0,0,220,0,3,29,60,3,5,3,0,0,104,0,0,0,0,0,0,0,0,0,5,0,0,10,29,10,0,3,0,0,54,4,18,36,145,21,28,13,3,0,272,0,14,37,135,65,63,33,12,4,366,0,0,0,13,10,3,0,3,0,34,0,0,4,11,16,10,3,0,0,42,16,58,235,896,110,84,69,36,18,1518,80,151,408,1093,332,233,135,78,28,2543,1043,2059,4974,11916,3250,2540,1571,717,249,28326,0,0,3,10,3,0,0,0,0,18,843,1366,2874,5228,1698,1424,824,379,274,14914,3,4,6,21,0,3,0,0,0,37,0,0,5,36,10,15,15,8,0,80,0,0,0,5,4,0,0,3,0,14,3,6,27,112,22,13,3,0,0,183,0,0,3,17,3,3,0,0,0,30
SED30074,0,0,0,0,0,8,3,3,0,9,0,0,0,8,0,3,0,0,0,15,0,4,16,47,0,0,0,0,0,65,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,9,0,6,11,7,10,4,0,47,0,0,0,3,6,0,0,0,0,9,0,0,0,3,0,4,0,0,0,10,0,0,0,11,0,9,0,3,0,22,0,13,12,56,23,29,38,18,0,209,81,199,203,447,320,354,305,170,56,2128,1467,3424,2798,4803,3183,3547,3144,1543,443,24361,0,0,0,0,0,0,0,0,0,0,1343,2869,2226,4236,2644,2795,2285,1283,566,20239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,9,11,3,3,0,36,0,0,0,0,3,0,3,0,0,8
SED30075,0,0,3,10,11,9,14,8,3,52,0,7,4,33,12,8,4,3,0,67,4,6,24,89,7,5,5,0,0,144,8,3,17,34,0,0,3,0,0,64,0,0,0,0,0,3,0,0,0,5,0,3,0,14,7,3,0,4,0,30,4,10,17,45,21,18,20,4,0,139,0,10,29,29,11,5,3,0,0,100,0,0,3,11,12,6,6,0,0,32,0,0,12,29,11,3,0,0,0,55,15,42,169,328,111,128,98,67,18,975,98,302,547,708,349,266,230,132,79,2709,1485,3030,5133,8241,3625,3089,2550,1369,583,29111,0,3,4,13,3,0,0,0,0,28,1244,2124,2919,3863,1917,1769,1587,934,597,16954,0,0,6,27,10,0,0,0,0,40,0,0,8,44,26,33,14,0,0,123,0,0,0,8,9,0,0,0,0,19,0,0,23,42,15,0,5,0,0,90,0,0,0,8,9,4,3,3,0,27
SED30076,0,0,0,4,5,12,3,0,0,23,0,0,8,16,13,10,3,6,0,57,0,3,4,32,7,13,8,0,0,58,0,6,8,15,3,4,0,0,0,36,0,0,0,0,0,4,0,0,0,6,0,0,0,8,0,0,0,0,0,8,0,11,10,29,14,12,15,0,0,93,0,4,13,26,5,3,3,3,0,57,0,0,0,7,13,4,10,4,0,35,0,4,8,22,20,12,10,0,0,82,0,31,53,213,124,120,117,41,12,717,72,139,151,324,185,144,110,48,11,1181,1676,3416,3251,6872,3165,2859,2264,690,163,24360,0,0,3,8,7,0,0,0,0,19,1476,2774,2345,4551,1808,1997,1385,392,172,16894,0,0,0,4,0,0,0,0,0,3,0,0,3,21,11,9,3,0,0,52,0,0,5,14,6,8,3,0,0,37,0,10,3,26,11,15,4,0,0,55,0,0,0,5,0,4,3,0,0,18
SED30077,0,0,0,0,3,3,0,0,0,7,0,4,3,25,3,12,6,3,0,53,0,3,0,11,0,0,0,0,0,19,0,19,20,13,5,0,0,0,0,55,0,0,0,3,0,3,0,0,0,4,0,0,0,9,4,3,0,0,0,13,0,27,10,45,26,14,6,0,0,124,0,3,3,11,5,3,6,0,0,36,0,0,0,9,4,0,3,0,0,25,0,0,4,15,0,6,0,0,0,30,13,25,54,235,50,47,33,21,6,486,59,91,161,445,140,130,92,85,92,1298,1518,2808,3101,7653,3078,2057,1327,894,419,22855,0,0,7,3,4,0,0,0,0,13,1365,2261,2562,5290,2288,1581,1136,858,471,17812,3,0,0,17,0,0,0,0,0,21,0,0,0,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,7,0,9,5,42,7,7,0,0,0,72,0,0,0,4,3,3,0,0,0,18
SED30078,0,0,0,12,11,16,7,5,0,61,0,4,24,50,24,32,22,0,3,165,26,52,159,676,102,162,91,27,3,1307,0,3,10,18,8,0,0,0,0,40,0,0,0,5,7,9,5,0,0,34,0,0,3,17,10,7,0,0,0,39,0,8,9,22,11,5,7,0,0,59,3,9,27,145,123,83,42,14,4,441,0,0,0,3,7,0,5,0,0,20,0,6,39,74,35,28,6,3,0,188,10,99,154,455,184,146,99,50,18,1217,96,150,182,410,136,135,73,49,16,1259,2244,3714,4648,9530,3285,2798,1862,753,242,29073,0,3,27,35,16,7,0,0,0,86,1875,2742,1924,2349,1046,960,753,369,266,12282,3,13,14,35,16,9,4,0,0,87,0,0,7,42,26,18,14,0,0,104,0,0,3,29,34,28,9,5,4,104,3,7,3,17,3,0,3,0,0,35,0,0,3,6,3,7,5,0,0,23
SED30079,0,0,0,11,11,16,9,9,3,58,3,16,16,82,26,17,8,3,6,162,11,34,180,660,74,113,98,15,0,1192,3,0,4,24,3,4,3,0,0,39,0,0,0,7,0,8,6,3,0,13,0,0,0,5,3,6,0,0,0,15,0,15,10,19,6,0,7,6,0,74,4,19,65,168,111,95,47,11,4,532,0,0,0,0,0,3,4,4,0,10,0,0,10,26,15,8,0,0,0,60,15,143,215,494,162,135,92,34,21,1307,85,143,257,503,188,138,155,79,47,1595,1715,2811,4598,9334,2782,2471,2055,1092,413,27272,0,7,24,42,14,3,7,0,0,101,1340,1823,1738,2131,1013,1159,1142,745,471,11553,0,8,8,38,0,3,0,0,0,60,0,0,7,34,25,25,7,4,0,112,0,0,0,15,11,16,0,5,0,59,0,0,4,19,4,4,4,0,0,30,0,0,0,9,7,12,5,0,0,32
SED30080,0,0,0,5,8,6,11,3,0,36,0,3,3,4,8,6,4,3,0,35,0,7,14,77,8,11,12,0,0,124,5,8,17,53,5,3,0,0,0,99,0,0,0,4,4,3,6,3,0,21,0,0,0,11,14,3,4,3,0,38,8,14,21,44,12,24,23,12,5,150,0,4,3,24,11,5,4,0,0,56,0,0,3,6,9,6,13,3,3,45,0,0,4,14,7,6,6,3,0,33,19,52,242,674,123,123,116,73,23,1452,126,203,465,1123,485,454,383,186,65,3489,1183,2599,3812,8670,3843,3566,3281,1586,438,28975,0,0,0,0,0,0,0,0,0,0,954,1871,2227,3529,2129,2042,1764,861,353,15738,0,0,0,11,0,0,0,0,0,16,0,0,3,11,8,0,3,0,0,31,0,3,3,10,0,0,0,3,0,20,0,4,17,68,18,13,7,0,0,134,0,0,5,32,0,4,0,0,0,51
SED30081,0,0,0,0,0,0,0,3,0,3,0,3,0,7,3,3,3,0,0,20,0,4,3,0,0,0,0,0,0,7,0,4,10,3,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,17,3,7,3,0,0,42,0,4,0,12,7,3,3,0,0,23,0,0,0,4,3,3,3,3,0,16,0,10,8,14,6,8,0,0,0,46,0,31,36,86,55,26,43,14,3,293,117,212,269,529,282,244,148,67,15,1892,2162,4265,4049,6762,3399,2652,1757,698,178,25922,0,0,0,0,0,0,0,0,0,0,1823,3763,3437,6249,2739,2154,1329,608,226,22335,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,3,4,0,0,35,0,0,0,0,0,0,0,0,0,5
SED30082,0,0,0,0,0,0,0,0,0,0,0,3,0,20,4,0,0,0,0,30,0,0,0,10,0,3,0,0,0,18,0,3,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,5,21,13,7,7,8,3,68,3,0,0,8,6,3,0,0,0,24,0,0,0,0,3,3,0,0,0,12,0,3,20,22,27,17,3,0,0,94,4,24,40,97,41,25,23,13,4,274,87,174,273,461,238,239,215,113,42,1850,1545,3376,3437,5926,3101,2961,2369,1215,381,24317,0,3,3,15,0,4,0,0,0,23,1360,3092,2941,4990,2737,2619,2103,1195,529,21564,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,13,8,8,3,0,0,37,0,0,0,0,0,0,0,0,0,4
SED30083,0,0,0,0,3,0,0,0,0,3,0,24,9,37,17,6,4,0,0,99,0,3,0,12,0,0,4,0,0,25,0,8,0,7,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,3,10,5,20,11,11,9,3,0,75,0,0,0,8,3,0,0,0,0,16,0,0,0,3,4,0,4,0,0,11,0,5,15,22,21,18,4,3,3,94,20,94,171,245,78,42,22,22,5,693,66,149,193,399,184,181,168,160,88,1580,1628,3378,3312,6295,2710,2528,2081,1413,613,23959,0,4,18,27,6,3,3,0,0,63,1472,2743,2665,4886,2354,2418,2120,1567,883,21110,3,4,8,27,0,0,0,0,0,39,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,5,7,3,15,4,7,3,7,0,53,0,0,0,0,0,0,0,0,0,7
SED30084,0,0,0,0,0,7,0,0,0,12,0,3,0,13,8,0,0,0,0,25,0,0,0,3,0,0,0,0,0,3,0,0,5,3,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,15,46,13,10,13,7,0,119,0,7,0,4,4,0,0,0,0,20,0,0,0,10,3,3,4,0,0,23,0,4,9,14,5,3,0,0,0,39,5,34,54,133,77,60,46,37,0,445,110,178,307,753,396,336,227,87,50,2433,1574,2873,3413,7229,3532,3108,2043,845,313,24932,0,0,0,0,0,0,0,0,0,3,1358,2465,2772,5231,2392,2184,1265,653,326,18642,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,6,48,11,18,15,4,0,100,0,0,0,4,0,0,0,0,0,5
SED30085,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,3,3,0,0,19,3,11,9,29,4,0,0,0,0,57,0,0,0,0,3,0,0,0,0,10,0,4,3,0,14,6,0,0,0,29,5,8,0,33,19,11,15,3,5,100,157,279,217,668,424,374,318,139,41,2601,1594,3028,2278,5098,2910,2746,2107,1021,281,21061,0,0,0,0,0,0,0,0,0,0,1322,2410,1824,4074,2153,1977,1383,789,361,16297,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,15,0,0,0,0,0,18,0,0,0,4,0,0,0,0,0,3
SED30086,0,0,0,9,3,8,14,7,3,40,0,7,5,23,5,13,3,9,3,70,0,0,6,9,0,3,0,0,0,28,3,14,11,33,0,0,0,0,0,56,0,0,0,0,0,3,0,3,0,4,0,0,0,3,3,3,0,0,0,10,0,4,11,18,11,10,5,4,0,60,3,8,14,29,21,14,3,0,0,90,0,0,0,9,4,7,8,4,0,35,0,0,7,21,8,10,0,3,0,49,16,99,156,448,182,195,112,63,15,1282,163,274,336,691,320,253,230,106,30,2411,2603,4629,4634,8949,3584,3066,2403,1095,409,31380,0,10,46,74,15,3,3,0,0,152,2279,3506,3131,5698,2109,1842,1439,720,391,21122,0,0,3,10,0,0,0,0,0,9,0,0,0,18,12,12,3,3,0,45,0,4,15,51,23,16,8,4,3,120,0,0,0,11,3,7,0,3,0,30,0,0,0,3,4,7,0,0,0,18
SED30087,0,0,0,0,3,0,3,0,0,3,0,9,0,21,6,0,0,0,0,35,0,0,0,17,0,0,0,0,0,18,0,13,7,3,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,11,5,20,10,8,15,0,0,73,0,3,3,8,0,0,0,0,0,16,0,0,3,12,10,5,4,5,0,42,0,8,14,36,25,27,0,0,0,110,0,23,28,83,60,53,38,17,0,291,139,269,346,1211,572,434,286,106,26,3388,2072,4425,3592,8440,4485,3740,2380,973,234,30344,0,0,0,0,0,0,0,0,0,0,1782,3654,2807,6031,3017,2503,1443,659,263,22155,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5,0,0,4,49,9,12,5,3,0,86,0,0,0,0,0,0,0,0,0,3
SED30088,0,0,0,4,8,12,13,6,6,42,0,4,14,75,10,10,9,4,0,132,0,3,13,67,11,17,3,0,0,123,7,69,59,61,4,0,0,0,0,203,0,0,0,4,0,5,3,0,0,10,0,0,3,3,4,0,0,0,0,13,0,4,11,17,7,7,4,0,0,50,0,9,5,49,23,24,11,3,0,121,0,3,0,0,0,5,0,3,0,15,0,0,4,25,11,4,3,0,0,55,40,245,380,808,402,324,160,70,9,2439,247,427,423,792,314,256,217,117,39,2823,2933,5356,5019,9158,3486,2838,1979,758,171,31702,3,29,87,147,42,4,10,0,0,323,2407,3591,2609,4169,1677,1467,1069,364,119,17468,3,4,5,25,3,0,0,0,0,44,0,0,3,43,21,11,9,3,0,92,0,8,15,87,45,32,16,6,4,205,0,3,0,7,7,3,3,0,0,26,0,0,0,3,4,3,0,0,0,8
SED30089,0,0,9,9,3,9,4,6,3,42,3,5,16,98,16,12,8,6,0,160,0,3,11,47,4,0,4,0,0,75,0,4,13,15,4,0,0,0,0,42,0,0,0,0,0,0,3,0,0,9,0,0,3,9,3,4,0,0,0,16,4,12,23,49,22,14,4,0,8,135,0,0,28,75,50,36,9,4,5,214,0,0,4,4,3,0,5,0,0,22,0,0,5,32,3,5,3,0,0,52,19,48,122,487,145,102,56,34,20,1038,70,140,267,570,222,181,105,55,39,1639,1618,2784,4002,8652,3346,2409,1458,839,362,25468,0,0,16,25,12,3,0,0,0,53,1435,2233,2862,5165,2197,1691,1002,767,496,17846,0,0,5,11,3,0,0,0,0,19,0,0,6,18,16,8,5,4,0,56,0,0,3,3,0,3,0,0,0,6,0,0,18,52,10,3,7,0,0,87,0,0,0,12,0,3,0,3,0,23
SED39494,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,7,0,0,9,37,0,0,0,0,0,46,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,14,11,4,0,0,3,0,35,0,0,7,3,4,0,0,0,0,11,0,0,8,0,0,7,4,0,0,17,0,0,4,0,3,0,3,0,0,10,5,0,28,78,19,20,18,3,0,174,28,37,130,417,160,200,157,38,3,1172,182,249,772,2257,975,1147,1120,225,19,6937,0,0,0,0,0,0,0,0,0,0,130,183,337,734,438,791,472,77,6,3164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,0,0,3,0,0,29,0,0,0,9,0,0,0,0,0,15
SED39797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,12,0,0,5,15,10,7,13,7,0,66,0,0,0,0,0,0,0,0,0,0,3,0,5,8,7,14,4,4,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
