SED_CODE_2016,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot
SED53902,0,4,53,135,65,48,16,11,5,353,0,0,0,7,3,6,0,3,3,20,0,0,5,19,8,8,6,0,0,49,8,51,78,413,95,85,55,43,31,855,47,114,152,425,145,132,125,162,188,1496,996,1865,2474,6091,2506,2267,1692,1470,936,20297,0,0,21,32,0,0,0,0,0,51,1864,2958,3228,5759,2707,2286,1397,1150,614,21970,0,0,4,24,4,5,0,3,0,37,0,0,3,45,19,22,7,3,0,104,0,0,0,9,6,0,0,0,0,20,3,0,7,44,15,10,13,4,0,97,0,0,3,13,0,8,0,0,0,34,4,28,86,303,88,58,20,6,8,601,0,0,0,19,16,11,18,15,14,94,0,4,0,9,0,3,13,10,8,47,8,43,92,511,428,360,315,216,109,2079,0,3,0,5,0,3,0,0,0,14,0,0,4,46,16,3,4,0,0,82,0,5,14,45,24,14,61,10,19,187
SED54006,0,0,3,5,0,0,0,0,0,11,0,0,0,6,9,8,6,8,0,41,0,5,14,21,11,18,7,0,0,72,3,12,13,39,42,33,19,11,6,174,62,180,195,404,241,244,234,161,45,1769,1239,3002,2249,5087,2897,2669,2108,1057,318,20617,0,0,0,0,0,0,0,0,0,0,2434,5238,3787,7260,3802,3531,2590,1192,315,30142,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,4,4,20,9,4,5,0,0,53,0,0,0,0,0,3,0,0,0,8,0,4,0,29,10,8,0,0,0,49,0,0,0,0,0,3,4,0,0,7,0,0,0,3,0,0,0,0,0,3,5,101,107,347,645,570,628,343,89,2829,0,0,0,6,0,3,3,0,0,12,0,4,0,3,3,3,0,3,0,18,0,0,0,27,13,27,34,18,3,126
SED54104,0,10,9,51,16,12,5,0,0,95,0,0,0,13,6,3,0,11,0,33,0,0,13,25,9,10,7,0,3,65,15,59,90,329,105,104,52,34,13,803,53,72,150,362,118,150,130,95,69,1203,975,2220,3233,5454,2580,2400,1920,1085,610,20482,0,0,3,4,0,0,0,0,0,9,1613,3419,3853,5094,2588,2561,2003,1107,552,22788,4,9,4,41,3,3,0,0,0,65,0,0,0,13,5,3,4,0,3,24,0,0,3,5,3,0,0,0,0,13,5,25,30,88,38,26,17,4,0,230,0,0,3,15,5,8,3,0,0,40,8,54,631,531,115,39,29,21,4,1439,0,0,0,7,3,13,3,3,3,44,0,3,3,8,3,4,0,7,0,29,29,214,254,624,579,480,444,201,104,2927,0,0,0,7,0,0,0,0,0,13,4,21,18,108,33,15,14,3,0,209,3,12,21,68,24,27,43,15,4,212
SED54203,0,0,3,43,18,3,0,0,0,73,0,0,0,4,0,3,0,0,0,13,0,3,0,12,0,3,0,0,0,18,0,6,3,68,33,20,12,0,0,148,52,117,140,515,229,168,89,27,18,1355,689,1225,904,3310,1325,1086,524,163,59,9284,0,0,0,0,0,0,0,0,0,0,1322,2205,1481,5718,2216,1704,795,233,61,15731,0,0,0,3,0,0,0,0,0,3,0,0,0,6,5,0,0,0,0,17,0,3,3,27,18,7,0,0,0,61,0,0,4,28,7,0,0,0,0,41,0,0,0,4,0,0,0,0,0,8,0,0,4,40,9,3,0,0,0,62,0,0,0,8,3,15,15,14,0,53,0,0,0,5,0,0,0,0,0,8,0,6,19,313,289,194,101,29,12,965,0,0,0,8,9,6,3,0,0,26,0,0,6,33,3,3,4,0,0,52,0,3,11,50,22,12,22,4,0,120
SED54304,0,3,0,30,5,12,3,0,0,60,0,22,20,37,42,23,11,14,0,172,0,8,24,68,60,44,13,0,0,215,3,43,57,214,150,85,51,23,8,630,24,87,99,176,146,114,66,77,62,849,1050,3050,3146,5077,4046,2540,1388,668,227,21196,0,0,3,17,5,12,0,3,0,45,1930,4400,3807,4429,2599,1790,926,390,103,20374,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,7,0,0,0,5,7,0,3,0,0,15,4,11,16,36,28,22,9,0,0,132,0,0,0,3,10,3,3,0,0,19,3,10,14,75,26,20,12,11,0,164,0,0,0,5,11,4,9,9,0,40,0,3,11,36,21,35,21,6,4,137,82,820,1194,1911,2474,1368,825,351,92,9116,0,5,0,0,6,3,0,0,0,15,0,3,4,14,14,3,7,0,0,40,0,4,20,37,58,26,50,13,9,207
SED54404,0,7,47,141,63,70,41,19,11,394,0,0,3,27,6,9,5,3,0,50,0,0,9,39,8,10,0,0,0,69,23,33,205,894,106,78,48,24,12,1421,97,95,464,1460,306,258,155,88,53,2980,1219,1582,3450,11777,2858,2355,1429,846,518,26033,0,0,5,10,4,3,3,0,0,24,2000,2611,3081,9667,2979,2381,1166,456,211,24543,0,0,11,42,3,6,0,0,0,59,0,0,6,48,10,15,9,7,0,87,0,0,0,10,8,0,0,0,0,17,0,10,37,149,34,27,8,3,0,262,0,0,3,43,7,3,3,0,0,59,10,32,368,551,129,92,42,29,11,1267,0,0,0,33,12,12,17,10,5,92,0,0,0,20,7,11,9,4,0,43,11,46,205,1308,625,479,352,110,57,3197,0,0,3,17,10,4,0,3,0,37,0,4,52,239,17,4,4,3,0,331,0,0,37,163,34,21,34,16,8,308
SED54503,0,0,0,25,0,0,0,0,0,26,0,0,0,9,5,3,0,0,0,15,0,12,11,53,22,11,0,0,0,108,3,14,21,159,43,25,8,5,0,273,211,310,291,1097,431,228,75,22,8,2671,1947,3014,2360,7915,2643,1406,393,100,26,19804,0,0,0,10,0,0,0,0,0,8,3483,5030,3577,11450,3637,2022,535,111,39,29878,0,9,6,24,16,4,0,0,0,58,0,0,3,8,3,0,0,0,0,22,0,0,0,8,0,0,0,0,0,9,0,3,5,40,9,3,4,0,0,63,0,0,0,11,3,3,0,0,0,13,6,3,8,130,34,10,0,0,0,190,0,0,0,4,5,12,3,3,0,34,0,0,0,6,3,3,0,0,0,13,5,35,57,525,344,188,51,17,0,1226,0,10,5,32,7,5,0,0,0,60,0,3,12,56,9,0,0,0,0,81,0,0,5,42,13,8,17,8,0,94
SED54605,0,3,8,42,21,16,10,0,0,100,0,0,5,10,11,0,9,3,0,41,0,3,5,23,18,10,9,0,0,76,5,78,71,189,112,82,60,33,18,653,22,53,52,124,80,70,76,73,87,645,860,2668,2562,4615,2780,2512,1775,949,467,19192,0,0,0,21,8,0,3,0,0,35,1523,3407,3050,3431,1873,2187,1571,704,289,18039,4,35,17,84,36,6,5,0,0,189,0,0,0,3,0,4,3,0,0,7,0,0,4,3,0,0,0,0,0,12,3,10,10,26,9,8,7,0,0,77,0,0,3,3,6,3,0,0,0,20,24,186,274,868,281,152,77,38,13,1916,0,0,0,0,3,3,6,0,3,27,0,7,0,11,3,0,12,5,4,42,16,198,154,312,512,457,442,256,100,2451,0,0,0,5,5,0,0,0,0,15,0,5,3,20,0,0,7,3,0,38,0,4,3,30,14,20,46,12,9,132
SED54705,0,7,4,35,5,3,3,0,0,48,0,3,5,14,16,21,21,13,3,102,0,3,3,9,5,7,3,0,0,36,0,17,36,110,66,48,53,31,17,379,59,98,172,342,183,203,193,162,66,1477,978,1841,2094,4286,2546,2660,2191,1498,672,18768,0,0,0,8,0,0,0,0,0,6,1787,3184,3277,5394,2556,2625,1945,1044,509,22306,0,0,0,6,0,0,0,0,0,8,0,0,3,10,8,22,4,3,0,64,0,0,4,4,0,0,0,0,0,8,0,3,7,18,11,18,10,3,4,77,0,3,0,3,4,3,5,0,0,18,0,7,9,28,17,8,6,6,0,84,0,5,0,15,14,21,30,14,3,100,0,0,0,3,0,0,0,3,0,11,13,132,215,676,1027,1040,1053,875,295,5330,0,3,3,12,7,0,0,0,0,20,0,0,0,14,4,4,5,0,3,32,0,5,0,38,28,30,52,23,12,199
SED54804,0,0,4,23,9,13,3,5,0,67,0,0,3,24,11,6,3,0,0,50,0,0,4,39,15,20,3,0,0,89,6,36,75,522,98,68,44,25,22,891,62,94,127,588,165,141,128,118,108,1532,1152,1955,2228,7649,2550,2105,1553,1118,714,21022,0,0,0,8,0,3,0,0,0,12,2218,3231,3056,8046,2905,2377,1525,1015,589,24967,0,0,0,3,0,0,0,0,0,4,0,0,0,10,8,3,7,0,0,25,0,0,0,0,3,3,0,0,0,8,3,4,13,97,29,16,3,3,3,172,0,0,0,11,5,0,3,0,0,20,0,24,36,189,59,25,14,17,3,377,0,0,0,14,5,4,7,25,7,62,0,6,0,18,3,0,4,5,0,33,20,115,156,1045,572,416,347,187,93,2945,0,0,0,7,0,0,0,0,0,13,0,11,8,74,23,8,3,0,0,128,0,8,26,120,35,14,41,35,8,276
SED54905,3,3,14,56,26,15,3,3,0,123,0,0,3,9,8,9,3,3,3,34,0,0,17,37,15,18,10,0,0,99,11,39,105,341,104,85,50,31,14,786,48,84,172,405,168,168,134,115,102,1392,848,1778,2839,5690,2561,2627,1787,1036,746,19908,0,0,3,9,6,3,0,0,0,31,1531,2988,3913,5365,2476,2541,1813,894,607,22128,0,0,6,25,0,0,0,0,0,37,0,0,0,7,0,8,6,0,0,29,0,3,0,9,5,4,0,0,0,27,0,3,11,63,19,20,13,0,0,134,0,0,5,23,12,5,11,3,0,66,3,38,264,330,111,61,12,24,8,853,0,0,0,7,8,16,12,6,10,49,3,7,0,21,0,3,5,0,0,48,18,63,108,533,468,487,390,203,120,2386,0,0,0,12,0,6,6,0,0,22,3,0,6,46,11,10,6,0,0,81,3,3,10,49,26,24,30,15,7,160
SED55005,0,3,0,45,27,12,0,0,0,98,0,3,0,3,8,6,10,3,0,44,0,14,31,60,32,18,0,0,0,145,9,92,142,340,153,87,37,6,3,872,61,94,132,272,132,98,54,44,31,927,1861,3739,3637,8046,3754,2533,1402,530,177,25687,0,7,77,146,35,18,7,3,0,302,3366,5625,4427,6427,2627,1808,1078,338,98,25794,0,13,10,97,26,12,3,0,0,158,0,0,0,9,0,5,0,0,0,19,0,0,0,22,4,10,3,0,0,43,0,10,9,14,15,5,4,0,0,60,0,0,6,13,10,13,8,3,0,49,29,184,285,1144,321,148,70,14,11,2205,0,0,0,8,3,10,5,4,0,26,3,13,24,28,21,6,8,3,0,103,22,160,225,530,937,686,479,214,56,3302,0,0,0,18,11,3,0,0,0,32,0,3,4,14,12,3,3,0,0,42,0,3,8,35,20,22,28,10,0,122
SED55102,0,0,3,18,9,0,0,0,0,37,0,0,5,16,25,12,15,3,0,69,0,12,14,67,24,18,3,0,0,147,7,39,52,226,118,72,52,24,3,582,80,146,181,401,247,183,157,67,28,1493,1394,3274,2860,6162,3800,2900,1921,711,258,23275,0,0,0,10,0,0,0,0,0,11,2655,5777,4870,8462,4353,3263,1945,705,217,32245,0,0,0,3,0,0,0,0,0,4,0,0,0,23,3,0,0,0,0,30,0,0,0,3,0,0,0,0,0,5,0,10,3,21,10,21,9,3,0,93,0,0,3,10,0,0,0,0,0,13,0,8,5,38,7,5,0,0,0,79,0,0,3,6,0,27,23,19,5,83,0,7,0,4,0,0,3,4,0,23,11,179,297,830,1268,991,844,360,99,4887,0,0,0,8,4,4,0,0,0,17,0,0,0,20,11,4,3,4,0,49,0,5,9,52,49,39,70,18,6,258
SED55206,0,6,5,19,3,0,0,0,0,33,0,0,0,8,11,7,4,7,0,36,0,0,3,16,9,13,3,3,0,49,3,17,7,87,41,45,31,15,12,259,69,163,108,363,198,231,191,123,69,1515,1203,2809,1854,5041,2722,2689,2247,1181,530,20274,0,3,20,30,11,0,0,0,0,60,2312,5075,3190,6902,3677,3510,2829,1359,547,29403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,4,48,17,7,9,3,0,95,0,0,0,0,0,0,0,0,0,0,0,3,0,11,3,0,5,0,0,29,0,0,0,0,0,3,5,3,0,14,0,0,0,0,0,3,3,0,0,10,3,98,85,505,548,538,697,383,130,2987,0,0,0,4,6,0,3,5,0,12,0,0,10,41,7,9,6,0,0,73,0,3,8,56,28,19,57,19,10,206
SED55305,3,7,34,117,22,20,12,3,0,216,0,0,3,14,9,0,10,4,4,50,0,0,23,47,10,6,4,0,0,92,25,63,187,663,88,75,46,21,25,1189,75,113,256,756,196,188,149,119,167,2023,1360,1827,3619,8756,2539,2125,1425,1018,919,23593,0,3,57,85,18,3,4,0,0,164,2291,2706,3730,7067,2517,2224,1234,745,610,23124,7,14,25,114,4,5,0,0,0,169,0,0,3,18,4,4,0,0,0,23,5,9,7,21,7,8,3,0,0,66,0,3,9,73,17,9,5,5,3,125,0,5,3,20,11,5,3,0,0,51,7,25,552,675,130,70,32,11,12,1521,0,0,0,8,3,11,13,14,4,57,9,9,0,30,3,6,6,0,3,63,11,51,122,673,513,371,359,199,145,2443,0,0,0,12,4,3,0,0,0,21,0,0,11,77,10,4,4,0,0,113,0,3,17,68,31,17,26,17,15,188
SED55401,0,0,0,4,0,0,0,0,0,6,0,0,0,3,3,4,5,0,0,18,0,3,0,15,8,3,3,0,0,32,0,7,7,47,37,34,25,15,5,177,96,195,142,421,270,290,210,120,69,1815,1047,2183,1371,3801,2365,2444,1660,931,370,16172,0,10,39,76,22,10,0,0,0,150,1949,3781,2349,5439,3383,3572,2419,1208,433,24545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,3,4,0,21,0,0,0,0,0,0,0,0,0,0,0,3,3,21,20,0,0,0,0,43,0,0,0,3,0,0,0,0,0,3,0,3,0,9,0,0,3,0,0,10,3,14,24,171,313,356,347,208,44,1481,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,3,0,0,0,15,0,0,7,21,23,21,38,14,4,121
SED55504,0,4,20,86,33,30,4,3,0,184,0,13,18,41,26,21,12,12,6,140,0,18,32,90,50,17,9,3,0,218,6,57,91,307,98,81,38,21,8,715,53,91,122,285,165,129,113,58,44,1054,1754,3382,2904,7098,3156,2344,1632,856,342,23470,0,0,15,22,12,8,0,0,0,55,3346,5040,3622,7121,2358,1922,1195,524,201,25327,0,0,3,12,0,3,0,0,0,22,0,0,0,13,7,0,0,0,0,24,0,0,0,12,6,0,0,0,0,20,0,5,13,25,10,5,5,3,4,75,0,0,0,4,3,3,3,0,0,17,0,17,19,133,21,18,5,0,0,216,0,0,0,12,3,13,18,12,4,58,0,25,5,32,6,3,0,0,0,71,44,533,749,1819,1538,1010,893,459,153,7186,0,0,8,10,9,3,3,0,0,27,0,0,4,14,8,4,3,0,0,37,0,6,14,50,32,27,56,15,4,208
SED55605,0,0,3,20,7,3,0,0,0,35,0,13,10,38,38,20,18,6,3,140,0,7,20,68,29,13,8,0,0,143,3,54,59,244,105,50,31,16,3,568,135,282,278,626,326,173,107,80,23,2024,2539,5197,4278,9579,4446,2454,1561,725,218,30993,0,0,0,0,0,0,0,0,0,0,4614,7834,5963,11001,3902,2321,1317,576,193,37722,0,0,0,12,0,0,0,0,0,14,0,0,0,10,10,5,0,0,0,22,0,0,0,0,0,0,0,0,0,0,7,6,14,55,11,15,3,0,0,102,0,0,0,14,8,7,0,3,0,28,0,7,4,34,12,4,0,0,0,62,0,0,0,14,8,14,8,3,5,46,0,3,0,7,0,0,7,0,0,16,77,864,971,2072,2298,1087,834,436,97,8743,0,0,4,16,5,3,0,0,0,36,0,0,0,14,5,3,7,0,0,41,0,11,12,58,49,33,47,15,7,235
SED55706,3,0,0,9,0,3,0,0,0,14,0,0,0,6,3,9,13,3,3,37,0,0,0,15,3,8,9,0,0,39,0,11,8,70,55,57,34,14,13,262,94,192,144,427,308,307,242,174,72,1971,1066,2557,1653,4502,2985,3209,2424,1129,473,19991,0,0,6,22,9,0,0,0,0,43,2001,4573,2976,5985,3828,4155,2932,1223,421,28081,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,40,11,24,11,0,0,92,0,0,0,8,0,0,0,0,0,11,0,0,6,26,9,6,3,0,0,50,0,0,0,3,0,6,4,0,3,17,0,0,0,0,0,0,0,0,0,5,5,72,57,404,621,731,844,404,110,3240,0,0,0,3,3,0,0,0,0,10,0,5,10,42,10,3,10,3,0,87,3,5,5,68,32,41,84,10,10,258
SED55802,0,28,51,360,165,103,34,20,0,758,0,0,0,9,4,5,0,0,3,28,3,29,39,106,40,18,7,4,0,242,10,115,208,533,171,89,40,25,14,1212,127,218,194,563,229,169,105,57,53,1711,2467,4314,4139,9979,3888,2514,1420,679,248,29654,5,16,113,205,43,13,6,3,0,410,4565,6913,5517,9577,3376,2165,1078,474,158,33826,0,5,0,27,3,6,4,3,0,50,0,0,5,76,38,15,12,3,0,146,0,0,5,37,20,24,4,0,3,95,3,8,9,25,14,6,3,4,0,61,0,0,0,15,9,7,3,0,0,27,4,15,27,172,49,23,19,5,5,321,0,3,6,33,21,29,22,14,0,135,0,22,11,15,5,6,0,5,0,63,16,116,220,750,781,528,406,245,52,3118,0,0,0,15,6,3,4,0,0,29,3,0,0,16,12,4,4,5,0,44,0,0,14,42,30,23,29,9,0,145
SED55905,0,0,3,18,11,4,4,0,0,38,0,0,0,9,5,6,3,6,5,33,0,9,8,28,10,18,0,3,0,73,3,32,46,265,114,136,96,51,25,768,70,88,110,363,170,159,146,116,58,1274,1135,1980,2107,5193,2526,2256,1759,1262,701,18929,0,0,5,8,0,0,0,0,0,18,2024,3394,3166,6211,2825,2279,1513,1058,543,23024,0,0,3,11,0,3,3,0,0,22,0,0,4,35,15,31,11,3,4,106,0,0,0,3,0,0,0,0,0,0,0,8,7,49,16,10,4,0,0,99,0,0,0,16,11,10,0,10,0,44,4,16,34,114,32,24,8,4,0,234,0,0,3,40,26,67,85,77,24,323,0,0,0,3,3,9,13,14,5,39,7,56,106,503,481,411,340,260,115,2282,0,3,0,10,5,5,3,0,0,21,4,4,4,71,24,15,7,3,0,134,0,16,12,76,47,30,62,16,11,270
SED59494,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,13,36,7,5,0,0,0,62,20,21,52,133,45,74,47,3,3,406,79,120,315,840,325,442,254,37,11,2415,0,0,0,0,0,0,0,0,0,0,115,187,347,1275,609,571,352,53,10,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,3,0,0,0,26,0,0,0,3,0,0,0,0,0,4,3,3,15,13,3,4,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,3,3,35,95,72,88,68,12,3,378,0,0,0,0,0,0,0,0,0,0,0,0,5,20,0,0,0,0,0,29,0,0,13,14,3,3,12,0,0,50
SED59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,8,0,0,3,11,8,7,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,10,122,42,20,3,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,5,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6
SED60101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,9,9,7,3,0,32,13,33,41,104,72,82,60,29,15,442,228,611,432,1029,728,848,657,326,124,4970,0,0,0,0,0,0,0,0,0,0,462,1159,860,1702,1179,1383,983,471,159,8360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,11,0,0,0,3,0,0,0,0,0,3,0,4,0,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,25,46,78,111,50,7,330,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,5,0,0,0,10,6,19,12,15,3,66
SED60106,0,0,4,5,0,3,0,0,0,12,0,0,0,0,0,3,5,4,0,18,0,0,0,0,0,0,0,0,0,0,3,18,14,52,30,25,20,5,6,184,54,85,121,264,163,151,184,135,121,1273,906,1878,1966,4106,2320,2167,1865,1243,820,17269,0,3,27,60,15,7,0,0,0,109,1668,3403,3574,6496,3615,3220,2558,1543,828,26902,0,0,0,7,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,9,0,0,0,3,0,0,0,0,0,8,0,7,4,22,10,5,0,0,0,52,0,0,0,0,0,0,3,0,0,6,3,11,15,53,13,6,3,0,0,97,0,0,0,0,0,6,0,4,0,12,0,4,0,3,0,3,0,0,0,14,0,30,14,106,154,197,246,177,81,1005,0,0,3,8,7,3,0,0,0,21,0,0,0,3,0,0,4,3,3,14,0,4,0,13,5,16,39,30,9,115
SED60112,0,0,3,9,0,0,0,0,0,12,0,0,0,3,0,4,11,0,3,17,0,0,0,3,5,0,3,0,0,11,0,11,22,47,22,23,17,13,4,159,37,45,79,140,92,115,107,54,27,704,661,1477,1520,2975,1733,1673,1249,690,288,12267,0,0,5,7,0,0,0,0,0,16,1318,2742,2775,4775,2625,2502,1638,810,296,19485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,22,4,9,4,0,0,40,0,0,0,0,0,3,0,0,0,4,0,3,12,41,19,8,3,3,0,85,0,0,0,0,3,0,0,0,0,9,0,3,3,0,0,0,0,0,0,10,3,25,23,89,160,177,254,127,51,920,0,0,0,3,3,0,0,0,0,11,0,0,0,3,3,0,3,3,0,12,0,0,0,10,14,20,22,16,9,92
SED60115,0,3,3,15,4,0,0,0,0,26,0,0,0,0,0,3,6,0,0,11,0,0,0,0,3,0,0,0,0,6,8,22,47,192,62,38,31,9,12,426,74,127,172,362,204,227,215,128,39,1544,1035,2083,2584,4151,2295,2230,1810,976,434,17594,0,0,9,19,0,0,0,0,0,28,1834,3636,4225,6078,3571,3317,2518,1220,470,26883,0,3,3,16,0,0,0,0,0,26,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,3,15,11,6,4,0,0,47,0,0,0,0,3,0,0,0,0,3,4,10,101,104,17,11,3,3,0,242,0,0,0,0,0,0,0,5,0,9,3,9,3,4,0,0,0,0,0,18,0,15,30,58,146,194,286,178,60,973,0,0,0,4,0,6,0,0,0,9,0,0,0,4,3,3,0,0,3,14,0,0,0,12,5,6,27,14,8,73
