SED_CODE_2016,F_Mauritius_0_4,F_Mauritius_5_14,F_Mauritius_15_24,F_Mauritius_25_44,F_Mauritius_45_54,F_Mauritius_55_64,F_Mauritius_65_74,F_Mauritius_75_84,F_Mauritius_85ov,F_Mauritius_Tot,F_Myanmar_0_4,F_Myanmar_5_14,F_Myanmar_15_24,F_Myanmar_25_44,F_Myanmar_45_54,F_Myanmar_55_64,F_Myanmar_65_74,F_Myanmar_75_84,F_Myanmar_85ov,F_Myanmar_Tot,F_Nepal_0_4,F_Nepal_5_14,F_Nepal_15_24,F_Nepal_25_44,F_Nepal_45_54,F_Nepal_55_64,F_Nepal_65_74,F_Nepal_75_84,F_Nepal_85ov,F_Nepal_Tot,F_Netherlands_0_4,F_Netherlands_5_14,F_Netherlands_15_24,F_Netherlands_25_44,F_Netherlands_45_54,F_Netherlands_55_64,F_Netherlands_65_74,F_Netherlands_75_84,F_Netherlands_85ov,F_Netherlands_Tot,F_New_Zealand_0_4,F_New_Zealand_5_14,F_New_Zealand_15_24,F_New_Zealand_25_44,F_New_Zealand_45_54,F_New_Zealand_55_64,F_New_Zealand_65_74,F_New_Zealand_75_84,F_New_Zealand_85ov,F_New_Zealand_Tot,F_Nthern_Ireland_0_4,F_Nthern_Ireland_5_14,F_Nthern_Ireland_15_24,F_Nthern_Ireland_25_44,F_Nthern_Ireland_45_54,F_Nthern_Ireland_55_64,F_Nthern_Ireland_65_74,F_Nthern_Ireland_75_84,F_Nthern_Ireland_85ov,F_Nthern_Ireland_Tot,F_Pakistan_0_4,F_Pakistan_5_14,F_Pakistan_15_24,F_Pakistan_25_44,F_Pakistan_45_54,F_Pakistan_55_64,F_Pakistan_65_74,F_Pakistan_75_84,F_Pakistan_85ov,F_Pakistan_Tot,F_PNG_0_4,F_PNG_5_14,F_PNG_15_24,F_PNG_25_44,F_PNG_45_54,F_PNG_55_64,F_PNG_65_74,F_PNG_75_84,F_PNG_85ov,F_PNG_Tot,F_Philippines_0_4,F_Philippines_5_14,F_Philippines_15_24,F_Philippines_25_44,F_Philippines_45_54,F_Philippines_55_64,F_Philippines_65_74,F_Philippines_75_84,F_Philippines_85ov,F_Philippines_Tot,F_Poland_0_4,F_Poland_5_14,F_Poland_15_24,F_Poland_25_44,F_Poland_45_54,F_Poland_55_64,F_Poland_65_74,F_Poland_75_84,F_Poland_85ov,F_Poland_Tot,F_Scotland_0_4,F_Scotland_5_14,F_Scotland_15_24,F_Scotland_25_44,F_Scotland_45_54,F_Scotland_55_64,F_Scotland_65_74,F_Scotland_75_84,F_Scotland_85ov,F_Scotland_Tot,F_Singapore_0_4,F_Singapore_5_14,F_Singapore_15_24,F_Singapore_25_44,F_Singapore_45_54,F_Singapore_55_64,F_Singapore_65_74,F_Singapore_75_84,F_Singapore_85ov,F_Singapore_Tot,F_South_Africa_0_4,F_South_Africa_5_14,F_South_Africa_15_24,F_South_Africa_25_44,F_South_Africa_45_54,F_South_Africa_55_64,F_South_Africa_65_74,F_South_Africa_75_84,F_South_Africa_85ov,F_South_Africa_Tot,F_SE_Europe_nfd_0_4,F_SE_Europe_nfd_5_14,F_SE_Europe_nfd_15_24,F_SE_Europe_nfd_25_44,F_SE_Europe_nfd_45_54,F_SE_Europe_nfd_55_64,F_SE_Europe_nfd_65_74,F_SE_Europe_nfd_75_84,F_SE_Europe_nfd_85ov,F_SE_Europe_nfd_Tot,F_Sri_Lanka_0_4,F_Sri_Lanka_5_14,F_Sri_Lanka_15_24,F_Sri_Lanka_25_44,F_Sri_Lanka_45_54,F_Sri_Lanka_55_64,F_Sri_Lanka_65_74,F_Sri_Lanka_75_84,F_Sri_Lanka_85ov,F_Sri_Lanka_Tot,F_Taiwan_0_4,F_Taiwan_5_14,F_Taiwan_15_24,F_Taiwan_25_44,F_Taiwan_45_54,F_Taiwan_55_64,F_Taiwan_65_74,F_Taiwan_75_84,F_Taiwan_85ov,F_Taiwan_Tot,F_Thailand_0_4,F_Thailand_5_14,F_Thailand_15_24,F_Thailand_25_44,F_Thailand_45_54,F_Thailand_55_64,F_Thailand_65_74,F_Thailand_75_84,F_Thailand_85ov,F_Thailand_Tot,F_FYROM_0_4,F_FYROM_5_14,F_FYROM_15_24,F_FYROM_25_44,F_FYROM_45_54,F_FYROM_55_64,F_FYROM_65_74,F_FYROM_75_84,F_FYROM_85ov,F_FYROM_Tot,F_Turkey_0_4,F_Turkey_5_14,F_Turkey_15_24,F_Turkey_25_44,F_Turkey_45_54,F_Turkey_55_64,F_Turkey_65_74,F_Turkey_75_84,F_Turkey_85ov,F_Turkey_Tot,F_USA_0_4,F_USA_5_14,F_USA_15_24,F_USA_25_44,F_USA_45_54,F_USA_55_64,F_USA_65_74,F_USA_75_84,F_USA_85ov,F_USA_Tot
SED54104,0,0,6,9,3,7,3,0,3,35,0,0,0,10,12,4,7,3,3,44,0,0,5,15,0,0,0,0,0,22,5,9,9,20,7,8,13,4,4,87,0,19,23,83,67,59,38,10,3,300,0,3,0,8,9,3,5,0,0,24,0,8,3,17,4,0,0,0,0,38,0,0,0,11,4,0,0,0,0,19,0,0,16,56,9,8,10,0,4,105,0,0,0,28,9,8,3,12,6,70,4,25,20,52,40,37,31,22,11,226,3,22,149,109,35,40,30,11,0,398,0,13,68,103,62,49,28,11,8,345,0,0,0,3,7,4,6,4,3,26,6,10,15,31,17,11,14,7,3,115,0,0,8,31,8,13,11,3,0,75,3,3,10,22,12,11,3,0,0,64,0,0,0,0,0,3,0,0,0,3,0,0,3,10,3,0,0,0,0,10,9,27,43,66,34,27,19,0,3,221
SED54203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,3,9,7,5,8,0,0,27,5,22,29,142,91,91,5,3,0,402,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,6,4,0,0,0,0,13,0,14,6,68,22,8,3,0,0,118,0,0,0,5,3,4,0,0,0,10,0,0,0,11,7,9,3,3,0,43,0,0,0,6,6,0,0,0,0,16,0,3,0,17,13,9,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,12,0,0,3,26,0,0,0,0,0,30,0,0,6,18,9,0,0,0,0,39,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,9,4,0,22,10,3,4,0,0,47
SED54304,3,0,0,6,8,7,0,3,0,29,0,0,0,3,12,6,7,0,0,29,0,0,0,3,0,0,0,0,0,3,0,0,0,9,10,12,18,5,0,62,3,37,51,175,137,85,30,15,0,530,0,7,0,21,18,11,10,7,4,74,0,0,0,3,0,0,0,0,0,15,0,0,0,3,4,0,0,0,0,9,0,11,11,41,26,28,14,3,0,134,0,0,3,26,11,29,9,3,3,86,3,57,66,140,179,128,58,24,9,664,3,9,15,23,40,33,10,6,4,141,12,155,258,380,303,110,40,17,3,1277,0,0,0,4,0,0,0,0,0,6,0,0,0,3,0,3,0,0,0,11,0,0,0,7,3,4,0,0,0,18,3,7,9,44,14,3,3,0,0,73,0,0,0,0,4,3,3,0,0,16,0,0,0,0,0,0,0,0,0,3,4,11,16,20,23,11,9,0,0,94
SED54404,0,3,10,35,6,6,7,7,3,76,0,0,0,17,8,25,11,11,7,79,3,3,26,47,0,3,0,0,0,87,0,0,8,24,8,8,14,8,6,71,3,8,59,237,104,73,33,12,3,531,0,0,4,24,11,0,0,3,0,37,6,3,4,28,0,0,0,0,0,48,0,0,0,3,0,0,0,0,0,7,0,14,26,169,34,22,6,0,0,276,0,0,0,55,5,26,12,6,12,122,0,3,8,117,41,38,12,12,5,237,14,8,44,134,34,35,16,0,4,284,0,0,34,151,41,24,14,4,0,273,0,0,0,12,5,4,4,11,9,46,0,0,4,35,7,3,5,3,0,68,0,0,46,225,7,0,3,0,0,282,0,5,27,116,23,20,4,0,0,199,0,0,0,6,10,11,17,22,4,71,0,0,0,8,0,0,0,0,4,23,7,16,50,125,27,17,12,3,0,252
SED54503,0,0,0,5,0,3,0,0,0,11,0,3,0,4,3,0,0,0,0,9,0,0,0,9,0,0,0,0,0,12,0,0,0,6,3,3,0,0,0,17,11,87,117,458,196,145,13,8,0,1043,0,0,0,8,3,4,0,0,0,15,0,7,0,15,4,0,0,0,0,24,0,5,5,19,6,3,0,0,0,35,16,63,77,246,101,46,12,0,0,561,0,0,0,8,3,0,0,0,0,14,0,5,4,24,19,19,3,0,0,71,0,0,0,12,7,8,3,0,0,30,0,27,35,123,50,20,3,0,0,254,0,0,0,0,0,0,4,0,0,4,0,6,0,20,4,4,0,0,0,39,0,0,3,35,0,0,0,0,0,41,0,11,12,110,33,8,0,0,0,180,0,0,0,5,3,0,0,0,0,10,0,0,0,4,0,0,0,0,0,6,0,3,0,19,11,4,0,0,0,41
SED54605,0,8,4,14,6,7,0,3,0,44,0,0,3,19,14,9,5,15,5,73,0,0,0,5,0,0,0,0,0,6,0,0,4,5,5,11,26,17,11,79,3,46,34,74,74,53,36,13,0,332,0,0,0,5,12,17,7,0,3,34,6,13,10,37,11,11,0,0,0,79,0,0,4,4,3,3,0,0,0,17,0,30,18,55,24,16,6,3,0,156,0,0,3,9,4,9,3,3,3,36,0,5,8,25,22,41,32,24,15,172,3,59,85,117,108,93,49,27,3,547,0,10,55,66,51,55,17,17,6,261,0,0,0,0,0,3,3,0,0,11,3,55,48,105,88,26,16,6,0,351,3,0,10,67,9,9,6,0,0,103,3,8,11,29,21,16,5,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,12,7,10,3,10,10,5,7,0,0,50
SED54705,0,0,0,3,3,4,8,0,3,24,0,0,0,12,4,3,0,3,0,22,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,13,27,20,10,89,9,70,101,242,169,154,49,37,6,840,0,8,3,8,10,6,18,8,0,67,0,0,0,3,0,0,0,0,0,8,0,0,0,5,7,3,0,0,0,17,6,17,22,112,39,43,8,0,0,244,0,0,0,9,7,5,0,3,0,24,0,8,18,58,50,90,87,56,22,398,0,0,6,7,5,9,12,0,3,41,3,7,28,69,35,25,22,7,0,192,0,0,0,0,7,8,3,0,0,17,0,0,0,3,0,0,0,0,0,3,0,0,0,14,0,0,0,0,0,14,3,11,9,54,24,10,6,0,0,110,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,4,3,23,6,12,5,4,0,53
SED54804,0,0,0,3,3,0,4,0,0,13,0,0,0,3,3,3,6,3,4,24,0,0,0,4,0,0,0,0,0,4,0,0,3,20,5,5,18,17,7,75,3,25,71,353,81,84,47,13,3,670,0,4,0,22,4,0,0,8,0,36,0,0,0,8,0,0,0,0,0,13,0,0,0,16,8,3,0,0,0,27,0,3,4,47,10,13,7,0,0,84,0,0,0,30,8,14,6,5,0,66,0,9,12,63,34,25,25,15,18,202,0,12,11,42,22,14,5,3,0,114,8,26,53,181,58,39,19,14,4,391,0,0,0,5,8,3,0,0,0,25,0,3,3,10,3,6,3,0,4,36,0,0,3,21,3,0,0,0,0,27,0,4,7,36,14,5,5,0,0,65,0,0,0,11,3,4,0,4,0,24,0,0,0,8,0,0,0,0,0,8,3,11,14,58,16,21,7,0,3,140
SED54905,0,3,16,20,3,12,3,3,0,60,0,0,4,16,10,19,5,11,4,64,0,0,5,11,0,0,0,0,0,17,0,0,3,15,0,12,13,11,3,54,10,14,33,114,56,79,40,9,0,358,0,0,3,10,3,9,9,3,0,36,0,3,3,18,3,3,0,0,0,27,0,0,0,0,3,3,0,0,0,9,0,11,16,71,23,14,12,5,0,152,0,0,0,25,10,15,14,10,5,72,0,11,10,37,32,41,35,22,10,194,0,9,41,91,35,58,27,13,3,275,0,11,34,92,60,46,25,18,3,290,0,0,0,0,0,3,0,3,0,6,0,9,4,41,11,11,8,6,0,79,0,0,5,40,3,6,4,0,0,58,3,4,14,54,14,10,3,0,3,110,0,0,0,4,0,3,0,0,0,10,0,0,0,11,4,0,0,0,0,18,0,12,12,41,18,20,10,4,0,121
SED55005,0,4,6,38,14,16,8,3,0,88,0,0,9,41,30,33,12,7,0,135,0,3,3,20,0,3,0,0,0,32,0,0,3,7,7,8,25,13,3,61,11,97,104,231,145,68,30,8,0,692,0,0,0,5,8,11,10,0,0,32,3,18,17,89,22,4,3,0,0,157,0,9,4,7,3,4,0,0,0,27,9,37,45,158,75,44,8,3,0,377,0,0,0,24,4,16,4,4,3,53,0,13,5,54,54,57,41,16,4,240,12,63,117,205,139,126,37,14,3,719,0,93,134,246,184,65,25,13,0,763,0,0,0,3,3,4,0,0,0,11,0,22,32,129,58,20,18,6,0,292,0,0,18,90,7,5,0,0,0,124,0,5,10,63,22,11,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,14,3,12,3,19,17,6,3,0,0,67
SED55102,0,0,3,16,3,3,5,0,0,35,0,0,5,4,4,9,3,0,0,29,0,0,0,0,3,0,0,0,0,3,0,3,0,11,16,14,53,13,3,116,4,50,59,272,162,126,52,16,0,751,0,0,0,7,9,8,4,5,0,30,0,0,0,4,0,0,0,0,0,9,0,0,0,10,6,0,0,0,0,15,0,20,11,69,24,24,5,0,0,153,0,0,0,16,4,17,6,5,0,43,4,14,23,49,59,68,33,18,5,274,4,10,3,34,14,26,9,3,0,96,4,45,57,155,99,26,24,9,0,409,0,0,0,3,3,3,3,3,0,13,0,7,0,16,4,0,3,0,0,32,0,0,0,7,0,0,0,0,0,4,0,10,5,25,9,3,3,0,0,54,0,0,0,3,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3,7,29,13,21,13,3,0,90
SED55206,0,0,0,0,6,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,15,7,17,22,9,6,86,3,27,31,151,97,89,45,22,5,475,0,0,0,5,11,7,14,3,3,37,0,0,0,0,0,0,0,0,0,7,0,0,0,9,4,0,0,0,0,11,0,14,10,44,9,11,11,0,0,107,0,0,0,9,0,0,3,0,0,16,0,7,3,19,20,29,34,13,3,132,0,0,0,9,7,4,3,3,0,25,0,9,22,73,44,16,22,11,0,202,0,0,0,0,0,0,0,0,0,4,3,6,0,7,4,0,0,0,0,19,0,0,0,26,0,0,0,0,0,33,0,6,4,32,16,5,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,20,5,18,7,0,0,56
SED55305,0,0,20,44,9,5,3,3,3,90,0,0,13,36,22,27,15,19,13,139,0,5,47,79,5,0,0,0,0,138,0,0,3,16,6,7,25,15,12,82,3,22,64,205,99,86,26,11,3,519,0,0,3,5,9,5,0,0,0,32,10,16,16,51,3,8,0,0,0,104,0,3,3,13,4,7,0,0,0,26,4,38,43,184,44,28,9,0,0,361,0,0,3,22,12,8,16,9,5,81,0,3,13,50,38,38,25,22,14,198,0,4,70,118,26,37,18,6,4,287,0,3,34,69,24,20,9,8,10,185,0,0,0,0,3,4,4,0,0,13,7,16,18,62,8,4,5,5,3,127,0,3,25,142,0,3,0,0,0,169,3,4,20,91,23,13,7,0,0,155,0,0,0,0,0,0,0,0,0,7,0,0,3,14,6,3,3,0,0,27,3,3,5,50,8,5,3,0,3,88
SED55401,0,0,0,0,0,0,0,0,0,0,0,3,8,32,13,3,3,4,0,66,0,0,0,3,0,0,0,0,0,3,0,0,0,12,5,6,19,11,4,54,4,26,46,139,96,91,31,13,3,448,0,0,0,0,3,3,4,3,0,10,0,3,0,4,0,0,0,0,0,7,0,0,0,5,3,0,0,0,0,7,0,17,10,68,26,19,3,0,0,150,0,0,0,6,0,0,4,3,0,12,0,4,0,24,13,24,15,12,5,97,0,0,0,3,4,8,5,0,0,17,0,12,17,47,21,11,12,0,4,126,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,3,15,0,0,0,0,0,12,0,13,11,15,13,6,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,12,9,0,0,43
SED55504,3,5,3,21,7,6,0,0,0,58,0,0,3,4,5,4,3,6,0,30,0,0,0,4,0,0,0,0,0,5,0,0,0,13,7,11,20,13,11,72,9,79,89,287,157,107,63,23,8,819,0,0,7,24,15,9,8,7,0,74,0,0,0,5,3,3,0,0,0,19,0,0,0,8,4,3,0,0,0,13,0,29,32,89,48,33,4,0,0,246,0,0,7,21,13,24,8,4,0,68,3,48,68,164,111,66,55,37,7,556,0,8,11,40,18,9,9,3,0,103,9,98,130,295,141,75,31,16,5,792,0,0,0,3,0,0,3,0,0,12,0,0,0,3,4,3,0,0,0,18,0,0,9,45,3,3,0,0,0,62,3,13,10,41,16,5,4,3,0,86,0,0,0,12,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,12,8,21,5,3,3,0,0,48
SED55605,0,6,0,6,4,3,3,3,0,24,0,0,0,4,7,4,0,0,0,16,0,0,0,3,0,0,0,0,0,3,0,3,4,20,18,17,28,7,3,108,33,244,236,678,276,142,56,16,4,1677,0,3,3,14,18,9,12,0,0,63,0,0,0,3,0,0,6,0,0,10,0,0,0,3,6,0,0,0,0,10,0,28,19,95,46,22,3,3,0,220,0,0,0,11,3,8,0,0,0,28,3,50,43,161,122,70,42,28,3,522,0,3,3,25,4,10,3,4,0,55,6,67,111,261,135,57,27,15,3,678,0,0,0,4,3,0,3,0,0,16,0,0,0,9,0,3,3,0,0,13,0,0,0,6,0,0,0,0,0,6,0,13,6,67,23,10,3,0,0,118,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,18,5,43,15,14,3,0,0,103
SED55706,0,0,0,3,3,0,0,0,0,10,0,0,0,0,3,3,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5,25,31,13,7,105,4,14,21,157,120,109,44,11,6,491,0,3,0,7,3,3,3,3,0,18,0,0,0,3,0,0,0,0,0,4,0,0,0,4,7,5,0,0,0,12,3,12,17,60,16,9,5,0,0,127,0,0,0,3,3,6,4,0,0,22,0,0,5,28,29,40,37,22,10,173,3,0,0,8,4,3,4,3,0,23,0,11,4,46,30,26,28,8,0,153,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3,0,0,7,0,0,5,43,0,0,0,0,0,44,0,4,0,18,14,5,0,0,0,36,0,0,0,0,0,0,3,5,0,13,0,0,0,0,0,0,0,0,0,3,0,9,7,25,18,18,14,0,0,91
SED55802,0,10,24,71,32,21,9,3,3,172,0,8,29,104,45,35,20,12,4,247,0,3,3,27,4,0,0,0,0,36,0,4,0,9,8,9,20,11,4,68,11,148,168,450,215,112,35,11,0,1146,0,3,0,8,5,6,9,6,0,31,0,9,13,29,3,4,0,0,0,55,0,0,0,6,3,0,0,0,0,7,4,92,95,300,120,58,16,4,0,691,0,0,6,30,13,22,13,3,4,93,3,3,15,55,56,40,45,27,5,241,0,13,16,54,28,35,18,4,0,176,4,45,67,180,98,50,28,15,0,488,0,0,0,9,4,7,4,3,0,31,3,14,3,45,14,17,8,3,0,115,0,0,3,14,4,0,0,0,0,27,0,7,27,74,30,6,3,0,0,148,0,0,8,30,18,9,5,0,0,72,0,0,0,4,0,0,0,0,0,3,0,3,8,23,13,11,3,0,0,62
SED55905,0,0,0,8,0,4,0,0,0,15,0,0,0,3,3,3,8,3,0,19,0,0,0,8,0,0,0,0,0,12,0,0,0,11,5,12,23,7,10,83,3,26,44,168,89,81,22,12,4,449,0,0,0,8,6,3,6,4,3,32,0,0,3,3,0,0,0,0,0,11,0,0,0,3,6,3,0,0,0,14,9,57,60,154,41,30,7,3,0,369,0,0,0,16,4,19,8,0,3,43,0,7,8,32,29,33,38,22,15,176,0,6,23,48,13,19,4,4,0,115,0,5,35,59,31,18,11,11,0,184,0,0,0,3,0,14,13,5,6,51,0,4,0,20,0,5,4,3,0,42,0,0,0,19,3,0,0,0,0,29,0,6,5,29,12,13,0,0,0,70,0,0,0,3,0,3,0,0,0,7,0,0,0,0,3,3,0,0,0,10,0,7,5,33,17,8,11,0,0,80
SED59494,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,3,0,0,13,0,0,13,32,21,34,10,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,3,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,3,7,0,7,0,0,0,13,0,0,0,0,0,3,0,0,0,5,0,0,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,13
SED59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED60101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,11,0,21,0,3,3,13,14,18,8,0,0,60,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,13,5,0,24,0,3,0,0,0,0,0,0,0,6,0,0,3,3,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,0,0,17
SED60106,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,0,0,4,0,3,0,3,0,0,0,0,0,11,0,0,4,7,0,10,32,20,5,76,0,11,8,33,19,24,7,3,5,117,0,0,0,5,3,0,0,3,0,13,3,0,0,4,0,0,0,0,0,8,0,0,0,4,10,0,0,0,0,21,0,7,3,41,25,23,5,0,0,102,0,0,0,8,0,10,4,3,7,25,0,0,0,6,8,16,18,7,10,71,0,0,0,7,3,0,0,0,0,17,0,3,6,21,8,3,10,3,3,56,0,0,0,0,0,0,0,0,0,0,0,4,0,7,3,3,0,0,0,21,0,0,0,4,0,0,0,0,0,7,0,0,0,8,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,23,0,4,4,5,0,44
SED60112,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,12,32,23,4,84,0,3,13,37,25,23,18,4,3,131,0,0,0,0,0,0,5,3,0,8,0,3,0,3,0,0,0,0,0,6,0,0,0,3,3,0,3,0,0,13,0,0,3,29,15,13,4,0,0,65,0,0,0,6,3,0,0,0,0,10,0,0,3,3,13,11,20,10,3,66,0,0,0,3,3,3,0,5,0,17,0,3,5,16,6,7,6,3,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,12,0,0,0,3,0,0,0,0,0,4,0,0,0,10,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,3,13,5,4,3,3,0,37
SED60115,0,0,0,3,0,0,0,0,0,3,0,21,18,26,7,0,0,0,0,72,4,39,67,19,0,0,0,0,0,136,0,0,0,3,6,12,26,19,11,73,0,8,6,39,26,17,19,4,0,118,0,0,0,3,0,0,0,0,0,8,0,3,0,5,0,0,0,0,0,7,0,0,0,3,3,0,0,0,0,11,0,0,4,45,19,14,9,3,0,111,0,0,0,0,0,0,0,3,3,8,0,0,0,9,10,21,20,11,3,73,0,0,14,8,0,3,0,0,0,31,0,0,6,6,3,6,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,12,0,0,0,8,3,0,0,0,0,11,0,3,5,13,3,4,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,9,4,5,0,0,38
SED60207,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,32,10,4,63,0,3,3,34,30,29,19,3,3,127,0,0,0,0,4,0,3,0,0,10,0,0,0,3,0,0,0,0,0,3,0,0,0,3,5,4,0,0,0,7,0,8,7,36,15,29,13,4,0,110,0,0,0,4,3,0,3,0,0,6,0,0,0,5,14,8,22,9,0,64,0,3,0,0,0,3,0,0,0,10,0,0,4,13,3,10,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,9,4,7,3,0,0,0,0,31,0,0,10,30,0,0,0,0,0,40,0,0,0,17,4,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,3,3,8,0,0,35
SED60208,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,21,29,26,11,97,3,6,3,43,32,18,22,6,3,135,0,0,0,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,0,4,5,28,23,20,13,3,0,94,0,0,0,0,0,3,4,0,4,12,0,0,0,6,6,24,27,5,3,72,0,0,0,3,0,3,0,0,0,4,0,0,3,8,8,10,7,3,0,32,0,0,0,0,0,0,4,0,0,4,0,0,0,6,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,3,0,0,19
SED60209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,11,20,9,6,61,6,22,25,72,50,55,30,13,0,270,0,0,0,0,3,0,4,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,4,5,0,0,0,0,15,0,9,4,23,13,10,15,0,3,78,0,0,0,0,0,6,3,0,0,10,0,3,3,0,16,6,26,13,0,70,0,0,0,0,0,3,0,0,0,3,0,4,5,15,11,4,9,3,0,50,0,0,0,0,0,0,0,3,0,3,0,0,0,3,4,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,7,3,4,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,13,0,4,7,0,0,35
