SED_CODE_2016,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
SED54304,8388,6318,3581,5573,7489,4849,2649,1156,357,40352,3,0,15,0,0,3,9,0,0,28,3,4,9,0,0,8,9,5,0,35,0,4,4,5,3,7,7,5,0,36,0,0,3,0,4,0,3,4,0,19,3,0,3,3,3,3,6,0,0,18,101,159,147,54,49,40,37,36,9,631,0,0,0,0,0,3,5,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,166,161,65,61,64,65,44,12,749,107,166,178,65,61,65,68,48,19,778,8496,6487,3754,5636,7549,4912,2714,1203,369,41132
SED54404,5658,6029,15045,7869,5786,4680,2866,1490,737,50161,4,11,23,17,9,4,13,7,0,92,16,31,190,258,282,223,92,23,9,1116,19,42,173,200,287,186,79,24,0,1007,6,41,82,135,217,156,72,12,0,717,8,10,56,75,98,61,16,10,3,336,164,374,730,598,551,416,245,125,52,3257,3,0,4,14,37,24,9,6,0,94,0,6,15,15,10,13,4,0,0,65,4,3,14,12,12,8,6,0,3,54,0,0,0,0,0,0,0,0,0,3,220,509,1272,1307,1495,1080,513,193,69,6649,225,517,1298,1317,1501,1091,517,202,73,6743,5882,6545,16338,9193,7289,5766,3388,1693,807,56904
SED54503,10011,4711,10143,8081,6226,3449,877,197,50,43750,14,10,37,30,18,6,0,0,0,115,10,23,155,134,164,152,125,24,0,787,19,19,161,191,195,206,218,36,0,1050,27,27,226,256,324,245,123,26,3,1252,5,7,81,71,113,100,112,23,0,507,221,716,3114,2741,2700,1834,728,136,11,12203,0,4,17,36,58,47,43,3,0,212,0,4,7,5,13,17,4,0,0,55,0,0,0,3,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,292,806,3760,3445,3570,2598,1356,241,12,16083,305,816,3796,3472,3592,2604,1363,245,12,16195,10311,5523,13939,11558,9818,6051,2238,440,70,59942
SED54605,7105,5373,3507,5039,5158,4552,3316,1602,684,36334,6,3,4,3,3,0,6,0,0,31,0,0,3,0,0,6,3,0,0,13,0,0,10,0,6,3,3,3,0,23,3,0,0,3,0,0,7,0,0,11,0,0,0,0,0,0,0,0,0,3,76,82,127,70,54,52,39,23,11,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,77,87,142,69,67,71,60,27,11,616,85,91,142,72,68,70,65,27,14,649,7189,5467,3654,5112,5227,4629,3379,1628,702,36988
SED54705,5814,4148,4034,4022,4685,4799,3951,2574,1050,35084,4,59,33,15,10,9,4,10,5,145,10,64,116,61,29,20,13,0,0,314,0,4,16,10,9,7,11,3,0,54,0,5,9,9,4,6,3,0,0,42,0,3,10,4,9,5,6,4,0,41,120,287,464,238,201,104,68,32,16,1531,0,0,7,3,3,4,0,0,0,18,3,0,3,5,3,8,0,0,0,15,0,0,6,10,3,4,0,0,0,31,0,0,0,0,0,0,0,0,0,0,138,362,625,342,255,146,109,43,17,2043,141,423,658,355,266,160,112,52,18,2187,5954,4572,4692,4383,4953,4958,4068,2620,1068,37275
SED54804,6275,3984,8112,5830,4800,3788,2611,1747,994,38134,5,0,12,3,3,0,6,8,3,41,3,7,15,27,21,22,25,8,0,128,0,3,16,25,24,33,23,9,0,129,0,7,12,6,8,20,10,0,0,59,3,3,5,9,11,9,4,0,0,49,102,142,227,96,123,106,77,40,23,939,0,0,3,0,3,7,3,0,0,18,0,3,3,0,0,3,0,0,0,11,0,0,0,0,9,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,109,165,288,161,197,194,144,63,24,1349,119,167,296,168,203,194,147,65,31,1388,6390,4148,8408,5995,5005,3980,2758,1815,1021,39524
SED54905,5466,5595,6082,4742,4617,4545,3238,1645,1036,36973,3,11,4,0,0,15,3,9,3,44,0,3,6,8,5,23,16,7,0,75,0,0,14,4,13,10,11,0,0,58,0,4,8,3,16,11,10,0,0,59,4,3,11,6,9,13,3,0,0,49,108,282,204,137,132,140,97,47,27,1180,0,0,0,0,0,0,3,0,0,11,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,3,3,0,0,7,0,0,3,0,4,0,0,0,0,5,112,300,249,166,180,207,140,62,27,1447,116,314,248,166,180,217,149,70,33,1494,5584,5910,6335,4901,4793,4768,3390,1717,1071,38459
SED55005,11459,7463,7419,8115,7127,4758,2682,946,285,50257,3,3,0,4,3,3,4,4,0,18,0,4,9,0,0,3,3,0,0,19,0,3,6,4,3,3,9,0,0,23,0,3,3,4,9,5,0,0,0,24,0,0,0,3,0,5,5,0,0,14,113,280,164,92,65,53,57,30,12,867,0,0,0,0,3,4,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,4,0,0,0,7,121,291,181,103,88,71,73,32,16,974,121,296,181,102,92,77,77,30,16,996,11580,7760,7606,8215,7218,4831,2758,978,301,51255
SED55102,9538,5868,5636,6522,7159,5527,3746,1443,424,45874,6,5,3,3,5,3,8,3,0,36,3,8,6,9,3,10,11,0,0,48,5,3,4,10,5,7,5,0,0,45,4,3,3,5,3,8,4,0,0,41,3,3,3,3,3,5,3,0,0,27,136,215,179,121,99,131,83,48,24,1042,0,0,0,0,4,5,0,0,0,16,0,0,0,5,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,153,231,202,147,125,168,110,58,28,1228,156,239,207,150,134,176,118,55,25,1259,9694,6111,5847,6672,7296,5701,3864,1502,452,47135
SED55206,8001,3464,3704,5095,4829,4452,3783,1990,819,36126,6,7,3,6,3,12,13,6,4,68,18,5,6,12,15,42,40,3,3,150,4,6,12,8,18,37,20,0,0,101,6,4,17,11,22,29,12,3,0,105,3,0,0,0,4,15,8,7,0,37,249,243,273,219,252,342,310,112,36,2041,0,3,0,3,3,15,0,0,0,25,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,4,4,0,0,13,0,0,0,0,0,0,0,0,0,0,280,258,308,260,312,479,399,128,43,2470,288,269,308,268,315,493,416,131,44,2535,8287,3732,4014,5361,5149,4942,4194,2116,869,38663
SED55305,6273,7382,10768,6499,4935,4029,2695,1676,1259,45518,3,9,5,5,0,7,3,5,0,43,3,12,22,58,59,21,0,0,0,180,0,6,49,55,47,26,10,9,0,204,3,6,25,14,12,24,3,3,0,94,3,0,9,11,24,9,9,0,0,58,75,297,268,155,152,143,93,60,32,1279,0,0,0,3,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,85,325,378,299,304,229,124,67,32,1835,84,334,385,301,303,230,126,74,36,1878,6358,7713,11148,6803,5242,4263,2820,1754,1296,47397
SED55401,6417,2618,3352,3729,4505,4603,3185,1670,587,30668,5,15,7,7,14,9,14,9,3,85,0,0,8,5,9,14,5,0,0,35,4,0,16,3,4,11,14,6,3,62,8,3,9,9,4,11,11,0,0,53,3,0,10,8,8,17,11,4,0,55,125,371,366,275,333,291,144,60,24,1993,0,0,0,3,3,0,0,0,0,8,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,142,381,403,307,366,340,186,76,30,2222,153,391,414,311,383,346,198,83,29,2314,6569,3010,3766,4038,4885,4952,3389,1755,612,32977
SED55504,10177,5637,6515,6712,5895,4321,2971,1436,512,44177,3,10,7,4,5,3,3,3,0,38,3,0,7,3,4,3,5,3,0,27,0,0,3,3,0,8,3,0,0,15,0,0,3,0,0,10,4,3,0,16,0,0,0,0,0,0,4,0,0,6,100,160,138,78,56,55,57,26,9,675,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,159,153,84,65,80,73,30,10,757,107,169,153,88,70,79,77,39,14,792,10284,5805,6671,6803,5964,4403,3045,1471,527,44970
SED55605,15256,8233,8362,8566,8189,4517,2825,1332,376,57646,14,3,19,13,0,4,4,3,3,62,3,8,0,4,0,16,14,12,0,59,0,0,3,0,6,4,15,3,3,32,3,11,5,0,4,12,11,0,0,41,0,0,3,0,0,12,0,4,0,20,194,254,225,121,96,100,56,41,9,1096,0,0,0,0,3,8,0,3,0,18,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,276,231,121,110,157,98,59,14,1279,221,285,245,134,113,165,98,62,19,1334,15475,8518,8606,8699,8300,4674,2920,1397,394,58982
SED55706,7192,3245,3328,4465,5372,5658,4457,2070,704,36494,4,4,5,5,5,22,17,4,8,67,5,4,13,18,3,48,59,19,3,170,5,11,18,3,12,33,30,0,0,120,0,3,17,5,23,29,29,4,0,109,5,0,3,7,11,19,15,3,0,65,202,247,342,226,318,364,349,102,37,2191,0,0,0,3,5,3,0,0,0,14,0,0,7,0,0,0,0,0,0,8,0,0,0,4,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,213,267,392,271,373,497,493,132,43,2680,216,275,400,275,382,515,505,140,47,2750,7407,3518,3727,4738,5756,6176,4963,2211,757,39245
SED55802,13657,7976,9944,8402,7270,4660,2575,1202,396,56084,4,8,10,0,7,3,3,3,0,38,0,7,7,0,3,4,7,0,0,31,7,3,7,0,0,11,7,9,0,43,4,6,4,3,5,10,3,0,0,37,0,0,0,0,3,8,3,7,0,19,192,210,253,146,92,88,55,41,11,1097,4,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,211,224,271,159,109,114,80,49,14,1243,217,233,286,167,119,116,80,57,14,1280,13874,8208,10230,8568,7386,4775,2655,1254,416,57364
SED55905,6201,3990,4906,4898,4698,4111,3089,2112,989,35000,0,7,9,7,6,7,8,13,3,53,5,0,4,4,12,6,4,0,0,35,0,0,3,3,0,4,11,0,0,21,0,0,4,0,7,12,5,0,0,30,0,0,0,0,0,5,0,0,0,9,90,129,156,109,124,84,62,34,19,816,0,0,0,0,0,3,0,0,0,8,0,0,0,3,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,140,172,117,143,111,83,39,16,921,93,142,176,125,147,121,90,50,22,979,6301,4133,5083,5028,4846,4231,3180,2158,1014,35981
SED59494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED59797,0,18,123,119,96,47,8,3,3,418,0,0,0,4,0,0,0,0,0,7,0,9,55,86,110,57,40,9,4,370,5,13,69,62,50,52,29,22,0,308,14,24,70,116,99,113,29,10,0,473,0,0,19,22,15,19,15,5,0,97,40,105,526,458,427,240,57,0,0,1864,0,3,3,17,24,18,3,0,0,70,0,15,10,12,5,11,5,0,0,53,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,60,173,755,774,737,512,176,48,7,3245,60,173,755,781,734,512,176,48,7,3245,60,193,876,903,837,560,185,49,5,3668
SED60101,1701,874,872,1018,1343,1623,1180,592,198,9400,5,3,5,5,4,11,8,4,0,44,0,0,0,0,0,6,3,0,0,12,0,0,3,6,3,6,9,0,0,29,4,8,5,3,8,5,0,0,0,30,0,3,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,5,22,44,34,32,24,32,35,21,3,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,54,44,41,37,45,49,25,3,326,28,56,55,46,45,56,55,29,5,377,1723,928,925,1068,1388,1684,1237,618,200,9772
SED60106,5514,3749,3669,3818,4175,3744,3036,1950,1106,30761,3,9,4,4,8,12,11,13,4,68,0,3,20,26,43,23,5,4,0,132,0,15,60,50,66,65,20,5,0,279,8,6,33,17,42,25,17,0,0,151,7,3,9,9,19,9,3,8,0,62,3,3,14,6,14,14,7,0,0,67,110,233,191,135,171,191,146,80,73,1320,0,0,0,0,0,6,0,0,0,7,0,0,0,3,4,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,133,276,326,246,351,337,196,91,72,2041,134,283,331,253,362,355,212,104,79,2106,5647,4027,4001,4070,4535,4094,3245,2056,1189,32867
SED60112,4330,2917,2592,2803,3105,2921,2109,1130,451,22363,6,9,8,9,7,12,7,6,4,60,0,0,12,3,4,12,0,3,0,34,6,5,12,4,11,5,3,3,0,50,25,18,3,3,3,7,0,3,0,69,0,0,0,0,0,0,3,0,0,6,4,0,6,0,7,10,6,4,0,33,53,129,78,44,60,61,35,27,9,501,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,97,157,116,52,89,94,50,35,13,695,105,169,120,59,91,104,52,42,13,753,4436,3081,2714,2859,3201,3030,2162,1169,462,23120
SED60115,6055,5150,3952,3665,4313,3981,3258,1649,643,32659,16,23,10,15,5,16,7,5,7,109,0,15,4,3,7,18,5,0,0,63,0,18,9,9,9,11,6,0,0,68,3,19,7,9,12,16,9,0,0,70,0,0,0,0,4,3,6,3,0,13,3,6,9,9,0,8,5,5,0,43,160,360,164,95,119,98,73,25,20,1119,0,0,3,0,0,0,0,0,0,6,0,4,0,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,169,427,198,123,152,153,113,37,21,1390,183,449,209,136,157,167,115,44,30,1499,6243,5602,4164,3801,4472,4148,3371,1693,670,34156
SED60207,5676,3382,3184,3518,4112,4078,3550,1940,803,30245,5,8,6,7,8,16,15,10,6,87,0,6,12,4,10,8,11,4,0,55,7,10,23,13,22,27,5,0,0,109,9,14,12,7,7,8,5,3,0,67,0,3,0,3,0,0,3,0,0,13,3,7,0,4,3,0,0,0,0,23,111,170,159,92,119,122,67,37,25,912,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,206,215,123,168,168,95,49,28,1171,138,215,224,132,172,187,106,61,29,1257,5809,3594,3409,3654,4282,4263,3654,2004,836,31508
SED60208,5342,3520,3079,3293,4120,4231,3351,1896,679,29511,9,8,9,5,11,16,11,7,8,91,3,10,4,11,10,13,3,0,0,49,8,10,16,11,20,12,11,3,0,101,3,4,6,5,10,6,4,0,0,41,3,0,3,0,0,3,0,0,0,11,0,3,0,0,0,9,0,0,0,22,116,182,127,108,130,106,67,16,13,867,0,0,3,0,3,0,0,0,0,10,0,0,3,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,141,208,169,131,175,149,94,22,13,1101,148,222,179,137,189,164,103,30,22,1200,5491,3742,3256,3431,4309,4397,3454,1933,700,30707
SED60209,5877,3405,3103,3407,4522,4371,3271,1924,688,30569,15,18,7,11,12,22,15,12,9,113,9,3,6,12,19,23,9,0,0,73,26,25,22,20,30,20,20,3,0,160,6,8,16,4,4,22,17,3,0,87,3,0,7,3,3,6,3,0,0,31,5,0,3,3,12,9,0,5,0,44,124,239,243,183,209,211,98,66,26,1398,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,166,279,308,228,281,298,149,77,27,1805,183,297,312,240,298,312,158,89,38,1926,6062,3710,3415,3642,4817,4684,3434,2007,723,32492
SED60214,45,16,14,27,29,32,22,5,0,192,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,9,45,16,14,24,31,32,23,5,0,197
SED60302,1879,1173,1217,1210,1267,1052,774,442,116,9131,4,3,0,3,3,0,3,4,0,22,0,0,0,0,3,0,0,0,0,7,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,56,48,38,15,13,9,12,5,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,47,58,49,47,25,18,16,13,5,272,54,62,50,43,27,18,20,17,5,293,1927,1236,1267,1254,1293,1064,798,458,117,9423
SED60303,6185,4180,4605,4157,4541,4402,3224,2098,966,34362,13,13,12,6,14,12,12,14,11,95,5,4,6,3,10,10,4,3,0,39,5,11,21,3,7,19,6,5,0,63,9,6,7,5,8,12,3,0,0,54,0,0,0,0,0,0,3,0,0,5,3,0,6,0,0,0,3,0,0,11,148,230,188,114,107,104,52,19,20,985,0,0,0,0,0,3,0,0,0,8,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,169,249,226,133,136,150,82,26,20,1182,184,258,231,137,149,157,86,44,22,1279,6373,4444,4840,4300,4697,4559,3307,2139,993,35641
SED60304,4748,4349,4968,4268,4221,3922,2614,1440,873,31397,6,18,15,6,11,11,10,10,10,86,20,20,78,77,79,80,39,11,3,403,21,41,121,124,155,79,37,7,3,581,13,31,63,49,70,85,31,3,3,339,3,7,21,27,19,19,20,0,0,115,0,0,15,12,30,12,8,0,0,83,124,261,271,223,225,268,215,140,85,1821,0,0,3,0,3,0,0,0,0,12,0,10,13,15,14,3,6,0,0,55,0,0,0,0,0,0,0,0,0,0,189,375,576,525,590,547,349,164,95,3409,195,390,590,527,594,561,360,172,104,3494,4942,4741,5560,4794,4817,4477,2973,1619,974,34889
SED60305,73,37,44,57,62,84,29,6,3,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,12,0,0,0,0,0,5,0,0,0,12,69,37,47,61,62,86,32,6,3,405
SED60310,3371,3331,2771,2334,2715,2745,2104,1097,588,21068,7,8,0,0,3,6,3,0,3,37,4,10,25,5,14,13,16,9,0,88,3,24,15,12,14,15,24,10,0,120,3,4,11,12,22,17,8,0,0,77,3,0,7,3,3,6,0,0,0,25,3,0,3,0,3,0,7,0,0,19,59,127,97,50,57,72,43,25,8,530,0,0,0,0,0,0,0,0,0,3,0,0,6,0,3,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,74,171,157,82,116,118,102,42,5,877,80,186,157,84,119,124,104,45,14,913,3450,3514,2929,2424,2830,2871,2212,1141,599,21978
SED60402,704,388,508,497,505,499,253,132,71,3559,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,4,14,10,25,7,9,11,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,32,11,13,11,14,3,0,104,16,15,34,12,12,6,15,3,0,110,726,404,542,511,519,504,265,135,68,3667
SED60405,6616,3317,3141,4115,4811,5101,3809,1729,504,33131,3,9,5,4,14,16,8,11,5,74,9,3,8,7,25,23,30,10,0,118,7,7,25,11,3,11,5,3,0,72,14,3,5,12,24,23,22,5,0,109,0,0,0,0,0,6,7,0,0,15,3,3,3,0,0,15,7,0,0,31,127,153,136,79,91,96,76,38,18,814,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,4,3,0,0,14,0,0,0,0,0,0,0,0,0,0,148,178,187,115,151,169,150,58,24,1181,151,186,194,122,162,188,157,68,30,1254,6767,3500,3332,4233,4972,5284,3968,1792,533,34387
SED60410,2055,1228,1360,1299,1261,1160,1036,658,284,10342,3,0,5,0,4,0,7,0,0,23,0,0,3,3,3,0,5,0,0,21,0,3,3,0,0,3,0,0,0,18,0,0,0,0,0,3,0,0,0,8,0,0,0,3,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,4,40,59,43,29,23,17,6,9,3,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,64,60,35,28,30,22,12,3,288,45,64,64,35,36,28,24,10,3,315,2097,1296,1425,1337,1296,1188,1064,670,283,10655
SED60411,5425,3407,3658,3993,4283,4260,3717,2400,1203,32344,3,5,7,4,7,8,8,15,5,67,0,3,9,3,4,11,5,0,0,42,6,0,22,12,15,7,6,0,0,71,3,8,9,0,11,11,5,4,0,50,0,0,0,0,0,0,3,0,0,6,0,0,3,3,4,6,0,0,0,22,105,180,143,82,91,95,63,14,25,796,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,117,195,193,106,121,138,92,18,25,1004,120,203,200,112,130,141,102,38,29,1072,5542,3607,3859,4105,4414,4401,3815,2435,1240,33417
SED60413,4159,2211,2188,2518,2746,2721,1764,724,210,19233,3,8,4,7,4,10,5,7,0,42,15,4,12,9,11,21,12,0,0,82,4,5,13,9,16,14,10,3,0,79,9,8,11,8,14,13,6,0,0,70,0,0,0,0,3,6,0,0,0,20,0,0,0,3,3,0,0,0,0,11,73,120,112,64,68,44,40,19,12,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,140,148,102,107,97,74,21,9,811,106,145,157,110,113,107,84,22,14,858,4264,2357,2337,2622,2861,2820,1848,745,227,20090
