SED_CODE_2016,F_China_0_4,F_China_5_14,F_China_15_24,F_China_25_44,F_China_45_54,F_China_55_64,F_China_65_74,F_China_75_84,F_China_85ov,F_China_Tot,F_Croatia_0_4,F_Croatia_5_14,F_Croatia_15_24,F_Croatia_25_44,F_Croatia_45_54,F_Croatia_55_64,F_Croatia_65_74,F_Croatia_75_84,F_Croatia_85ov,F_Croatia_Tot,F_Egypt_0_4,F_Egypt_5_14,F_Egypt_15_24,F_Egypt_25_44,F_Egypt_45_54,F_Egypt_55_64,F_Egypt_65_74,F_Egypt_75_84,F_Egypt_85ov,F_Egypt_Tot,F_England_0_4,F_England_5_14,F_England_15_24,F_England_25_44,F_England_45_54,F_England_55_64,F_England_65_74,F_England_75_84,F_England_85ov,F_England_Tot,F_Fiji_0_4,F_Fiji_5_14,F_Fiji_15_24,F_Fiji_25_44,F_Fiji_45_54,F_Fiji_55_64,F_Fiji_65_74,F_Fiji_75_84,F_Fiji_85ov,F_Fiji_Tot,F_France_0_4,F_France_5_14,F_France_15_24,F_France_25_44,F_France_45_54,F_France_55_64,F_France_65_74,F_France_75_84,F_France_85ov,F_France_Tot,F_Germany_0_4,F_Germany_5_14,F_Germany_15_24,F_Germany_25_44,F_Germany_45_54,F_Germany_55_64,F_Germany_65_74,F_Germany_75_84,F_Germany_85ov,F_Germany_Tot,F_Greece_0_4,F_Greece_5_14,F_Greece_15_24,F_Greece_25_44,F_Greece_45_54,F_Greece_55_64,F_Greece_65_74,F_Greece_75_84,F_Greece_85ov,F_Greece_Tot,F_Hong_Kong_0_4,F_Hong_Kong_5_14,F_Hong_Kong_15_24,F_Hong_Kong_25_44,F_Hong_Kong_45_54,F_Hong_Kong_55_64,F_Hong_Kong_65_74,F_Hong_Kong_75_84,F_Hong_Kong_85ov,F_Hong_Kong_Tot,F_India_0_4,F_India_5_14,F_India_15_24,F_India_25_44,F_India_45_54,F_India_55_64,F_India_65_74,F_India_75_84,F_India_85ov,F_India_Tot,F_Indonesia_0_4,F_Indonesia_5_14,F_Indonesia_15_24,F_Indonesia_25_44,F_Indonesia_45_54,F_Indonesia_55_64,F_Indonesia_65_74,F_Indonesia_75_84,F_Indonesia_85ov,F_Indonesia_Tot,F_Iran_0_4,F_Iran_5_14,F_Iran_15_24,F_Iran_25_44,F_Iran_45_54,F_Iran_55_64,F_Iran_65_74,F_Iran_75_84,F_Iran_85ov,F_Iran_Tot,F_Iraq_0_4,F_Iraq_5_14,F_Iraq_15_24,F_Iraq_25_44,F_Iraq_45_54,F_Iraq_55_64,F_Iraq_65_74,F_Iraq_75_84,F_Iraq_85ov,F_Iraq_Tot,F_Ireland_0_4,F_Ireland_5_14,F_Ireland_15_24,F_Ireland_25_44,F_Ireland_45_54,F_Ireland_55_64,F_Ireland_65_74,F_Ireland_75_84,F_Ireland_85ov,F_Ireland_Tot,F_Italy_0_4,F_Italy_5_14,F_Italy_15_24,F_Italy_25_44,F_Italy_45_54,F_Italy_55_64,F_Italy_65_74,F_Italy_75_84,F_Italy_85ov,F_Italy_Tot,F_Japan_0_4,F_Japan_5_14,F_Japan_15_24,F_Japan_25_44,F_Japan_45_54,F_Japan_55_64,F_Japan_65_74,F_Japan_75_84,F_Japan_85ov,F_Japan_Tot,F_Korea_South_0_4,F_Korea_South_5_14,F_Korea_South_15_24,F_Korea_South_25_44,F_Korea_South_45_54,F_Korea_South_55_64,F_Korea_South_65_74,F_Korea_South_75_84,F_Korea_South_85ov,F_Korea_South_Tot,F_Lebanon_0_4,F_Lebanon_5_14,F_Lebanon_15_24,F_Lebanon_25_44,F_Lebanon_45_54,F_Lebanon_55_64,F_Lebanon_65_74,F_Lebanon_75_84,F_Lebanon_85ov,F_Lebanon_Tot,F_Malaysia_0_4,F_Malaysia_5_14,F_Malaysia_15_24,F_Malaysia_25_44,F_Malaysia_45_54,F_Malaysia_55_64,F_Malaysia_65_74,F_Malaysia_75_84,F_Malaysia_85ov,F_Malaysia_Tot,F_Malta_0_4,F_Malta_5_14,F_Malta_15_24,F_Malta_25_44,F_Malta_45_54,F_Malta_55_64,F_Malta_65_74,F_Malta_75_84,F_Malta_85ov,F_Malta_Tot
SED54605,16,72,131,484,145,86,39,20,8,1001,0,0,0,0,4,3,3,3,3,14,0,0,0,4,3,0,4,3,0,16,7,100,71,137,232,229,202,136,49,1160,0,0,0,3,4,0,0,0,0,10,0,0,4,10,0,3,4,3,0,21,0,3,4,13,9,8,18,0,4,65,0,0,0,0,0,3,0,3,0,14,0,0,12,55,20,29,10,3,0,132,8,139,138,423,203,70,59,38,11,1090,3,28,46,87,53,23,23,3,0,269,0,5,6,42,6,8,11,0,0,78,3,12,0,13,3,0,0,0,0,39,0,20,11,31,13,14,4,7,7,114,0,0,0,3,0,20,18,13,4,58,0,5,4,37,9,3,3,0,0,69,7,27,41,106,49,13,6,0,0,253,0,0,0,3,0,0,0,0,0,10,8,135,215,376,292,255,168,54,16,1527,0,0,0,0,0,4,5,0,0,12
SED54705,0,3,5,23,17,3,4,0,3,59,0,3,4,8,9,10,12,5,0,49,0,0,0,0,0,0,0,0,0,3,5,65,96,337,525,533,554,478,166,2752,0,0,0,6,0,0,0,0,0,15,0,0,0,6,3,0,0,0,0,12,0,3,0,20,16,18,26,11,10,108,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,0,8,0,5,5,32,7,4,9,14,4,84,0,6,3,16,7,7,8,0,0,42,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,3,23,13,12,22,20,4,111,0,0,0,9,3,10,15,7,3,53,0,0,0,15,3,4,0,0,0,21,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,0,23,9,5,5,8,0,57,0,0,0,0,3,3,0,0,0,6
SED54804,0,8,21,114,44,22,8,9,0,227,0,0,0,3,9,0,3,7,0,27,0,8,0,6,3,0,0,0,0,19,5,59,77,469,263,212,179,103,61,1443,0,0,0,0,0,3,0,0,0,7,0,4,7,32,15,7,0,0,0,66,0,3,14,66,19,6,20,23,5,156,0,0,0,0,0,3,7,12,7,34,0,3,0,25,8,0,0,0,0,41,0,11,16,87,18,10,16,14,11,182,0,8,11,35,12,0,4,0,0,74,0,6,0,32,5,6,3,3,0,64,0,5,0,5,3,3,0,0,0,15,4,9,17,237,26,12,19,16,9,353,0,4,10,58,15,23,34,41,22,206,0,6,10,71,26,3,0,0,0,116,0,3,3,31,3,0,0,0,0,37,0,0,0,0,0,0,3,0,0,6,0,4,9,60,23,24,16,5,0,142,0,0,0,0,0,0,3,0,0,4
SED54905,0,20,129,182,68,36,9,12,9,455,0,0,0,0,5,11,3,3,4,28,3,0,0,8,0,3,0,3,3,15,12,27,44,250,204,240,168,114,75,1131,0,0,0,0,3,6,3,0,0,9,0,0,0,24,4,10,0,0,0,34,0,5,10,28,16,10,12,6,7,98,0,3,0,7,0,4,7,6,3,30,0,0,19,34,13,21,3,3,0,102,11,24,30,196,49,33,35,15,8,403,3,13,54,131,55,30,20,7,0,322,0,12,7,98,24,15,8,3,3,176,3,10,3,21,7,8,3,0,0,52,4,7,5,91,16,25,18,6,7,171,0,0,0,29,8,23,32,15,18,128,3,11,8,51,19,13,8,8,0,110,0,11,24,57,23,8,3,4,0,133,0,0,0,3,0,4,0,0,0,12,0,9,96,209,83,103,59,27,3,582,0,0,0,0,0,0,3,0,0,9
SED55005,18,84,119,622,167,89,35,5,8,1152,0,0,0,0,3,7,3,0,0,12,3,4,10,19,8,4,4,0,0,51,11,74,108,260,437,344,243,99,31,1617,0,0,0,7,3,0,0,0,0,13,0,3,0,6,4,0,0,0,0,15,0,0,4,11,10,4,11,0,0,40,0,0,0,0,0,0,0,0,0,0,3,0,21,53,9,11,3,4,0,112,18,145,129,750,186,95,76,33,8,1437,6,20,38,198,50,38,24,9,3,368,0,9,13,32,6,5,0,0,0,72,0,3,10,54,17,8,0,0,0,90,0,6,8,33,14,25,3,7,0,103,0,3,3,9,16,13,21,10,4,77,0,0,4,15,9,7,3,4,0,46,6,14,14,91,11,8,5,0,0,144,0,0,0,6,9,5,0,0,0,24,5,78,220,553,268,212,78,27,4,1441,0,0,0,0,0,5,0,0,0,12
SED55102,0,3,3,20,4,5,0,0,0,41,0,0,0,3,0,15,11,5,4,41,0,3,0,0,0,0,0,0,0,11,9,87,140,405,676,499,395,158,51,2425,0,0,0,3,0,0,0,0,0,9,0,0,0,3,9,3,3,4,0,24,0,4,11,28,22,16,32,3,5,124,0,0,0,4,0,3,4,0,0,10,0,0,3,10,4,10,0,0,0,22,4,19,14,146,29,21,26,7,4,277,0,0,7,23,7,6,7,0,0,48,0,0,0,5,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,3,0,0,7,31,19,21,9,10,0,91,0,0,4,10,8,15,26,10,9,84,0,0,0,15,6,0,0,0,0,34,0,0,3,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,6,3,37,27,12,5,3,0,98,0,0,0,0,3,3,0,0,0,7
SED55206,0,3,3,5,4,0,5,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,44,49,275,275,286,328,198,78,1539,0,0,0,4,3,0,0,0,0,12,0,0,3,11,7,3,4,0,0,33,0,4,10,39,20,6,27,11,3,116,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,10,0,0,3,26,9,5,6,6,0,64,4,0,9,33,5,3,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,31,11,11,15,5,4,84,0,3,3,9,4,0,6,7,3,36,0,0,0,22,3,0,0,0,0,25,3,0,0,15,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,3,0,9,6,3,3,0,0,22,0,0,0,0,0,0,6,0,0,9
SED55305,9,9,239,361,82,43,16,7,4,769,0,0,0,9,3,7,4,3,3,24,9,5,0,18,0,4,0,0,3,33,11,26,68,286,221,162,161,101,89,1125,0,0,0,11,3,0,0,0,0,14,0,0,4,39,4,5,0,0,0,59,0,0,7,38,21,5,10,11,12,112,0,0,0,0,3,0,5,0,4,14,3,0,57,68,12,10,3,3,3,157,29,55,92,445,54,53,33,34,23,812,7,26,79,195,28,27,13,7,5,378,0,4,5,84,10,3,4,7,0,110,4,0,8,25,10,3,0,0,0,47,3,7,6,176,22,17,8,8,6,255,0,0,0,38,13,16,78,100,50,295,3,0,8,78,18,3,3,0,0,114,0,8,45,179,27,9,0,5,0,273,0,0,0,3,0,0,0,0,0,10,0,15,239,299,69,61,44,22,3,745,0,0,0,0,0,3,3,0,0,9
SED55401,0,0,0,12,6,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,10,0,9,9,110,168,188,167,116,32,789,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,0,0,5,17,13,9,21,7,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,24,10,9,3,3,0,61,0,0,3,14,5,3,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,3,7,4,0,39,0,0,0,4,3,10,8,11,8,31,0,0,0,0,3,0,0,0,0,6,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,12,8,9,0,0,0,30,0,0,0,0,0,0,0,0,0,0
SED55504,0,3,9,77,14,8,3,0,0,123,0,0,0,5,0,6,9,3,3,30,0,11,0,21,3,0,0,0,0,34,25,261,365,944,796,512,441,254,97,3684,0,0,0,3,4,0,0,0,0,14,0,0,0,4,4,0,3,0,0,15,0,3,11,32,16,17,27,5,5,122,0,0,0,0,0,0,3,6,0,17,0,0,5,20,6,6,0,0,0,37,4,38,24,238,42,39,24,9,3,417,0,3,10,30,17,4,0,0,0,64,0,0,0,22,8,10,0,0,0,43,0,0,0,8,0,0,0,0,0,11,0,61,32,95,41,21,22,13,0,282,0,3,0,10,8,22,27,16,5,96,0,0,3,12,5,0,3,0,0,20,0,0,0,19,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,17,46,28,20,4,5,0,122,0,0,0,0,0,0,3,3,0,9
SED55605,0,5,6,28,12,3,0,0,0,46,0,0,0,7,0,7,3,0,0,18,0,0,0,3,0,0,0,0,0,10,43,428,458,1110,1132,554,425,216,44,4406,0,0,0,11,3,3,0,0,0,20,0,0,0,5,4,3,4,0,0,21,0,0,9,41,29,18,23,10,3,123,0,0,0,4,0,0,0,0,0,3,0,0,3,8,4,0,0,0,0,18,4,0,4,67,19,8,15,9,3,132,0,8,5,55,11,5,0,0,0,89,0,0,0,5,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,3,3,27,11,70,20,19,14,6,4,172,0,7,0,0,4,5,9,0,4,37,0,3,0,21,10,0,0,0,0,32,0,0,3,10,0,0,0,0,0,12,0,0,3,0,3,0,0,0,0,4,0,3,4,21,14,4,3,0,0,53,0,0,0,0,0,0,6,0,0,6
SED55706,0,3,0,20,6,6,0,0,0,29,0,0,0,0,0,3,3,0,3,11,0,0,0,0,0,0,0,0,0,3,0,38,35,207,329,393,406,195,59,1662,0,0,0,0,3,0,0,0,0,6,0,0,3,26,4,0,5,3,0,39,0,6,4,48,20,19,44,4,7,159,0,0,0,0,0,4,0,5,0,12,0,0,0,12,4,3,0,0,0,19,0,0,0,11,5,9,11,8,3,46,0,0,0,17,3,0,4,3,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,0,17,7,9,13,8,0,54,0,0,4,20,3,6,19,24,19,102,0,0,3,19,4,0,0,0,0,30,0,0,5,22,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,4,8,15,3,4,0,35,0,0,0,0,0,0,5,0,0,3
SED55802,0,10,15,102,26,18,12,4,3,183,0,3,0,22,12,16,3,11,3,66,0,6,6,6,5,0,0,3,0,27,9,55,115,377,413,264,213,118,23,1589,0,0,0,5,3,0,0,0,0,17,0,0,0,9,5,0,3,0,0,24,0,0,6,26,12,6,19,3,3,74,0,0,0,4,0,0,0,4,0,10,0,3,3,26,15,13,0,0,0,65,20,80,92,716,116,103,57,33,12,1214,8,7,12,73,12,18,0,3,0,129,0,3,18,29,6,5,8,0,0,72,0,11,18,88,30,10,3,0,0,169,4,9,3,72,27,10,7,0,0,127,0,3,3,9,12,25,26,12,8,105,0,4,0,26,8,0,0,0,0,44,0,0,5,27,0,0,0,0,0,30,0,0,0,8,0,0,0,0,0,15,3,19,20,89,60,56,33,8,4,294,0,0,0,0,0,10,0,0,3,20
SED55905,0,3,11,70,19,18,6,0,0,133,0,0,3,16,15,36,47,37,17,170,0,0,0,0,0,3,3,3,5,21,3,29,49,231,231,205,165,148,68,1127,0,0,0,3,3,0,0,0,0,9,0,4,3,42,7,6,4,3,0,74,0,10,9,42,23,14,31,9,11,147,0,4,0,0,3,6,0,0,4,17,0,0,6,16,8,9,4,3,0,47,0,10,15,67,23,18,34,18,6,182,0,8,6,42,14,15,10,8,3,109,0,0,8,20,6,8,3,0,0,46,3,6,0,12,0,0,0,0,0,21,3,3,7,30,17,9,8,12,3,90,0,4,9,30,20,50,119,105,55,400,0,3,4,31,15,4,4,0,0,62,0,0,4,21,15,3,0,0,0,44,0,0,0,7,0,4,0,0,0,11,0,7,14,49,34,30,23,6,0,161,0,0,0,0,0,0,4,0,0,8
SED59494,3,3,13,10,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,40,30,39,30,10,0,167,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,13,0,0,11,7,0,3,5,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,11,0,0,0,7,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,4,0,0,3,19,0,0,3,7,0,0,0,0,0,12,0,0,0,7,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,18,0,0,0,0,0,0,3,0,0,3
SED59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED60101,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,27,35,46,25,3,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,12,7,11,3,32,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED60106,0,0,4,32,12,4,0,0,0,55,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,12,6,55,79,105,109,96,56,526,0,0,0,6,3,3,0,0,0,12,0,0,0,3,0,0,0,3,0,11,0,0,0,4,0,3,22,12,5,47,0,0,4,0,0,0,0,3,0,12,0,0,0,6,7,0,0,0,0,15,0,12,3,52,10,7,0,0,0,81,0,0,5,9,3,0,0,0,0,15,11,51,13,6,0,0,0,0,0,82,0,0,0,3,0,0,0,0,0,4,0,5,0,8,0,4,3,8,0,25,0,0,0,0,0,6,6,14,5,37,0,0,0,3,0,0,0,0,0,9,0,0,3,9,3,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,6,20,3,9,0,0,0,38,0,0,0,0,0,0,0,0,0,0
SED60112,0,0,5,29,11,3,0,0,0,51,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,10,8,31,72,93,127,62,33,442,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,10,3,10,10,14,0,49,0,0,0,0,3,0,0,0,0,7,0,0,3,10,7,3,0,0,0,18,0,4,0,22,7,3,0,3,0,48,0,0,0,3,0,0,0,0,0,7,3,8,3,7,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,3,0,16,0,0,0,0,0,3,9,10,3,32,0,0,3,6,0,0,0,0,0,9,0,0,3,7,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,5,0,11,4,0,3,3,0,24,0,0,0,0,0,0,0,0,0,0
SED60115,0,4,37,49,16,6,3,0,0,117,0,0,0,0,0,0,0,4,0,4,0,3,0,0,0,0,0,0,0,9,0,9,8,33,64,95,139,93,40,482,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,8,3,4,11,12,5,32,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,8,0,0,10,18,4,4,0,0,0,39,0,7,0,13,5,0,0,0,0,17,0,8,3,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,15,0,0,0,0,0,0,11,5,3,22,0,0,0,3,3,0,0,0,0,17,0,3,9,21,3,3,0,0,0,38,0,0,0,0,0,0,0,0,0,3,13,7,107,23,3,6,0,0,0,156,0,0,0,0,0,3,3,0,0,5
SED60207,0,3,0,12,6,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,8,30,69,108,173,101,50,540,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,8,8,9,6,32,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,4,0,0,0,10,0,3,6,21,3,3,0,0,0,36,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,0,4,0,5,0,0,0,3,0,0,0,0,0,5,0,3,3,5,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,0,0,0,14,0,0,0,0,0,4,0,0,0,3
SED60208,0,0,0,8,6,3,0,0,0,17,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,11,8,33,81,100,151,94,37,515,0,0,0,4,3,0,0,0,0,7,0,0,0,0,0,3,0,0,0,10,0,0,0,3,3,9,20,9,0,48,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,0,0,3,11,0,0,0,0,0,17,0,0,0,9,3,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,14,0,0,0,0,0,0,3,0,0,5,0,0,0,4,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,6,0,0,21,0,0,0,0,0,0,0,0,0,0
SED60209,0,0,3,8,5,0,3,0,0,25,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,0,3,0,0,4,29,81,107,124,103,25,470,0,0,0,3,8,0,0,0,0,15,0,0,0,0,0,0,3,0,0,5,0,0,0,5,3,10,18,11,4,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,18,8,8,4,0,0,38,0,0,0,7,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,20,0,0,0,0,0,3,3,0,0,5,0,0,0,4,0,0,0,0,0,10,0,0,8,7,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,14,0,0,0,0,0,0,0,0,0,4
SED60214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED60302,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,24,27,25,30,4,114,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,19,0,0,0,0,0,27,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
SED60303,0,3,7,60,14,12,4,3,0,107,0,0,0,3,0,7,7,3,0,23,0,0,0,0,0,0,0,3,0,6,0,6,7,42,70,87,110,72,37,419,0,0,0,5,3,3,0,3,0,20,0,0,0,0,0,0,3,3,0,10,0,0,0,9,3,3,28,19,11,69,0,0,0,3,0,0,10,8,3,36,0,3,0,3,3,3,4,0,0,14,6,9,17,90,14,8,3,3,0,146,0,0,3,0,4,0,0,0,0,11,4,21,22,12,3,0,0,0,0,57,0,3,0,5,0,0,0,0,0,12,0,3,0,5,3,6,0,0,0,16,0,0,0,0,0,7,13,26,7,54,0,0,0,11,5,0,0,4,0,24,0,0,0,5,4,3,0,0,0,15,0,0,0,0,0,0,0,0,0,5,0,0,5,13,3,6,3,0,0,37,0,0,0,0,0,0,0,0,0,0
SED60304,3,13,76,142,15,11,5,3,3,267,0,3,0,5,3,3,3,3,0,24,0,3,0,0,0,0,0,0,0,7,0,12,16,97,125,131,116,64,45,595,0,0,0,6,7,6,3,0,0,28,0,4,0,17,8,3,0,0,3,39,0,0,3,23,17,10,20,3,12,100,0,0,3,0,3,6,13,11,3,47,0,3,20,21,5,3,0,0,0,47,0,17,35,105,8,6,7,3,0,177,0,0,4,12,0,3,3,0,0,21,0,10,14,11,4,4,0,3,0,43,0,0,3,8,0,0,0,0,0,11,0,3,3,22,8,9,3,8,3,61,0,0,3,7,5,7,20,26,17,99,0,0,5,34,9,0,0,0,0,56,3,0,7,47,3,3,0,0,0,65,0,0,0,0,0,3,0,0,0,6,0,3,48,43,14,16,6,3,0,135,0,0,0,0,0,0,0,0,0,5
SED60305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED60310,8,8,260,360,32,20,10,9,0,704,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3,3,27,26,54,99,107,133,68,47,565,0,0,0,0,3,3,0,0,0,10,0,0,3,12,5,10,0,0,0,26,0,0,9,16,12,22,25,12,4,97,0,0,0,0,4,10,10,19,6,48,0,0,13,17,10,5,3,0,0,42,3,12,15,55,8,9,7,3,0,120,0,0,3,11,0,3,0,0,0,19,0,0,0,14,0,0,0,0,0,20,0,0,0,3,0,0,0,0,0,4,0,4,0,6,9,0,4,6,0,29,0,0,0,5,0,3,11,14,10,41,0,0,7,13,3,6,7,0,0,44,0,0,9,29,15,9,0,0,0,62,0,0,0,5,0,0,0,0,0,7,0,0,82,46,6,9,5,0,3,156,0,0,0,0,0,3,0,0,0,3
