SA2_MAINCODE_2016,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
604021089,38,0,0,0,0,40,26,0,0,0,0,26,28,0,3,0,0,30,47,0,0,0,0,48,56,0,0,0,0,61,145,0,6,0,0,152,128,0,0,0,0,133,95,0,0,0,0,95,31,0,0,0,0,31,14,0,0,0,0,14,10,0,0,0,0,10,28,0,0,0,0,28,651,3,10,0,4,668
604021090,22,0,0,0,0,22,22,0,0,0,0,22,16,0,0,0,0,16,22,0,0,0,0,28,54,3,0,0,0,59,117,0,0,0,0,119,113,0,0,0,0,119,76,0,0,0,0,76,19,0,0,0,0,19,6,0,0,0,0,6,0,0,0,0,0,0,16,0,0,0,0,20,499,5,0,0,3,511
604021091,60,0,0,0,0,60,53,0,0,0,0,53,39,0,0,0,0,40,83,0,0,0,0,85,100,0,0,0,0,102,153,3,0,0,0,151,122,0,0,0,0,127,82,0,0,0,0,81,28,0,0,0,0,28,19,0,0,0,0,19,15,0,0,0,0,18,48,0,0,0,0,54,808,13,0,0,3,821
604021092,23,0,0,0,0,23,10,0,0,0,0,12,14,0,0,0,0,20,31,0,0,0,0,37,29,3,0,0,0,31,91,0,0,0,0,94,95,3,0,0,0,102,61,0,0,0,0,63,21,0,0,0,0,21,21,0,0,0,0,21,5,0,0,0,0,5,19,0,0,0,0,19,433,7,0,0,0,440
604031093,8,0,0,0,0,8,10,0,0,0,0,8,20,0,0,0,0,17,19,0,0,0,0,19,14,0,0,0,0,14,27,0,0,0,0,33,20,0,0,0,3,22,8,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,9,0,0,0,0,9,142,3,0,3,8,154
604031094,55,0,0,0,0,55,10,0,0,0,0,10,25,0,0,0,0,25,34,0,0,0,0,34,63,0,0,0,0,62,106,0,0,0,0,106,74,0,0,0,0,74,55,0,0,0,0,55,14,0,0,0,0,12,6,0,0,0,0,6,7,0,0,0,0,7,33,0,0,0,0,33,485,0,0,0,4,486
604031095,24,0,0,0,0,24,23,0,0,0,0,23,33,0,0,0,0,33,43,0,0,0,0,40,86,0,0,0,0,86,143,0,0,0,0,149,68,0,0,0,0,69,43,0,0,0,0,43,7,0,0,0,0,7,3,0,0,0,0,3,3,0,0,0,0,3,10,0,0,0,0,10,492,0,3,3,0,494
604031096,37,0,0,0,0,41,29,0,0,0,0,34,21,0,0,0,0,21,47,0,0,0,0,48,51,0,0,0,0,50,116,0,0,0,0,116,104,0,0,0,0,104,52,0,0,0,0,52,15,0,0,0,0,15,12,0,0,0,0,12,6,0,0,0,0,12,30,0,0,0,0,30,519,0,0,4,0,526
604031097,37,0,0,0,0,42,70,0,0,0,0,67,54,0,0,0,0,54,63,4,0,0,0,67,47,4,0,0,0,53,62,0,0,0,3,68,25,0,0,0,0,26,16,0,0,0,0,12,4,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,3,18,0,0,0,0,16,401,11,6,0,4,427
604031098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701011001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701011002,0,0,17,0,0,17,0,0,8,0,0,8,0,0,8,0,0,8,0,0,3,0,0,3,0,0,12,0,0,12,0,0,35,0,0,33,0,0,38,0,0,38,0,0,103,0,0,100,0,0,59,0,0,59,0,0,52,0,0,52,0,0,28,0,0,32,0,0,17,0,0,17,3,0,366,0,0,371
701011003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701011004,8,3,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,5,4,3,0,0,0,7,5,14,3,0,0,21,9,12,0,0,0,21,6,16,4,0,0,28,18,37,8,0,0,67,12,35,0,0,0,47,21,30,0,0,0,51,37,9,0,0,0,43,4,6,0,0,0,13,124,175,24,0,3,319
701011005,5,0,7,0,0,19,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,9,3,17,0,0,26,0,4,22,0,0,30,0,0,43,0,0,49,4,0,21,0,0,31,4,3,30,0,0,44,21,0,12,0,0,40,3,0,6,0,0,11,54,24,172,3,0,253
701011006,20,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,7,14,7,4,0,0,27,15,3,0,0,0,17,36,13,0,0,0,48,47,3,0,0,0,49,31,0,0,0,0,35,34,0,0,0,0,34,11,0,0,0,0,11,223,35,3,0,0,258
701011007,5,0,3,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,7,4,11,0,0,18,6,5,12,0,0,30,12,3,23,0,0,43,12,0,12,0,0,22,32,0,7,0,0,41,29,0,7,0,0,32,3,0,0,0,0,3,118,16,84,0,0,216
701011008,9,3,3,0,0,19,3,0,0,0,0,5,0,3,0,0,0,3,0,0,0,0,0,4,3,3,3,0,0,6,6,9,13,0,0,34,15,10,10,0,0,36,24,21,29,0,0,78,12,5,27,0,0,54,25,6,18,0,0,58,16,8,7,0,0,36,0,3,0,0,0,5,124,89,123,0,0,337
701011009,3,0,0,0,0,7,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,11,3,6,0,0,20,11,0,13,0,0,20,11,0,25,0,0,39,22,0,29,0,0,53,27,3,22,0,3,53,41,3,9,0,0,50,0,0,3,0,0,4,129,20,108,3,3,267
701021010,9,0,0,0,0,9,3,0,0,0,0,3,4,0,0,0,0,4,6,0,0,0,0,6,6,0,0,0,0,8,24,0,0,0,0,24,40,0,4,0,0,41,48,0,0,0,0,51,34,0,0,0,0,34,36,0,0,0,0,36,14,0,0,0,0,14,12,0,0,0,0,12,247,4,8,0,0,259
701021011,9,0,0,0,0,9,3,0,0,0,0,3,3,0,0,0,0,3,9,0,0,0,0,9,13,0,0,0,0,13,38,0,0,0,0,40,49,3,0,0,0,49,66,0,0,0,0,70,76,0,0,0,0,77,50,0,0,0,0,53,22,0,0,0,0,22,3,0,0,0,0,3,331,8,0,0,0,338
701021012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,7,0,0,0,14,0,15,0,0,0,15,5,0,0,0,0,3,6,3,0,0,0,11,0,0,0,0,0,3,27,31,0,0,3,62
701021013,9,3,0,0,0,11,3,0,0,0,0,5,4,0,0,0,0,6,3,0,0,0,0,7,10,0,0,0,0,8,20,7,0,0,0,31,18,8,3,0,0,28,57,10,3,0,0,71,32,6,0,0,0,44,40,4,0,0,0,45,33,0,0,0,0,30,11,0,0,0,0,11,242,42,15,3,0,306
701021014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701021015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701021016,3,3,0,0,0,13,4,0,0,0,0,3,0,0,0,0,0,3,4,0,0,0,0,4,0,4,8,0,0,10,13,14,8,0,0,37,8,12,13,0,0,37,18,31,28,0,0,79,15,12,11,0,0,38,17,3,3,0,0,26,16,3,0,0,0,24,5,0,3,0,0,10,104,88,93,0,0,285
701021017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701021018,9,0,0,0,0,9,3,0,0,0,0,3,5,0,0,0,0,5,5,0,0,0,0,5,8,0,0,0,0,8,30,0,0,0,0,30,26,0,0,0,0,26,55,0,0,0,0,55,43,0,0,0,0,40,42,0,0,0,0,42,20,0,0,0,0,24,7,0,0,0,0,7,247,0,0,0,0,248
701021019,18,3,0,0,0,22,4,0,0,0,0,4,11,0,0,0,0,11,10,3,0,0,0,15,10,0,0,0,0,15,63,17,0,0,0,78,71,30,0,0,0,98,126,20,0,0,0,144,80,3,0,0,0,85,64,0,0,0,0,66,25,0,0,0,0,27,19,3,0,0,0,26,506,75,6,3,0,591
701021020,14,0,6,0,0,21,3,0,0,0,0,6,6,0,3,0,0,9,11,0,3,0,0,18,11,3,6,0,0,17,38,3,15,0,0,63,42,0,20,0,0,62,77,0,31,3,0,110,87,0,6,3,0,95,68,0,6,0,0,77,45,0,0,0,0,46,26,0,4,0,0,32,440,9,106,12,0,564
701021021,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,8,9,0,0,0,0,14,20,6,0,0,0,24,35,0,0,0,0,39,69,7,0,0,0,77,137,4,3,0,0,143,105,0,0,0,0,106,21,0,0,0,0,21,406,24,9,0,0,440
701021022,10,3,3,0,0,17,7,0,0,0,0,6,10,0,0,0,0,12,15,3,0,0,0,19,17,4,7,0,0,22,35,11,13,0,0,56,64,10,13,0,0,86,88,10,8,0,0,107,66,5,6,0,0,77,63,3,8,0,0,74,36,0,6,0,0,36,16,5,0,0,0,22,409,55,69,0,0,528
701021023,11,3,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,6,7,0,3,0,0,10,3,0,3,0,0,12,20,3,12,0,0,29,20,5,16,0,0,43,40,17,22,0,0,77,30,9,0,0,0,35,19,3,11,0,0,32,7,0,0,0,0,9,8,0,4,0,0,9,161,40,77,0,0,270
701021024,7,0,0,0,0,7,3,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,9,3,0,0,0,0,3,30,0,0,0,0,30,26,0,0,0,0,26,48,3,0,0,0,53,45,0,0,0,0,45,35,0,0,0,0,35,10,0,0,0,0,10,15,0,0,0,0,15,232,7,0,0,0,237
701021025,10,0,5,0,0,23,7,0,3,0,0,9,0,0,3,0,0,4,8,0,7,0,0,15,3,0,12,0,0,15,14,0,20,0,0,32,13,0,24,0,0,39,28,0,21,0,0,46,16,3,19,0,0,36,34,0,9,0,0,41,39,0,10,0,0,51,11,0,5,0,0,19,176,0,127,0,7,314
701021026,5,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,3,0,3,0,0,12,15,0,4,0,0,19,12,0,18,0,0,35,13,0,11,0,0,24,35,0,34,5,0,74,29,0,11,0,0,43,35,0,5,0,0,44,20,0,0,0,0,23,9,0,7,0,0,11,186,3,95,11,0,292
701021027,8,0,3,0,0,12,7,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,6,4,0,3,0,0,11,24,0,4,0,0,27,34,0,3,0,0,34,44,0,8,0,0,51,32,0,7,0,0,40,43,0,0,0,0,43,11,0,0,0,0,11,13,0,0,0,0,13,222,0,26,0,0,248
701021028,8,0,0,0,0,8,4,0,0,0,0,4,5,0,0,0,0,5,3,0,0,0,0,3,9,0,0,0,0,13,28,0,0,0,0,28,18,6,0,0,0,23,44,7,0,0,0,50,35,0,0,0,0,35,26,0,0,0,0,26,14,0,0,0,0,14,9,0,0,0,0,9,204,12,0,0,0,216
701021029,7,0,0,0,0,5,4,0,0,0,0,7,3,0,0,0,0,3,10,0,0,0,0,13,9,0,0,0,0,9,23,0,0,0,0,27,20,0,0,0,0,21,34,0,3,4,0,37,42,0,0,0,0,43,45,0,0,0,0,49,8,0,0,0,0,8,7,0,0,0,0,13,208,6,4,3,3,226
701021030,10,0,0,0,0,10,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,10,0,0,0,0,10,32,0,0,0,0,32,43,0,0,0,0,48,67,0,0,0,0,67,74,0,0,0,0,74,50,0,0,0,0,50,19,0,0,0,0,19,17,0,0,0,0,17,330,3,0,0,0,332
701031031,5,0,0,0,0,5,8,0,0,0,0,8,3,0,0,0,0,4,4,0,0,0,0,9,14,0,0,0,0,18,37,0,0,3,0,36,45,0,0,0,0,49,81,0,0,3,0,83,65,3,0,4,0,74,110,0,0,0,0,109,56,0,0,0,0,53,21,0,0,0,0,21,451,3,0,8,4,472
701031032,31,0,0,0,0,31,10,0,0,0,0,10,14,0,0,0,0,14,32,0,0,0,0,27,44,0,0,0,0,45,119,0,0,0,3,123,134,0,0,7,0,140,250,0,5,7,3,263,206,0,0,5,0,211,350,0,0,0,3,356,183,0,0,0,0,183,86,0,0,0,0,91,1458,0,13,14,13,1491
701031033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701031034,9,0,0,0,0,9,8,0,0,0,0,8,3,0,0,0,0,3,9,0,0,0,0,7,15,0,0,4,0,20,35,0,0,0,0,38,39,0,0,0,0,40,58,0,0,0,0,57,59,0,0,0,0,59,80,0,0,0,0,81,52,0,0,0,0,51,24,0,0,0,0,24,391,6,0,6,0,400
701031035,20,0,0,0,0,16,8,0,0,0,0,8,5,0,0,0,0,5,14,0,0,0,0,15,19,0,0,0,0,22,65,0,0,0,0,73,82,0,0,5,0,91,135,0,0,5,4,139,109,0,0,0,0,113,108,0,0,0,0,110,42,0,0,0,0,42,28,0,0,3,0,24,644,0,0,21,3,669
701041036,4,0,3,0,0,11,3,0,6,0,0,7,5,0,0,0,0,4,7,0,4,0,0,10,12,0,0,0,0,18,40,7,28,0,0,77,60,14,34,0,0,101,91,10,28,0,0,134,65,0,12,0,0,74,33,0,3,0,0,36,13,0,4,0,0,13,15,0,5,0,0,19,348,38,119,0,0,510
701041037,3,0,6,0,0,4,4,0,3,0,0,8,0,0,0,0,0,3,6,0,3,0,0,14,3,0,5,0,0,11,33,3,3,0,0,34,37,3,13,0,0,57,73,3,19,0,0,103,51,0,7,0,0,67,50,0,3,0,0,52,14,0,3,0,0,18,11,0,0,0,0,10,297,11,74,0,0,377
701041038,14,0,0,0,0,19,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,8,0,0,0,0,8,27,3,0,0,0,33,33,0,0,0,0,33,91,0,3,0,0,91,94,0,3,0,0,96,103,0,0,0,0,109,69,0,0,0,0,69,24,0,0,0,0,24,477,6,6,0,0,489
701041039,13,0,3,0,0,13,8,0,0,0,0,8,0,0,0,0,0,0,3,0,3,0,0,9,14,0,3,0,0,16,24,0,17,0,0,41,55,0,28,0,0,88,73,0,27,0,0,103,54,0,5,0,0,58,38,0,3,0,0,41,7,0,0,0,0,12,13,0,3,0,0,16,304,5,97,0,0,412
701041040,3,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,6,4,0,0,0,0,9,9,0,0,0,0,11,61,4,3,0,0,70,51,0,3,0,0,58,95,7,11,0,0,109,63,0,3,0,0,64,23,0,0,0,0,23,10,0,0,0,0,10,10,0,0,0,0,12,345,14,25,0,0,382
701041041,14,0,0,0,0,9,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,5,39,3,0,0,0,42,48,4,0,0,0,50,95,8,0,0,0,103,104,3,0,0,0,110,99,3,0,0,0,99,41,0,0,0,0,41,18,0,0,0,0,18,463,18,0,3,0,490
701041042,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,4,0,0,0,12,12,4,0,0,0,21,79,20,3,0,0,96,142,10,0,0,0,155,145,3,0,0,0,146,32,0,0,0,0,31,11,4,0,0,0,14,431,51,3,0,0,477
701041043,5,0,0,0,0,10,9,0,0,0,0,8,0,0,0,0,0,0,6,0,0,0,0,3,4,3,0,0,0,9,32,9,3,0,0,39,40,17,8,0,0,61,97,26,10,0,0,131,110,16,0,0,0,129,168,6,0,0,0,180,60,3,0,0,0,68,27,5,3,0,0,32,560,78,33,0,0,671
701041044,16,0,0,0,0,16,8,0,0,0,0,8,7,0,0,0,0,7,7,0,0,0,0,9,11,0,0,0,0,11,34,5,0,0,0,45,59,14,0,0,0,70,121,6,0,0,0,125,96,0,0,0,0,98,62,0,0,0,0,61,16,0,0,0,0,16,22,0,0,0,0,21,450,31,3,0,0,488
702011045,8,3,0,0,0,7,3,0,0,0,0,6,3,3,0,0,0,8,12,0,0,0,0,13,17,3,0,0,0,19,44,12,0,0,0,58,77,7,3,0,0,95,115,21,0,0,3,142,66,3,0,0,0,73,41,3,0,0,0,45,17,0,0,0,0,15,13,0,0,0,0,15,414,52,3,4,6,482
702011046,10,4,0,0,0,18,12,0,0,0,0,8,8,0,0,0,0,11,5,3,0,0,0,12,26,7,0,0,0,38,67,20,4,0,0,93,78,31,3,0,0,112,134,24,3,6,0,169,71,6,0,4,0,81,37,8,0,3,0,48,18,3,0,0,0,16,16,0,0,0,0,22,485,111,6,15,0,624
702011047,9,3,0,0,0,9,3,0,0,0,0,10,3,3,0,0,0,4,9,6,0,3,0,13,17,3,0,0,0,21,37,18,7,8,0,62,84,15,3,5,0,109,119,24,3,5,0,149,85,3,3,5,0,98,32,3,0,3,0,40,12,3,0,0,0,16,13,0,0,3,0,20,423,73,15,31,0,543
702011048,5,0,0,0,0,5,3,0,0,0,0,3,3,5,0,0,0,6,8,4,0,0,0,10,11,3,0,3,0,20,54,22,0,4,0,78,74,35,3,3,0,114,138,28,0,7,0,181,82,5,0,4,0,95,62,0,0,4,0,65,22,0,0,0,0,25,24,5,0,4,0,34,492,111,5,29,0,637
702011049,9,3,0,0,0,9,3,0,0,0,0,3,0,3,0,0,0,3,8,5,0,0,0,13,3,7,0,0,0,13,24,29,3,0,0,57,28,32,0,0,0,64,42,33,0,4,0,78,24,7,0,0,0,32,46,5,0,3,0,49,15,4,0,3,0,18,8,0,0,3,0,13,203,139,3,15,0,359
702011050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
702011051,3,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,5,0,4,0,0,0,3,0,3,0,0,0,7,13,0,0,0,0,9,13,9,0,0,0,22,42,0,0,3,0,46,26,0,0,0,0,27,35,0,0,0,0,31,31,0,0,0,0,33,4,3,0,0,0,10,173,19,0,11,0,204
702011052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
702011053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702011054,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6
702021055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,12
702021056,3,0,0,0,0,3,7,0,0,0,0,7,5,0,0,0,0,8,8,0,3,0,0,12,5,0,0,0,0,12,38,0,0,0,0,36,35,0,0,0,0,38,11,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,130,0,8,0,0,135
702031057,20,0,0,3,0,20,7,0,0,0,0,7,9,0,0,0,0,16,22,0,0,0,0,21,15,0,0,0,0,15,52,0,0,3,0,58,54,0,0,0,0,54,38,0,0,0,0,42,24,0,0,3,0,31,27,0,0,0,0,27,9,0,0,0,0,17,24,0,0,3,0,24,311,0,0,15,4,331
702031058,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,19,0,0,3,0,20
702031059,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8
702031060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
702031061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702041062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702041063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
702041064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,13,3,3,0,0,22
702051065,5,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,15,0,0,8,0,28
702051066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,10
702051067,16,0,0,0,0,16,11,0,0,0,0,12,22,0,0,0,0,22,24,0,3,0,0,27,33,0,0,0,0,38,103,4,0,7,0,117,138,0,0,0,4,142,137,0,0,0,3,146,71,0,0,4,4,77,53,0,0,0,6,53,23,0,0,0,0,22,25,0,0,0,4,30,656,6,7,11,23,705
