SA2_MAINCODE_2016,IA_DS_Separate_house,IA_DS_SemD_ro_tr_h_th,IA_DS_Flat_or_Apart,IA_DS_Other_dwelling,IA_DS_Not_stated,IA_Total,I_NA_DS_Separate_house,I_NA_DS_SemD_ro_tr_h_th,I_NA_DS_Flat_or_Apart,I_NA_DS_Other_dwelling,I_NA_DS_Not_stated,I_NA_Total,IC_NS_DS_Separate_house,IC_NS_DS_SemD_ro_tr_h_th,IC_NS_DS_Flat_or_Apart,IC_NS_DS_Other_dwelling,IC_NS_DS_Not_stated,IC_not_stated_Total,Total_DS_Separate_house,Total_DS_SemD_ro_tr_h_th,Total_DS_Flat_or_Apart,Total_DS_Other_dwelling,Total_DS_Not_stated,Total_Total
310031292,1722,63,38,25,4,1848,407,64,25,33,0,527,63,4,3,3,0,72,2192,131,66,58,3,2448
310031293,3947,319,17,0,5,4292,530,235,13,0,0,776,69,25,3,0,0,104,4550,578,34,3,5,5168
310031294,1384,4,0,3,3,1392,75,0,0,0,0,78,14,0,0,0,0,14,1471,4,0,5,3,1484
310031295,669,26,3,0,0,698,174,28,0,0,0,202,33,3,0,0,0,39,876,56,3,0,0,938
310041296,3528,331,4,0,17,3885,190,74,4,0,3,269,66,14,0,0,4,84,3779,421,8,0,26,4231
310041297,2487,78,3,30,4,2602,303,16,0,27,0,355,73,3,0,6,3,85,2865,103,3,66,3,3041
310041298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310041299,2134,153,19,3,0,2305,294,41,4,0,3,341,57,9,0,0,0,62,2481,201,25,3,3,2712
310041300,2204,361,12,3,0,2584,442,94,4,0,0,549,87,32,0,0,3,119,2737,483,16,6,4,3250
310041301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310041302,4418,401,21,0,10,4853,483,106,7,0,0,594,135,19,3,0,3,162,5040,528,26,0,11,5613
310041303,1726,120,5,0,0,1850,119,18,0,0,0,143,31,8,0,0,0,35,1875,143,9,0,0,2026
310041304,4126,312,0,0,8,4447,252,19,4,0,0,272,69,3,0,0,0,70,4445,334,4,0,8,4787
311011305,3327,245,59,34,10,3674,798,145,60,23,7,1031,127,17,9,7,3,161,4253,403,123,74,16,4864
311021306,1641,354,245,9,8,2253,335,169,174,15,3,697,58,37,28,3,0,118,2032,563,447,22,6,3072
311021307,3051,602,222,0,6,3887,638,178,80,0,0,896,129,22,3,0,0,160,3826,808,304,0,11,4946
311021308,1866,272,0,0,5,2139,201,69,0,0,0,265,38,19,0,0,0,55,2105,355,0,0,5,2466
311021309,1447,276,5,0,0,1727,148,139,0,0,0,288,36,13,0,0,0,50,1633,431,5,0,0,2065
311021310,1700,40,0,0,3,1743,130,10,0,0,0,144,41,0,0,0,3,48,1878,51,0,0,3,1930
311031311,3122,230,5,43,8,3399,497,104,0,17,3,623,105,8,0,6,5,127,3723,344,4,62,14,4148
311031312,1674,326,8,0,4,2014,222,50,3,0,0,279,36,7,0,0,0,41,1932,383,13,0,4,2334
311031313,1282,12,0,70,8,1363,107,4,0,51,4,164,32,0,0,6,3,38,1416,13,0,128,12,1567
311031314,2789,32,0,15,4,2845,428,9,0,8,3,447,81,0,0,0,0,82,3298,47,3,20,5,3373
311031315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311031316,2047,231,20,3,9,2308,214,46,0,0,0,260,46,10,0,0,0,54,2308,284,19,3,13,2622
311031317,2701,431,22,8,14,3165,410,138,38,7,8,599,104,36,7,0,3,149,3210,604,70,13,24,3918
311031318,1228,0,0,6,3,1233,84,0,0,0,0,84,28,0,0,0,0,28,1343,0,0,6,3,1347
311031319,4385,18,17,0,0,4424,387,3,4,0,0,394,89,0,0,0,0,93,4865,21,17,3,0,4911
311041320,3291,0,0,0,5,3305,289,0,0,3,0,292,65,0,0,0,0,65,3643,0,0,3,5,3653
311041321,6680,114,0,9,23,6825,609,20,0,0,3,637,164,0,0,0,4,163,7453,136,0,9,23,7629
311041322,1819,24,0,3,6,1856,187,11,0,0,0,199,37,0,0,0,3,41,2037,38,0,3,10,2086
311051323,2694,201,81,3,5,2992,552,56,42,0,4,653,112,7,7,0,0,126,3358,270,125,3,10,3767
311051324,2288,121,20,61,6,2491,109,15,4,25,4,152,53,0,0,14,0,70,2451,139,26,96,8,2710
311051325,2998,204,0,29,4,3234,226,26,0,20,0,276,74,3,0,4,0,84,3304,230,0,51,4,3591
311051326,2200,314,164,0,20,2693,278,92,48,0,0,424,63,20,10,0,6,99,2536,426,220,0,33,3217
311051327,3218,76,255,0,7,3558,147,18,39,0,0,201,44,0,7,0,0,57,3415,95,300,0,7,3812
311051328,1547,337,37,0,7,1928,279,137,94,0,5,515,54,27,12,0,0,97,1882,496,145,4,12,2540
311061329,1782,146,33,49,3,2019,104,27,4,39,0,176,49,3,0,5,0,59,1937,179,37,94,3,2246
311061330,2048,258,12,0,0,2319,498,133,11,0,0,646,75,22,3,0,0,99,2626,408,28,0,4,3061
311061331,992,77,245,40,3,1359,279,62,168,24,0,529,44,4,24,6,3,86,1313,151,434,73,4,1978
311061332,4317,446,52,0,3,4827,308,84,66,0,0,453,82,9,6,0,0,101,4704,549,127,0,4,5382
311061333,2199,479,37,0,9,2719,381,147,61,0,3,596,71,19,31,0,0,120,2650,641,126,4,12,3437
311061334,2291,584,43,0,0,2914,170,97,26,0,0,298,37,13,3,0,5,56,2500,690,69,0,8,3269
311061335,1559,257,17,0,3,1829,110,42,8,0,0,161,26,3,0,0,0,33,1697,297,28,0,3,2024
311061336,1871,1020,57,7,16,2980,479,389,27,0,31,925,114,69,14,0,10,197,2461,1480,101,12,49,4101
312011337,2066,121,111,63,14,2380,578,101,89,35,4,799,83,28,12,7,9,142,2731,250,210,106,24,3322
312011338,1813,62,53,42,15,1990,282,12,14,13,5,332,68,0,4,4,8,88,2171,72,70,59,31,2401
312011339,863,7,46,20,15,949,167,0,20,14,0,198,34,0,3,3,0,47,1066,11,68,38,19,1198
312011340,823,9,0,17,8,863,285,3,0,10,3,306,41,3,0,3,3,47,1145,12,3,30,16,1209
312011341,1917,245,138,24,0,2333,147,22,22,3,0,198,43,7,8,3,3,56,2106,280,172,31,4,2590
312021342,3831,300,200,53,6,4395,471,193,109,37,3,810,72,25,12,3,24,142,4377,516,323,96,37,5349
312021343,805,223,12,0,10,1048,121,116,0,6,0,240,21,11,0,0,0,31,945,343,17,9,13,1325
312021344,3325,244,12,16,9,3602,244,52,3,3,12,312,75,3,0,0,0,76,3641,301,14,21,14,3990
312021345,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3
312021346,334,402,310,3,3,1057,74,160,114,0,3,351,7,25,15,0,10,52,416,588,433,3,16,1459
312021347,10,21,115,12,15,172,0,0,17,0,4,25,0,3,0,0,0,9,12,27,130,17,19,204
312021348,3036,96,33,5,10,3175,382,34,13,0,3,433,70,7,0,0,0,80,3495,135,47,5,14,3691
312021349,1358,117,220,27,10,1721,388,47,100,23,0,555,60,15,17,3,0,89,1802,173,328,48,13,2372
312021350,1303,81,5,20,4,1408,194,10,0,4,0,207,49,5,0,34,4,92,1540,90,3,51,7,1697
312021351,2097,7,16,14,6,2138,424,0,20,9,3,449,56,0,0,18,8,79,2571,8,34,37,17,2667
312021352,2957,38,63,29,7,3094,660,17,42,11,7,741,107,4,27,45,0,185,3726,55,135,88,18,4018
312021353,2159,11,18,73,13,2277,456,9,5,34,0,502,81,4,0,17,3,104,2700,22,28,122,14,2886
312021354,1552,68,38,14,25,1700,150,24,14,0,9,189,31,3,0,0,0,43,1737,93,49,20,33,1930
312021355,886,23,66,0,3,974,198,6,25,0,0,232,25,0,0,0,0,33,1107,32,88,0,3,1236
312021356,1589,371,69,3,0,2029,384,178,55,0,0,616,49,27,9,0,0,89,2019,576,131,3,0,2729
312021357,2284,26,29,10,6,2361,382,9,6,3,0,409,63,0,8,0,0,75,2730,41,38,13,8,2839
312021358,1424,272,45,9,3,1747,308,145,14,3,0,471,36,6,5,0,13,60,1760,428,68,12,15,2277
312031359,2095,406,472,68,86,3131,187,115,124,16,9,455,73,23,53,21,11,174,2352,538,649,108,108,3756
312031360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312031361,2133,57,63,17,15,2288,443,42,44,7,7,538,92,10,12,4,25,137,2671,108,116,26,48,2969
313011362,3924,499,71,121,17,4621,655,132,31,87,9,909,106,21,3,6,0,141,4683,654,104,212,27,5675
313011363,4727,997,339,139,18,6216,865,460,173,127,0,1619,163,53,21,15,3,258,5755,1509,533,285,20,8097
313021364,1098,0,0,0,0,1100,79,0,0,0,0,77,13,0,0,0,0,13,1194,0,0,3,0,1199
313021365,5936,1092,230,40,22,7331,846,405,296,31,7,1585,157,78,46,3,4,295,6946,1575,578,77,33,9209
313021366,5026,511,89,0,6,5629,749,164,103,0,4,1022,147,16,12,0,0,183,5918,690,205,0,13,6829
313021367,1031,3,0,6,0,1041,71,0,0,0,0,75,25,0,0,4,0,29,1129,4,0,15,4,1146
313021368,2210,169,0,0,7,2385,266,47,4,0,0,318,55,6,0,0,0,63,2533,228,3,0,5,2770
313021369,1074,0,0,0,3,1082,87,0,0,0,0,94,22,0,0,0,6,26,1191,3,0,0,13,1199
313031370,1385,18,0,17,11,1438,404,5,4,6,0,425,61,5,0,0,0,65,1847,31,8,27,19,1928
313031371,1888,7,5,30,7,1937,315,0,0,16,3,337,43,0,3,3,0,48,2246,5,13,52,13,2324
313041372,3659,395,0,4,6,4061,429,84,0,0,0,520,81,17,0,0,0,96,4169,498,0,3,6,4677
313041373,5572,436,152,42,28,6230,1179,116,81,45,5,1426,190,21,14,5,0,236,6950,574,242,94,31,7892
313041374,1341,3,0,0,0,1343,101,0,0,0,0,101,25,0,0,0,0,25,1465,3,0,0,0,1473
313041375,5014,150,0,3,3,5164,278,10,0,0,0,294,86,5,0,0,0,94,5380,161,0,3,4,5554
313041376,813,0,0,3,4,819,72,0,0,0,0,72,17,0,0,0,0,17,911,0,0,3,4,913
313051377,2116,158,248,45,9,2575,360,61,106,38,3,578,55,5,8,4,0,79,2539,226,367,87,13,3231
313051378,2761,244,935,20,14,3976,497,67,397,4,0,959,70,6,58,0,3,135,3326,319,1387,26,17,5070
313051379,1947,310,1088,8,4,3359,391,161,386,0,0,939,59,18,36,0,0,115,2394,494,1509,8,10,4419
313051380,3955,754,185,9,5,4909,613,281,141,0,0,1035,107,30,18,0,5,163,4670,1067,351,9,10,6106
313051542,2984,254,735,63,28,4055,324,142,199,22,3,695,64,12,21,0,0,92,3369,399,953,84,31,4840
314011382,4505,294,131,0,0,4932,190,90,96,0,0,379,60,10,14,0,0,88,4761,401,236,0,0,5396
314011383,5301,284,4,3,4,5594,168,39,0,0,0,209,58,4,0,0,0,59,5530,327,4,3,4,5869
314011384,2368,4,6,13,10,2406,185,0,0,3,3,199,54,0,0,0,3,54,2606,7,4,23,15,2657
314011385,2297,9,0,0,0,2310,54,0,0,0,0,57,31,0,0,0,0,31,2382,11,0,0,0,2396
314011386,6927,535,15,3,3,7482,383,55,3,0,0,437,92,17,0,0,3,106,7396,606,18,3,3,8028
314011387,3391,22,0,3,14,3433,134,5,0,0,0,141,44,0,0,0,0,41,3567,28,3,3,14,3615
314021388,5843,1269,51,104,26,7296,626,353,14,86,7,1083,123,42,0,19,3,194,6594,1665,63,213,37,8570
314021389,4140,1185,0,0,9,5335,226,269,0,0,3,496,62,47,0,0,3,104,4427,1497,3,0,14,5940
314021390,7524,1067,160,0,7,8764,294,215,93,0,0,600,109,27,12,0,0,148,7927,1307,266,0,15,9512
314031391,2936,57,26,4,0,3015,291,11,7,0,0,309,51,0,3,0,0,53,3278,65,32,4,0,3384
314031392,1409,364,63,0,3,1845,185,122,35,0,0,340,29,15,4,0,0,51,1625,506,99,0,3,2239
314031393,2452,163,81,0,0,2697,192,32,43,0,0,258,45,3,3,0,0,52,2681,196,126,0,0,3004
314031394,2610,893,216,0,6,3728,333,225,80,0,0,641,65,30,16,0,0,103,3011,1155,308,0,6,4473
315011395,144,8,8,3,0,164,73,0,9,0,0,85,10,0,0,0,0,7,227,14,20,3,0,259
315011396,1196,32,56,68,18,1370,579,33,51,42,3,709,73,3,7,40,0,124,1849,63,108,156,28,2203
315011397,213,0,3,14,13,242,93,0,0,6,5,113,9,0,0,38,3,51,316,0,3,56,22,404
315011398,253,45,19,3,0,324,96,16,15,3,0,134,7,0,0,0,0,5,350,66,38,10,0,461
315011399,437,35,16,21,0,511,103,10,4,10,0,129,23,3,3,8,4,41,567,47,21,32,4,676
315011400,1223,10,3,49,5,1295,402,0,7,42,3,449,52,0,0,12,6,74,1675,10,11,103,20,1818
315011401,468,32,60,14,0,576,137,18,26,6,0,190,116,11,11,8,0,142,722,61,100,21,0,908
315011402,612,49,9,0,0,666,285,7,0,0,0,294,31,0,0,0,0,31,922,51,8,4,0,988
315011403,650,300,29,18,0,998,55,43,6,10,0,107,20,14,0,3,0,37,722,354,38,30,0,1148
315021404,576,24,33,60,27,718,389,9,32,34,6,481,43,14,3,7,3,77,1011,53,68,100,36,1271
315021405,3822,661,239,44,34,4799,650,213,90,20,9,985,134,27,21,5,14,203,4610,908,349,67,57,5992
315021406,574,14,42,42,30,699,184,7,31,22,3,250,37,0,9,13,0,65,792,16,85,78,36,1016
315021407,660,135,8,12,29,836,200,45,0,6,15,268,30,11,0,0,3,44,893,191,6,15,46,1150
315031408,1253,3,20,35,23,1339,404,17,7,16,3,450,54,5,0,4,3,70,1714,30,25,58,25,1853
315031409,1059,11,20,20,8,1131,363,28,12,8,6,415,60,0,3,0,0,68,1484,48,38,31,14,1611
315031410,467,9,18,36,7,534,171,7,14,22,3,218,41,0,0,4,6,48,682,10,33,58,21,804
315031411,649,3,8,19,16,691,310,14,11,10,3,342,41,0,9,3,3,53,999,15,27,24,17,1088
315031412,939,25,39,32,9,1046,234,14,19,6,0,272,40,0,4,3,0,46,1207,41,61,42,12,1366
316011413,4540,599,276,35,13,5468,389,285,101,20,3,788,113,42,15,0,0,174,5039,927,396,55,23,6433
316011414,3986,748,457,11,14,5210,172,153,55,10,3,388,79,36,9,6,3,125,4232,936,516,22,18,5727
316011415,2814,131,490,3,3,3434,129,19,57,0,0,205,47,18,30,0,0,97,2988,168,579,3,0,3739
316011416,2179,561,92,3,20,2856,102,262,9,0,0,379,48,39,7,0,3,103,2328,865,114,3,22,3335
316021417,2788,276,33,0,4,3102,334,134,5,0,0,471,49,17,0,0,0,66,3169,428,33,0,4,3634
316021418,1599,339,191,25,4,2151,164,141,29,5,0,341,29,15,7,0,0,49,1793,489,225,35,4,2546
316021419,433,254,1511,24,25,2242,109,112,370,11,0,604,9,13,77,3,3,107,548,381,1961,42,26,2953
316021420,5081,931,22,117,8,6153,423,234,0,109,3,774,90,38,0,15,0,136,5589,1207,24,234,8,7068
316021421,3036,297,563,32,10,3938,360,99,168,14,59,709,59,17,10,4,11,103,3456,412,740,55,81,4749
316021422,1931,355,206,48,7,2544,249,131,53,35,5,469,35,15,9,4,0,69,2215,505,268,84,12,3087
316021423,2170,426,481,3,3,3084,203,159,76,0,0,437,42,18,14,0,0,73,2410,603,565,3,3,3586
316021424,2012,177,338,0,3,2538,200,59,48,0,0,310,45,7,12,0,0,66,2258,250,401,0,3,2906
316031425,3531,621,515,21,25,4720,319,133,109,7,4,565,78,17,17,4,3,110,3924,776,640,30,32,5398
316031426,2351,741,567,14,5,3683,206,130,119,10,0,476,43,21,16,0,5,82,2602,893,703,27,7,4237
316031427,2805,1522,2088,133,35,6583,371,386,453,73,15,1298,85,71,117,12,11,297,3255,1982,2659,226,63,8177
316031428,1706,422,1773,56,29,3989,153,51,377,7,5,602,37,12,85,8,4,143,1901,484,2237,77,36,4733
316051434,1197,95,258,0,18,1577,97,14,32,0,3,153,20,7,10,0,0,32,1319,121,302,0,25,1764
316051435,2002,790,315,9,27,3142,151,187,92,0,3,443,46,35,23,3,4,105,2202,1013,432,16,32,3691
316051437,1540,442,280,0,12,2279,109,37,48,0,0,188,21,21,6,0,0,55,1666,504,336,0,15,2517
316051438,2840,316,117,24,5,3296,386,158,62,5,0,621,95,27,9,8,4,140,3320,504,187,36,10,4055
316051543,1023,197,82,0,0,1301,69,46,17,3,0,135,22,12,3,0,3,45,1112,255,99,3,11,1474
316051544,1731,353,15,3,18,2113,77,37,5,0,0,121,32,10,0,0,0,41,1841,399,19,3,14,2278
316061439,2136,183,24,34,8,2381,312,68,12,11,0,407,53,6,0,3,0,57,2500,252,36,45,10,2844
316061440,2802,70,23,30,20,2947,391,23,7,12,3,439,60,0,0,0,3,73,3258,92,27,47,29,3457
316061441,1693,15,4,7,4,1717,222,0,0,8,0,228,61,0,0,0,0,66,1976,15,4,10,7,2015
316061442,2880,55,27,45,11,3019,271,22,5,30,0,330,45,4,6,0,0,56,3199,78,37,75,15,3407
316061443,1976,13,0,53,17,2058,254,0,8,19,3,283,49,0,0,3,0,57,2279,14,12,75,21,2397
316061444,3033,74,16,34,27,3173,277,30,10,18,3,340,59,6,0,3,3,64,3364,110,20,55,30,3582
316071545,2293,242,10,43,9,2595,251,18,3,36,7,315,48,3,0,0,0,52,2590,266,15,80,13,2966
316071546,955,104,7,73,5,1138,84,23,3,36,0,144,19,3,0,3,0,27,1058,130,5,105,4,1304
316071547,2942,42,46,55,36,3124,291,17,18,60,3,387,72,3,3,10,6,95,3303,61,66,126,49,3607
316071548,4956,585,346,41,18,5952,669,199,240,23,8,1129,135,23,27,5,10,199,5758,809,607,69,28,7280
316081549,6549,36,75,60,32,6756,772,10,24,29,15,855,159,3,0,3,14,178,7482,45,108,93,67,7789
317011445,1878,27,5,4,5,1913,173,3,0,0,0,181,33,0,0,0,0,38,2086,38,6,4,3,2135
317011446,2735,719,449,30,16,3951,366,155,232,20,10,777,59,23,39,4,88,203,3160,902,713,53,104,4934
317011447,2240,435,205,13,10,2906,496,413,81,14,4,1003,73,43,9,0,3,131,2808,889,294,22,18,4035
317011448,1455,129,91,108,10,1794,457,62,54,38,11,630,69,15,4,9,12,105,1981,204,156,160,26,2531
317011449,1836,3,0,4,0,1844,183,0,0,0,0,183,29,0,0,0,0,29,2048,3,0,4,0,2057
317011450,3707,136,3,4,13,3867,258,53,0,0,0,315,61,4,0,0,0,67,4026,192,3,4,15,4243
317011451,2948,16,15,58,42,3067,502,7,10,38,5,556,93,0,3,3,0,100,3539,23,29,91,43,3730
317011452,1998,37,54,0,3,2086,125,27,10,0,0,168,35,4,3,0,0,42,2155,72,64,0,3,2296
317011453,2195,441,219,3,7,2867,581,188,137,0,3,904,82,20,17,0,0,113,2856,649,373,3,13,3887
317011454,1453,272,28,3,14,1768,335,75,8,0,0,424,58,20,0,0,0,79,1842,368,38,3,16,2267
317011455,2365,368,9,45,3,2793,257,86,3,4,0,352,28,7,0,0,0,35,2660,458,12,55,7,3185
317011456,3210,740,218,7,35,4203,582,333,90,0,7,1013,83,49,3,0,3,144,3873,1120,313,4,37,5353
317011457,2561,431,158,8,23,3170,267,147,49,3,13,473,55,21,7,3,0,82,2882,594,208,16,35,3730
317011458,3417,229,13,5,14,3681,329,149,6,4,3,488,47,15,0,0,0,68,3796,394,17,12,20,4233
317011459,3138,456,232,0,10,3838,861,200,165,6,0,1229,106,23,13,0,0,145,4098,679,416,6,13,5211
318011460,2171,22,215,30,6,2449,699,11,236,15,5,956,68,4,18,4,26,123,2939,33,469,47,36,3533
318011461,2129,9,21,55,8,2208,623,3,30,30,0,689,73,0,3,10,0,84,2818,10,49,86,11,2980
318011462,1873,5,67,28,8,1983,703,5,60,9,0,777,84,3,10,0,0,99,2666,10,138,33,10,2856
318011463,871,25,3,27,15,945,262,23,0,19,5,311,37,0,0,3,0,48,1172,48,7,53,24,1295
318011464,1067,7,65,16,3,1158,451,11,84,3,3,546,52,0,8,0,3,68,1565,21,165,17,12,1770
318011465,1756,9,15,45,15,1838,518,20,26,19,0,581,66,0,3,3,0,73,2343,28,49,60,15,2499
318011466,237,16,18,6,0,275,156,12,16,9,0,194,4,3,0,0,0,9,397,34,27,19,0,483
318021467,1160,230,23,0,3,1419,197,104,18,0,0,319,35,7,0,0,0,46,1387,347,43,0,3,1789
318021468,2554,3,0,0,0,2557,124,0,0,0,0,124,39,0,0,0,0,39,2712,3,0,0,0,2719
318021469,755,96,96,11,10,976,137,47,29,10,0,228,18,7,24,0,0,53,917,149,158,20,9,1256
318021470,2063,27,7,33,7,2138,113,4,3,11,0,134,40,0,0,0,0,40,2219,28,7,42,8,2310
318021471,2709,135,65,3,0,2915,554,59,25,0,3,643,86,32,6,0,0,120,3349,226,98,3,9,3683
318021472,1509,168,43,4,0,1726,221,80,74,3,0,381,36,8,9,0,0,52,1769,258,127,7,0,2163
318021473,6228,140,9,18,13,6411,571,33,6,10,0,623,154,6,0,0,13,175,6958,187,17,30,28,7207
318021474,1848,112,223,0,4,2197,88,7,16,0,0,120,37,0,3,0,0,41,1975,124,244,0,3,2355
318021475,1151,592,197,10,9,1956,265,354,36,13,3,669,36,34,11,5,0,88,1454,982,241,27,9,2709
318021476,2023,175,39,12,0,2254,475,78,19,15,0,578,59,10,7,3,0,75,2555,267,60,28,0,2908
318021477,1032,83,3,0,0,1117,218,125,3,0,0,347,38,16,0,0,0,58,1284,231,8,0,3,1522
318021478,854,571,288,4,8,1736,121,226,81,0,3,434,18,22,12,0,0,51,994,821,382,4,17,2218
318021479,914,415,152,5,3,1489,154,177,109,3,0,439,19,21,15,0,0,53,1082,619,275,8,9,1985
318021480,2775,30,15,0,0,2824,429,11,3,0,0,439,71,0,0,0,0,75,3278,44,16,4,7,3339
318021481,1946,197,32,4,3,2189,314,165,12,0,0,491,64,18,0,0,0,86,2327,378,52,5,4,2766
318021482,4324,295,12,0,3,4635,381,52,11,0,0,443,74,5,0,0,3,85,4784,354,21,0,9,5163
318021483,668,28,81,14,11,806,115,6,50,0,3,167,22,0,6,0,24,56,812,34,131,14,37,1024
318021484,2648,77,3,34,7,2766,226,32,0,26,0,292,48,0,0,0,0,47,2924,106,3,63,10,3106
318021485,775,258,31,0,4,1074,109,135,24,0,0,268,12,18,4,0,0,33,901,411,61,0,4,1376
318021486,1784,3,3,66,13,1857,338,0,0,28,0,373,49,0,0,5,0,60,2171,4,3,103,15,2296
318021487,1664,164,226,24,0,2078,149,36,39,8,0,229,46,10,3,3,0,60,1857,211,266,34,0,2366
318021488,1095,318,234,22,15,1685,210,142,47,0,3,403,40,17,13,0,4,74,1347,480,289,22,22,2162
318021489,1210,0,3,57,18,1284,210,0,0,21,3,239,35,0,0,0,3,37,1451,0,0,78,22,1553
318021490,869,366,1890,43,17,3184,67,68,303,5,0,448,19,20,56,3,0,95,953,450,2256,44,20,3729
318021491,1354,35,51,15,5,1460,327,20,39,7,6,399,41,0,3,0,0,44,1722,63,99,23,11,1907
319011492,1370,4,133,3,0,1513,286,0,88,0,3,370,47,0,6,0,0,57,1704,5,222,3,0,1938
319011493,4717,201,291,83,11,5305,780,105,84,51,3,1024,139,27,4,6,10,188,5634,330,377,144,25,6515
319011494,1276,0,0,27,3,1311,168,0,0,40,0,208,35,0,0,3,0,37,1475,4,4,73,3,1561
319011495,1035,442,206,18,19,1715,235,286,129,3,8,661,44,32,14,4,5,109,1314,770,350,21,35,2486
319011496,1416,41,106,18,3,1581,237,21,78,8,0,350,39,6,14,3,0,55,1688,68,200,24,3,1991
319011497,1723,200,94,47,4,2064,370,124,65,40,3,597,50,29,9,7,0,98,2143,346,162,96,9,2765
319011498,2343,28,8,32,21,2427,506,9,5,15,3,532,67,0,0,4,0,72,2915,32,8,47,27,3030
319011499,2675,33,16,47,14,2781,714,26,4,28,7,775,89,10,3,3,0,106,3480,67,21,82,19,3668
319011500,1914,126,48,13,5,2105,588,60,33,23,0,696,84,8,0,7,0,97,2581,187,78,38,5,2899
319011501,1416,156,7,3,0,1587,484,133,13,0,0,635,51,13,0,0,3,65,1955,309,24,3,3,2288
319011502,2698,137,174,39,5,3048,736,67,132,26,3,958,83,3,19,3,0,111,3513,205,330,64,9,4122
319021503,1559,7,19,68,15,1669,624,15,30,57,0,718,80,3,9,22,3,119,2263,24,65,142,17,2508
319021504,1340,3,16,41,6,1408,448,0,21,26,4,494,59,0,5,9,0,74,1847,3,36,76,10,1978
319021505,2720,133,155,24,8,3049,557,67,100,15,3,745,76,14,13,4,0,104,3353,211,273,37,16,3896
319021506,2192,27,36,42,12,2300,937,31,39,22,0,1039,96,0,10,4,0,109,3222,61,76,67,14,3448
319021507,1084,0,3,12,7,1103,256,0,0,12,0,267,41,0,0,0,0,38,1377,0,5,25,5,1413
319021508,877,0,9,24,7,922,377,0,18,17,9,424,52,0,3,3,0,61,1311,4,32,51,12,1406
319021509,2609,27,31,45,7,2720,859,23,29,27,5,938,127,0,0,3,0,133,3591,50,58,76,14,3794
319021510,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
319031511,1689,120,62,112,8,1990,407,92,19,57,6,585,63,11,9,10,0,88,2158,221,90,183,12,2660
319031512,3637,237,102,33,9,4016,1014,134,89,26,9,1273,133,28,6,5,0,172,4782,401,193,66,20,5462
319031513,1837,95,26,3,0,1971,346,60,52,0,5,467,43,8,3,0,4,56,2227,163,85,5,7,2494
319031514,5198,5,16,102,24,5345,1031,0,3,45,8,1090,163,0,0,13,9,182,6386,5,23,162,40,6619
319031515,960,0,12,19,3,998,325,0,18,15,4,358,38,0,3,0,0,45,1325,4,28,38,7,1403
319041516,1349,6,0,17,4,1375,173,0,0,6,0,178,39,0,0,0,0,42,1561,6,0,19,3,1588
319041517,1496,3,0,3,0,1505,128,0,0,0,0,133,31,0,0,0,0,32,1660,7,0,5,0,1671
319041518,3800,351,107,28,25,4304,785,194,36,17,9,1037,121,25,4,3,3,152,4703,569,143,46,28,5492
319041519,1673,44,3,33,0,1750,332,31,0,14,0,375,43,3,0,4,0,50,2051,76,3,47,0,2182
319041520,3459,660,255,132,35,4530,693,389,154,105,6,1348,99,44,30,13,8,196,4259,1092,437,249,44,6084
319041521,3094,506,161,83,44,3891,545,174,48,34,13,815,88,20,6,8,62,179,3729,698,221,131,116,4891
319051522,2655,27,31,92,11,2822,605,14,15,60,3,696,114,3,0,11,6,131,3373,45,50,162,16,3650
319051523,806,62,0,3,0,868,225,47,5,0,0,278,36,3,0,0,0,40,1063,112,9,3,0,1189
319051524,4596,232,167,32,23,5057,1273,288,132,23,0,1720,157,41,25,3,6,232,6025,563,323,62,26,7002
319051525,2381,0,8,44,55,2484,656,0,4,31,9,696,94,0,0,7,3,101,3128,0,8,76,64,3283
319051526,1543,5,21,49,3,1615,260,0,9,34,3,306,47,0,0,8,0,61,1849,3,28,91,9,1977
397979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401011001,315,1635,3151,44,38,5182,29,187,400,8,3,627,5,57,108,8,23,203,353,1882,3663,55,60,6014
401011002,656,1006,659,16,11,2343,38,118,87,0,0,248,9,34,17,0,8,71,703,1157,766,16,19,2667
401021003,2047,3,8,7,9,2087,224,3,13,7,3,256,28,0,5,0,4,30,2304,7,32,17,21,2370
401021004,5604,67,21,8,13,5711,388,26,9,3,0,437,82,3,0,0,0,92,6073,95,33,16,18,6236
401021005,1266,54,9,18,4,1354,118,28,3,10,0,159,25,3,0,0,0,32,1410,79,10,32,3,1544
401021006,2647,82,17,5,27,2774,348,38,9,0,32,431,40,0,0,0,3,41,3027,122,28,5,60,3245
