SA2_MAINCODE_2016,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
509021240,0,0,8,4,14,32,63,54,30,208,0,15,0,0,3,0,5,3,3,29,16,45,43,48,60,74,83,44,30,439,122,364,618,538,660,731,545,271,121,3969
509021241,3,3,6,4,15,29,55,42,26,187,0,0,0,0,0,0,3,3,0,5,22,18,61,81,76,67,54,41,11,440,107,250,553,643,708,660,451,239,76,3690
509021242,0,0,3,6,12,23,43,41,18,146,0,0,0,0,5,0,0,0,0,4,9,15,58,55,78,73,41,28,15,374,50,135,415,431,549,497,331,160,61,2621
509021243,4,4,6,16,26,61,112,95,49,386,0,6,0,3,4,3,10,4,3,32,53,118,317,258,211,206,187,114,62,1524,306,588,1327,1367,1464,1671,1219,557,201,8699
509021244,0,0,0,5,6,27,55,51,13,159,0,0,0,0,0,0,3,0,0,11,27,21,36,46,85,89,96,35,0,432,120,166,300,412,770,860,739,258,35,3675
509021245,0,3,3,8,4,33,59,65,18,204,0,0,0,0,0,0,3,4,0,9,15,20,55,62,87,127,133,101,38,637,100,172,405,504,770,971,900,418,118,4358
509031246,3,3,3,3,4,15,50,52,18,165,0,0,0,0,3,0,0,0,3,4,13,21,43,49,62,77,71,57,36,429,92,150,335,396,540,590,493,287,95,2970
509031247,0,0,0,3,6,16,47,53,19,142,0,0,0,0,0,0,3,5,3,11,11,10,50,57,60,81,54,34,12,372,70,143,550,571,647,667,436,235,58,3379
509031248,0,0,0,0,5,11,19,27,9,75,0,0,0,0,0,0,0,0,0,0,12,10,26,29,59,36,33,25,3,237,57,108,287,361,439,360,240,113,19,1990
509031249,4,8,5,3,14,23,45,50,45,189,0,0,3,0,0,0,0,0,5,5,45,32,68,49,74,98,78,57,24,526,170,257,519,501,585,639,469,276,132,3536
509031250,0,3,8,4,10,29,55,55,34,189,0,0,4,0,3,0,3,0,0,9,26,17,54,59,70,108,91,59,24,504,110,162,487,547,707,866,643,288,104,3916
510011262,8,10,15,30,28,61,67,29,12,263,0,3,0,11,10,9,6,0,0,49,77,102,406,356,283,267,140,46,19,1703,359,677,2529,2336,1930,1629,673,200,44,10370
510011263,16,13,30,31,61,66,49,24,8,289,4,5,11,6,12,36,39,34,12,164,79,107,252,196,173,110,58,13,9,1002,332,593,1376,1050,950,783,328,103,34,5550
510011264,19,20,29,30,42,53,25,3,3,221,3,3,3,3,4,22,24,12,3,77,72,61,176,131,85,57,32,17,3,632,199,284,612,440,346,295,123,38,7,2338
510011265,7,11,21,25,36,52,59,23,7,239,10,7,23,5,15,22,10,13,3,96,50,83,186,141,162,113,62,17,5,824,260,516,1230,1032,1043,831,352,90,19,5363
510011266,0,8,4,8,14,19,18,15,7,95,0,0,0,0,3,0,4,3,0,8,25,26,30,38,42,32,18,6,0,225,106,201,340,266,287,217,104,30,11,1565
510021267,9,4,21,28,25,44,23,3,0,157,0,0,4,6,10,13,17,5,3,66,22,101,537,384,313,179,29,3,0,1569,86,414,2066,1449,1206,646,154,23,4,6050
510021268,0,0,3,9,11,15,4,0,0,38,0,0,0,0,0,0,0,0,0,5,25,56,195,149,119,70,11,3,0,626,102,300,1010,848,577,354,60,5,4,3268
510021269,0,0,0,0,6,11,6,8,0,39,0,0,0,0,0,0,0,0,0,3,17,47,148,103,109,76,36,6,3,536,80,225,1014,834,651,410,110,35,4,3365
510021270,8,3,13,23,29,37,36,17,3,173,0,0,3,3,7,12,21,16,7,60,74,102,353,280,247,149,50,24,10,1284,263,629,2120,1474,1293,758,227,70,23,6859
510031271,3,3,8,18,28,32,20,3,3,119,0,0,9,9,7,7,3,6,0,47,26,107,672,595,494,258,42,8,0,2204,133,560,3452,3058,2408,1351,198,31,7,11189
510031272,0,4,20,13,33,33,27,8,0,147,5,0,4,9,4,0,0,0,0,26,69,126,471,385,315,167,54,8,3,1605,383,965,3388,2917,2058,1169,293,44,7,11232
510031273,8,8,10,11,18,33,28,4,4,121,0,0,0,3,0,0,3,3,0,12,22,83,301,210,193,86,26,11,3,947,131,351,1200,1059,947,464,141,33,7,4341
511011274,3,3,8,10,21,52,109,139,52,389,0,0,0,3,5,3,3,3,4,23,83,73,177,166,240,196,189,127,70,1313,397,624,1354,1442,1778,1533,1221,651,247,9246
511011275,0,0,3,8,8,12,46,27,4,98,0,0,0,0,0,0,0,0,0,8,30,25,76,96,71,89,58,19,4,468,95,153,494,529,565,527,384,140,27,2920
511021276,7,7,12,18,35,42,82,48,10,255,0,0,4,4,3,7,3,13,4,35,34,48,124,114,128,117,91,48,23,725,165,269,658,646,792,717,465,206,67,3981
511021277,0,0,4,3,8,17,41,16,3,81,0,0,0,0,0,0,0,0,0,4,27,29,97,97,64,46,42,15,5,429,102,224,697,677,602,537,424,102,29,3383
511031278,7,0,10,11,14,37,51,29,9,171,0,4,3,4,3,7,0,3,3,20,42,65,191,172,158,146,66,27,6,889,270,523,1162,1019,1048,842,373,114,28,5381
511031279,3,11,19,24,36,44,83,80,36,330,0,0,3,5,9,5,4,3,3,36,79,106,273,232,228,219,107,66,21,1332,447,942,2446,2141,1940,1450,644,289,90,10390
511031280,5,3,12,9,11,28,33,22,11,131,0,0,0,8,8,8,3,0,0,18,36,55,148,105,109,96,40,27,6,620,235,565,1664,1338,1166,835,354,154,28,6343
511031281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,3,0,0,0,0,3
511031282,3,0,12,6,14,32,49,19,3,140,0,0,0,3,3,3,0,0,0,10,29,30,118,107,127,92,57,31,3,594,146,238,751,593,737,595,323,98,12,3496
511031283,31,41,78,62,68,53,33,15,6,389,0,0,0,3,3,8,7,4,0,32,63,91,264,184,179,106,57,18,5,972,192,340,1053,719,702,488,201,58,15,3769
511031284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511041285,4,10,9,23,30,87,145,184,112,606,0,0,0,3,9,11,10,17,12,57,91,73,146,159,193,177,177,202,130,1348,409,683,1320,1341,1594,1612,1223,915,431,9523
511041286,3,0,10,8,27,49,89,78,11,278,0,0,3,0,0,4,6,3,0,24,63,105,235,175,154,113,75,43,10,967,318,529,983,1032,1228,898,584,231,48,5842
511041287,0,0,0,12,9,35,70,63,28,213,0,0,0,0,0,0,0,4,3,13,30,30,75,81,89,53,53,34,10,465,245,400,1000,1020,1157,845,621,257,68,5610
511041288,3,0,0,6,17,37,62,72,24,215,0,0,0,0,9,6,9,5,3,35,38,31,77,94,99,103,80,46,14,575,320,548,1296,1402,1428,1173,719,333,80,7292
511041289,3,0,0,9,6,14,51,42,26,152,0,0,0,0,0,3,4,0,3,8,14,4,25,34,46,54,68,29,8,289,73,104,288,385,491,591,564,262,85,2844
511041290,6,0,13,14,12,38,36,6,0,124,0,0,3,0,3,3,7,0,0,16,49,40,164,118,105,105,57,12,3,655,111,169,610,473,473,453,241,48,12,2579
511041291,0,0,3,3,5,20,37,44,11,128,0,0,0,0,0,4,0,0,0,7,6,15,58,44,65,80,49,30,15,362,82,156,505,454,578,724,453,180,58,3182
511041292,0,3,7,10,16,40,79,78,21,249,0,0,3,0,0,0,0,6,0,6,22,27,54,83,135,131,113,70,30,654,116,222,474,680,994,1063,773,330,83,4731
597979799,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,24,16,15,8,0,0,0,72,0,20,126,126,105,43,8,3,3,429
599999499,3,6,4,11,20,34,52,14,3,142,0,4,5,4,4,6,0,3,0,30,43,131,374,308,348,209,125,26,5,1570,132,503,1306,910,957,973,633,98,23,5534
601011001,10,9,24,22,23,82,77,47,17,300,0,0,6,4,3,10,3,4,0,27,52,40,111,106,78,133,117,48,11,709,325,494,920,863,797,879,580,183,38,5082
601011002,0,0,3,7,18,29,38,50,16,165,0,0,0,0,4,3,3,0,0,13,18,25,35,42,43,46,37,36,8,301,175,407,731,780,695,602,434,191,34,4056
601011003,0,0,0,3,3,21,12,20,11,66,0,0,0,0,4,0,0,0,0,3,5,5,27,28,49,34,33,35,20,227,116,208,559,570,630,659,371,173,69,3364
601021004,0,0,3,13,3,21,35,65,57,195,0,0,0,0,0,3,0,0,0,7,0,18,26,38,31,64,50,56,35,316,127,308,581,695,797,890,772,489,223,4879
601021005,3,3,3,5,5,17,45,39,25,132,0,0,0,0,0,0,3,0,0,4,10,16,16,25,52,47,63,29,14,267,159,367,648,958,1229,1198,779,324,111,5778
601021006,0,3,0,0,4,4,16,31,18,75,0,0,0,0,0,3,4,0,0,7,3,4,9,11,14,21,20,20,7,123,71,143,385,428,435,474,328,227,65,2560
601021007,0,0,7,0,7,23,50,86,55,222,0,0,0,3,6,0,4,3,0,22,29,16,38,41,66,71,87,92,39,481,209,448,1029,1336,1394,1350,1422,797,243,8230
601021008,0,0,0,7,5,18,28,53,118,221,0,0,0,6,3,4,0,3,0,15,10,8,32,27,41,54,61,95,94,423,141,323,769,796,860,1029,888,667,572,6032
601021009,3,10,19,9,22,43,68,55,45,287,0,0,0,9,11,13,3,0,3,38,22,19,29,31,38,54,80,58,37,368,156,302,714,569,567,532,479,249,132,3693
601021010,4,0,3,4,15,18,29,30,14,130,0,0,0,0,0,0,3,4,0,12,20,90,231,157,100,72,39,39,11,760,91,226,579,409,425,276,215,194,40,2444
601021011,0,3,8,4,19,37,42,26,18,168,0,0,0,0,6,5,0,4,0,15,29,32,58,54,69,58,61,44,14,419,230,441,978,768,654,660,460,201,45,4450
601021012,0,0,0,0,3,7,14,8,3,44,0,0,0,0,0,0,0,0,0,0,9,7,15,17,38,51,44,17,3,200,84,174,371,584,679,769,442,135,35,3275
601031013,0,0,3,4,5,13,43,31,11,118,0,0,0,0,3,0,0,0,0,12,10,13,15,41,36,36,27,28,5,195,129,220,425,591,598,506,376,198,43,3085
601031014,3,4,19,13,15,31,46,59,36,226,0,0,3,7,5,6,4,0,3,27,28,18,52,44,76,73,58,73,29,454,183,335,705,649,776,688,483,313,105,4248
601031015,0,7,13,15,12,49,81,100,66,343,0,0,0,0,0,3,5,3,0,20,33,19,49,55,61,76,110,98,55,563,244,470,1013,884,1004,912,765,534,224,6049
601031016,0,5,13,10,12,38,39,44,24,182,0,3,6,0,7,3,6,0,0,28,14,20,45,38,52,53,46,34,14,310,118,251,639,526,563,529,375,185,71,3261
601031017,7,16,39,30,37,65,130,163,152,633,4,3,7,38,29,14,10,12,4,120,59,43,105,90,154,106,139,154,69,917,341,696,1443,1287,1417,1316,1099,738,384,8715
601031018,0,3,7,9,10,28,34,52,42,178,0,0,0,3,3,7,5,0,0,19,14,19,36,36,45,74,66,83,60,427,135,280,553,561,616,746,525,380,151,3943
601031019,9,3,25,18,22,39,40,59,53,265,3,3,19,24,32,20,7,10,0,114,30,25,64,53,65,83,58,26,18,428,173,329,794,701,734,710,418,232,112,4196
601031020,3,3,6,5,21,36,96,111,63,342,4,0,0,0,7,7,3,3,7,38,29,33,59,45,73,90,96,81,16,534,230,333,775,717,895,908,737,452,136,5176
601031021,0,8,17,19,3,24,27,33,21,151,0,0,3,14,17,7,4,0,5,57,16,23,41,37,33,36,32,17,6,237,116,273,608,504,486,496,322,154,62,3039
601041022,3,3,7,5,25,29,58,71,44,247,3,0,0,3,3,3,3,0,0,14,25,30,77,59,71,95,106,81,39,583,248,658,1558,1436,1375,1383,1068,616,237,8581
601041023,0,3,0,10,3,14,18,57,55,172,0,0,0,0,3,0,0,5,0,7,24,19,55,47,64,81,97,72,20,476,228,522,996,1266,1436,1497,1216,590,203,7942
601041024,3,0,4,4,4,32,37,40,22,152,0,0,0,0,0,0,3,0,0,6,11,9,38,41,47,62,51,38,13,311,176,308,855,1039,1121,1015,664,332,106,5614
601041025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601041026,0,0,0,0,0,0,5,16,12,35,0,0,0,0,0,0,0,3,0,6,7,3,13,19,22,36,27,20,11,148,62,132,243,411,544,554,427,228,130,2714
601051027,0,4,8,3,4,16,26,33,36,134,0,0,6,7,6,3,0,0,0,26,16,93,181,95,84,101,72,59,39,754,185,967,1726,880,886,993,698,376,209,6921
601051028,4,0,3,4,12,18,31,49,43,164,0,0,0,0,7,3,3,5,0,22,19,28,61,54,76,79,80,51,20,476,204,488,1047,1203,1220,1126,753,391,157,6589
601051029,3,4,0,3,3,6,10,13,3,37,0,4,3,0,0,0,0,0,3,18,16,18,43,25,24,38,35,16,8,224,213,539,654,552,587,569,426,147,47,3731
601051030,0,0,8,25,23,22,39,74,106,295,0,5,8,14,6,12,3,5,0,43,19,33,69,56,49,58,44,39,36,409,172,402,879,789,798,762,506,320,280,4908
601051031,7,7,11,4,7,23,37,50,50,191,0,0,9,0,0,0,3,4,5,33,27,63,105,66,74,87,98,81,48,637,287,1328,1844,1157,1362,1431,1288,779,439,9918
601051032,0,0,5,3,6,14,9,15,27,81,0,0,0,0,3,0,0,0,0,5,10,28,52,50,44,53,46,31,39,348,172,469,769,920,820,731,521,259,189,4859
601051033,0,0,0,3,7,6,14,33,30,89,0,0,3,0,3,3,4,6,0,17,7,27,43,53,52,41,28,15,7,277,113,387,893,841,864,794,497,220,83,4705
601061034,0,0,8,3,13,47,61,32,26,188,0,5,0,0,0,3,0,4,0,9,24,41,65,64,73,119,84,52,10,529,223,355,773,913,1161,1302,832,271,65,5900
601061035,3,0,3,7,23,48,72,82,74,308,0,0,0,3,0,4,6,3,0,16,36,33,59,65,67,77,111,87,38,576,254,439,1009,978,1158,1146,1001,540,222,6740
602011036,3,3,8,14,16,22,16,24,13,118,0,0,0,9,3,6,3,0,0,25,28,33,42,36,54,36,47,26,8,295,169,379,438,373,408,374,272,106,34,2549
602011037,3,0,6,6,15,18,28,52,76,205,0,0,0,3,14,3,0,4,0,25,10,13,53,32,38,24,57,34,31,301,113,264,590,511,525,461,393,273,216,3342
602011038,3,3,10,8,9,11,25,18,18,106,0,3,9,8,3,3,0,0,0,31,18,40,83,56,74,81,58,32,30,489,140,408,723,604,739,752,517,232,89,4206
602011039,0,0,0,0,3,17,19,39,22,100,0,0,7,0,0,0,0,0,0,15,7,4,23,19,23,40,45,51,71,277,106,228,358,487,574,517,472,248,113,3115
602011040,7,15,22,27,28,21,36,26,39,217,0,4,16,18,30,7,17,5,3,105,17,52,45,32,38,40,41,34,15,317,158,509,600,413,436,331,258,174,88,2962
602011041,9,17,32,34,42,54,82,94,63,423,0,3,11,35,40,19,12,11,4,140,47,52,109,74,97,107,129,82,23,722,484,978,1295,971,1052,966,797,441,149,7133
602011042,3,7,5,9,12,19,20,48,44,161,3,7,8,11,7,4,0,3,0,41,22,13,28,38,50,44,54,53,27,338,132,294,490,666,684,557,543,399,163,3932
602011043,0,0,0,3,7,11,24,47,65,159,0,0,0,0,0,0,0,3,0,5,10,10,15,20,26,29,57,35,47,244,85,181,316,444,468,506,533,312,233,3070
602011044,0,0,0,7,14,24,43,83,81,253,0,0,0,0,3,7,5,0,0,16,16,13,33,50,56,52,76,67,32,406,170,355,655,761,955,848,697,456,215,5109
602011045,3,3,12,5,18,42,76,34,16,213,0,0,0,3,0,0,0,0,0,10,24,16,29,54,56,47,72,33,4,334,161,279,385,451,479,413,418,154,30,2759
602011046,3,0,0,5,6,14,29,55,49,162,0,0,3,7,3,0,0,0,3,14,24,17,39,33,43,56,52,42,31,339,190,368,698,736,862,903,668,365,169,4972
602011047,4,5,5,3,8,21,21,50,95,214,0,6,12,13,9,6,0,0,0,40,23,37,49,37,35,47,50,54,39,387,120,405,735,569,540,461,364,267,224,3691
602011048,0,0,5,3,9,20,42,58,44,183,0,0,3,4,3,3,0,0,0,21,13,23,38,38,35,53,51,43,12,298,137,303,636,546,595,604,506,267,96,3690
602011049,0,0,0,0,0,12,9,19,23,68,0,0,0,0,0,3,0,0,0,3,20,11,31,24,39,40,36,22,9,227,108,275,514,598,676,606,436,205,68,3492
602011050,0,3,3,8,13,24,45,41,35,170,0,0,0,3,0,0,0,0,0,11,16,18,36,35,39,41,37,28,11,263,130,235,422,454,465,448,312,151,82,2700
602011051,4,0,3,5,6,12,16,26,18,83,0,0,3,9,0,3,0,0,0,14,15,18,27,26,40,27,50,19,3,237,113,265,542,537,592,558,389,183,53,3235
602011052,0,0,7,11,9,23,40,33,49,174,0,0,0,0,0,3,0,3,4,12,16,17,29,35,40,36,50,48,41,306,125,278,486,575,619,582,547,307,164,3689
602021053,6,0,0,3,15,31,56,37,24,170,0,0,0,0,0,0,0,0,3,8,8,18,27,20,55,74,88,68,16,367,93,144,292,302,510,754,672,301,75,3152
602021054,0,3,7,3,9,35,63,76,71,266,0,0,0,0,3,0,7,6,0,18,19,16,50,51,62,87,77,64,26,445,160,248,509,586,771,916,803,389,167,4545
602021055,0,0,3,0,7,29,58,35,20,160,0,0,0,0,0,0,0,0,0,4,39,11,43,41,69,98,74,46,15,439,164,192,405,588,889,1032,817,339,92,4519
602021056,0,0,3,4,5,16,32,25,9,95,0,3,0,0,0,0,0,0,0,3,10,6,14,24,33,27,28,18,4,167,117,172,370,409,495,465,292,137,36,2501
602021057,0,0,5,5,12,35,54,32,34,180,0,0,0,0,0,0,3,0,0,6,19,18,24,42,43,43,65,44,14,305,122,193,332,437,619,662,564,221,77,3216
602031058,0,0,3,3,16,27,35,30,12,128,0,0,0,0,3,3,3,3,0,11,10,13,30,28,55,60,47,27,4,275,90,167,363,470,694,692,453,185,25,3136
602031059,3,7,5,10,18,51,98,75,48,318,0,0,6,0,0,3,0,0,3,11,33,43,58,72,111,106,125,97,30,678,220,341,598,704,994,1082,923,420,126,5422
602031060,0,3,0,0,14,18,46,60,48,185,0,0,0,0,0,3,3,0,0,11,13,23,28,31,50,65,74,48,22,351,107,237,359,392,583,586,564,298,117,3252
602031061,0,0,6,5,5,30,49,46,26,172,0,0,0,0,0,3,3,0,4,9,15,17,47,45,62,64,59,42,8,366,111,148,366,428,510,570,472,222,57,2881
602031062,0,0,10,10,6,17,50,64,18,180,0,0,0,4,7,3,0,0,0,20,22,22,43,40,82,84,78,55,13,425,143,273,482,580,757,817,621,296,58,4029
602031064,3,0,9,9,18,52,102,76,50,310,0,0,0,0,3,0,0,3,0,12,28,12,28,40,84,129,126,80,33,569,143,169,380,554,842,1263,1131,459,153,5088
602031099,0,0,0,0,3,6,14,6,4,34,0,0,0,0,0,0,0,0,0,3,3,0,6,10,9,11,18,14,3,76,11,30,69,89,122,200,168,59,15,756
602031100,0,0,13,6,15,47,83,103,69,336,0,3,0,0,3,4,4,0,0,12,30,27,44,60,69,115,130,65,24,553,169,323,625,654,862,1108,932,472,173,5296
603011065,0,0,0,6,18,28,32,22,7,115,3,0,0,0,0,3,0,0,0,7,3,3,18,17,32,35,45,25,6,182,50,69,187,224,305,370,344,130,22,1690
603011066,0,0,3,3,6,27,40,23,7,111,0,0,0,0,0,0,0,0,0,3,16,11,26,25,48,55,58,27,3,274,93,123,265,396,526,523,371,108,15,2428
603011067,3,0,4,8,24,55,88,53,24,262,0,0,0,0,3,0,3,3,0,9,33,23,45,58,92,94,90,49,20,495,209,276,587,655,969,986,691,266,86,4728
603011068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,15
603021069,0,0,0,3,4,15,26,19,11,78,0,0,0,0,0,0,0,0,0,0,7,3,18,23,22,64,52,31,8,224,43,50,162,312,429,627,577,205,35,2447
603021070,0,3,0,6,11,18,29,30,17,109,0,0,4,0,0,0,0,0,0,5,10,16,25,55,42,53,70,37,12,321,106,142,320,484,611,778,658,223,52,3373
603021071,4,4,3,9,10,37,58,40,20,187,0,0,0,0,0,0,0,0,0,6,19,15,29,39,34,65,67,35,6,298,115,146,274,390,530,687,583,220,58,2996
603021072,0,4,5,8,23,46,66,51,53,258,0,0,3,0,3,3,3,3,0,18,28,28,53,65,86,97,105,95,31,579,260,369,906,1014,1235,1221,836,457,150,6458
603031073,0,0,3,4,9,18,36,29,13,104,0,0,0,0,0,0,0,0,0,0,7,3,15,21,50,47,77,44,24,292,33,63,150,217,344,508,443,188,61,2009
603031074,3,0,4,4,8,29,58,52,22,184,0,0,0,0,0,3,0,4,11,16,10,9,21,44,71,86,131,79,37,478,83,116,306,404,578,891,934,363,111,3781
604011075,0,0,3,6,9,30,41,52,25,172,0,0,0,0,3,0,3,0,0,11,7,16,17,26,24,29,61,43,13,240,111,223,438,345,361,381,364,225,57,2501
604011076,0,0,3,3,13,40,57,46,24,190,0,0,0,0,0,0,3,0,0,3,20,24,41,43,88,92,66,34,13,425,165,259,417,602,844,846,548,171,56,3913
604011077,3,3,10,7,11,19,25,52,35,163,0,0,7,0,0,0,0,3,0,11,11,23,40,26,51,40,36,22,6,258,129,279,504,383,505,523,350,185,67,2924
604011078,3,5,15,7,25,24,49,81,82,287,0,4,5,5,7,10,6,0,0,33,20,16,36,36,49,61,96,83,57,450,214,381,599,726,879,736,605,438,231,4795
604011079,0,0,3,5,4,23,56,58,26,180,0,0,0,0,0,0,3,0,0,8,17,17,30,43,55,80,74,62,30,400,156,273,474,577,706,792,638,297,112,4016
604011080,0,0,3,4,9,19,30,36,21,121,0,0,0,0,3,3,0,3,0,12,15,11,15,23,26,29,29,23,11,180,144,201,389,444,474,424,339,173,49,2630
604011081,0,0,0,10,10,34,42,67,65,227,0,0,4,0,7,0,0,0,0,17,9,14,26,28,48,50,75,63,20,330,96,196,373,442,550,558,470,295,112,3100
604011082,5,0,4,10,14,46,102,144,81,406,0,0,0,3,0,0,0,0,0,12,22,21,40,36,62,71,92,105,35,476,205,341,672,682,880,1031,891,597,208,5505
604011083,0,3,3,10,10,32,67,100,71,291,0,0,0,0,0,3,0,3,0,14,16,17,30,31,42,37,43,73,32,318,131,213,373,395,586,586,554,363,151,3348
604011084,3,0,3,10,19,51,83,106,58,333,0,0,0,3,8,6,0,0,0,14,20,12,29,45,62,70,103,91,44,483,191,261,577,597,851,911,824,532,173,4912
604021085,6,6,22,15,26,79,130,173,173,637,0,3,5,4,9,0,0,3,3,28,29,30,79,78,114,162,222,218,159,1098,419,724,1553,1485,1776,1755,1660,1012,528,10921
604021086,0,7,12,15,16,44,73,52,38,251,0,0,3,3,0,4,3,7,0,16,30,15,28,37,56,58,89,60,20,392,150,260,486,463,617,672,640,319,102,3725
604021087,4,0,3,4,11,23,41,54,51,197,0,0,0,4,0,3,4,0,0,14,14,9,33,35,41,53,66,59,33,346,131,207,499,555,543,633,573,310,122,3569
604021088,0,0,7,5,4,29,29,35,14,120,0,0,0,0,4,3,0,0,0,11,11,7,25,25,14,31,33,28,8,183,108,162,363,504,459,475,347,172,35,2632
604021089,5,0,3,3,11,19,51,69,52,207,0,0,0,0,0,0,0,3,0,7,14,18,25,45,66,80,79,62,22,416,130,220,458,584,835,958,886,440,125,4632
604021090,0,0,0,0,3,15,23,25,8,83,0,0,0,0,0,0,0,0,0,7,3,10,24,14,20,26,16,15,7,139,102,179,317,363,459,407,312,110,30,2279
604021091,0,0,8,5,15,55,70,92,47,291,0,0,0,0,3,4,4,3,0,23,30,18,38,54,95,90,91,45,25,486,216,250,540,656,1015,1030,803,318,100,4937
604021092,0,0,0,0,0,6,17,26,14,65,0,0,0,0,0,0,0,0,0,0,3,10,13,17,16,38,40,16,3,161,85,124,252,376,479,520,436,163,24,2468
604031093,0,0,0,3,0,10,15,19,21,69,0,0,0,0,0,0,0,0,0,0,20,9,17,9,25,35,20,19,5,154,38,73,201,159,222,271,190,120,43,1321
604031094,0,0,3,7,13,26,39,38,7,130,0,0,0,0,0,0,4,3,0,9,16,18,37,40,62,85,51,22,10,348,125,228,438,441,594,636,427,140,26,3059
604031095,0,4,3,0,16,33,40,69,48,216,0,0,3,0,0,0,0,0,3,11,16,26,17,25,47,59,44,41,7,288,123,261,419,424,513,530,381,249,89,2994
604031096,0,0,3,9,5,16,40,22,12,113,0,0,0,0,0,0,0,0,3,3,11,7,22,27,45,54,42,23,3,228,112,161,322,401,610,616,442,131,33,2826
604031097,3,0,8,7,10,44,40,54,18,179,0,0,0,0,3,4,0,0,0,10,17,15,52,41,67,64,63,42,6,372,91,203,466,496,661,666,444,223,38,3292
604031098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,8,23,5,15,12,7,0,0,73
699999499,3,3,0,4,9,3,3,0,0,32,0,0,0,0,0,0,0,0,0,3,10,22,44,33,37,15,18,3,0,187,48,90,183,147,135,113,84,12,3,825
701011001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,3,3,3,0,0,18
701011002,0,0,9,14,10,13,10,7,3,67,0,3,5,0,3,3,3,4,0,26,12,138,418,159,152,116,44,9,0,1049,79,656,2335,1007,824,647,260,57,19,5881
701011003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,11
701011004,0,0,3,3,11,7,23,24,8,87,0,3,3,0,3,5,3,3,0,18,17,17,55,55,49,45,46,26,27,338,51,136,611,492,494,406,306,156,77,2731
701011005,0,0,4,11,7,10,12,18,3,62,0,0,3,3,0,3,0,0,0,7,17,66,177,84,57,42,34,16,3,489,76,307,1013,556,521,380,213,71,22,3155
701011006,4,0,16,18,11,15,14,16,3,100,0,3,3,0,0,0,3,0,0,14,10,21,69,49,47,28,26,11,0,273,85,153,475,398,377,249,184,64,8,2000
701011007,0,0,3,8,0,7,12,6,0,31,0,0,4,0,0,0,0,0,0,9,10,12,58,48,46,39,19,8,3,241,39,148,593,468,417,273,146,40,5,2139
701011008,0,0,4,9,11,18,23,16,3,83,0,0,5,3,0,0,0,4,3,15,13,50,170,87,70,79,32,6,5,512,58,346,1181,670,527,455,186,62,21,3501
701011009,0,0,0,3,7,9,8,9,3,29,0,0,0,0,0,7,0,0,3,13,11,30,77,52,33,24,16,0,0,236,78,225,683,451,395,302,126,26,11,2301
701021010,0,0,10,7,13,13,28,7,3,77,0,0,0,0,3,8,3,0,0,17,11,9,37,46,31,21,26,9,4,188,56,133,348,348,296,207,181,57,13,1640
